Country,y,f,Total installed capacity (GW),Source
ZMB,2020,BIO,0.042637,Biomass
ZMB,2020,COA,0.3299999999999999,Coal
ZMB,2020,HFO,0.2542,Heavy Fuel Oil
ZMB,2020,HYD,3.102093,Hydropower
ZMB,2020,LFO,0.109674,Light Fuel Oil
ZMB,2020,SOL,0.003919,Solar
ZMB,2021,BIO,0.04050515,Biomass
ZMB,2021,COA,0.3299999999999999,Coal
ZMB,2021,HFO,0.2439799999999999,Heavy Fuel Oil
ZMB,2021,HYD,3.103493,Hydropower
ZMB,2021,LFO,0.1091903,Light Fuel Oil
ZMB,2021,SOL,0.003818,Solar
ZMB,2022,BIO,0.0383733,Biomass
ZMB,2022,COA,0.3299999999999999,Coal
ZMB,2022,HFO,0.23376,Heavy Fuel Oil
ZMB,2022,HYD,3.103493,Hydropower
ZMB,2022,LFO,0.1087066,Light Fuel Oil
ZMB,2022,SOL,0.003717,Solar
ZMB,2023,BIO,0.03624145,Biomass
ZMB,2023,COA,0.3299999999999999,Coal
ZMB,2023,HFO,0.22354,Heavy Fuel Oil
ZMB,2023,HYD,3.103493,Hydropower
ZMB,2023,LFO,0.1082229,Light Fuel Oil
ZMB,2023,SOL,0.003616,Solar
ZMB,2024,BIO,0.0341096,Biomass
ZMB,2024,COA,0.3299999999999999,Coal
ZMB,2024,HFO,0.21332,Heavy Fuel Oil
ZMB,2024,HYD,3.103493,Hydropower
ZMB,2024,LFO,0.1077392,Light Fuel Oil
ZMB,2024,SOL,0.003515,Solar
ZMB,2025,BIO,0.0213185,Biomass
ZMB,2025,COA,0.8298261739307782,Coal
ZMB,2025,HFO,0.2031,Heavy Fuel Oil
ZMB,2025,HYD,3.103493,Hydropower
ZMB,2025,LFO,0.1072555,Light Fuel Oil
ZMB,2025,SOL,0.3359228172247825,Solar
ZMB,2026,BIO,0.01918665,Biomass
ZMB,2026,COA,0.9606672547180706,Coal
ZMB,2026,HFO,0.19288,Heavy Fuel Oil
ZMB,2026,HYD,3.103493,Hydropower
ZMB,2026,LFO,0.1067718,Light Fuel Oil
ZMB,2026,SOL,0.4127259786318806,Solar
ZMB,2027,BIO,0.0170548,Biomass
ZMB,2027,COA,0.9606672547180706,Coal
ZMB,2027,HFO,0.18266,Heavy Fuel Oil
ZMB,2027,HYD,3.103493,Hydropower
ZMB,2027,LFO,0.1062881,Light Fuel Oil
ZMB,2027,SOL,0.4962737038506168,Solar
ZMB,2028,BIO,0.01492295,Biomass
ZMB,2028,COA,0.9606672547180706,Coal
ZMB,2028,HFO,0.1724399999999999,Heavy Fuel Oil
ZMB,2028,HYD,3.103493,Hydropower
ZMB,2028,LFO,0.0058044,Light Fuel Oil
ZMB,2028,SOL,0.8457894498713322,Solar
ZMB,2029,BIO,0.0127911,Biomass
ZMB,2029,COA,0.9606672547180706,Coal
ZMB,2029,HFO,0.16222,Heavy Fuel Oil
ZMB,2029,HYD,3.103493,Hydropower
ZMB,2029,LFO,0.0053207,Light Fuel Oil
ZMB,2029,SOL,0.942409462793387,Solar
ZMB,2030,BIO,0.01065925,Biomass
ZMB,2030,COA,0.9606672547180706,Coal
ZMB,2030,HFO,0.152,Heavy Fuel Oil
ZMB,2030,HYD,3.103493,Hydropower
ZMB,2030,LFO,0.004837,Light Fuel Oil
ZMB,2030,SOL,1.0507575778943647,Solar
