Country,y,f,Total installed capacity (GW),Source,Scenario,Carbon Price
TZA,2020,BIO,0.05363,Biomass,Bottom-up,No
TZA,2020,COA,0.0255,Coal,Bottom-up,No
TZA,2020,GAS,0.977595,Natural Gas,Bottom-up,No
TZA,2020,GEO,0.005,Geothermal,Bottom-up,No
TZA,2020,HFO,0.154372,Heavy Fuel Oil,Bottom-up,No
TZA,2020,HYD,0.6060249999999999,Hydropower,Bottom-up,No
TZA,2020,LFO,0.4265485466422392,Light Fuel Oil,Bottom-up,No
TZA,2020,SOL,0.0096912,Solar,Bottom-up,No
TZA,2021,BIO,0.0509485,Biomass,Bottom-up,No
TZA,2021,COA,0.0255,Coal,Bottom-up,No
TZA,2021,GAS,0.94961525,Natural Gas,Bottom-up,No
TZA,2021,GEO,0.005,Geothermal,Bottom-up,No
TZA,2021,HFO,0.1466534,Heavy Fuel Oil,Bottom-up,No
TZA,2021,HYD,0.999025,Hydropower,Bottom-up,No
TZA,2021,LFO,0.4075597966422392,Light Fuel Oil,Bottom-up,No
TZA,2021,SOL,0.0092864,Solar,Bottom-up,No
TZA,2022,BIO,0.048267,Biomass,Bottom-up,No
TZA,2022,COA,0.2955,Coal,Bottom-up,No
TZA,2022,GAS,0.9216355,Natural Gas,Bottom-up,No
TZA,2022,GEO,0.02,Geothermal,Bottom-up,No
TZA,2022,HFO,0.1389348,Heavy Fuel Oil,Bottom-up,No
TZA,2022,HYD,0.999025,Hydropower,Bottom-up,No
TZA,2022,LFO,0.3885710466422392,Light Fuel Oil,Bottom-up,No
TZA,2022,SOL,0.0088816,Solar,Bottom-up,No
TZA,2023,BIO,0.0455855,Biomass,Bottom-up,No
TZA,2023,COA,0.294225,Coal,Bottom-up,No
TZA,2023,GAS,0.89365575,Natural Gas,Bottom-up,No
TZA,2023,GEO,0.02,Geothermal,Bottom-up,No
TZA,2023,HFO,0.1312162,Heavy Fuel Oil,Bottom-up,No
TZA,2023,HYD,0.999025,Hydropower,Bottom-up,No
TZA,2023,LFO,0.3695822966422392,Light Fuel Oil,Bottom-up,No
