Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
TZA,2020.0,EL3E,6819.111116566401,Current electrified,Bottom-up,No
TZA,2020.0,EL3U,2435.2222241704003,New electrified,Bottom-up,No
TZA,2021.0,EL3E,7742.2500061938,Current electrified,Bottom-up,No
TZA,2021.0,EL3U,4870.4166705630005,New electrified,Bottom-up,No
TZA,2022.0,EL3E,8703.138895851402,Current electrified,Bottom-up,No
TZA,2022.0,EL3U,7305.638894733401,New electrified,Bottom-up,No
TZA,2023.0,EL3E,9664.7500077318,Current electrified,Bottom-up,No
TZA,2023.0,EL3U,9740.833341126,New electrified,Bottom-up,No
TZA,2024.0,EL3E,10627.1944529462,Current electrified,Bottom-up,No
TZA,2024.0,EL3U,12176.0555652964,New electrified,Bottom-up,No
TZA,2025.0,EL3E,11590.5000092724,Current electrified,Bottom-up,No
TZA,2025.0,EL3U,14611.250011689,New electrified,Bottom-up,No
TZA,2026.0,EL3E,12524.9166766866,Current electrified,Bottom-up,No
TZA,2026.0,EL3U,17046.4722358594,New electrified,Bottom-up,No
TZA,2027.0,EL3E,13460.2500107682,Current electrified,Bottom-up,No
TZA,2027.0,EL3U,19481.666682252,New electrified,Bottom-up,No
TZA,2028.0,EL3E,14396.4722337394,Current electrified,Bottom-up,No
TZA,2028.0,EL3U,21916.8889064224,New electrified,Bottom-up,No
TZA,2029.0,EL3E,15333.5555678224,Current electrified,Bottom-up,No
TZA,2029.0,EL3U,24352.083352815003,New electrified,Bottom-up,No
TZA,2030.0,EL3E,16271.5555685728,Current electrified,Bottom-up,No
TZA,2030.0,EL3U,26787.3055769854,New electrified,Bottom-up,No
TZA,2020.0,ZMBEL1,3473.2222250008003,Exports (ZMB),Bottom-up,No
TZA,2021.0,BDIEL1,34.6388889166,Exports (BDI),Bottom-up,No
TZA,2021.0,ZMBEL1,415.0555558876,Exports (ZMB),Bottom-up,No
TZA,2022.0,BDIEL1,106.0833334182,Exports (BDI),Bottom-up,No
TZA,2023.0,BDIEL1,140.44444455680002,Exports (BDI),Bottom-up,No
TZA,2023.0,RWAEL1,525.1111115312001,Exports (RWA),Bottom-up,No
TZA,2026.0,BDIEL1,70.80555561220001,Exports (BDI),Bottom-up,No
TZA,2026.0,RWAEL1,50.11111115120001,Exports (RWA),Bottom-up,No
TZA,2026.0,ZMBEL1,852.5000006820001,Exports (ZMB),Bottom-up,No
TZA,2027.0,BDIEL1,46.7777778152,Exports (BDI),Bottom-up,No
TZA,2027.0,RWAEL1,273.50000021880004,Exports (RWA),Bottom-up,No
TZA,2027.0,ZMBEL1,1175.0833342734,Exports (ZMB),Bottom-up,No
TZA,2028.0,BDIEL1,49.333333372800006,Exports (BDI),Bottom-up,No
TZA,2028.0,ZMBEL1,1375.3888899892,Exports (ZMB),Bottom-up,No
TZA,2029.0,BDIEL1,91.1388889618,Exports (BDI),Bottom-up,No
TZA,2029.0,RWAEL1,177.6111112532,Exports (RWA),Bottom-up,No
TZA,2029.0,ZMBEL1,2211.1388906578,Exports (ZMB),Bottom-up,No
TZA,2030.0,BDIEL1,147.13888900659998,Exports (BDI),Bottom-up,No
TZA,2030.0,RWAEL1,849.3611117906,Exports (RWA),Bottom-up,No
TZA,2030.0,ZMBEL1,4329.5000034636005,Exports (ZMB),Bottom-up,No
TZA,2020.0,EL3E,6819.111116566401,Current electrified,Bottom-up,High
TZA,2020.0,EL3U,2435.2222241704003,New electrified,Bottom-up,High
TZA,2021.0,EL3E,7742.277783971601,Current electrified,Bottom-up,High
TZA,2021.0,EL3U,4870.4166705630005,New electrified,Bottom-up,High
TZA,2022.0,EL3E,8703.1388958514,Current electrified,Bottom-up,High
TZA,2022.0,EL3U,7305.638894733401,New electrified,Bottom-up,High
TZA,2023.0,EL3E,9664.7777855096,Current electrified,Bottom-up,High
TZA,2023.0,EL3U,9740.833341126,New electrified,Bottom-up,High
TZA,2024.0,EL3E,10627.1944529462,Current electrified,Bottom-up,High
TZA,2024.0,EL3U,12176.0555652964,New electrified,Bottom-up,High
TZA,2025.0,EL3E,11590.5277870502,Current electrified,Bottom-up,High
TZA,2025.0,EL3U,14611.250011689,New electrified,Bottom-up,High
TZA,2026.0,EL3E,12524.9166766866,Current electrified,Bottom-up,High
TZA,2026.0,EL3U,17046.4722358594,New electrified,Bottom-up,High
TZA,2027.0,EL3E,13460.222232990402,Current electrified,Bottom-up,High
TZA,2027.0,EL3U,19481.666682252,New electrified,Bottom-up,High
TZA,2028.0,EL3E,14396.444455961602,Current electrified,Bottom-up,High
TZA,2028.0,EL3U,21916.8889064224,New electrified,Bottom-up,High
TZA,2029.0,EL3E,15333.5555678224,Current electrified,Bottom-up,High
TZA,2029.0,EL3U,24352.083352815003,New electrified,Bottom-up,High
TZA,2030.0,EL3E,16271.5833463506,Current electrified,Bottom-up,High
TZA,2030.0,EL3U,26787.3055769854,New electrified,Bottom-up,High
TZA,2020.0,ZMBEL1,4410.6666701952,Exports (ZMB),Bottom-up,High
TZA,2021.0,BDIEL1,133.1666667732,Exports (BDI),Bottom-up,High
TZA,2021.0,ZMBEL1,2789.5000022316,Exports (ZMB),Bottom-up,High
TZA,2022.0,BDIEL1,106.0833334182,Exports (BDI),Bottom-up,High
TZA,2022.0,ZMBEL1,2756.666668872,Exports (ZMB),Bottom-up,High
TZA,2023.0,BDIEL1,115.1111112032,Exports (BDI),Bottom-up,High
TZA,2023.0,RWAEL1,242.0000001936,Exports (RWA),Bottom-up,High
TZA,2023.0,ZMBEL1,1729.4166680502,Exports (ZMB),Bottom-up,High
TZA,2024.0,RWAEL1,37.1388889186,Exports (RWA),Bottom-up,High
TZA,2024.0,ZMBEL1,2126.3333350344,Exports (ZMB),Bottom-up,High
TZA,2025.0,ZMBEL1,2414.5000019316,Exports (ZMB),Bottom-up,High
TZA,2026.0,BDIEL1,70.416666723,Exports (BDI),Bottom-up,High
TZA,2026.0,RWAEL1,371.1666669636001,Exports (RWA),Bottom-up,High
TZA,2026.0,ZMBEL1,2756.666668872,Exports (ZMB),Bottom-up,High
TZA,2027.0,BDIEL1,140.44444455680002,Exports (BDI),Bottom-up,High
TZA,2027.0,RWAEL1,564.7777782296,Exports (RWA),Bottom-up,High
TZA,2027.0,ZMBEL1,2756.666668872,Exports (ZMB),Bottom-up,High
TZA,2028.0,BDIEL1,140.44444455680002,Exports (BDI),Bottom-up,High
TZA,2028.0,RWAEL1,146.4722223394,Exports (RWA),Bottom-up,High
TZA,2028.0,ZMBEL1,2756.666668872,Exports (ZMB),Bottom-up,High
TZA,2029.0,BDIEL1,140.44444455680002,Exports (BDI),Bottom-up,High
TZA,2029.0,RWAEL1,183.9166668138,Exports (RWA),Bottom-up,High
TZA,2029.0,ZMBEL1,2756.666668872,Exports (ZMB),Bottom-up,High
TZA,2030.0,BDIEL1,140.44444455680002,Exports (BDI),Bottom-up,High
TZA,2030.0,ZMBEL1,2756.666668872,Exports (ZMB),Bottom-up,High
TZA,2020.0,EL3E,6819.111116566401,Current electrified,Top-down high,No
TZA,2020.0,EL3U,2435.2222241704003,New electrified,Top-down high,No
TZA,2021.0,EL3E,7742.250006193801,Current electrified,Top-down high,No
TZA,2021.0,EL3U,4870.4166705630005,New electrified,Top-down high,No
TZA,2022.0,EL3E,8703.1388958514,Current electrified,Top-down high,No
TZA,2022.0,EL3U,7305.638894733401,New electrified,Top-down high,No
TZA,2023.0,EL3E,9664.750007731802,Current electrified,Top-down high,No
TZA,2023.0,EL3U,9740.833341126,New electrified,Top-down high,No
TZA,2024.0,EL3E,10627.1944529462,Current electrified,Top-down high,No
TZA,2024.0,EL3U,12176.0555652964,New electrified,Top-down high,No
TZA,2025.0,EL3E,11590.5277870502,Current electrified,Top-down high,No
TZA,2025.0,EL3U,14611.250011689,New electrified,Top-down high,No
TZA,2026.0,EL3E,12524.9166766866,Current electrified,Top-down high,No
TZA,2026.0,EL3U,17046.4722358594,New electrified,Top-down high,No
TZA,2027.0,EL3E,13460.222232990402,Current electrified,Top-down high,No
TZA,2027.0,EL3U,19481.666682252,New electrified,Top-down high,No
TZA,2028.0,EL3E,14396.4444559616,Current electrified,Top-down high,No
TZA,2028.0,EL3U,21916.8889064224,New electrified,Top-down high,No
TZA,2029.0,EL3E,15333.5555678224,Current electrified,Top-down high,No
TZA,2029.0,EL3U,24352.083352815003,New electrified,Top-down high,No
TZA,2030.0,EL3E,16271.5555685728,Current electrified,Top-down high,No
TZA,2030.0,EL3U,26787.3055769854,New electrified,Top-down high,No
TZA,2020.0,ZMBEL1,2055.7777794224003,Exports (ZMB),Top-down high,No
TZA,2021.0,BDIEL1,140.44444455680002,Exports (BDI),Top-down high,No
TZA,2023.0,BDIEL1,162.2500001298,Exports (BDI),Top-down high,No
TZA,2024.0,BDIEL1,116.388888982,Exports (BDI),Top-down high,No
TZA,2024.0,ZMBEL1,39.250000031400006,Exports (ZMB),Top-down high,No
TZA,2025.0,BDIEL1,140.44444455680002,Exports (BDI),Top-down high,No
TZA,2026.0,BDIEL1,219.1944446198,Exports (BDI),Top-down high,No
TZA,2026.0,ZMBEL1,1577.5833345954,Exports (ZMB),Top-down high,No
TZA,2027.0,BDIEL1,215.8055557282,Exports (BDI),Top-down high,No
TZA,2027.0,ZMBEL1,1569.0000012552,Exports (ZMB),Top-down high,No
TZA,2028.0,BDIEL1,213.52777794860003,Exports (BDI),Top-down high,No
TZA,2028.0,RWAEL1,123.4444445432,Exports (RWA),Top-down high,No
TZA,2028.0,ZMBEL1,1819.8888903448,Exports (ZMB),Top-down high,No
