Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
AGO,2020.0,EL3E,12014.6666762784,Current electrified,Bottom-up,No
AGO,2021.0,EL3E,11782.916676092998,Current electrified,Bottom-up,No
AGO,2021.0,EL3U,1017.500000814,New electrified,Bottom-up,No
AGO,2022.0,EL3E,12643.6944545594,Current electrified,Bottom-up,No
AGO,2022.0,EL3U,2035.000001628,New electrified,Bottom-up,No
AGO,2023.0,EL3E,13531.4722330474,Current electrified,Bottom-up,No
AGO,2023.0,EL3U,3052.500002442001,New electrified,Bottom-up,No
AGO,2024.0,EL3E,14447.4722337802,Current electrified,Bottom-up,No
AGO,2024.0,EL3U,4070.000003256,New electrified,Bottom-up,No
AGO,2025.0,EL3E,15392.8333456476,Current electrified,Bottom-up,No
AGO,2025.0,EL3U,5087.500004070001,New electrified,Bottom-up,No
AGO,2026.0,EL3E,16408.7222353492,Current electrified,Bottom-up,No
AGO,2026.0,EL3U,6105.000004884001,New electrified,Bottom-up,No
AGO,2027.0,EL3E,17455.5833472978,Current electrified,Bottom-up,No
AGO,2027.0,EL3U,6427.833338475601,New electrified,Bottom-up,No
AGO,2028.0,EL3E,18533.8611259382,Current electrified,Bottom-up,No
AGO,2028.0,EL3U,6750.694449845,New electrified,Bottom-up,No
AGO,2029.0,EL3E,19643.6389046038,Current electrified,Bottom-up,No
AGO,2029.0,EL3U,7073.555561214401,New electrified,Bottom-up,No
AGO,2030.0,EL3E,20784.8889055168,Current electrified,Bottom-up,No
AGO,2030.0,EL3U,7396.388894806,New electrified,Bottom-up,No
AGO,2020.0,CODEL1,2334.3333352008003,Exports (COD),Bottom-up,No
AGO,2021.0,CODEL1,2650.6111132316,Exports (COD),Bottom-up,No
AGO,2022.0,CODEL1,1564.9722234742,Exports (COD),Bottom-up,No
AGO,2023.0,CODEL1,1824.0833347926,Exports (COD),Bottom-up,No
AGO,2024.0,CODEL1,4557.1111147568,Exports (COD),Bottom-up,No
AGO,2025.0,CODEL1,3133.1944469510004,Exports (COD),Bottom-up,No
AGO,2026.0,CODEL1,1872.4444459424,Exports (COD),Bottom-up,No
AGO,2027.0,CODEL1,1720.83333471,Exports (COD),Bottom-up,No
AGO,2028.0,CODEL1,1075.6666675272,Exports (COD),Bottom-up,No
AGO,2029.0,CODEL1,1273.9166676858,Exports (COD),Bottom-up,No
AGO,2030.0,CODEL1,1667.0277791114,Exports (COD),Bottom-up,No
AGO,2020.0,EL3E,12014.694454056202,Current electrified,Bottom-up,High
AGO,2021.0,EL3E,11782.916676092998,Current electrified,Bottom-up,High
AGO,2021.0,EL3U,1017.500000814,New electrified,Bottom-up,High
AGO,2022.0,EL3E,12643.6944545594,Current electrified,Bottom-up,High
AGO,2022.0,EL3U,2035.000001628,New electrified,Bottom-up,High
AGO,2023.0,EL3E,13531.5000108252,Current electrified,Bottom-up,High
AGO,2023.0,EL3U,3052.500002442001,New electrified,Bottom-up,High
AGO,2024.0,EL3E,14447.500011558,Current electrified,Bottom-up,High
AGO,2024.0,EL3U,4070.000003256,New electrified,Bottom-up,High
AGO,2025.0,EL3E,15392.8333456476,Current electrified,Bottom-up,High
AGO,2025.0,EL3U,5087.500004070001,New electrified,Bottom-up,High
AGO,2026.0,EL3E,16408.7222353492,Current electrified,Bottom-up,High
AGO,2026.0,EL3U,6105.000004884001,New electrified,Bottom-up,High
AGO,2027.0,EL3E,17455.6111250756,Current electrified,Bottom-up,High
AGO,2027.0,EL3U,6427.833338475601,New electrified,Bottom-up,High
AGO,2028.0,EL3E,18533.8611259382,Current electrified,Bottom-up,High
AGO,2028.0,EL3U,6750.694449845,New electrified,Bottom-up,High
AGO,2029.0,EL3E,19643.6389046038,Current electrified,Bottom-up,High
AGO,2029.0,EL3U,7073.555561214401,New electrified,Bottom-up,High
AGO,2030.0,EL3E,20784.888905516804,Current electrified,Bottom-up,High
AGO,2030.0,EL3U,7396.388894806,New electrified,Bottom-up,High
AGO,2020.0,CODEL1,3512.1388916986,Exports (COD),Bottom-up,High
AGO,2021.0,CODEL1,2650.6111132316,Exports (COD),Bottom-up,High
AGO,2022.0,CODEL1,1564.3611123626,Exports (COD),Bottom-up,High
AGO,2023.0,CODEL1,1183.0277787242,Exports (COD),Bottom-up,High
AGO,2024.0,CODEL1,4556.3055592006,Exports (COD),Bottom-up,High
AGO,2025.0,CODEL1,2901.3055578766,Exports (COD),Bottom-up,High
AGO,2026.0,CODEL1,1708.611112478,Exports (COD),Bottom-up,High
AGO,2027.0,CODEL1,1708.611112478,Exports (COD),Bottom-up,High
AGO,2028.0,CODEL1,1707.1666680324,Exports (COD),Bottom-up,High
AGO,2029.0,CODEL1,1411.8888900184,Exports (COD),Bottom-up,High
AGO,2030.0,CODEL1,1708.611112478,Exports (COD),Bottom-up,High
AGO,2020.0,EL3E,12014.694454056202,Current electrified,Top-down high,No
AGO,2021.0,EL3E,11782.916676092998,Current electrified,Top-down high,No
AGO,2021.0,EL3U,1692.8333346876,New electrified,Top-down high,No
AGO,2022.0,EL3E,12643.6944545594,Current electrified,Top-down high,No
AGO,2022.0,EL3U,3385.6388915974003,New electrified,Top-down high,No
AGO,2023.0,EL3E,13531.5000108252,Current electrified,Top-down high,No
AGO,2023.0,EL3U,5078.472226285,New electrified,Top-down high,No
AGO,2024.0,EL3E,14447.500011558,Current electrified,Top-down high,No
AGO,2024.0,EL3U,6771.3055609726,New electrified,Top-down high,No
AGO,2025.0,EL3E,15392.8333456476,Current electrified,Top-down high,No
AGO,2025.0,EL3U,8464.111117882401,New electrified,Top-down high,No
AGO,2026.0,EL3E,16408.722235349203,Current electrified,Top-down high,No
AGO,2026.0,EL3U,10156.94445257,New electrified,Top-down high,No
AGO,2027.0,EL3E,17455.6111250756,Current electrified,Top-down high,No
AGO,2027.0,EL3U,10699.444453004,New electrified,Top-down high,No
AGO,2028.0,EL3E,18533.8611259382,Current electrified,Top-down high,No
AGO,2028.0,EL3U,11241.944453438,New electrified,Top-down high,No
AGO,2029.0,EL3E,19643.6389046038,Current electrified,Top-down high,No
AGO,2029.0,EL3U,11784.444453872,New electrified,Top-down high,No
AGO,2030.0,EL3E,20784.8889055168,Current electrified,Top-down high,No
AGO,2030.0,EL3U,12326.944454306002,New electrified,Top-down high,No
AGO,2020.0,CODEL1,1113.8611120022,Exports (COD),Top-down high,No
AGO,2021.0,CODEL1,1924.8888904288,Exports (COD),Top-down high,No
AGO,2022.0,CODEL1,2705.4722243866,Exports (COD),Top-down high,No
AGO,2023.0,CODEL1,1184.72222317,Exports (COD),Top-down high,No
AGO,2024.0,CODEL1,2524.166668686,Exports (COD),Top-down high,No
AGO,2025.0,CODEL1,1863.6388903798,Exports (COD),Top-down high,No
AGO,2026.0,CODEL1,1748.6944458434002,Exports (COD),Top-down high,No
AGO,2027.0,CODEL1,1771.3611125282,Exports (COD),Top-down high,No
AGO,2028.0,CODEL1,1872.4444459424,Exports (COD),Top-down high,No
AGO,2029.0,CODEL1,1823.2222236808,Exports (COD),Top-down high,No
AGO,2030.0,CODEL1,1872.4444459424,Exports (COD),Top-down high,No
AGO,2020.0,EL3E,12014.694454056202,Current electrified,Top-down high,High
AGO,2021.0,EL3E,11782.916676092998,Current electrified,Top-down high,High
AGO,2021.0,EL3U,1692.8333346876,New electrified,Top-down high,High
AGO,2022.0,EL3E,12643.6944545594,Current electrified,Top-down high,High
AGO,2022.0,EL3U,3385.6388915974003,New electrified,Top-down high,High
AGO,2023.0,EL3E,13531.4722330474,Current electrified,Top-down high,High
AGO,2023.0,EL3U,5078.472226285,New electrified,Top-down high,High
AGO,2024.0,EL3E,14447.4722337802,Current electrified,Top-down high,High
AGO,2024.0,EL3U,6771.3055609726,New electrified,Top-down high,High
AGO,2025.0,EL3E,15392.8333456476,Current electrified,Top-down high,High
AGO,2025.0,EL3U,8464.111117882401,New electrified,Top-down high,High
AGO,2026.0,EL3E,16408.7222353492,Current electrified,Top-down high,High
AGO,2026.0,EL3U,10156.94445257,New electrified,Top-down high,High
AGO,2027.0,EL3E,17455.5833472978,Current electrified,Top-down high,High
AGO,2027.0,EL3U,10699.444453004,New electrified,Top-down high,High
AGO,2028.0,EL3E,18533.8611259382,Current electrified,Top-down high,High
AGO,2028.0,EL3U,11241.944453438,New electrified,Top-down high,High
AGO,2029.0,EL3E,19643.6389046038,Current electrified,Top-down high,High
AGO,2029.0,EL3U,11784.444453872,New electrified,Top-down high,High
AGO,2030.0,EL3E,20784.888905516804,Current electrified,Top-down high,High
AGO,2030.0,EL3U,12326.944454306002,New electrified,Top-down high,High
AGO,2020.0,CODEL1,3512.5277805878,Exports (COD),Top-down high,High
AGO,2021.0,CODEL1,2190.4166684190004,Exports (COD),Top-down high,High
AGO,2022.0,CODEL1,2463.472224193,Exports (COD),Top-down high,High
AGO,2023.0,CODEL1,1578.611112374,Exports (COD),Top-down high,High
AGO,2024.0,CODEL1,3641.8888918024,Exports (COD),Top-down high,High
AGO,2025.0,CODEL1,1901.666668188,Exports (COD),Top-down high,High
AGO,2026.0,CODEL1,1566.111112364,Exports (COD),Top-down high,High
AGO,2027.0,CODEL1,1543.5833345682,Exports (COD),Top-down high,High
AGO,2028.0,CODEL1,1510.8055567642002,Exports (COD),Top-down high,High
AGO,2029.0,CODEL1,1578.611112374,Exports (COD),Top-down high,High
AGO,2030.0,CODEL1,1578.611112374,Exports (COD),Top-down high,High
AGO,2020.0,EL3E,12014.694454056202,Current electrified,Top-down low,No
AGO,2021.0,EL3E,11782.916676092998,Current electrified,Top-down low,No
AGO,2021.0,EL3U,1186.4722231714002,New electrified,Top-down low,No
AGO,2022.0,EL3E,12643.6944545594,Current electrified,Top-down low,No
AGO,2022.0,EL3U,2372.9722241206,New electrified,Top-down low,No
AGO,2023.0,EL3E,13531.4722330474,Current electrified,Top-down low,No
AGO,2023.0,EL3U,3559.444447292,New electrified,Top-down low,No
AGO,2024.0,EL3E,14447.4722337802,Current electrified,Top-down low,No
AGO,2024.0,EL3U,4745.9166704634,New electrified,Top-down low,No
AGO,2025.0,EL3E,15392.8055678698,Current electrified,Top-down low,No
AGO,2025.0,EL3U,5932.4166714126,New electrified,Top-down low,No
AGO,2026.0,EL3E,16408.7222353492,Current electrified,Top-down low,No
AGO,2026.0,EL3U,7118.888894584,New electrified,Top-down low,No
AGO,2027.0,EL3E,17455.6111250756,Current electrified,Top-down low,No
AGO,2027.0,EL3U,7501.5833393346,New electrified,Top-down low,No
AGO,2028.0,EL3E,18533.8611259382,Current electrified,Top-down low,No
AGO,2028.0,EL3U,7884.305561863001,New electrified,Top-down low,No
AGO,2029.0,EL3E,19643.6389046038,Current electrified,Top-down low,No
AGO,2029.0,EL3U,8267.0277843914,New electrified,Top-down low,No
AGO,2030.0,EL3E,20784.8889055168,Current electrified,Top-down low,No
AGO,2030.0,EL3U,8649.722229142,New electrified,Top-down low,No
AGO,2020.0,CODEL1,1035.1666674948,Exports (COD),Top-down low,No
AGO,2021.0,CODEL1,2446.2222241792,Exports (COD),Top-down low,No
AGO,2022.0,CODEL1,430.3611114554,Exports (COD),Top-down low,No
AGO,2024.0,CODEL1,3632.1666695724,Exports (COD),Top-down low,No
AGO,2025.0,CODEL1,2353.4722241050004,Exports (COD),Top-down low,No
AGO,2026.0,CODEL1,1680.5833346778,Exports (COD),Top-down low,No
AGO,2027.0,CODEL1,1223.9444454236,Exports (COD),Top-down low,No
AGO,2028.0,CODEL1,508.30555596220006,Exports (COD),Top-down low,No
AGO,2029.0,CODEL1,1110.9166675554,Exports (COD),Top-down low,No
AGO,2030.0,CODEL1,1647.777779096,Exports (COD),Top-down low,No
AGO,2020.0,EL3E,12014.694454056202,Current electrified,Top-down low,High
AGO,2021.0,EL3E,11782.916676092998,Current electrified,Top-down low,High
AGO,2021.0,EL3U,1186.4722231714002,New electrified,Top-down low,High
AGO,2022.0,EL3E,12643.6944545594,Current electrified,Top-down low,High
AGO,2022.0,EL3U,2372.9722241206,New electrified,Top-down low,High
AGO,2023.0,EL3E,13531.5000108252,Current electrified,Top-down low,High
AGO,2023.0,EL3U,3559.444447292,New electrified,Top-down low,High
AGO,2024.0,EL3E,14447.500011558,Current electrified,Top-down low,High
AGO,2024.0,EL3U,4745.9166704634,New electrified,Top-down low,High
AGO,2025.0,EL3E,15392.8333456476,Current electrified,Top-down low,High
AGO,2025.0,EL3U,5932.4166714126,New electrified,Top-down low,High
AGO,2026.0,EL3E,16408.7222353492,Current electrified,Top-down low,High
AGO,2026.0,EL3U,7118.888894584,New electrified,Top-down low,High
AGO,2027.0,EL3E,17455.6111250756,Current electrified,Top-down low,High
AGO,2027.0,EL3U,7501.5833393346,New electrified,Top-down low,High
AGO,2028.0,EL3E,18533.8611259382,Current electrified,Top-down low,High
AGO,2028.0,EL3U,7884.305561863001,New electrified,Top-down low,High
AGO,2029.0,EL3E,19643.6389046038,Current electrified,Top-down low,High
AGO,2029.0,EL3U,8267.0277843914,New electrified,Top-down low,High
AGO,2030.0,EL3E,20784.888905516804,Current electrified,Top-down low,High
AGO,2030.0,EL3U,8649.722229142,New electrified,Top-down low,High
AGO,2020.0,CODEL1,2739.5277799694,Exports (COD),Top-down low,High
AGO,2021.0,CODEL1,2446.2222241792,Exports (COD),Top-down low,High
AGO,2022.0,CODEL1,1403.9722233454,Exports (COD),Top-down low,High
AGO,2023.0,CODEL1,648.0833338518,Exports (COD),Top-down low,High
AGO,2024.0,CODEL1,3743.888891884,Exports (COD),Top-down low,High
AGO,2025.0,CODEL1,1665.6388902214,Exports (COD),Top-down low,High
AGO,2026.0,CODEL1,809.8333339812,Exports (COD),Top-down low,High
AGO,2027.0,CODEL1,477.222222604,Exports (COD),Top-down low,High
AGO,2028.0,CODEL1,1403.9722233454,Exports (COD),Top-down low,High
