Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
AGO,2022.0,SOL,15.6111111236,Solar,Bottom-up,High
AGO,2023.0,BIO,197.9722223806,Biomass,Bottom-up,High
AGO,2023.0,HFO,272.38888910680004,Heavy Fuel Oil,Bottom-up,High
AGO,2023.0,HYD,15600.9166791474,Hydropower,Bottom-up,High
AGO,2023.0,Imports (COD),1469.8333345092,Imports (COD),Bottom-up,High
AGO,2023.0,LFO,966.2777785508,Light Fuel Oil,Bottom-up,High
AGO,2023.0,NGA,1743.7222236172,Natural Gas,Bottom-up,High
AGO,2023.0,SOL,14.7777777896,Solar,Bottom-up,High
AGO,2024.0,BIO,197.9722223806,Biomass,Bottom-up,High
AGO,2024.0,HFO,256.36111131620004,Heavy Fuel Oil,Bottom-up,High
AGO,2024.0,HYD,24630.3055752598,Hydropower,Bottom-up,High
AGO,2024.0,LFO,909.72222295,Light Fuel Oil,Bottom-up,High
AGO,2024.0,NGA,95.416666743,Natural Gas,Bottom-up,High
AGO,2024.0,SOL,13.9444444556,Solar,Bottom-up,High
AGO,2025.0,BIO,197.9722223806,Biomass,Bottom-up,High
AGO,2025.0,HFO,240.3333335256,Heavy Fuel Oil,Bottom-up,High
AGO,2025.0,HYD,24630.3055752598,Hydropower,Bottom-up,High
AGO,2025.0,LFO,853.1388895714,Light Fuel Oil,Bottom-up,High
AGO,2025.0,NGA,738.9166672578,Natural Gas,Bottom-up,High
AGO,2025.0,SOL,13.0833333438,Solar,Bottom-up,High
AGO,2026.0,BIO,197.9722223806,Biomass,Bottom-up,High
AGO,2026.0,HFO,224.3333335128,Heavy Fuel Oil,Bottom-up,High
AGO,2026.0,HYD,24722.0000197776,Hydropower,Bottom-up,High
AGO,2026.0,LFO,792.9444450788001,Light Fuel Oil,Bottom-up,High
AGO,2026.0,NGA,1852.3888903708005,Natural Gas,Bottom-up,High
AGO,2026.0,SOL,12.2500000098,Solar,Bottom-up,High
AGO,2027.0,BIO,197.9722223806,Biomass,Bottom-up,High
AGO,2027.0,HFO,208.3055557222,Heavy Fuel Oil,Bottom-up,High
AGO,2027.0,HYD,25292.5555757896,Hydropower,Bottom-up,High
AGO,2027.0,Imports (COD),546.1944448814,Imports (COD),Bottom-up,High
AGO,2027.0,LFO,736.3888894780001,Light Fuel Oil,Bottom-up,High
AGO,2027.0,NGA,2345.694446321,Natural Gas,Bottom-up,High
AGO,2027.0,SOL,11.4166666758,Solar,Bottom-up,High
AGO,2028.0,BIO,197.9722223806,Biomass,Bottom-up,High
AGO,2028.0,HFO,192.2777779316,Heavy Fuel Oil,Bottom-up,High
AGO,2028.0,HYD,27038.4166882974,Hydropower,Bottom-up,High
AGO,2028.0,Imports (COD),398.8611114302,Imports (COD),Bottom-up,High
AGO,2028.0,LFO,678.8611116542,Light Fuel Oil,Bottom-up,High
AGO,2028.0,NGA,2387.5000019100003,Natural Gas,Bottom-up,High
AGO,2028.0,SOL,10.5833333418,Solar,Bottom-up,High
AGO,2029.0,BIO,197.9722223806,Biomass,Bottom-up,High
AGO,2029.0,HFO,176.250000141,Heavy Fuel Oil,Bottom-up,High
AGO,2029.0,HYD,28151.8333558548,Hydropower,Bottom-up,High
AGO,2029.0,Imports (COD),652.1944449662001,Imports (COD),Bottom-up,High
AGO,2029.0,LFO,622.3055560534,Light Fuel Oil,Bottom-up,High
AGO,2029.0,NGA,2381.5277796830005,Natural Gas,Bottom-up,High
AGO,2029.0,SOL,9.7500000078,Solar,Bottom-up,High
AGO,2030.0,BIO,197.9722223806,Biomass,Bottom-up,High
AGO,2030.0,HFO,160.2222223504,Heavy Fuel Oil,Bottom-up,High
AGO,2030.0,HYD,29407.3333568592,Hydropower,Bottom-up,High
AGO,2030.0,Imports (COD),643.3055560702,Imports (COD),Bottom-up,High
AGO,2030.0,LFO,565.7222226748,Light Fuel Oil,Bottom-up,High
AGO,2030.0,NGA,2375.5555574560003,Natural Gas,Bottom-up,High
AGO,2030.0,SOL,705.5277783422,Solar,Bottom-up,High
AGO,2020.0,HFO,320.4722224786,Heavy Fuel Oil,Top-down high,No
AGO,2020.0,HYD,13078.055566018002,Hydropower,Top-down high,No
AGO,2020.0,LFO,1138.1666675772,Light Fuel Oil,Top-down high,No
AGO,2020.0,NGA,119.2777778732,Natural Gas,Top-down high,No
AGO,2020.0,SOL,13.6388888998,Solar,Top-down high,No
AGO,2021.0,BIO,197.9722223806,Biomass,Top-down high,No
AGO,2021.0,HFO,304.44444468800003,Heavy Fuel Oil,Top-down high,No
AGO,2021.0,HYD,15600.9166791474,Hydropower,Top-down high,No
AGO,2021.0,LFO,1074.861111971,Light Fuel Oil,Top-down high,No
AGO,2021.0,NGA,209.2500001674,Natural Gas,Top-down high,No
AGO,2021.0,SOL,16.444444457600003,Solar,Top-down high,No
AGO,2022.0,BIO,197.9722223806,Biomass,Top-down high,No
AGO,2022.0,HFO,288.41666689740003,Heavy Fuel Oil,Top-down high,No
AGO,2022.0,HYD,15600.9166791474,Hydropower,Top-down high,No
AGO,2022.0,LFO,1024.8333341532,Light Fuel Oil,Top-down high,No
AGO,2022.0,NGA,4193.5277811326005,Natural Gas,Top-down high,No
AGO,2022.0,SOL,15.6111111236,Solar,Top-down high,No
AGO,2023.0,BIO,197.9722223806,Biomass,Top-down high,No
AGO,2023.0,HFO,567.4722226762,Heavy Fuel Oil,Top-down high,No
AGO,2023.0,HYD,15600.9166791474,Hydropower,Top-down high,No
AGO,2023.0,Imports (COD),115.3611112034,Imports (COD),Top-down high,No
AGO,2023.0,LFO,967.9722229966,Light Fuel Oil,Top-down high,No
AGO,2023.0,NGA,5371.6388931862,Natural Gas,Top-down high,No
AGO,2023.0,SOL,14.7777777896,Solar,Top-down high,No
AGO,2024.0,BIO,197.9722223806,Biomass,Top-down high,No
AGO,2024.0,HFO,256.36111131620004,Heavy Fuel Oil,Top-down high,No
AGO,2024.0,HYD,24630.3055752598,Hydropower,Top-down high,No
AGO,2024.0,LFO,911.11111184,Light Fuel Oil,Top-down high,No
AGO,2024.0,NGA,1372.3888899868,Natural Gas,Top-down high,No
AGO,2024.0,SOL,13.9444444556,Solar,Top-down high,No
AGO,2025.0,BIO,197.9722223806,Biomass,Top-down high,No
AGO,2025.0,HFO,500.7222226228,Heavy Fuel Oil,Top-down high,No
AGO,2025.0,HYD,24630.3055752598,Hydropower,Top-down high,No
AGO,2025.0,LFO,854.1944451278,Light Fuel Oil,Top-down high,No
AGO,2025.0,NGA,3648.1388918074,Natural Gas,Top-down high,No
AGO,2025.0,SOL,13.0833333438,Solar,Top-down high,No
AGO,2026.0,BIO,197.9722223806,Biomass,Top-down high,No
AGO,2026.0,HFO,467.3333337072,Heavy Fuel Oil,Top-down high,No
AGO,2026.0,HYD,24630.3055752598,Hydropower,Top-down high,No
AGO,2026.0,LFO,794.027778413,Light Fuel Oil,Top-down high,No
AGO,2026.0,NGA,6847.0277832554,Natural Gas,Top-down high,No
AGO,2026.0,SOL,12.2500000098,Solar,Top-down high,No
AGO,2027.0,BIO,197.9722223806,Biomass,Top-down high,No
AGO,2027.0,HFO,433.9444447916,Heavy Fuel Oil,Top-down high,No
AGO,2027.0,HYD,24630.3055752598,Hydropower,Top-down high,No
AGO,2027.0,LFO,737.4722228122,Light Fuel Oil,Top-down high,No
AGO,2027.0,NGA,8763.8055625666,Natural Gas,Top-down high,No
AGO,2027.0,SOL,11.4166666758,Solar,Top-down high,No
AGO,2028.0,BIO,197.9722223806,Biomass,Top-down high,No
AGO,2028.0,HFO,400.5833336538,Heavy Fuel Oil,Top-down high,No
AGO,2028.0,HYD,24630.3055752598,Hydropower,Top-down high,No
AGO,2028.0,LFO,678.8611116542,Light Fuel Oil,Top-down high,No
AGO,2028.0,NGA,10795.000008636,Natural Gas,Top-down high,No
AGO,2028.0,SOL,10.5833333418,Solar,Top-down high,No
AGO,2029.0,BIO,197.9722223806,Biomass,Top-down high,No
AGO,2029.0,HFO,367.1944447382001,Heavy Fuel Oil,Top-down high,No
AGO,2029.0,HYD,24630.3055752598,Hydropower,Top-down high,No
AGO,2029.0,LFO,622.3055560534,Light Fuel Oil,Top-down high,No
AGO,2029.0,NGA,12695.444454600802,Natural Gas,Top-down high,No
AGO,2029.0,SOL,9.7500000078,Solar,Top-down high,No
AGO,2030.0,BIO,197.9722223806,Biomass,Top-down high,No
AGO,2030.0,HFO,333.8055558226,Heavy Fuel Oil,Top-down high,No
AGO,2030.0,HYD,24630.3055752598,Hydropower,Top-down high,No
AGO,2030.0,LFO,565.7222226748,Light Fuel Oil,Top-down high,No
AGO,2030.0,NGA,14729.0833451166,Natural Gas,Top-down high,No
AGO,2030.0,SOL,8.9166666738,Solar,Top-down high,No
AGO,2020.0,HFO,320.4722224786,Heavy Fuel Oil,Top-down high,High
AGO,2020.0,HYD,15600.9166791474,Hydropower,Top-down high,High
AGO,2020.0,LFO,1136.3611120202,Light Fuel Oil,Top-down high,High
AGO,2020.0,NGA,119.2777778732,Natural Gas,Top-down high,High
AGO,2020.0,SOL,17.277777791600002,Solar,Top-down high,High
AGO,2021.0,BIO,197.9722223806,Biomass,Top-down high,High
AGO,2021.0,HFO,304.44444468800003,Heavy Fuel Oil,Top-down high,High
AGO,2021.0,HYD,15600.9166791474,Hydropower,Top-down high,High
AGO,2021.0,LFO,1074.861111971,Light Fuel Oil,Top-down high,High
AGO,2021.0,NGA,488.750000391,Natural Gas,Top-down high,High
AGO,2021.0,SOL,16.444444457600003,Solar,Top-down high,High
AGO,2022.0,BIO,197.9722223806,Biomass,Top-down high,High
AGO,2022.0,HFO,288.41666689740003,Heavy Fuel Oil,Top-down high,High
AGO,2022.0,HYD,15600.9166791474,Hydropower,Top-down high,High
AGO,2022.0,LFO,1023.0277785962,Light Fuel Oil,Top-down high,High
AGO,2022.0,NGA,3940.833336486,Natural Gas,Top-down high,High
AGO,2022.0,SOL,15.6111111236,Solar,Top-down high,High
AGO,2023.0,BIO,197.9722223806,Biomass,Top-down high,High
AGO,2023.0,HFO,272.38888910680004,Heavy Fuel Oil,Top-down high,High
AGO,2023.0,HYD,17681.416680811803,Hydropower,Top-down high,High
AGO,2023.0,Imports (COD),1370.3333344296002,Imports (COD),Top-down high,High
AGO,2023.0,LFO,966.4444452176,Light Fuel Oil,Top-down high,High
AGO,2023.0,NGA,2747.5833355314003,Natural Gas,Top-down high,High
AGO,2023.0,SOL,14.7777777896,Solar,Top-down high,High
AGO,2024.0,BIO,197.9722223806,Biomass,Top-down high,High
AGO,2024.0,HFO,256.36111131620004,Heavy Fuel Oil,Top-down high,High
AGO,2024.0,HYD,27085.222243890406,Hydropower,Top-down high,High
AGO,2024.0,LFO,909.8888896168,Light Fuel Oil,Top-down high,High
AGO,2024.0,NGA,95.416666743,Natural Gas,Top-down high,High
AGO,2024.0,SOL,13.9444444556,Solar,Top-down high,High
AGO,2025.0,BIO,197.9722223806,Biomass,Top-down high,High
AGO,2025.0,HFO,240.3333335256,Heavy Fuel Oil,Top-down high,High
AGO,2025.0,HYD,27085.222243890406,Hydropower,Top-down high,High
AGO,2025.0,LFO,853.3055562382,Light Fuel Oil,Top-down high,High
AGO,2025.0,NGA,1494.6388900846,Natural Gas,Top-down high,High
AGO,2025.0,SOL,13.0833333438,Solar,Top-down high,High
AGO,2026.0,BIO,197.9722223806,Biomass,Top-down high,High
AGO,2026.0,HFO,224.3333335128,Heavy Fuel Oil,Top-down high,High
AGO,2026.0,HYD,29196.472245579404,Hydropower,Top-down high,High
AGO,2026.0,Imports (COD),253.05555575800005,Imports (COD),Top-down high,High
AGO,2026.0,LFO,793.1111117456,Light Fuel Oil,Top-down high,High
AGO,2026.0,NGA,2079.6666683304,Natural Gas,Top-down high,High
AGO,2026.0,SOL,12.2500000098,Solar,Top-down high,High
AGO,2027.0,BIO,197.9722223806,Biomass,Top-down high,High
AGO,2027.0,HFO,208.3055557222,Heavy Fuel Oil,Top-down high,High
AGO,2027.0,HYD,30444.083357688603,Hydropower,Top-down high,High
AGO,2027.0,Imports (COD),543.472222657,Imports (COD),Top-down high,High
AGO,2027.0,LFO,736.5555561448001,Light Fuel Oil,Top-down high,High
AGO,2027.0,NGA,2393.4444463592004,Natural Gas,Top-down high,High
AGO,2027.0,SOL,11.4166666758,Solar,Top-down high,High
AGO,2028.0,BIO,197.9722223806,Biomass,Top-down high,High
AGO,2028.0,HFO,192.2777779316,Heavy Fuel Oil,Top-down high,High
AGO,2028.0,HYD,32509.1111371184,Hydropower,Top-down high,High
AGO,2028.0,Imports (COD),356.3055558406,Imports (COD),Top-down high,High
AGO,2028.0,LFO,678.8611116542,Light Fuel Oil,Top-down high,High
AGO,2028.0,NGA,2387.5000019100003,Natural Gas,Top-down high,High
AGO,2028.0,SOL,10.5833333418,Solar,Top-down high,High
AGO,2029.0,BIO,197.9722223806,Biomass,Top-down high,High
AGO,2029.0,HFO,176.250000141,Heavy Fuel Oil,Top-down high,High
AGO,2029.0,HYD,34882.083361239005,Hydropower,Top-down high,High
AGO,2029.0,LFO,622.3055560534,Light Fuel Oil,Top-down high,High
AGO,2029.0,NGA,2377.1111130128,Natural Gas,Top-down high,High
AGO,2029.0,SOL,9.7500000078,Solar,Top-down high,High
AGO,2030.0,BIO,197.9722223806,Biomass,Top-down high,High
AGO,2030.0,HFO,160.2222223504,Heavy Fuel Oil,Top-down high,High
AGO,2030.0,HYD,35614.0000284912,Hydropower,Top-down high,High
AGO,2030.0,Imports (COD),460.0833337014,Imports (COD),Top-down high,High
AGO,2030.0,LFO,565.7222226748,Light Fuel Oil,Top-down high,High
AGO,2030.0,NGA,2375.5555574560003,Natural Gas,Top-down high,High
AGO,2030.0,SOL,705.5277783422,Solar,Top-down high,High
AGO,2020.0,HFO,320.4722224786,Heavy Fuel Oil,Top-down low,No
AGO,2020.0,HYD,12992.500010394,Hydropower,Top-down low,No
AGO,2020.0,LFO,1136.944445354,Light Fuel Oil,Top-down low,No
AGO,2020.0,NGA,119.2777778732,Natural Gas,Top-down low,No
AGO,2020.0,SOL,17.277777791600002,Solar,Top-down low,No
AGO,2021.0,BIO,197.9722223806,Biomass,Top-down low,No
AGO,2021.0,HFO,304.44444468800003,Heavy Fuel Oil,Top-down low,No
AGO,2021.0,HYD,15600.9166791474,Hydropower,Top-down low,No
AGO,2021.0,LFO,1074.861111971,Light Fuel Oil,Top-down low,No
AGO,2021.0,NGA,113.333333424,Natural Gas,Top-down low,No
AGO,2021.0,SOL,16.444444457600003,Solar,Top-down low,No
AGO,2022.0,BIO,197.9722223806,Biomass,Top-down low,No
AGO,2022.0,HFO,288.41666689740003,Heavy Fuel Oil,Top-down low,No
AGO,2022.0,HYD,15600.9166791474,Hydropower,Top-down low,No
AGO,2022.0,Imports (COD),406.0555558804,Imports (COD),Top-down low,No
AGO,2022.0,LFO,1023.61111193,Light Fuel Oil,Top-down low,No
AGO,2022.0,NGA,107.361111197,Natural Gas,Top-down low,No
AGO,2022.0,SOL,15.6111111236,Solar,Top-down low,No
AGO,2023.0,BIO,197.9722223806,Biomass,Top-down low,No
AGO,2023.0,HFO,272.38888910680004,Heavy Fuel Oil,Top-down low,No
AGO,2023.0,HYD,15600.9166791474,Hydropower,Top-down low,No
AGO,2023.0,Imports (COD),2207.6944462106003,Imports (COD),Top-down low,No
AGO,2023.0,LFO,966.7222229956,Light Fuel Oil,Top-down low,No
AGO,2023.0,NGA,402.8055558778,Natural Gas,Top-down low,No
AGO,2023.0,SOL,14.7777777896,Solar,Top-down low,No
AGO,2024.0,BIO,79.8333333972,Biomass,Top-down low,No
AGO,2024.0,HFO,256.36111131620004,Heavy Fuel Oil,Top-down low,No
AGO,2024.0,HYD,24630.3055752598,Hydropower,Top-down low,No
AGO,2024.0,LFO,910.1666673948,Light Fuel Oil,Top-down low,No
AGO,2024.0,NGA,95.416666743,Natural Gas,Top-down low,No
AGO,2024.0,SOL,13.9444444556,Solar,Top-down low,No
AGO,2025.0,BIO,197.9722223806,Biomass,Top-down low,No
AGO,2025.0,HFO,240.3333335256,Heavy Fuel Oil,Top-down low,No
AGO,2025.0,HYD,24630.3055752598,Hydropower,Top-down low,No
AGO,2025.0,LFO,853.5833340162,Light Fuel Oil,Top-down low,No
AGO,2025.0,NGA,1228.4444454272,Natural Gas,Top-down low,No
AGO,2025.0,SOL,13.0833333438,Solar,Top-down low,No
AGO,2026.0,BIO,197.9722223806,Biomass,Top-down low,No
AGO,2026.0,HFO,224.3333335128,Heavy Fuel Oil,Top-down low,No
AGO,2026.0,HYD,24630.3055752598,Hydropower,Top-down low,No
AGO,2026.0,Imports (COD),131.9166667722,Imports (COD),Top-down low,No
AGO,2026.0,LFO,793.4166673014,Light Fuel Oil,Top-down low,No
AGO,2026.0,NGA,3059.5277802254,Natural Gas,Top-down low,No
AGO,2026.0,SOL,12.2500000098,Solar,Top-down low,No
AGO,2027.0,BIO,197.9722223806,Biomass,Top-down low,No
AGO,2027.0,HFO,433.9444447916,Heavy Fuel Oil,Top-down low,No
AGO,2027.0,HYD,24630.3055752598,Hydropower,Top-down low,No
AGO,2027.0,LFO,736.8611117006001,Light Fuel Oil,Top-down low,No
AGO,2027.0,NGA,4167.7500033342,Natural Gas,Top-down low,No
AGO,2027.0,SOL,11.4166666758,Solar,Top-down low,No
AGO,2028.0,BIO,197.9722223806,Biomass,Top-down low,No
AGO,2028.0,HFO,400.5833336538,Heavy Fuel Oil,Top-down low,No
AGO,2028.0,HYD,24630.3055752598,Hydropower,Top-down low,No
AGO,2028.0,Imports (COD),524.2777781972001,Imports (COD),Top-down low,No
AGO,2028.0,LFO,678.8611116542,Light Fuel Oil,Top-down low,No
AGO,2028.0,NGA,4622.194448142201,Natural Gas,Top-down low,No
AGO,2028.0,SOL,10.5833333418,Solar,Top-down low,No
AGO,2029.0,BIO,197.9722223806,Biomass,Top-down low,No
AGO,2029.0,HFO,367.1944447382001,Heavy Fuel Oil,Top-down low,No
AGO,2029.0,HYD,24630.3055752598,Hydropower,Top-down low,No
AGO,2029.0,Imports (COD),554.5000004436,Imports (COD),Top-down low,No
AGO,2029.0,LFO,622.3055560534,Light Fuel Oil,Top-down low,No
AGO,2029.0,NGA,6987.2777833676,Natural Gas,Top-down low,No
AGO,2029.0,SOL,9.7500000078,Solar,Top-down low,No
AGO,2030.0,BIO,197.9722223806,Biomass,Top-down low,No
AGO,2030.0,HFO,333.8055558226,Heavy Fuel Oil,Top-down low,No
AGO,2030.0,HYD,24630.3055752598,Hydropower,Top-down low,No
AGO,2030.0,Imports (COD),902.8333340556,Imports (COD),Top-down low,No
AGO,2030.0,LFO,565.7222226748,Light Fuel Oil,Top-down low,No
AGO,2030.0,NGA,8995.3888960852,Natural Gas,Top-down low,No
AGO,2030.0,SOL,8.9166666738,Solar,Top-down low,No
AGO,2020.0,HFO,320.4722224786,Heavy Fuel Oil,Top-down low,High
AGO,2020.0,HYD,14787.638900719,Hydropower,Top-down low,High
AGO,2020.0,LFO,1136.0000009088,Light Fuel Oil,Top-down low,High
AGO,2020.0,NGA,119.2777778732,Natural Gas,Top-down low,High
AGO,2020.0,SOL,17.277777791600002,Solar,Top-down low,High
AGO,2021.0,BIO,197.9722223806,Biomass,Top-down low,High
AGO,2021.0,HFO,304.44444468800003,Heavy Fuel Oil,Top-down low,High
AGO,2021.0,HYD,15600.9166791474,Hydropower,Top-down low,High
AGO,2021.0,LFO,1074.861111971,Light Fuel Oil,Top-down low,High
AGO,2021.0,NGA,113.333333424,Natural Gas,Top-down low,High
AGO,2021.0,SOL,16.444444457600003,Solar,Top-down low,High
AGO,2022.0,BIO,197.9722223806,Biomass,Top-down low,High
AGO,2022.0,HFO,288.41666689740003,Heavy Fuel Oil,Top-down low,High
AGO,2022.0,HYD,15600.9166791474,Hydropower,Top-down low,High
AGO,2022.0,Imports (COD),101.5000000812,Imports (COD),Top-down low,High
AGO,2022.0,LFO,1022.8611119294,Light Fuel Oil,Top-down low,High
AGO,2022.0,NGA,1437.6111122612,Natural Gas,Top-down low,High
AGO,2022.0,SOL,15.6111111236,Solar,Top-down low,High
AGO,2023.0,BIO,197.9722223806,Biomass,Top-down low,High
AGO,2023.0,HFO,272.38888910680004,Heavy Fuel Oil,Top-down low,High
AGO,2023.0,HYD,15600.9166791474,Hydropower,Top-down low,High
AGO,2023.0,Imports (COD),1842.6666681408,Imports (COD),Top-down low,High
AGO,2023.0,LFO,966.2777785508,Light Fuel Oil,Top-down low,High
AGO,2023.0,NGA,1450.5277789382003,Natural Gas,Top-down low,High
AGO,2023.0,SOL,14.7777777896,Solar,Top-down low,High
AGO,2024.0,BIO,197.9722223806,Biomass,Top-down low,High
AGO,2024.0,HFO,256.36111131620004,Heavy Fuel Oil,Top-down low,High
AGO,2024.0,HYD,24630.3055752598,Hydropower,Top-down low,High
AGO,2024.0,LFO,909.72222295,Light Fuel Oil,Top-down low,High
AGO,2024.0,NGA,95.416666743,Natural Gas,Top-down low,High
AGO,2024.0,SOL,13.9444444556,Solar,Top-down low,High
AGO,2025.0,BIO,197.9722223806,Biomass,Top-down low,High
AGO,2025.0,HFO,240.3333335256,Heavy Fuel Oil,Top-down low,High
AGO,2025.0,HYD,24630.3055752598,Hydropower,Top-down low,High
AGO,2025.0,LFO,853.1388895714,Light Fuel Oil,Top-down low,High
AGO,2025.0,NGA,504.94444484840005,Natural Gas,Top-down low,High
