Country,y,f,Total installed capacity (GW),Source
GHA,2020,BIO,0.006584,Biomass
GHA,2020,GAS,1.7222,Natural Gas
GHA,2020,HFO,0.928578,Heavy Fuel Oil
GHA,2020,HYD,1.58,Hydropower
GHA,2020,LFO,0.2918733039032683,Light Fuel Oil
GHA,2020,SOL,0.021375,Solar
GHA,2020,WIN,0.225,Wind
GHA,2021,BIO,1.2864596470686949,Biomass
GHA,2021,GAS,1.67109,Natural Gas
GHA,2021,HFO,0.9152591,Heavy Fuel Oil
GHA,2021,HYD,1.58,Hydropower
GHA,2021,LFO,0.2798463039032683,Light Fuel Oil
GHA,2021,SOL,0.02025,Solar
GHA,2021,WIN,0.225,Wind
GHA,2022,BIO,2.581142278116913,Biomass
GHA,2022,GAS,1.61998,Natural Gas
GHA,2022,HFO,0.9019402,Heavy Fuel Oil
GHA,2022,HYD,1.58,Hydropower
GHA,2022,LFO,0.2678193039032683,Light Fuel Oil
GHA,2022,SOL,0.019125,Solar
GHA,2022,WIN,0.225,Wind
GHA,2023,BIO,2.580813078116913,Biomass
GHA,2023,GAS,1.56887,Natural Gas
GHA,2023,HFO,0.8886213000000001,Heavy Fuel Oil
GHA,2023,HYD,2.38,Hydropower
GHA,2023,LFO,0.2557923039032683,Light Fuel Oil
GHA,2023,SOL,0.018,Solar
GHA,2023,WIN,0.225,Wind
GHA,2024,BIO,2.580483878116913,Biomass
GHA,2024,GAS,1.51776,Natural Gas
GHA,2024,HFO,0.8753024,Heavy Fuel Oil
GHA,2024,HYD,2.38,Hydropower
GHA,2024,LFO,0.2437653039032682,Light Fuel Oil
GHA,2024,SOL,0.016875,Solar
GHA,2024,WIN,0.225,Wind
GHA,2025,BIO,4.106937278038873,Biomass
GHA,2025,GAS,1.46665,Natural Gas
GHA,2025,HFO,0.8619835,Heavy Fuel Oil
GHA,2025,HYD,2.38,Hydropower
GHA,2025,LFO,0.2317383039032683,Light Fuel Oil
GHA,2025,SOL,0.01575,Solar
GHA,2025,WIN,0.225,Wind
GHA,2026,BIO,6.6100097205145785,Biomass
GHA,2026,GAS,1.41554,Natural Gas
GHA,2026,HFO,0.8486646,Heavy Fuel Oil
GHA,2026,HYD,2.38,Hydropower
GHA,2026,LFO,0.1808275814218084,Light Fuel Oil
GHA,2026,SOL,0.0160670818362969,Solar
GHA,2026,WIN,0.225,Wind
GHA,2027,BIO,7.070581210318449,Biomass
GHA,2027,GAS,1.36443,Natural Gas
GHA,2027,HFO,0.8353457,Heavy Fuel Oil
GHA,2027,HYD,2.38,Hydropower
GHA,2027,LFO,0.1664342911035796,Light Fuel Oil
GHA,2027,SOL,0.2649420818362969,Solar
GHA,2027,WIN,0.225,Wind
GHA,2028,BIO,7.234955575979661,Biomass
GHA,2028,GAS,1.31332,Natural Gas
GHA,2028,HFO,0.8220268,Heavy Fuel Oil
GHA,2028,HYD,2.38,Hydropower
GHA,2028,LFO,0.144324,Light Fuel Oil
GHA,2028,SOL,0.6922909607349443,Solar
GHA,2028,WIN,0.225,Wind
GHA,2029,BIO,7.234626375979662,Biomass
GHA,2029,GAS,1.26221,Natural Gas
GHA,2029,HFO,0.8087079,Heavy Fuel Oil
GHA,2029,HYD,2.38,Hydropower
GHA,2029,LFO,0.132297,Light Fuel Oil
GHA,2029,SOL,1.2539974594664185,Solar
GHA,2029,WIN,0.225,Wind
GHA,2030,BIO,7.234297175979662,Biomass
GHA,2030,GAS,1.2111,Natural Gas
GHA,2030,HFO,0.795389,Heavy Fuel Oil
GHA,2030,HYD,2.38,Hydropower
GHA,2030,LFO,0.12027,Light Fuel Oil
GHA,2030,SOL,1.813126214419616,Solar
GHA,2030,WIN,0.225,Wind
