Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
MLI,2020.0,HFO,243.3055557502,Heavy Fuel Oil,Bottom-up,No
MLI,2020.0,HYD,1040.8888897216002,Hydropower,Bottom-up,No
MLI,2020.0,Imports (BFA),190.555555708,Imports (BFA),Bottom-up,No
MLI,2020.0,Imports (CIV),2194.6666684224,Imports (CIV),Bottom-up,No
MLI,2020.0,Imports (GIN),2673.8611132502,Imports (GIN),Bottom-up,No
MLI,2020.0,Imports (SEN),2738.7777799688,Imports (SEN),Bottom-up,No
MLI,2020.0,Imports (SLE),731.4166672518,Imports (SLE),Bottom-up,No
MLI,2020.0,LFO,371.72222251960005,Light Fuel Oil,Bottom-up,No
MLI,2020.0,SOL,529.1944448678,Solar,Bottom-up,No
MLI,2021.0,HFO,231.1388890738,Heavy Fuel Oil,Bottom-up,No
MLI,2021.0,HYD,1040.8888897216002,Hydropower,Bottom-up,No
MLI,2021.0,Imports (BFA),533.4444448712001,Imports (BFA),Bottom-up,No
MLI,2021.0,Imports (CIV),2467.3611130850004,Imports (CIV),Bottom-up,No
MLI,2021.0,Imports (GIN),2673.8611132502,Imports (GIN),Bottom-up,No
MLI,2021.0,Imports (SEN),2738.7777799688,Imports (SEN),Bottom-up,No
MLI,2021.0,Imports (SLE),731.4166672518,Imports (SLE),Bottom-up,No
MLI,2021.0,LFO,358.69444473140004,Light Fuel Oil,Bottom-up,No
MLI,2021.0,SOL,654.1944449678001,Solar,Bottom-up,No
MLI,2022.0,HFO,539.3333337648,Heavy Fuel Oil,Bottom-up,No
MLI,2022.0,HYD,1040.8888897216002,Hydropower,Bottom-up,No
MLI,2022.0,Imports (BFA),759.2777783852,Imports (BFA),Bottom-up,No
MLI,2022.0,Imports (CIV),2660.555557684,Imports (CIV),Bottom-up,No
MLI,2022.0,Imports (GIN),2673.8611132502,Imports (GIN),Bottom-up,No
MLI,2022.0,Imports (SEN),2602.2500020818,Imports (SEN),Bottom-up,No
MLI,2022.0,Imports (SLE),731.4166672518,Imports (SLE),Bottom-up,No
MLI,2022.0,LFO,345.63888916540003,Light Fuel Oil,Bottom-up,No
MLI,2022.0,SOL,766.1944450574,Solar,Bottom-up,No
MLI,2023.0,HFO,206.805555721,Heavy Fuel Oil,Bottom-up,No
MLI,2023.0,HYD,4172.8611144494,Hydropower,Bottom-up,No
MLI,2023.0,Imports (CIV),1899.4722237418,Imports (CIV),Bottom-up,No
MLI,2023.0,Imports (GIN),2673.8611132502,Imports (GIN),Bottom-up,No
MLI,2023.0,Imports (SEN),2364.0000018912,Imports (SEN),Bottom-up,No
MLI,2023.0,Imports (SLE),269.8333335492,Imports (SLE),Bottom-up,No
MLI,2023.0,LFO,332.50000026600003,Light Fuel Oil,Bottom-up,No
MLI,2023.0,SOL,866.7222229155999,Solar,Bottom-up,No
MLI,2024.0,HFO,194.6388890446,Heavy Fuel Oil,Bottom-up,No
MLI,2024.0,HYD,4172.8611144494,Hydropower,Bottom-up,No
MLI,2024.0,Imports (CIV),2149.6944461642,Imports (CIV),Bottom-up,No
MLI,2024.0,Imports (GIN),2673.8611132502,Imports (GIN),Bottom-up,No
MLI,2024.0,Imports (SEN),2272.4444462624,Imports (SEN),Bottom-up,No
