Country,y,f,Total installed capacity (GW),Source,Scenario,Carbon Price
SLE,2020,BIO,0.0334,Biomass,Bottom-up,No
SLE,2020,HFO,0.12038,Heavy Fuel Oil,Bottom-up,No
SLE,2020,HYD,0.06012,Hydropower,Bottom-up,No
SLE,2020,LFO,0.0392195859509258,Light Fuel Oil,Bottom-up,No
SLE,2020,SOL,0.001,Solar,Bottom-up,No
SLE,2021,BIO,0.03173,Biomass,Bottom-up,No
SLE,2021,HFO,0.114811,Heavy Fuel Oil,Bottom-up,No
SLE,2021,HYD,0.06012,Hydropower,Bottom-up,No
SLE,2021,LFO,0.0376585859509258,Light Fuel Oil,Bottom-up,No
SLE,2021,SOL,0.001,Solar,Bottom-up,No
SLE,2022,BIO,0.03006,Biomass,Bottom-up,No
SLE,2022,HFO,0.1092419999999999,Heavy Fuel Oil,Bottom-up,No
SLE,2022,HYD,0.06212,Hydropower,Bottom-up,No
SLE,2022,LFO,0.0360975859509258,Light Fuel Oil,Bottom-up,No
SLE,2022,SOL,0.0153508333862836,Solar,Bottom-up,No
SLE,2023,BIO,0.02839,Biomass,Bottom-up,No
SLE,2023,HFO,0.1036729999999999,Heavy Fuel Oil,Bottom-up,No
SLE,2023,HYD,0.0687270448936672,Hydropower,Bottom-up,No
SLE,2023,LFO,0.0345365859509258,Light Fuel Oil,Bottom-up,No
SLE,2023,SOL,0.0153508333862836,Solar,Bottom-up,No
SLE,2024,BIO,0.02672,Biomass,Bottom-up,No
SLE,2024,HFO,0.098104,Heavy Fuel Oil,Bottom-up,No
SLE,2024,HYD,0.3409980334698615,Hydropower,Bottom-up,No
SLE,2024,LFO,0.0329755859509258,Light Fuel Oil,Bottom-up,No
SLE,2024,SOL,0.0204994092713091,Solar,Bottom-up,No
SLE,2025,BIO,0.0167,Biomass,Bottom-up,No
SLE,2025,HFO,0.0925349999999999,Heavy Fuel Oil,Bottom-up,No
SLE,2025,HYD,0.4962413744153443,Hydropower,Bottom-up,No
SLE,2025,LFO,0.0314145859509258,Light Fuel Oil,Bottom-up,No
SLE,2025,SOL,0.0278725826186136,Solar,Bottom-up,No
SLE,2026,BIO,0.01503,Biomass,Bottom-up,No
SLE,2026,HFO,0.0869659999999999,Heavy Fuel Oil,Bottom-up,No
SLE,2026,HYD,0.7760343047151578,Hydropower,Bottom-up,No
SLE,2026,LFO,0.029561623423571,Light Fuel Oil,Bottom-up,No
SLE,2026,SOL,0.0748281687041086,Solar,Bottom-up,No
SLE,2027,BIO,0.01336,Biomass,Bottom-up,No
SLE,2027,HFO,0.081397,Heavy Fuel Oil,Bottom-up,No
