Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
MRT,2020.0,HFO,2293.5833351682,Heavy Fuel Oil,Bottom-up,No
MRT,2020.0,HYD,287.11111134080005,Hydropower,Bottom-up,No
MRT,2020.0,LFO,68.80555561060001,Light Fuel Oil,Bottom-up,No
MRT,2020.0,SOL,162.6944445746,Solar,Bottom-up,No
MRT,2020.0,WIN,112.4166667566,Wind,Bottom-up,No
MRT,2021.0,HFO,2265.1666684788,Heavy Fuel Oil,Bottom-up,No
MRT,2021.0,HYD,287.11111134080005,Hydropower,Bottom-up,No
MRT,2021.0,LFO,66.5555556088,Light Fuel Oil,Bottom-up,No
MRT,2021.0,SOL,239.8055557474,Solar,Bottom-up,No
MRT,2021.0,WIN,111.6944445338,Wind,Bottom-up,No
MRT,2022.0,HFO,2693.611113266,Heavy Fuel Oil,Bottom-up,No
MRT,2022.0,HYD,287.11111134080005,Hydropower,Bottom-up,No
MRT,2022.0,LFO,54.3333333768,Light Fuel Oil,Bottom-up,No
MRT,2022.0,NGA,45.0833333694,Natural Gas,Bottom-up,No
MRT,2022.0,SOL,368.16666696120006,Solar,Bottom-up,No
MRT,2022.0,WIN,179.0000001432,Wind,Bottom-up,No
MRT,2023.0,HFO,2596.6388909662,Heavy Fuel Oil,Bottom-up,No
MRT,2023.0,HYD,426.7222225636,Hydropower,Bottom-up,No
MRT,2023.0,LFO,61.1388889378,Light Fuel Oil,Bottom-up,No
MRT,2023.0,NGA,379.583333637,Natural Gas,Bottom-up,No
MRT,2023.0,SOL,380.6388891934,Solar,Bottom-up,No
MRT,2023.0,WIN,178.2777779204,Wind,Bottom-up,No
MRT,2024.0,HFO,310.3333335816,Heavy Fuel Oil,Bottom-up,No
MRT,2024.0,HYD,481.5833337186,Hydropower,Bottom-up,No
MRT,2024.0,LFO,58.194444491000006,Light Fuel Oil,Bottom-up,No
MRT,2024.0,NGA,2693.1111132656,Natural Gas,Bottom-up,No
MRT,2024.0,SOL,416.5555558888,Solar,Bottom-up,No
MRT,2024.0,WIN,177.5555556976,Wind,Bottom-up,No
MRT,2025.0,HFO,290.94444467720007,Heavy Fuel Oil,Bottom-up,No
MRT,2025.0,HYD,536.7500004294,Hydropower,Bottom-up,No
MRT,2025.0,LFO,54.7777778216,Light Fuel Oil,Bottom-up,No
MRT,2025.0,NGA,2693.1111132656,Natural Gas,Bottom-up,No
MRT,2025.0,SOL,439.027778129,Solar,Bottom-up,No
MRT,2025.0,WIN,176.8333334748,Wind,Bottom-up,No
MRT,2026.0,HFO,271.5555557728,Heavy Fuel Oil,Bottom-up,No
MRT,2026.0,HYD,536.7500004294,Hydropower,Bottom-up,No
MRT,2026.0,LFO,45.694444481,Light Fuel Oil,Bottom-up,No
MRT,2026.0,NGA,2812.8333355836003,Natural Gas,Bottom-up,No
MRT,2026.0,SOL,502.222222624,Solar,Bottom-up,No
MRT,2026.0,WIN,239.5000001916,Wind,Bottom-up,No
MRT,2027.0,HFO,252.1388890906,Heavy Fuel Oil,Bottom-up,No
MRT,2027.0,HYD,536.7500004294,Hydropower,Bottom-up,No
MRT,2027.0,LFO,33.750000027,Light Fuel Oil,Bottom-up,No
MRT,2027.0,NGA,2926.9722245638004,Natural Gas,Bottom-up,No
MRT,2027.0,SOL,608.2777782644,Solar,Bottom-up,No
MRT,2027.0,WIN,264.8888891008,Wind,Bottom-up,No
MRT,2028.0,HFO,232.7500001862,Heavy Fuel Oil,Bottom-up,No
MRT,2028.0,HYD,536.7500004294,Hydropower,Bottom-up,No
MRT,2028.0,LFO,27.5277777998,Light Fuel Oil,Bottom-up,No
MRT,2028.0,NGA,3036.6944468738,Natural Gas,Bottom-up,No
MRT,2028.0,SOL,750.555556156,Solar,Bottom-up,No
MRT,2028.0,WIN,264.1944446558,Wind,Bottom-up,No
MRT,2029.0,HFO,213.3611112818,Heavy Fuel Oil,Bottom-up,No
MRT,2029.0,HYD,536.7500004294,Hydropower,Bottom-up,No
MRT,2029.0,LFO,25.2500000202,Light Fuel Oil,Bottom-up,No
MRT,2029.0,NGA,3245.1111137072,Natural Gas,Bottom-up,No
MRT,2029.0,SOL,954.6944452082,Solar,Bottom-up,No
MRT,2029.0,WIN,263.472222433,Wind,Bottom-up,No
MRT,2030.0,HFO,412.9722225526,Heavy Fuel Oil,Bottom-up,No
MRT,2030.0,HYD,536.7500004294,Hydropower,Bottom-up,No
MRT,2030.0,LFO,22.944444462800003,Light Fuel Oil,Bottom-up,No
MRT,2030.0,NGA,3421.7777805152004,Natural Gas,Bottom-up,No
MRT,2030.0,SOL,1386.7500011094,Solar,Bottom-up,No
MRT,2030.0,WIN,262.7500002102,Wind,Bottom-up,No
MRT,2020.0,HFO,1862.2500014898003,Heavy Fuel Oil,Bottom-up,High
MRT,2020.0,HYD,287.11111134080005,Hydropower,Bottom-up,High
MRT,2020.0,LFO,45.88888892560001,Light Fuel Oil,Bottom-up,High
MRT,2020.0,NGA,169.166666802,Natural Gas,Bottom-up,High
MRT,2020.0,SOL,342.8333336076,Solar,Bottom-up,High
MRT,2020.0,WIN,112.4166667566,Wind,Bottom-up,High
MRT,2021.0,BIO,439.9166670186,Biomass,Bottom-up,High
MRT,2021.0,HFO,368.5277780726,Heavy Fuel Oil,Bottom-up,High
MRT,2021.0,HYD,287.11111134080005,Hydropower,Bottom-up,High
MRT,2021.0,LFO,47.361111149,Light Fuel Oil,Bottom-up,High
MRT,2021.0,NGA,169.166666802,Natural Gas,Bottom-up,High
MRT,2021.0,SOL,457.6666670328001,Solar,Bottom-up,High
MRT,2021.0,WIN,816.944445098,Wind,Bottom-up,High
MRT,2022.0,BIO,439.9166670186,Biomass,Bottom-up,High
MRT,2022.0,HFO,349.1388891682,Heavy Fuel Oil,Bottom-up,High
MRT,2022.0,HYD,287.11111134080005,Hydropower,Bottom-up,High
MRT,2022.0,LFO,63.3611111618,Light Fuel Oil,Bottom-up,High
MRT,2022.0,NGA,169.166666802,Natural Gas,Bottom-up,High
MRT,2022.0,SOL,536.666667096,Solar,Bottom-up,High
MRT,2022.0,WIN,816.944445098,Wind,Bottom-up,High
MRT,2023.0,BIO,439.9166670186,Biomass,Bottom-up,High
MRT,2023.0,HFO,329.722222486,Heavy Fuel Oil,Bottom-up,High
MRT,2023.0,HYD,536.7500004294,Hydropower,Bottom-up,High
MRT,2023.0,Imports (SEN),356.111111396,Imports (SEN),Bottom-up,High
MRT,2023.0,LFO,43.6666667016,Light Fuel Oil,Bottom-up,High
MRT,2023.0,SOL,535.3055559838,Solar,Bottom-up,High
MRT,2023.0,WIN,816.250000653,Wind,Bottom-up,High
MRT,2024.0,BIO,439.9166670186,Biomass,Bottom-up,High
MRT,2024.0,HFO,310.3333335816,Heavy Fuel Oil,Bottom-up,High
MRT,2024.0,HYD,536.7500004294,Hydropower,Bottom-up,High
MRT,2024.0,Imports (SEN),775.1111117312,Imports (SEN),Bottom-up,High
MRT,2024.0,LFO,37.2777778076,Light Fuel Oil,Bottom-up,High
MRT,2024.0,SOL,545.5000004364,Solar,Bottom-up,High
MRT,2024.0,WIN,815.5277784302001,Wind,Bottom-up,High
MRT,2025.0,BIO,439.9166670186,Biomass,Bottom-up,High
MRT,2025.0,HFO,290.94444467720007,Heavy Fuel Oil,Bottom-up,High
MRT,2025.0,HYD,536.7500004294,Hydropower,Bottom-up,High
MRT,2025.0,Imports (SEN),832.1944451101999,Imports (SEN),Bottom-up,High
MRT,2025.0,LFO,39.861111143,Light Fuel Oil,Bottom-up,High
MRT,2025.0,NGA,161.2222223512,Natural Gas,Bottom-up,High
MRT,2025.0,SOL,595.6388893654,Solar,Bottom-up,High
MRT,2025.0,WIN,816.944445098,Wind,Bottom-up,High
MRT,2026.0,BIO,439.9166670186,Biomass,Bottom-up,High
MRT,2026.0,HFO,271.5555557728,Heavy Fuel Oil,Bottom-up,High
MRT,2026.0,HYD,536.7500004294,Hydropower,Bottom-up,High
MRT,2026.0,Imports (SEN),832.1944451101999,Imports (SEN),Bottom-up,High
MRT,2026.0,LFO,38.1666666972,Light Fuel Oil,Bottom-up,High
MRT,2026.0,NGA,169.166666802,Natural Gas,Bottom-up,High
MRT,2026.0,SOL,778.5277784006001,Solar,Bottom-up,High
MRT,2026.0,WIN,816.944445098,Wind,Bottom-up,High
MRT,2027.0,BIO,439.9166670186,Biomass,Bottom-up,High
MRT,2027.0,HFO,252.1388890906,Heavy Fuel Oil,Bottom-up,High
MRT,2027.0,HYD,536.7500004294,Hydropower,Bottom-up,High
MRT,2027.0,Imports (SEN),832.1944451101999,Imports (SEN),Bottom-up,High
MRT,2027.0,LFO,36.4444444736,Light Fuel Oil,Bottom-up,High
MRT,2027.0,NGA,169.166666802,Natural Gas,Bottom-up,High
MRT,2027.0,SOL,912.1388896186,Solar,Bottom-up,High
MRT,2027.0,WIN,816.944445098,Wind,Bottom-up,High
MRT,2028.0,BIO,439.9166670186,Biomass,Bottom-up,High
MRT,2028.0,HFO,232.7500001862,Heavy Fuel Oil,Bottom-up,High
MRT,2028.0,HYD,536.7500004294,Hydropower,Bottom-up,High
MRT,2028.0,Imports (SEN),722.777778356,Imports (SEN),Bottom-up,High
MRT,2028.0,LFO,27.5277777998,Light Fuel Oil,Bottom-up,High
MRT,2028.0,NGA,84.1388889562,Natural Gas,Bottom-up,High
MRT,2028.0,SOL,1172.3055564934,Solar,Bottom-up,High
MRT,2028.0,WIN,816.944445098,Wind,Bottom-up,High
MRT,2029.0,BIO,439.9166670186,Biomass,Bottom-up,High
MRT,2029.0,HFO,213.3611112818,Heavy Fuel Oil,Bottom-up,High
MRT,2029.0,HYD,536.7500004294,Hydropower,Bottom-up,High
MRT,2029.0,Imports (SEN),560.416667115,Imports (SEN),Bottom-up,High
MRT,2029.0,LFO,25.2500000202,Light Fuel Oil,Bottom-up,High
MRT,2029.0,NGA,152.80555567780002,Natural Gas,Bottom-up,High
MRT,2029.0,SOL,1378.0833344358,Solar,Bottom-up,High
MRT,2029.0,WIN,816.944445098,Wind,Bottom-up,High
MRT,2030.0,BIO,439.9166670186,Biomass,Bottom-up,High
MRT,2030.0,HFO,193.9722223774,Heavy Fuel Oil,Bottom-up,High
MRT,2030.0,HYD,536.7500004294,Hydropower,Bottom-up,High
MRT,2030.0,Imports (SEN),512.3333337432,Imports (SEN),Bottom-up,High
MRT,2030.0,LFO,22.944444462800003,Light Fuel Oil,Bottom-up,High
MRT,2030.0,NGA,117.4722223162,Natural Gas,Bottom-up,High
MRT,2030.0,SOL,1663.5000013308002,Solar,Bottom-up,High
MRT,2030.0,WIN,816.944445098,Wind,Bottom-up,High
MRT,2020.0,HFO,2293.5833351682,Heavy Fuel Oil,Top-down high,No
MRT,2020.0,HYD,287.11111134080005,Hydropower,Top-down high,No
MRT,2020.0,LFO,68.80555561060001,Light Fuel Oil,Top-down high,No
