Country,y,f,Total annual demand (GWh),Demand type
ZWE,2020.0,EL3E,6405.4722273466,Current electrified
ZWE,2021.0,EL3E,5999.4722270218,Current electrified
ZWE,2021.0,EL3U,524.9166670866,New electrified
ZWE,2022.0,EL3E,5373.361115409801,Current electrified
ZWE,2022.0,EL3U,1049.8055563954,New electrified
ZWE,2023.0,EL3E,4737.6111149012,Current electrified
ZWE,2023.0,EL3U,1574.722223482,New electrified
ZWE,2024.0,EL3E,4091.9722254958,Current electrified
ZWE,2024.0,EL3U,2099.6388905686,New electrified
ZWE,2025.0,EL3E,3436.527780527,Current electrified
ZWE,2025.0,EL3U,2624.5277798774,New electrified
ZWE,2026.0,EL3E,3441.6666694200003,Current electrified
ZWE,2026.0,EL3U,3149.444446964,New electrified
ZWE,2027.0,EL3E,3437.0000027496003,Current electrified
ZWE,2027.0,EL3U,3338.3888915596003,New electrified
ZWE,2028.0,EL3E,3422.5833360714005,Current electrified
ZWE,2028.0,EL3U,3527.361113933,New electrified
ZWE,2029.0,EL3E,3399.6944471642005,Current electrified
ZWE,2029.0,EL3U,3716.3333363064,New electrified
ZWE,2030.0,EL3E,3370.138891585,Current electrified
ZWE,2030.0,EL3U,3905.277780902,New electrified
ZWE,2020.0,MOZEL1,4153.277781100401,Exports (MOZ)
ZWE,2021.0,MOZEL1,1477.8888900712002,Exports (MOZ)
ZWE,2021.0,ZMBEL1,864.8888895808,Exports (ZMB)
ZWE,2022.0,MOZEL1,3911.0277809066006,Exports (MOZ)
ZWE,2022.0,NAMEL1,192.3055557094,Exports (NAM)
ZWE,2022.0,ZMBEL1,2064.6388905406,Exports (ZMB)
ZWE,2023.0,MOZEL1,1289.6111121428,Exports (MOZ)
ZWE,2023.0,NAMEL1,1550.5000012404005,Exports (NAM)
ZWE,2023.0,ZMBEL1,3506.0000028048003,Exports (ZMB)
ZWE,2024.0,MOZEL1,2936.5555579048,Exports (MOZ)
ZWE,2024.0,NAMEL1,1932.9444459908,Exports (NAM)
ZWE,2024.0,ZMBEL1,2171.8888906264,Exports (ZMB)
ZWE,2025.0,MOZEL1,2603.2777798604,Exports (MOZ)
ZWE,2025.0,NAMEL1,1744.4166680622,Exports (NAM)
ZWE,2025.0,ZAFEL1,647.8055560738001,Exports (ZAF)
ZWE,2025.0,ZMBEL1,3230.5833359178005,Exports (ZMB)
ZWE,2026.0,MOZEL1,2600.6388909694,Exports (MOZ)
ZWE,2026.0,NAMEL1,1897.1944459622,Exports (NAM)
ZWE,2026.0,ZAFEL1,1684.6666680144,Exports (ZAF)
ZWE,2026.0,ZMBEL1,1202.6388898510002,Exports (ZMB)
ZWE,2027.0,MOZEL1,2600.6388909694,Exports (MOZ)
ZWE,2027.0,NAMEL1,1889.9722237342,Exports (NAM)
ZWE,2027.0,ZAFEL1,1359.9166677546,Exports (ZAF)
ZWE,2027.0,ZMBEL1,1262.7777787880002,Exports (ZMB)
ZWE,2028.0,MOZEL1,2600.6388909694,Exports (MOZ)
ZWE,2028.0,NAMEL1,1682.3888902348,Exports (NAM)
ZWE,2028.0,ZAFEL1,875.555556256,Exports (ZAF)
ZWE,2028.0,ZMBEL1,1499.7500011998,Exports (ZMB)
ZWE,2029.0,MOZEL1,998.2222230208,Exports (MOZ)
ZWE,2029.0,NAMEL1,1600.277779058,Exports (NAM)
ZWE,2029.0,ZAFEL1,2325.7777796384003,Exports (ZAF)
ZWE,2029.0,ZMBEL1,1086.7500008694,Exports (ZMB)
ZWE,2030.0,MOZEL1,2355.8611129958,Exports (MOZ)
ZWE,2030.0,NAMEL1,1805.694445889,Exports (NAM)
ZWE,2030.0,ZAFEL1,4949.1111150704,Exports (ZAF)
ZWE,2030.0,ZMBEL1,387.8888891992,Exports (ZMB)
