Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
BFA,2020.0,EL3E,1657.9444457708,Current electrified,Bottom-up,No
BFA,2021.0,EL3E,1700.1666680268,Current electrified,Bottom-up,No
BFA,2021.0,EL3U,407.777778104,New electrified,Bottom-up,No
BFA,2022.0,EL3E,1738.1666680572,Current electrified,Bottom-up,No
BFA,2022.0,EL3U,815.555556208,New electrified,Bottom-up,No
BFA,2023.0,EL3E,1772.4166680846,Current electrified,Bottom-up,No
BFA,2023.0,EL3U,1223.333334312,New electrified,Bottom-up,No
BFA,2024.0,EL3E,1803.5000014428,Current electrified,Bottom-up,No
BFA,2024.0,EL3U,1631.111112416,New electrified,Bottom-up,No
BFA,2025.0,EL3E,1898.8055570746,Current electrified,Bottom-up,No
BFA,2025.0,EL3U,2038.88889052,New electrified,Bottom-up,No
BFA,2026.0,EL3E,1995.3611127074,Current electrified,Bottom-up,No
BFA,2026.0,EL3U,2446.666668624,New electrified,Bottom-up,No
BFA,2027.0,EL3E,2093.05555723,Current electrified,Bottom-up,No
BFA,2027.0,EL3U,2600.6111131916,New electrified,Bottom-up,No
BFA,2028.0,EL3E,2191.9166684202,Current electrified,Bottom-up,No
BFA,2028.0,EL3U,2754.583335537,New electrified,Bottom-up,No
BFA,2029.0,EL3E,2291.6111129444,Current electrified,Bottom-up,No
BFA,2029.0,EL3U,2908.5555578824,New electrified,Bottom-up,No
BFA,2030.0,EL3E,2406.6944463698005,Current electrified,Bottom-up,No
BFA,2030.0,EL3U,3062.50000245,New electrified,Bottom-up,No
BFA,2020.0,MLIEL1,190.555555708,Exports (MLI),Bottom-up,No
BFA,2021.0,MLIEL1,533.4444448712001,Exports (MLI),Bottom-up,No
BFA,2022.0,MLIEL1,759.2777783852,Exports (MLI),Bottom-up,No
BFA,2025.0,MLIEL1,113.5555556464,Exports (MLI),Bottom-up,No
BFA,2028.0,MLIEL1,3.0277777802,Exports (MLI),Bottom-up,No
BFA,2029.0,MLIEL1,56.5000000452,Exports (MLI),Bottom-up,No
BFA,2020.0,EL3E,1657.9444457708005,Current electrified,Bottom-up,High
BFA,2021.0,EL3E,1700.1944458045998,Current electrified,Bottom-up,High
BFA,2021.0,EL3U,407.777778104,New electrified,Bottom-up,High
BFA,2022.0,EL3E,1738.1666680572002,Current electrified,Bottom-up,High
BFA,2022.0,EL3U,815.555556208,New electrified,Bottom-up,High
BFA,2023.0,EL3E,1772.3888903067998,Current electrified,Bottom-up,High
BFA,2023.0,EL3U,1223.333334312,New electrified,Bottom-up,High
BFA,2024.0,EL3E,1803.5277792206,Current electrified,Bottom-up,High
BFA,2024.0,EL3U,1631.111112416,New electrified,Bottom-up,High
BFA,2025.0,EL3E,1898.8333348524,Current electrified,Bottom-up,High
BFA,2025.0,EL3U,2038.88889052,New electrified,Bottom-up,High
BFA,2026.0,EL3E,1995.3611127074,Current electrified,Bottom-up,High
BFA,2026.0,EL3U,2446.666668624,New electrified,Bottom-up,High
BFA,2027.0,EL3E,2093.0833350078,Current electrified,Bottom-up,High
BFA,2027.0,EL3U,2600.6111131916,New electrified,Bottom-up,High
BFA,2028.0,EL3E,2191.9166684202,Current electrified,Bottom-up,High
BFA,2028.0,EL3U,2754.583335537,New electrified,Bottom-up,High
BFA,2029.0,EL3E,2291.6111129444,Current electrified,Bottom-up,High
BFA,2029.0,EL3U,2908.5555578824,New electrified,Bottom-up,High
BFA,2030.0,EL3E,2406.7222241476,Current electrified,Bottom-up,High
BFA,2030.0,EL3U,3062.50000245,New electrified,Bottom-up,High
BFA,2020.0,MLIEL1,89.166666738,Exports (MLI),Bottom-up,High
BFA,2021.0,MLIEL1,1902.1944459662,Exports (MLI),Bottom-up,High
BFA,2022.0,MLIEL1,1382.2777788836,Exports (MLI),Bottom-up,High
