Country,y,f,Total annual demand (GWh),Demand type
ZWE,2020.0,EL3E,6405.4722273466,Current electrified
ZWE,2021.0,EL3E,5999.4722270218,Current electrified
ZWE,2021.0,EL3U,792.8611117454,New electrified
ZWE,2022.0,EL3E,5373.361115409801,Current electrified
ZWE,2022.0,EL3U,1585.7500012686005,New electrified
ZWE,2023.0,EL3E,4737.6111149012,Current electrified
ZWE,2023.0,EL3U,2378.611113014,New electrified
ZWE,2024.0,EL3E,4091.9722254958,Current electrified
ZWE,2024.0,EL3U,3171.4722247594,New electrified
ZWE,2025.0,EL3E,3436.527780527,Current electrified
ZWE,2025.0,EL3U,3964.3611142826,New electrified
ZWE,2026.0,EL3E,3441.6666694200003,Current electrified
ZWE,2026.0,EL3U,4757.2222260280005,New electrified
ZWE,2027.0,EL3E,3437.0000027496003,Current electrified
ZWE,2027.0,EL3U,5038.611115142,New electrified
ZWE,2028.0,EL3E,3422.5833360714005,Current electrified
ZWE,2028.0,EL3U,5320.0000042560005,New electrified
ZWE,2029.0,EL3E,3399.6944471642005,Current electrified
ZWE,2029.0,EL3U,5601.38889337,New electrified
ZWE,2030.0,EL3E,3370.138891585,Current electrified
ZWE,2030.0,EL3U,5882.777782484,New electrified
ZWE,2020.0,MOZEL1,1121.4722231194,Exports (MOZ)
ZWE,2020.0,ZMBEL1,565.000000452,Exports (ZMB)
ZWE,2021.0,ZMBEL1,6992.3888944828,Exports (ZMB)
ZWE,2022.0,NAMEL1,85.3055556238,Exports (NAM)
ZWE,2022.0,ZMBEL1,9876.38889679,Exports (ZMB)
ZWE,2023.0,NAMEL1,205.972222387,Exports (NAM)
ZWE,2023.0,ZMBEL1,10726.638897470202,Exports (ZMB)
ZWE,2024.0,NAMEL1,185.1666668148,Exports (NAM)
ZWE,2024.0,ZMBEL1,8446.5555623128,Exports (ZMB)
ZWE,2025.0,MOZEL1,1441.7777789312,Exports (MOZ)
ZWE,2025.0,NAMEL1,206.4166668318,Exports (NAM)
ZWE,2025.0,ZAFEL1,148.9722223414,Exports (ZAF)
ZWE,2025.0,ZMBEL1,5749.7500045998,Exports (ZMB)
ZWE,2026.0,MOZEL1,2600.6388909694,Exports (MOZ)
ZWE,2026.0,NAMEL1,163.6666667976,Exports (NAM)
ZWE,2026.0,ZAFEL1,94.0555556308,Exports (ZAF)
ZWE,2026.0,ZMBEL1,4072.4444477024,Exports (ZMB)
ZWE,2027.0,MOZEL1,2600.6388909694,Exports (MOZ)
ZWE,2027.0,NAMEL1,206.4166668318,Exports (NAM)
ZWE,2027.0,ZAFEL1,129.5277778814,Exports (ZAF)
ZWE,2027.0,ZMBEL1,4339.6111145828,Exports (ZMB)
ZWE,2028.0,MOZEL1,2600.6388909694,Exports (MOZ)
ZWE,2028.0,NAMEL1,201.0833334942,Exports (NAM)
ZWE,2028.0,ZAFEL1,1398.1388900074,Exports (ZAF)
ZWE,2028.0,ZMBEL1,4306.8611145566,Exports (ZMB)
ZWE,2029.0,MOZEL1,2276.6944462658,Exports (MOZ)
ZWE,2029.0,NAMEL1,184.69444459220003,Exports (NAM)
ZWE,2029.0,ZAFEL1,2938.333335684,Exports (ZAF)
ZWE,2029.0,ZMBEL1,5746.250004597,Exports (ZMB)
ZWE,2030.0,MOZEL1,1275.5277787982,Exports (MOZ)
ZWE,2030.0,NAMEL1,782.5555561816001,Exports (NAM)
ZWE,2030.0,ZAFEL1,4993.194448439001,Exports (ZAF)
ZWE,2030.0,ZMBEL1,6029.027782601,Exports (ZMB)
