r,t,y,TotalCapacityAnnual
REGION,CMRHYDMSP00X,2019,0.1588
REGION,CMRHYDMSP00X,2020,0.1588
REGION,CMRHYDMSP00X,2021,0.1588
REGION,CMRHYDMSP00X,2022,0.1588
REGION,CMRHYDMSP00X,2023,0.3455138039489772
REGION,CMRHYDMSP00X,2024,0.5892589893277334
REGION,CMRHYDMSP00X,2025,0.7776349357663253
REGION,CMRHYDMSP00X,2026,0.7776349357663253
REGION,CMRHYDMSP00X,2027,0.7776349357663253
REGION,CMRHYDMSP00X,2028,0.7776349357663253
REGION,CMRHYDMSP00X,2029,0.8482085958876006
REGION,CMRHYDMSP00X,2030,0.8482085958876006
REGION,CMRHYDMSP00X,2031,0.8482085958876006
REGION,CMRHYDMSP00X,2032,0.8482085958876006
REGION,CMRHYDMSP00X,2033,0.8482085958876006
REGION,CMRHYDMSP00X,2034,0.8482085958876006
REGION,CMRHYDMSP00X,2035,0.8963438466117766
REGION,CMRHYDMSP00X,2036,1.0
REGION,CMRHYDMSP00X,2037,1.0
REGION,CMRHYDMSP00X,2038,1.0
REGION,CMRHYDMSP00X,2039,1.0
REGION,CMRHYDMSP00X,2040,1.0
REGION,CMRLFODIP00X,2015,99999.0
REGION,CMRLFODIP00X,2016,199998.0
REGION,CMRLFODIP00X,2017,299997.0
REGION,CMRLFODIP00X,2018,399996.0
REGION,CMRLFODIP00X,2019,499995.0
REGION,CMRLFODIP00X,2020,599994.0
REGION,CMRLFODIP00X,2021,699993.0
REGION,CMRLFODIP00X,2022,799992.0
REGION,CMRLFODIP00X,2023,899991.0
REGION,CMRLFODIP00X,2024,999990.0
REGION,CMRLFODIP00X,2025,1099989.0
REGION,CMRLFODIP00X,2026,1199988.0
REGION,CMRLFODIP00X,2027,1299987.0
REGION,CMRLFODIP00X,2028,1399986.0
REGION,CMRLFODIP00X,2029,1499985.0
REGION,CMRLFODIP00X,2030,1599984.0
REGION,CMRLFODIP00X,2031,1699983.0
REGION,CMRLFODIP00X,2032,1799982.0
REGION,CMRLFODIP00X,2033,1899981.0
REGION,CMRLFODIP00X,2034,1999980.0
REGION,CMRLFODIP00X,2035,2099979.0
REGION,CMRLFODIP00X,2036,2199978.0
REGION,CMRLFODIP00X,2037,2299977.0
REGION,CMRLFODIP00X,2038,2399976.0
REGION,CMRLFODIP00X,2039,2499975.0
REGION,CMRLFODIP00X,2040,2599974.0
REGION,CMRLFOEMP00X,2015,99999.0
REGION,CMRLFOEMP00X,2016,199998.0
REGION,CMRLFOEMP00X,2017,299997.0
REGION,CMRLFOEMP00X,2018,399996.0
REGION,CMRLFOEMP00X,2019,499995.0
REGION,CMRLFOEMP00X,2020,599994.0
REGION,CMRLFOEMP00X,2021,699993.0
REGION,CMRLFOEMP00X,2022,799992.0
REGION,CMRLFOEMP00X,2023,899991.0
REGION,CMRLFOEMP00X,2024,999990.0
REGION,CMRLFOEMP00X,2025,1099989.0
REGION,CMRLFOEMP00X,2026,1199988.0
REGION,CMRLFOEMP00X,2027,1299987.0
REGION,CMRLFOEMP00X,2028,1399986.0
REGION,CMRLFOEMP00X,2029,1499985.0
REGION,CMRLFOEMP00X,2030,1599984.0
REGION,CMRLFOEMP00X,2031,1699983.0
REGION,CMRLFOEMP00X,2032,1799982.0
REGION,CMRLFOEMP00X,2033,1899981.0
REGION,CMRLFOEMP00X,2034,1999980.0
REGION,CMRLFOEMP00X,2035,2099979.0
REGION,CMRLFOEMP00X,2036,2199978.0
REGION,CMRLFOEMP00X,2037,2299977.0
REGION,CMRLFOEMP00X,2038,2399976.0
REGION,CMRLFOEMP00X,2039,2499975.0
REGION,CMRLFOEMP00X,2040,2599974.0
REGION,CMRLFOIMP00X,2015,99999.0
REGION,CMRLFOIMP00X,2016,199998.0
REGION,CMRLFOIMP00X,2017,299997.0
REGION,CMRLFOIMP00X,2018,399996.0
REGION,CMRLFOIMP00X,2019,499995.0
REGION,CMRLFOIMP00X,2020,599994.0
REGION,CMRLFOIMP00X,2021,699993.0
REGION,CMRLFOIMP00X,2022,799992.0
REGION,CMRLFOIMP00X,2023,899991.0
REGION,CMRLFOIMP00X,2024,999990.0
REGION,CMRLFOIMP00X,2025,1099989.0
REGION,CMRLFOIMP00X,2026,1199988.0
REGION,CMRLFOIMP00X,2027,1299987.0
REGION,CMRLFOIMP00X,2028,1399986.0
REGION,CMRLFOIMP00X,2029,1499985.0
REGION,CMRLFOIMP00X,2030,1599984.0
REGION,CMRLFOIMP00X,2031,1699983.0
REGION,CMRLFOIMP00X,2032,1799982.0
REGION,CMRLFOIMP00X,2033,1899981.0
REGION,CMRLFOIMP00X,2034,1999980.0
REGION,CMRLFOIMP00X,2035,2099979.0
REGION,CMRLFOIMP00X,2036,2199978.0
REGION,CMRLFOIMP00X,2037,2299977.0
REGION,CMRLFOIMP00X,2038,2399976.0
REGION,CMRLFOIMP00X,2039,2499975.0
REGION,CMRLFOIMP00X,2040,2599974.0
REGION,CMRLFOMGRID1,2040,0.0
REGION,CMRLFORCP00X,2015,0.2
REGION,CMRLFORCP00X,2016,0.20154534789951636
REGION,CMRLFORCP00X,2017,0.40154534789951635
REGION,CMRLFORCP00X,2018,0.40154534789951635
REGION,CMRLFORCP00X,2019,0.40715163390331877
REGION,CMRLFORCP00X,2020,0.40715163390331877
REGION,CMRLFORCP00X,2021,0.40715163390331877
REGION,CMRLFORCP00X,2022,0.40715163390331877
REGION,CMRLFORCP00X,2023,0.40715163390331877
REGION,CMRLFORCP00X,2024,0.40715163390331877
REGION,CMRLFORCP00X,2025,0.20715163390331878
REGION,CMRLFORCP00X,2026,0.20560628600380243
REGION,CMRLFORCP00X,2027,0.005606286003802418
REGION,CMRLFORCP00X,2028,0.005606286003802418
REGION,CMRLFORCP00X,2040,0.0
REGION,CMRLFORCP01N,2040,0.0
REGION,CMRLFORCP01O,2015,0.16422
REGION,CMRLFORCP01O,2016,0.16422
REGION,CMRLFORCP01O,2017,0.16422
REGION,CMRLFORCP01O,2018,0.16422
REGION,CMRLFORCP01O,2019,0.16422
REGION,CMRLFORCP01O,2020,0.16422
REGION,CMRLFORCP01O,2021,0.156009
REGION,CMRLFORCP01O,2022,0.147798
REGION,CMRLFORCP01O,2023,0.139587
REGION,CMRLFORCP01O,2024,0.131376
REGION,CMRLFORCP01O,2025,0.123165
REGION,CMRLFORCP01O,2026,0.114954
REGION,CMRLFORCP01O,2027,0.106743
REGION,CMRLFORCP01O,2028,0.098532
REGION,CMRLFORCP01O,2029,0.090321
REGION,CMRLFORCP01O,2030,0.08211
REGION,CMRLFORCP01O,2031,0.073899
REGION,CMRLFORCP01O,2032,0.065688
REGION,CMRLFORCP01O,2033,0.057477
REGION,CMRLFORCP01O,2034,0.049266
REGION,CMRLFORCP01O,2035,0.041055
REGION,CMRLFORCP01O,2036,0.032844
REGION,CMRLFORCP01O,2037,0.024633
REGION,CMRLFORCP01O,2038,0.016422
REGION,CMRLFORCP01O,2039,0.00821100000000001
REGION,CMRLFORCP01O,2040,0.0
REGION,CMRLFOSALON1,2040,0.0
REGION,CMRLNGEXP00X,2025,24.99999999999998
REGION,CMRLNGEXP00X,2026,24.99999999999998
REGION,CMRLNGEXP00X,2027,24.99999999999998
REGION,CMRLNGEXP00X,2028,24.99999999999998
REGION,CMRLNGEXP00X,2029,24.99999999999998
REGION,CMRLNGEXP00X,2030,24.99999999999998
REGION,CMRLNGEXP00X,2031,24.99999999999998
REGION,CMRLNGEXP00X,2032,24.99999999999998
REGION,CMRLNGEXP00X,2033,24.99999999999998
REGION,CMRLNGEXP00X,2034,24.99999999999998
REGION,CMRLNGEXP00X,2035,24.99999999999998
REGION,CMRLNGEXP00X,2036,24.99999999999998
REGION,CMRLNGEXP00X,2037,24.99999999999998
REGION,CMRLNGEXP00X,2038,24.99999999999998
REGION,CMRLNGEXP00X,2039,24.99999999999998
REGION,CMRLNGEXP00X,2040,24.99999999999998
REGION,CMRLNGIMP00X,2040,0.0
REGION,CMRNGACCC01N,2040,0.0
REGION,CMRNGACCP01N,2020,0.0741017922618929
REGION,CMRNGACCP01N,2021,0.0741017922618929
REGION,CMRNGACCP01N,2022,0.0741017922618929
REGION,CMRNGACCP01N,2023,0.0741017922618929
REGION,CMRNGACCP01N,2024,0.0741017922618929
REGION,CMRNGACCP01N,2025,0.0741017922618929
REGION,CMRNGACCP01N,2026,0.0741017922618929
REGION,CMRNGACCP01N,2027,0.0741017922618929
REGION,CMRNGACCP01N,2028,0.08638713484942073
REGION,CMRNGACCP01N,2029,0.08638713484942073
REGION,CMRNGACCP01N,2030,0.09747281539334154
REGION,CMRNGACCP01N,2031,0.12200811992029309
REGION,CMRNGACCP01N,2032,0.14653452726102412
REGION,CMRNGACCP01N,2033,0.1744293831693653
REGION,CMRNGACCP01N,2034,0.2077283843778057
REGION,CMRNGACCP01N,2035,0.24113102656919713
REGION,CMRNGACCP01N,2036,0.28056725503048363
REGION,CMRNGACCP01N,2037,0.3213796615487368
REGION,CMRNGACCP01N,2038,0.3369675254926594
REGION,CMRNGACCP01N,2039,0.35178334772339886
REGION,CMRNGACCP01N,2040,0.3916646488224195
REGION,CMRNGACCP01O,2040,0.0
REGION,CMRNGADIP00X,2015,99999.0
REGION,CMRNGADIP00X,2016,199998.0
REGION,CMRNGADIP00X,2017,299997.0
REGION,CMRNGADIP00X,2018,399996.0
REGION,CMRNGADIP00X,2019,499995.0
REGION,CMRNGADIP00X,2020,599994.0
REGION,CMRNGADIP00X,2021,699993.0
REGION,CMRNGADIP00X,2022,799992.0
REGION,CMRNGADIP00X,2023,899991.0
REGION,CMRNGADIP00X,2024,999990.0
REGION,CMRNGADIP00X,2025,1099989.0
REGION,CMRNGADIP00X,2026,1199988.0
REGION,CMRNGADIP00X,2027,1299987.0
REGION,CMRNGADIP00X,2028,1399986.0
REGION,CMRNGADIP00X,2029,1499985.0
REGION,CMRNGADIP00X,2030,1599984.0
REGION,CMRNGADIP00X,2031,1699983.0
REGION,CMRNGADIP00X,2032,1799982.0
REGION,CMRNGADIP00X,2033,1899981.0
REGION,CMRNGADIP00X,2034,1999980.0
REGION,CMRNGADIP00X,2035,2099979.0
REGION,CMRNGADIP00X,2036,2199978.0
REGION,CMRNGADIP00X,2037,2299977.0
REGION,CMRNGADIP00X,2038,2399976.0
REGION,CMRNGADIP00X,2039,2499975.0
REGION,CMRNGADIP00X,2040,2599974.0
REGION,CMRNGAGCP01N,2015,0.0507
REGION,CMRNGAGCP01N,2016,0.11069999999999999
REGION,CMRNGAGCP01N,2017,0.11069999999999999
REGION,CMRNGAGCP01N,2018,0.11069999999999999
REGION,CMRNGAGCP01N,2019,0.11069999999999999
REGION,CMRNGAGCP01N,2020,0.11069999999999999
REGION,CMRNGAGCP01N,2021,0.11069999999999999
REGION,CMRNGAGCP01N,2022,0.11069999999999999
REGION,CMRNGAGCP01N,2023,0.11069999999999999
REGION,CMRNGAGCP01N,2024,0.11069999999999999
REGION,CMRNGAGCP01N,2025,0.11069999999999999
REGION,CMRNGAGCP01N,2026,0.11069999999999999
REGION,CMRNGAGCP01N,2027,0.11069999999999999
REGION,CMRNGAGCP01N,2028,0.11069999999999999
REGION,CMRNGAGCP01N,2029,0.11069999999999999
REGION,CMRNGAGCP01N,2030,0.11069999999999999
REGION,CMRNGAGCP01N,2031,0.11069999999999999
REGION,CMRNGAGCP01N,2032,0.11069999999999999
REGION,CMRNGAGCP01N,2033,0.11069999999999999
REGION,CMRNGAGCP01N,2034,0.11069999999999999
REGION,CMRNGAGCP01N,2035,0.11069999999999999
REGION,CMRNGAGCP01N,2036,0.11069999999999999
REGION,CMRNGAGCP01N,2037,0.11069999999999999
REGION,CMRNGAGCP01N,2038,0.11069999999999999
REGION,CMRNGAGCP01N,2039,0.11069999999999999
REGION,CMRNGAGCP01N,2040,0.06
REGION,CMRNGAGCP01O,2015,0.15003
REGION,CMRNGAGCP01O,2016,0.15003
REGION,CMRNGAGCP01O,2017,0.15003
REGION,CMRNGAGCP01O,2018,0.15003
REGION,CMRNGAGCP01O,2019,0.15003
REGION,CMRNGAGCP01O,2020,0.15003
REGION,CMRNGAGCP01O,2021,0.1425285
REGION,CMRNGAGCP01O,2022,0.135027
REGION,CMRNGAGCP01O,2023,0.1275255
REGION,CMRNGAGCP01O,2024,0.120024
REGION,CMRNGAGCP01O,2025,0.1125225
REGION,CMRNGAGCP01O,2026,0.105021
REGION,CMRNGAGCP01O,2027,0.0975195
REGION,CMRNGAGCP01O,2028,0.090018
REGION,CMRNGAGCP01O,2029,0.0825165
REGION,CMRNGAGCP01O,2030,0.075015
REGION,CMRNGAGCP01O,2031,0.0675135
REGION,CMRNGAGCP01O,2032,0.060012
REGION,CMRNGAGCP01O,2033,0.0525105
REGION,CMRNGAGCP01O,2034,0.045009
REGION,CMRNGAGCP01O,2035,0.0375075
REGION,CMRNGAGCP01O,2036,0.030006
REGION,CMRNGAGCP01O,2037,0.0225045
REGION,CMRNGAGCP01O,2038,0.015003
REGION,CMRNGAGCP01O,2039,0.00750150000000002
REGION,CMRNGAGCP01O,2040,0.0
REGION,CMRNGAPRP00X,2015,99999.0
REGION,CMRNGAPRP00X,2016,199998.0
REGION,CMRNGAPRP00X,2017,299997.0
REGION,CMRNGAPRP00X,2018,399996.0
REGION,CMRNGAPRP00X,2019,499995.0
REGION,CMRNGAPRP00X,2020,599994.0
REGION,CMRNGAPRP00X,2021,699993.0
REGION,CMRNGAPRP00X,2022,799992.0
REGION,CMRNGAPRP00X,2023,899991.0
REGION,CMRNGAPRP00X,2024,999990.0
REGION,CMRNGAPRP00X,2025,1099989.0
REGION,CMRNGAPRP00X,2026,1199988.0
REGION,CMRNGAPRP00X,2027,1299987.0
REGION,CMRNGAPRP00X,2028,1399986.0
REGION,CMRNGAPRP00X,2029,1499985.0
REGION,CMRNGAPRP00X,2030,1599984.0
REGION,CMRNGAPRP00X,2031,1699983.0
REGION,CMRNGAPRP00X,2032,1799982.0
REGION,CMRNGAPRP00X,2033,1899981.0
REGION,CMRNGAPRP00X,2034,1999980.0
REGION,CMRNGAPRP00X,2035,2099979.0
REGION,CMRNGAPRP00X,2036,2199978.0
REGION,CMRNGAPRP00X,2037,2299977.0
REGION,CMRNGAPRP00X,2038,2399976.0
REGION,CMRNGAPRP00X,2039,2499975.0
REGION,CMRNGAPRP00X,2040,2599974.0
REGION,CMRNGGCP01N,2040,0.0
REGION,CMRNGGCP01O,2040,0.0
REGION,CMRSOLARP00X,2015,99999.0
REGION,CMRSOLARP00X,2016,199998.0
REGION,CMRSOLARP00X,2017,299997.0
REGION,CMRSOLARP00X,2018,399996.0
REGION,CMRSOLARP00X,2019,499995.0
REGION,CMRSOLARP00X,2020,599994.0
REGION,CMRSOLARP00X,2021,699993.0
REGION,CMRSOLARP00X,2022,799992.0
REGION,CMRSOLARP00X,2023,899991.0
REGION,CMRSOLARP00X,2024,999990.0
REGION,CMRSOLARP00X,2025,1099989.0
REGION,CMRSOLARP00X,2026,1199988.0
REGION,CMRSOLARP00X,2027,1299987.0
REGION,CMRSOLARP00X,2028,1399986.0
REGION,CMRSOLARP00X,2029,1499985.0
REGION,CMRSOLARP00X,2030,1599984.0
REGION,CMRSOLARP00X,2031,1699983.0
REGION,CMRSOLARP00X,2032,1799982.0
REGION,CMRSOLARP00X,2033,1899981.0
REGION,CMRSOLARP00X,2034,1999980.0
REGION,CMRSOLARP00X,2035,2099979.0
REGION,CMRSOLARP00X,2036,2199978.0
REGION,CMRSOLARP00X,2037,2299977.0
REGION,CMRSOLARP00X,2038,2399976.0
REGION,CMRSOLARP00X,2039,2499975.0
REGION,CMRSOLARP00X,2040,2599974.0
REGION,CMRSOLCNP01X,2040,0.0
REGION,CMRSOLCSP01X,2040,0.0
REGION,CMRSOLMGRID1,2040,0.0
REGION,CMRSOLPRP00X,2015,0.00701
REGION,CMRSOLPRP00X,2016,0.00901
REGION,CMRSOLPRP00X,2017,0.00901
REGION,CMRSOLPRP00X,2018,0.00901
REGION,CMRSOLPRP00X,2019,0.00901
REGION,CMRSOLPRP00X,2020,0.0087095
REGION,CMRSOLPRP00X,2021,0.008409
REGION,CMRSOLPRP00X,2022,0.008108500000000001
REGION,CMRSOLPRP00X,2023,0.007808
REGION,CMRSOLPRP00X,2024,0.0075075
REGION,CMRSOLPRP00X,2025,0.007207
REGION,CMRSOLPRP00X,2026,0.0069065
REGION,CMRSOLPRP00X,2027,0.006606
REGION,CMRSOLPRP00X,2028,0.0063055
REGION,CMRSOLPRP00X,2029,0.006005
REGION,CMRSOLPRP00X,2030,0.0057044999999999995
REGION,CMRSOLPRP00X,2031,0.279245553420335
REGION,CMRSOLPRP00X,2032,0.5545268611811991
REGION,CMRSOLPRP00X,2033,0.8315193559981172
REGION,CMRSOLPRP00X,2034,1.1829398296277847
REGION,CMRSOLPRP00X,2035,1.536465247624644
REGION,CMRSOLPRP00X,2036,1.952110552638291
REGION,CMRSOLPRP00X,2037,2.3252625812838725
REGION,CMRSOLPRP00X,2038,2.440851921389591
REGION,CMRSOLPRP00X,2039,2.5569270404920847
REGION,CMRSOLPRP00X,2040,2.673455299996969
REGION,CMRSOLPRSAL1,2040,0.0
REGION,CMRSOLPRSAL2,2040,0.0
REGION,CMRSOLPRSAL3,2040,0.0
REGION,CMRSOLPRSAL4,2040,0.0
REGION,CMRSOLPRSAL5,2040,0.0
REGION,CMRSOLPSP00X,2029,0.0312521780315817
REGION,CMRSOLPSP00X,2030,0.20717040979734608
REGION,CMRSOLPSP00X,2031,0.20717040979734608
REGION,CMRSOLPSP00X,2032,0.20717040979734608
REGION,CMRSOLPSP00X,2033,0.20717040979734608
REGION,CMRSOLPSP00X,2034,0.20717040979734608
REGION,CMRSOLPSP00X,2035,0.20717040979734608
REGION,CMRSOLPSP00X,2036,0.20717040979734608
REGION,CMRSOLPSP00X,2037,0.20717040979734608
REGION,CMRSOLPSP00X,2038,0.20717040979734608
REGION,CMRSOLPSP00X,2039,0.20717040979734608
REGION,CMRSOLPSP00X,2040,0.20717040979734608
REGION,CMRSOLPUP00X,2040,0.0
REGION,CMRURNIMP00X,2015,99999.0
REGION,CMRURNIMP00X,2016,199998.0
REGION,CMRURNIMP00X,2017,299997.0
REGION,CMRURNIMP00X,2018,399996.0
REGION,CMRURNIMP00X,2019,499995.0
REGION,CMRURNIMP00X,2020,599994.0
REGION,CMRURNIMP00X,2021,699993.0
REGION,CMRURNIMP00X,2022,799992.0
REGION,CMRURNIMP00X,2023,899991.0
REGION,CMRURNIMP00X,2024,999990.0
REGION,CMRURNIMP00X,2025,1099989.0
REGION,CMRURNIMP00X,2026,1199988.0
REGION,CMRURNIMP00X,2027,1299987.0
REGION,CMRURNIMP00X,2028,1399986.0
REGION,CMRURNIMP00X,2029,1499985.0
REGION,CMRURNIMP00X,2030,1599984.0
REGION,CMRURNIMP00X,2031,1699983.0
REGION,CMRURNIMP00X,2032,1799982.0
REGION,CMRURNIMP00X,2033,1899981.0
REGION,CMRURNIMP00X,2034,1999980.0
REGION,CMRURNIMP00X,2035,2099979.0
REGION,CMRURNIMP00X,2036,2199978.0
REGION,CMRURNIMP00X,2037,2299977.0
REGION,CMRURNIMP00X,2038,2399976.0
REGION,CMRURNIMP00X,2039,2499975.0
REGION,CMRURNIMP00X,2040,2599974.0
REGION,CMRURNPRP00X,2015,99999.0
REGION,CMRURNPRP00X,2016,199998.0
REGION,CMRURNPRP00X,2017,299997.0
REGION,CMRURNPRP00X,2018,399996.0
REGION,CMRURNPRP00X,2019,499995.0
REGION,CMRURNPRP00X,2020,599994.0
REGION,CMRURNPRP00X,2021,699993.0
REGION,CMRURNPRP00X,2022,799992.0
REGION,CMRURNPRP00X,2023,899991.0
REGION,CMRURNPRP00X,2024,999990.0
REGION,CMRURNPRP00X,2025,1099989.0
REGION,CMRURNPRP00X,2026,1199988.0
REGION,CMRURNPRP00X,2027,1299987.0
REGION,CMRURNPRP00X,2028,1399986.0
REGION,CMRURNPRP00X,2029,1499985.0
REGION,CMRURNPRP00X,2030,1599984.0
REGION,CMRURNPRP00X,2031,1699983.0
REGION,CMRURNPRP00X,2032,1799982.0
REGION,CMRURNPRP00X,2033,1899981.0
REGION,CMRURNPRP00X,2034,1999980.0
REGION,CMRURNPRP00X,2035,2099979.0
REGION,CMRURNPRP00X,2036,2199978.0
REGION,CMRURNPRP00X,2037,2299977.0
REGION,CMRURNPRP00X,2038,2399976.0
REGION,CMRURNPRP00X,2039,2499975.0
REGION,CMRURNPRP00X,2040,2599974.0
REGION,CMRURNPWP01N,2040,0.0
REGION,CMRURNPWP01O,2040,0.0
REGION,CMRWINMGRID1,2040,0.0
REGION,CMRWINOFP00X,2040,0.0
REGION,CMRWINONP00X,2040,0.0
REGION,CMRWINPRP00X,2015,99999.0
REGION,CMRWINPRP00X,2016,199998.0
REGION,CMRWINPRP00X,2017,299997.0
REGION,CMRWINPRP00X,2018,399996.0
REGION,CMRWINPRP00X,2019,499995.0
REGION,CMRWINPRP00X,2020,599994.0
REGION,CMRWINPRP00X,2021,699993.0
REGION,CMRWINPRP00X,2022,799992.0
REGION,CMRWINPRP00X,2023,899991.0
REGION,CMRWINPRP00X,2024,999990.0
REGION,CMRWINPRP00X,2025,1099989.0
REGION,CMRWINPRP00X,2026,1199988.0
REGION,CMRWINPRP00X,2027,1299987.0
REGION,CMRWINPRP00X,2028,1399986.0
REGION,CMRWINPRP00X,2029,1499985.0
REGION,CMRWINPRP00X,2030,1599984.0
REGION,CMRWINPRP00X,2031,1699983.0
REGION,CMRWINPRP00X,2032,1799982.0
REGION,CMRWINPRP00X,2033,1899981.0
REGION,CMRWINPRP00X,2034,1999980.0
REGION,CMRWINPRP00X,2035,2099979.0
REGION,CMRWINPRP00X,2036,2199978.0
REGION,CMRWINPRP00X,2037,2299977.0
REGION,CMRWINPRP00X,2038,2399976.0
REGION,CMRWINPRP00X,2039,2499975.0
REGION,CMRWINPRP00X,2040,2599974.0
REGION,CODBACKSTOP,2040,0.0
REGION,CODBIOCHC01N,2040,0.0
REGION,CODBIOCHP01N,2040,0.0
REGION,CODBIOCHP01O,2040,0.0
REGION,CODBIODIP00X,2015,99999.0
REGION,CODBIODIP00X,2016,199998.0
REGION,CODBIODIP00X,2017,299997.0
REGION,CODBIODIP00X,2018,399996.0
REGION,CODBIODIP00X,2019,499995.0
REGION,CODBIODIP00X,2020,599994.0
REGION,CODBIODIP00X,2021,699993.0
REGION,CODBIODIP00X,2022,799992.0
REGION,CODBIODIP00X,2023,899991.0
REGION,CODBIODIP00X,2024,999990.0
REGION,CODBIODIP00X,2025,1099989.0
REGION,CODBIODIP00X,2026,1199988.0
REGION,CODBIODIP00X,2027,1299987.0
REGION,CODBIODIP00X,2028,1399986.0
REGION,CODBIODIP00X,2029,1499985.0
REGION,CODBIODIP00X,2030,1599984.0
REGION,CODBIODIP00X,2031,1699983.0
REGION,CODBIODIP00X,2032,1799982.0
REGION,CODBIODIP00X,2033,1899981.0
REGION,CODBIODIP00X,2034,1999980.0
REGION,CODBIODIP00X,2035,2099979.0
REGION,CODBIODIP00X,2036,2199978.0
REGION,CODBIODIP00X,2037,2299977.0
REGION,CODBIODIP00X,2038,2399976.0
REGION,CODBIODIP00X,2039,2499975.0
REGION,CODBIODIP00X,2040,2599974.0
REGION,CODBIOIMP00X,2015,99999.0
REGION,CODBIOIMP00X,2016,199998.0
REGION,CODBIOIMP00X,2017,299997.0
REGION,CODBIOIMP00X,2018,399996.0
REGION,CODBIOIMP00X,2019,499995.0
REGION,CODBIOIMP00X,2020,599994.0
REGION,CODBIOIMP00X,2021,699993.0
REGION,CODBIOIMP00X,2022,799992.0
REGION,CODBIOIMP00X,2023,899991.0
REGION,CODBIOIMP00X,2024,999990.0
REGION,CODBIOIMP00X,2025,1099989.0
REGION,CODBIOIMP00X,2026,1199988.0
REGION,CODBIOIMP00X,2027,1299987.0
REGION,CODBIOIMP00X,2028,1399986.0
REGION,CODBIOIMP00X,2029,1499985.0
REGION,CODBIOIMP00X,2030,1599984.0
REGION,CODBIOIMP00X,2031,1699983.0
REGION,CODBIOIMP00X,2032,1799982.0
REGION,CODBIOIMP00X,2033,1899981.0
REGION,CODBIOIMP00X,2034,1999980.0
REGION,CODBIOIMP00X,2035,2099979.0
REGION,CODBIOIMP00X,2036,2199978.0
REGION,CODBIOIMP00X,2037,2299977.0
REGION,CODBIOIMP00X,2038,2399976.0
REGION,CODBIOIMP00X,2039,2499975.0
REGION,CODBIOIMP00X,2040,2599974.0
REGION,CODBIOPRP00X,2015,99999.0
REGION,CODBIOPRP00X,2016,199998.0
REGION,CODBIOPRP00X,2017,299997.0
REGION,CODBIOPRP00X,2018,399996.0
REGION,CODBIOPRP00X,2019,499995.0
REGION,CODBIOPRP00X,2020,599994.0
REGION,CODBIOPRP00X,2021,699993.0
REGION,CODBIOPRP00X,2022,799992.0
REGION,CODBIOPRP00X,2023,899991.0
REGION,CODBIOPRP00X,2024,999990.0
REGION,CODBIOPRP00X,2025,1099989.0
REGION,CODBIOPRP00X,2026,1199988.0
REGION,CODBIOPRP00X,2027,1299987.0
REGION,CODBIOPRP00X,2028,1399986.0
REGION,CODBIOPRP00X,2029,1499985.0
REGION,CODBIOPRP00X,2030,1599984.0
REGION,CODBIOPRP00X,2031,1699983.0
REGION,CODBIOPRP00X,2032,1799982.0
REGION,CODBIOPRP00X,2033,1899981.0
REGION,CODBIOPRP00X,2034,1999980.0
REGION,CODBIOPRP00X,2035,2099979.0
REGION,CODBIOPRP00X,2036,2199978.0
REGION,CODBIOPRP00X,2037,2299977.0
REGION,CODBIOPRP00X,2038,2399976.0
REGION,CODBIOPRP00X,2039,2499975.0
REGION,CODBIOPRP00X,2040,2599974.0
REGION,CODCO1DIP00X,2015,99999.0
REGION,CODCO1DIP00X,2016,199998.0
REGION,CODCO1DIP00X,2017,299997.0
REGION,CODCO1DIP00X,2018,399996.0
REGION,CODCO1DIP00X,2019,499995.0
REGION,CODCO1DIP00X,2020,599994.0
REGION,CODCO1DIP00X,2021,699993.0
REGION,CODCO1DIP00X,2022,799992.0
REGION,CODCO1DIP00X,2023,899991.0
REGION,CODCO1DIP00X,2024,999990.0
REGION,CODCO1DIP00X,2025,1099989.0
REGION,CODCO1DIP00X,2026,1199988.0
REGION,CODCO1DIP00X,2027,1299987.0
REGION,CODCO1DIP00X,2028,1399986.0
REGION,CODCO1DIP00X,2029,1499985.0
REGION,CODCO1DIP00X,2030,1599984.0
REGION,CODCO1DIP00X,2031,1699983.0
REGION,CODCO1DIP00X,2032,1799982.0
REGION,CODCO1DIP00X,2033,1899981.0
REGION,CODCO1DIP00X,2034,1999980.0
REGION,CODCO1DIP00X,2035,2099979.0
REGION,CODCO1DIP00X,2036,2199978.0
REGION,CODCO1DIP00X,2037,2299977.0
REGION,CODCO1DIP00X,2038,2399976.0
REGION,CODCO1DIP00X,2039,2499975.0
REGION,CODCO1DIP00X,2040,2599974.0
REGION,CODCO1EXP00X,2015,99999.0
REGION,CODCO1EXP00X,2016,199998.0
REGION,CODCO1EXP00X,2017,299997.0
REGION,CODCO1EXP00X,2018,399996.0
REGION,CODCO1EXP00X,2019,499995.0
REGION,CODCO1EXP00X,2020,599994.0
REGION,CODCO1EXP00X,2021,699993.0
REGION,CODCO1EXP00X,2022,799992.0
REGION,CODCO1EXP00X,2023,899991.0
REGION,CODCO1EXP00X,2024,999990.0
REGION,CODCO1EXP00X,2025,1099989.0
REGION,CODCO1EXP00X,2026,1199988.0
REGION,CODCO1EXP00X,2027,1299987.0
REGION,CODCO1EXP00X,2028,1399986.0
REGION,CODCO1EXP00X,2029,1499985.0
REGION,CODCO1EXP00X,2030,1599984.0
REGION,CODCO1EXP00X,2031,1699983.0
REGION,CODCO1EXP00X,2032,1799982.0
