r,e,y,AnnualEmissions
REGION,MLICO2,2024.0,0.3095
REGION,MLICO2,2025.0,0.2624
REGION,MLICO2,2026.0,0.2709
REGION,MLICO2,2027.0,0.228
REGION,MLICO2,2028.0,0.2109
REGION,MLICO2,2029.0,0.1937
REGION,MLICO2,2030.0,0.1766
REGION,MLICO2,2031.0,0.1594
REGION,MLICO2,2032.0,0.1422
REGION,MLICO2,2033.0,0.1251
REGION,MLICO2,2034.0,0.1079
REGION,MLICO2,2035.0,0.0907
REGION,MLICO2,2036.0,0.0736
REGION,MLICO2,2037.0,0.0564
REGION,MLICO2,2038.0,0.0392
REGION,MLICO2,2039.0,0.0221
REGION,MLICO2,2040.0,0.0049
REGION,MLIREN,2015.0,0.0
REGION,MLIREN,2016.0,0.0
REGION,MLIREN,2017.0,0.0
REGION,MLIREN,2018.0,0.0
REGION,MLIREN,2019.0,0.0
REGION,MLIREN,2020.0,0.0
REGION,MLIREN,2021.0,-167.9885
REGION,MLIREN,2022.0,-87.0699
REGION,MLIREN,2023.0,-105.5016
REGION,MLIREN,2024.0,-76.0685
REGION,MLIREN,2025.0,-68.696
REGION,MLIREN,2026.0,-57.5217
REGION,MLIREN,2027.0,-55.3508
REGION,MLIREN,2028.0,-51.5158
REGION,MLIREN,2029.0,-50.2123
REGION,MLIREN,2030.0,-60.6011
REGION,MLIREN,2031.0,-83.6909
REGION,MLIREN,2032.0,-92.356
REGION,MLIREN,2033.0,-98.192
REGION,MLIREN,2034.0,-101.1068
REGION,MLIREN,2035.0,-106.3393
REGION,MLIREN,2036.0,-112.5876
REGION,MLIREN,2037.0,-116.7217
REGION,MLIREN,2038.0,-124.1859
REGION,MLIREN,2039.0,-127.1583
REGION,MLIREN,2040.0,-130.9308
REGION,MOZCO2,2015.0,0.4632
REGION,MOZCO2,2016.0,0.4628
REGION,MOZCO2,2017.0,0.7167
REGION,MOZCO2,2018.0,0.4632
REGION,MOZCO2,2019.0,0.6221
REGION,MOZCO2,2020.0,1.2527
REGION,MOZCO2,2021.0,1.8487
REGION,MOZCO2,2022.0,1.9791
REGION,MOZCO2,2023.0,1.8036
REGION,MOZCO2,2024.0,1.7812
REGION,MOZCO2,2025.0,1.7627
REGION,MOZCO2,2026.0,1.7437
REGION,MOZCO2,2027.0,1.7237
REGION,MOZCO2,2028.0,1.7008
REGION,MOZCO2,2029.0,1.6538
REGION,MOZCO2,2030.0,1.6504
REGION,MOZCO2,2031.0,1.5268
REGION,MOZCO2,2032.0,1.5042
REGION,MOZCO2,2033.0,1.4816
REGION,MOZCO2,2034.0,1.459
REGION,MOZCO2,2035.0,1.4364
REGION,MOZCO2,2036.0,1.4138
REGION,MOZCO2,2037.0,1.3912
REGION,MOZCO2,2038.0,1.3685
REGION,MOZCO2,2039.0,1.3459
REGION,MOZCO2,2040.0,1.3233
REGION,MRTCO2,2015.0,0.7629
REGION,MRTCO2,2016.0,0.7821
REGION,MRTCO2,2017.0,0.8846
REGION,MRTCO2,2018.0,1.0021
REGION,MRTCO2,2019.0,0.8823
REGION,MRTCO2,2020.0,1.3923
REGION,MRTCO2,2021.0,0.3281
REGION,MRTCO2,2022.0,0.3354
REGION,MRTCO2,2023.0,0.2737
REGION,MRTCO2,2024.0,0.2561
REGION,MRTCO2,2025.0,0.2716
REGION,MRTCO2,2026.0,0.2659
REGION,MRTCO2,2027.0,0.2545
REGION,MRTCO2,2028.0,0.2323
REGION,MRTCO2,2029.0,0.2109
REGION,MRTCO2,2030.0,0.1923
REGION,MRTCO2,2031.0,0.1539
REGION,MRTCO2,2032.0,0.1639
REGION,MRTCO2,2033.0,0.1494
REGION,MRTCO2,2034.0,0.1353
REGION,MRTCO2,2035.0,0.127
REGION,MRTCO2,2036.0,0.1224
REGION,MRTCO2,2037.0,0.1137
REGION,MRTCO2,2038.0,0.1012
REGION,MRTCO2,2039.0,0.0918
REGION,MRTCO2,2040.0,0.0964
REGION,MRTREN,2015.0,0.0
REGION,MRTREN,2016.0,0.0
REGION,MRTREN,2017.0,0.0
REGION,MRTREN,2018.0,0.0
REGION,MRTREN,2019.0,0.0
REGION,MRTREN,2020.0,0.0
REGION,MRTREN,2021.0,-24.2165
REGION,MRTREN,2022.0,-25.718
REGION,MRTREN,2023.0,-26.7711
REGION,MRTREN,2024.0,-24.827
REGION,MRTREN,2025.0,-23.1876
REGION,MRTREN,2026.0,-23.0752
REGION,MRTREN,2027.0,-22.5396
REGION,MRTREN,2028.0,-23.6351
REGION,MRTREN,2029.0,-23.6135
REGION,MRTREN,2030.0,-23.4715
REGION,MRTREN,2031.0,-27.636
REGION,MRTREN,2032.0,-28.7497
REGION,MRTREN,2033.0,-29.3682
REGION,MRTREN,2034.0,-29.9131
REGION,MRTREN,2035.0,-31.7453
REGION,MRTREN,2036.0,-34.2357
REGION,MRTREN,2037.0,-35.852
REGION,MRTREN,2038.0,-37.9162
REGION,MRTREN,2039.0,-40.4098
REGION,MRTREN,2040.0,-44.4404
REGION,MWICO2,2015.0,0.2626
REGION,MWICO2,2016.0,0.2738
REGION,MWICO2,2017.0,0.0888
REGION,MWICO2,2018.0,0.2186
REGION,MWICO2,2019.0,0.2741
REGION,MWICO2,2020.0,0.0713
REGION,MWICO2,2021.0,0.0696
REGION,MWICO2,2022.0,0.0681
REGION,MWICO2,2023.0,0.0709
REGION,MWICO2,2024.0,0.0708
REGION,MWICO2,2025.0,0.0575
REGION,MWICO2,2026.0,0.0532
REGION,MWICO2,2027.0,0.0501
REGION,MWICO2,2028.0,0.0435
REGION,MWICO2,2029.0,0.0404
REGION,MWICO2,2030.0,0.0373
REGION,MWICO2,2031.0,0.0342
REGION,MWICO2,2032.0,0.0311
REGION,MWICO2,2033.0,0.028
REGION,MWICO2,2034.0,0.0249
REGION,MWICO2,2035.0,0.0218
REGION,MWICO2,2036.0,0.0189
REGION,MWICO2,2037.0,0.0161
REGION,MWICO2,2038.0,0.0132
REGION,MWICO2,2039.0,0.0103
REGION,MWICO2,2040.0,0.0074
REGION,NAMCO2,2015.0,0.2123
REGION,NAMCO2,2016.0,0.2136
REGION,NAMCO2,2017.0,0.2137
REGION,NAMCO2,2018.0,0.2137
REGION,NAMCO2,2019.0,0.2146
REGION,NAMCO2,2020.0,0.2124
REGION,NAMCO2,2021.0,0.2116
REGION,NAMCO2,2022.0,0.2089
REGION,NAMCO2,2023.0,0.2065
REGION,NAMCO2,2024.0,0.196
REGION,NAMCO2,2025.0,0.1845
REGION,NAMCO2,2026.0,0.1736
REGION,NAMCO2,2027.0,0.163
REGION,NAMCO2,2028.0,0.1519
REGION,NAMCO2,2029.0,0.1413
REGION,NAMCO2,2030.0,0.1308
REGION,NAMCO2,2031.0,0.1203
REGION,NAMCO2,2032.0,0.1097
REGION,NAMCO2,2033.0,0.0992
REGION,NAMCO2,2034.0,0.0887
REGION,NAMCO2,2035.0,0.0782
REGION,NAMCO2,2036.0,0.0676
REGION,NAMCO2,2037.0,0.0571
REGION,NAMCO2,2038.0,0.0466
REGION,NAMCO2,2039.0,0.036
REGION,NAMCO2,2040.0,0.0255
REGION,NAMREN,2015.0,0.0
REGION,NAMREN,2016.0,0.0
REGION,NAMREN,2017.0,0.0
REGION,NAMREN,2018.0,0.0
REGION,NAMREN,2019.0,0.0
REGION,NAMREN,2020.0,0.0
REGION,NAMREN,2021.0,-75.0345
REGION,NAMREN,2022.0,-34.195
REGION,NAMREN,2023.0,-113.4369
REGION,NAMREN,2024.0,-77.3066
REGION,NAMREN,2025.0,-60.179
REGION,NAMREN,2026.0,-48.3211
REGION,NAMREN,2027.0,-42.4943
REGION,NAMREN,2028.0,-35.3389
REGION,NAMREN,2029.0,-29.7728
REGION,NAMREN,2030.0,-25.552
REGION,NAMREN,2031.0,-31.3239
REGION,NAMREN,2032.0,-35.6804
REGION,NAMREN,2033.0,-40.0368
REGION,NAMREN,2034.0,-43.5477
REGION,NAMREN,2035.0,-45.5336
REGION,NAMREN,2036.0,-47.9477
REGION,NAMREN,2037.0,-50.5792
REGION,NAMREN,2038.0,-53.4786
REGION,NAMREN,2039.0,-56.7408
REGION,NAMREN,2040.0,-58.7788
REGION,NERCO2,2015.0,0.327
REGION,NERCO2,2016.0,0.327
REGION,NERCO2,2017.0,0.3366
REGION,NERCO2,2018.0,0.4417
REGION,NERCO2,2019.0,0.445
REGION,NERCO2,2020.0,0.3315
REGION,NERCO2,2021.0,0.131
REGION,NERCO2,2022.0,0.127
REGION,NERCO2,2023.0,0.1215
REGION,NERCO2,2024.0,0.1155
REGION,NERCO2,2025.0,0.1066
REGION,NERCO2,2026.0,0.0994
REGION,NERCO2,2027.0,0.0927
REGION,NERCO2,2028.0,0.0862
REGION,NERCO2,2029.0,0.0796
REGION,NERCO2,2030.0,0.0731
REGION,NERCO2,2031.0,0.0666
REGION,NERCO2,2032.0,0.0601
REGION,NERCO2,2033.0,0.0535
REGION,NERCO2,2034.0,0.047
REGION,NERCO2,2035.0,0.0405
REGION,NERCO2,2036.0,0.034
REGION,NERCO2,2037.0,0.0274
REGION,NERCO2,2038.0,0.0209
REGION,NERCO2,2039.0,0.0144
REGION,NERCO2,2040.0,0.0079
REGION,NERREN,2015.0,0.0
REGION,NERREN,2016.0,0.0
REGION,NERREN,2017.0,0.0
REGION,NERREN,2018.0,0.0
REGION,NERREN,2019.0,0.0
REGION,NERREN,2020.0,0.0
REGION,NERREN,2021.0,-3.2069
REGION,NERREN,2022.0,-3.0481
REGION,NERREN,2023.0,-6.5469
REGION,NERREN,2024.0,-7.876
REGION,NERREN,2025.0,-9.3817
REGION,NERREN,2026.0,-10.346
REGION,NERREN,2027.0,-10.1324
REGION,NERREN,2028.0,-12.5651
REGION,NERREN,2029.0,-14.6422
REGION,NERREN,2030.0,-17.1614
REGION,NERREN,2031.0,-20.994
REGION,NERREN,2032.0,-21.3627
REGION,NERREN,2033.0,-24.0877
REGION,NERREN,2034.0,-25.8557
REGION,NERREN,2035.0,-26.6266
REGION,NERREN,2036.0,-27.084
REGION,NERREN,2037.0,-27.5532
REGION,NERREN,2038.0,-28.2875
REGION,NERREN,2039.0,-30.7136
REGION,NERREN,2040.0,-31.4458
REGION,NGACO2,2015.0,12.2768
REGION,NGACO2,2016.0,13.101
REGION,NGACO2,2017.0,13.9023
REGION,NGACO2,2018.0,13.055
REGION,NGACO2,2019.0,11.3893
REGION,NGACO2,2020.0,8.5263
REGION,NGACO2,2021.0,8.1137
REGION,NGACO2,2022.0,8.4738
REGION,NGACO2,2023.0,8.3481
REGION,NGACO2,2024.0,8.3752
REGION,NGACO2,2025.0,7.5953
REGION,NGACO2,2026.0,7.7105
REGION,NGACO2,2027.0,7.6723
REGION,NGACO2,2028.0,7.6919
REGION,NGACO2,2029.0,7.4721
REGION,NGACO2,2030.0,7.0931
REGION,NGACO2,2031.0,6.7141
REGION,NGACO2,2032.0,5.8588
REGION,NGACO2,2033.0,5.3303
REGION,NGACO2,2034.0,5.0408
REGION,NGACO2,2035.0,4.7507
REGION,NGACO2,2036.0,4.46
REGION,NGACO2,2037.0,4.1693
REGION,NGACO2,2038.0,3.8786
REGION,NGACO2,2039.0,3.5879
REGION,NGACO2,2040.0,3.2972
REGION,NGAREN,2015.0,0.0
REGION,NGAREN,2016.0,0.0
REGION,NGAREN,2017.0,0.0
REGION,NGAREN,2018.0,0.0
REGION,NGAREN,2019.0,0.0
REGION,NGAREN,2020.0,0.0
REGION,NGAREN,2021.0,-430.1767
REGION,NGAREN,2022.0,-710.6198
REGION,NGAREN,2023.0,-807.4317
REGION,NGAREN,2024.0,-983.6907
REGION,NGAREN,2025.0,-1172.7744
REGION,NGAREN,2026.0,-1300.1408
REGION,NGAREN,2027.0,-1274.6829
REGION,NGAREN,2028.0,-1250.3738
REGION,NGAREN,2029.0,-1230.4616
REGION,NGAREN,2030.0,-1214.6112
REGION,NGAREN,2031.0,-1266.2142
REGION,NGAREN,2032.0,-1321.6014
REGION,NGAREN,2033.0,-1373.664
REGION,NGAREN,2034.0,-1425.7669
REGION,NGAREN,2035.0,-1473.9939
REGION,NGAREN,2036.0,-1519.3393
REGION,NGAREN,2037.0,-1566.4361
REGION,NGAREN,2038.0,-1613.2895
REGION,NGAREN,2039.0,-1659.307
REGION,NGAREN,2040.0,-1700.2261
REGION,RWACO2,2015.0,0.1239
REGION,RWACO2,2016.0,0.0356
REGION,RWACO2,2017.0,0.0358
REGION,RWACO2,2018.0,0.1401
REGION,RWACO2,2019.0,0.0351
REGION,RWACO2,2020.0,0.0353
REGION,RWACO2,2021.0,0.0351
REGION,RWACO2,2022.0,0.0336
REGION,RWACO2,2023.0,0.032
REGION,RWACO2,2024.0,0.0497
REGION,RWACO2,2025.0,0.0472
REGION,RWACO2,2026.0,0.0452
REGION,RWACO2,2027.0,0.0628
REGION,RWACO2,2028.0,0.0603
REGION,RWACO2,2029.0,0.0585
REGION,RWACO2,2030.0,0.0771
REGION,RWACO2,2031.0,0.0743
REGION,RWACO2,2032.0,0.0725
REGION,RWACO2,2033.0,0.0708
REGION,RWACO2,2034.0,0.069
REGION,RWACO2,2035.0,0.0676
REGION,RWACO2,2036.0,0.0659
REGION,RWACO2,2037.0,0.0638
REGION,RWACO2,2038.0,0.0621
REGION,RWACO2,2039.0,0.0603
REGION,RWACO2,2040.0,0.0586
REGION,RWAREN,2015.0,0.0
REGION,RWAREN,2016.0,0.0
REGION,RWAREN,2017.0,0.0
REGION,RWAREN,2018.0,0.0
REGION,RWAREN,2019.0,0.0
REGION,RWAREN,2020.0,0.0
REGION,RWAREN,2021.0,-9.9469
REGION,RWAREN,2022.0,-5.812
REGION,RWAREN,2023.0,-3.5637
REGION,RWAREN,2024.0,-3.6695
REGION,RWAREN,2025.0,-3.8234
REGION,RWAREN,2026.0,-3.9056
REGION,RWAREN,2027.0,-5.7692
REGION,RWAREN,2028.0,-5.8652
REGION,RWAREN,2029.0,-5.944
REGION,RWAREN,2030.0,-7.8172
REGION,RWAREN,2031.0,-7.9345
REGION,RWAREN,2032.0,-8.046
REGION,RWAREN,2033.0,-8.1583
REGION,RWAREN,2034.0,-8.2712
REGION,RWAREN,2035.0,-8.4011
REGION,RWAREN,2036.0,-8.5354
REGION,RWAREN,2037.0,-8.6723
REGION,RWAREN,2038.0,-8.8075
REGION,RWAREN,2039.0,-9.5889
REGION,RWAREN,2040.0,-10.13
REGION,SDNCO2,2015.0,4.96
REGION,SDNCO2,2016.0,6.2724
REGION,SDNCO2,2017.0,6.0421
REGION,SDNCO2,2018.0,2.25
REGION,SDNCO2,2019.0,2.0738
REGION,SDNCO2,2020.0,2.0738
REGION,SDNCO2,2021.0,2.5764
REGION,SDNCO2,2022.0,2.4762
REGION,SDNCO2,2023.0,2.3832
REGION,SDNCO2,2024.0,2.3409
REGION,SDNCO2,2025.0,2.8264
REGION,SDNCO2,2026.0,2.8009
REGION,SDNCO2,2027.0,3.2904
REGION,SDNCO2,2028.0,3.1957
REGION,SDNCO2,2029.0,3.0941
REGION,SDNCO2,2030.0,2.9909
REGION,SDNCO2,2031.0,2.8877
REGION,SDNCO2,2032.0,2.7845
REGION,SDNCO2,2033.0,2.6812
REGION,SDNCO2,2034.0,2.578
REGION,SDNCO2,2035.0,2.4748
REGION,SDNCO2,2036.0,2.373
REGION,SDNCO2,2037.0,2.4173
REGION,SDNCO2,2038.0,2.4752
REGION,SDNCO2,2039.0,2.5761
REGION,SDNCO2,2040.0,2.6005
REGION,SDNREN,2015.0,0.0
REGION,SDNREN,2016.0,0.0
REGION,SDNREN,2017.0,0.0
REGION,SDNREN,2018.0,0.0
REGION,SDNREN,2019.0,0.0
REGION,SDNREN,2020.0,0.0
REGION,SDNREN,2021.0,-3280.842
REGION,SDNREN,2022.0,-1582.1654
REGION,SDNREN,2023.0,-1322.3791
REGION,SDNREN,2024.0,-1105.6648
REGION,SDNREN,2025.0,-1239.5496
REGION,SDNREN,2026.0,-1051.3744
REGION,SDNREN,2027.0,-1147.3596
REGION,SDNREN,2028.0,-993.7387
REGION,SDNREN,2029.0,-870.2657
REGION,SDNREN,2030.0,-769.4932
REGION,SDNREN,2031.0,-799.4489
REGION,SDNREN,2032.0,-828.0787
REGION,SDNREN,2033.0,-856.8517
REGION,SDNREN,2034.0,-885.7325
REGION,SDNREN,2035.0,-915.1943
REGION,SDNREN,2036.0,-953.0609
REGION,SDNREN,2037.0,-987.1168
REGION,SDNREN,2038.0,-1021.6561
REGION,SDNREN,2039.0,-1053.9654
REGION,SDNREN,2040.0,-1088.4174
REGION,SENCO2,2015.0,2.5675
REGION,SENCO2,2016.0,2.7359
REGION,SENCO2,2017.0,2.4637
REGION,SENCO2,2018.0,2.8698
REGION,SENCO2,2019.0,2.6844
REGION,SENCO2,2020.0,3.9329
REGION,SENCO2,2021.0,0.8048
REGION,SENCO2,2022.0,2.4993
REGION,SENCO2,2023.0,0.7237
REGION,SENCO2,2024.0,0.6834
REGION,SENCO2,2025.0,0.6478
REGION,SENCO2,2026.0,0.5959
REGION,SENCO2,2027.0,0.5552
REGION,SENCO2,2028.0,0.5146
REGION,SENCO2,2029.0,0.4739
REGION,SENCO2,2030.0,0.4332
REGION,SENCO2,2031.0,0.3926
REGION,SENCO2,2032.0,0.3519
REGION,SENCO2,2033.0,0.3113
REGION,SENCO2,2034.0,0.2706
REGION,SENCO2,2035.0,0.2299
REGION,SENCO2,2036.0,0.1968
REGION,SENCO2,2037.0,0.1562
REGION,SENCO2,2038.0,0.1155
REGION,SENCO2,2039.0,0.0881
REGION,SENCO2,2040.0,0.078
REGION,SENREN,2015.0,0.0
REGION,SENREN,2016.0,0.0
REGION,SENREN,2017.0,0.0
REGION,SENREN,2018.0,0.0
REGION,SENREN,2019.0,0.0
REGION,SENREN,2020.0,0.0
REGION,SENREN,2021.0,-9.824
REGION,SENREN,2022.0,-0.0
REGION,SENREN,2023.0,-17.9948
REGION,SENREN,2024.0,-17.0243
REGION,SENREN,2025.0,-17.0354
REGION,SENREN,2026.0,-17.9345
REGION,SENREN,2027.0,-18.1353
REGION,SENREN,2028.0,-18.3045
REGION,SENREN,2029.0,-18.6643
REGION,SENREN,2030.0,-19.7638
REGION,SENREN,2031.0,-19.9715
REGION,SENREN,2032.0,-20.1792
REGION,SENREN,2033.0,-20.7605
REGION,SENREN,2034.0,-22.4024
REGION,SENREN,2035.0,-23.1144
REGION,SENREN,2036.0,-24.8988
REGION,SENREN,2037.0,-24.5018
REGION,SENREN,2038.0,-24.7095
REGION,SENREN,2039.0,-28.7184
REGION,SENREN,2040.0,-37.4168
REGION,SLECO2,2015.0,0.1283
REGION,SLECO2,2016.0,0.1285
REGION,SLECO2,2017.0,0.1431
REGION,SLECO2,2018.0,0.5549
REGION,SLECO2,2019.0,0.5549
REGION,SLECO2,2020.0,0.5801
REGION,SLECO2,2021.0,0.126
REGION,SLECO2,2022.0,0.1194
REGION,SLECO2,2023.0,0.1163
REGION,SLECO2,2024.0,0.1101
REGION,SLECO2,2025.0,0.103
REGION,SLECO2,2026.0,0.0968
REGION,SLECO2,2027.0,0.0899
REGION,SLECO2,2028.0,0.0833
REGION,SLECO2,2029.0,0.0767
REGION,SLECO2,2030.0,0.0701
REGION,SLECO2,2031.0,0.0635
REGION,SLECO2,2032.0,0.0568
REGION,SLECO2,2033.0,0.0502
REGION,SLECO2,2034.0,0.0436
REGION,SLECO2,2035.0,0.037
REGION,SLECO2,2036.0,0.0651
REGION,SLECO2,2037.0,0.1581
REGION,SLECO2,2038.0,0.2409
REGION,SLECO2,2039.0,0.3524
REGION,SLECO2,2040.0,0.522
REGION,SLEREN,2015.0,0.0
REGION,SLEREN,2016.0,0.0
REGION,SLEREN,2017.0,0.0
REGION,SLEREN,2018.0,0.0
REGION,SLEREN,2019.0,0.0
REGION,SLEREN,2020.0,0.0
REGION,SLEREN,2021.0,-2.6889
REGION,SLEREN,2022.0,-2.4167
REGION,SLEREN,2023.0,-21.0875
REGION,SLEREN,2024.0,-20.494
REGION,SLEREN,2025.0,-20.4161
REGION,SLEREN,2026.0,-20.3938
REGION,SLEREN,2027.0,-19.8004
REGION,SLEREN,2028.0,-19.1432
REGION,SLEREN,2029.0,-18.6458
REGION,SLEREN,2030.0,-18.3206
REGION,SLEREN,2031.0,-18.9555
REGION,SLEREN,2032.0,-20.1123
REGION,SLEREN,2033.0,-21.5219
REGION,SLEREN,2034.0,-23.2078
REGION,SLEREN,2035.0,-25.7893
REGION,SLEREN,2036.0,-32.9756
REGION,SLEREN,2037.0,-48.3972
REGION,SLEREN,2038.0,-63.3812
REGION,SLEREN,2039.0,-81.4477
REGION,SLEREN,2040.0,-108.5239
REGION,SOMCO2,2015.0,0.2472
REGION,SOMCO2,2016.0,0.2449
REGION,SOMCO2,2017.0,0.2416
REGION,SOMCO2,2018.0,0.2648
REGION,SOMCO2,2019.0,0.2772
REGION,SOMCO2,2020.0,0.1778
REGION,SOMCO2,2021.0,0.083
REGION,SOMCO2,2022.0,0.0992
REGION,SOMCO2,2023.0,0.0273
REGION,SOMCO2,2024.0,0.0366
REGION,SOMCO2,2025.0,0.0848
REGION,SOMCO2,2026.0,0.0678
REGION,SOMCO2,2027.0,0.071
REGION,SOMCO2,2028.0,0.0745
REGION,SOMCO2,2029.0,0.0724
REGION,SOMCO2,2030.0,0.0822
REGION,SOMCO2,2031.0,0.0819
REGION,SOMCO2,2032.0,0.0904
REGION,SOMCO2,2033.0,0.0988
REGION,SOMCO2,2034.0,0.1071
REGION,SOMCO2,2035.0,0.1154
REGION,SOMCO2,2036.0,0.1194
REGION,SOMCO2,2037.0,0.1594
REGION,SOMCO2,2038.0,0.1992
REGION,SOMCO2,2039.0,0.2249
REGION,SOMCO2,2040.0,0.2394
REGION,SSDCO2,2015.0,0.3781
REGION,SSDCO2,2016.0,0.2936
REGION,SSDCO2,2017.0,0.3565
REGION,SSDCO2,2018.0,0.3194
REGION,SSDCO2,2019.0,0.3352
REGION,SSDCO2,2020.0,0.1905
REGION,SSDCO2,2021.0,0.2063
REGION,SSDCO2,2022.0,0.2224
REGION,SSDCO2,2023.0,0.243
REGION,SSDCO2,2024.0,0.0503
REGION,SSDCO2,2025.0,0.0536
REGION,SSDCO2,2026.0,0.057
REGION,SSDCO2,2027.0,0.0571
REGION,SSDCO2,2028.0,0.0597
REGION,SSDCO2,2029.0,0.0623
REGION,SSDCO2,2030.0,0.0652
REGION,SSDCO2,2031.0,0.0679
REGION,SSDCO2,2032.0,0.0706
REGION,SSDCO2,2033.0,0.0733
REGION,SSDCO2,2034.0,0.0761
REGION,SSDCO2,2035.0,0.0793
REGION,SSDCO2,2036.0,0.0801
REGION,SSDCO2,2037.0,0.0827
REGION,SSDCO2,2038.0,0.0808
REGION,SSDCO2,2039.0,0.0799
REGION,SSDCO2,2040.0,0.0787
REGION,SWZCO2,2015.0,0.0068
REGION,SWZCO2,2016.0,0.0068
REGION,SWZCO2,2017.0,0.0068
REGION,SWZCO2,2018.0,0.0068
REGION,SWZCO2,2019.0,0.0072
REGION,SWZCO2,2020.0,0.0065
REGION,SWZCO2,2021.0,0.5128
REGION,SWZCO2,2022.0,0.52
REGION,SWZCO2,2023.0,0.5197
REGION,SWZCO2,2024.0,0.5197
REGION,SWZCO2,2025.0,0.5176
REGION,SWZCO2,2026.0,0.5173
REGION,SWZCO2,2027.0,0.517
REGION,SWZCO2,2028.0,0.5165
REGION,SWZCO2,2029.0,0.5392
REGION,SWZCO2,2030.0,0.5389
REGION,SWZCO2,2031.0,0.5385
REGION,SWZCO2,2032.0,0.5382
REGION,SWZCO2,2033.0,0.5379
REGION,SWZCO2,2034.0,0.5376
REGION,SWZCO2,2035.0,0.5373
REGION,SWZCO2,2036.0,0.5372
REGION,SWZCO2,2037.0,0.5372
REGION,SWZCO2,2038.0,0.5372
REGION,SWZCO2,2039.0,0.5371
REGION,SWZCO2,2040.0,0.5371
REGION,TCDCO2,2015.0,0.1919
REGION,TCDCO2,2016.0,0.1914
REGION,TCDCO2,2017.0,0.1887
REGION,TCDCO2,2018.0,0.1884
REGION,TCDCO2,2019.0,0.139
REGION,TCDCO2,2020.0,0.5939
REGION,TCDCO2,2021.0,0.1324
REGION,TCDCO2,2022.0,0.1255
REGION,TCDCO2,2023.0,0.1186
REGION,TCDCO2,2024.0,0.1117
REGION,TCDCO2,2025.0,0.1048
REGION,TCDCO2,2026.0,0.0977
REGION,TCDCO2,2027.0,0.0908
REGION,TCDCO2,2028.0,0.0829
REGION,TCDCO2,2029.0,0.076
REGION,TCDCO2,2030.0,0.0691
REGION,TCDCO2,2031.0,0.0622
REGION,TCDCO2,2032.0,0.0553
REGION,TCDCO2,2033.0,0.0483
REGION,TCDCO2,2034.0,0.0414
REGION,TCDCO2,2035.0,0.0345
REGION,TCDCO2,2036.0,0.0276
REGION,TCDCO2,2037.0,0.0207
REGION,TCDCO2,2038.0,0.0138
REGION,TCDCO2,2039.0,0.0069
REGION,TCDCO2,2040.0,0.0
REGION,TGOCO2,2015.0,0.0671
REGION,TGOCO2,2016.0,0.0671
REGION,TGOCO2,2017.0,0.0704
REGION,TGOCO2,2018.0,0.0671
REGION,TGOCO2,2019.0,0.0704
REGION,TGOCO2,2020.0,0.0691
REGION,TGOCO2,2021.0,0.1088
REGION,TGOCO2,2022.0,0.1321
REGION,TGOCO2,2023.0,0.1293
REGION,TGOCO2,2024.0,0.1259
REGION,TGOCO2,2025.0,0.1436
REGION,TGOCO2,2026.0,0.1406
REGION,TGOCO2,2027.0,0.1357
REGION,TGOCO2,2028.0,0.1326
REGION,TGOCO2,2029.0,0.1295
REGION,TGOCO2,2030.0,0.1264
REGION,TGOCO2,2031.0,0.1232
REGION,TGOCO2,2032.0,0.1201
REGION,TGOCO2,2033.0,0.117
REGION,TGOCO2,2034.0,0.1139
REGION,TGOCO2,2035.0,0.1108
REGION,TGOCO2,2036.0,0.1077
REGION,TGOCO2,2037.0,0.1046
REGION,TGOCO2,2038.0,0.1015
REGION,TGOCO2,2039.0,0.0984
REGION,TGOCO2,2040.0,0.0952
REGION,TGOREN,2015.0,0.0
REGION,TGOREN,2016.0,0.0
REGION,TGOREN,2017.0,0.0
REGION,TGOREN,2018.0,0.0
REGION,TGOREN,2019.0,0.0
REGION,TGOREN,2020.0,0.0
REGION,TGOREN,2021.0,-34.2519
REGION,TGOREN,2022.0,-42.4841
REGION,TGOREN,2023.0,-48.9171
REGION,TGOREN,2024.0,-46.4638
REGION,TGOREN,2025.0,-51.3032
REGION,TGOREN,2026.0,-48.3367
REGION,TGOREN,2027.0,-45.8025
REGION,TGOREN,2028.0,-45.8631
REGION,TGOREN,2029.0,-50.8499
REGION,TGOREN,2030.0,-57.9277
REGION,TGOREN,2031.0,-79.543
REGION,TGOREN,2032.0,-101.1582
REGION,TGOREN,2033.0,-122.7734
REGION,TGOREN,2034.0,-126.4125
REGION,TGOREN,2035.0,-128.0175
REGION,TGOREN,2036.0,-129.7939
REGION,TGOREN,2037.0,-131.62
REGION,TGOREN,2038.0,-133.9222
REGION,TGOREN,2039.0,-135.8566
REGION,TGOREN,2040.0,-137.4228
REGION,TUNCO2,2015.0,8.9396
REGION,TUNCO2,2016.0,9.8359
REGION,TUNCO2,2017.0,10.2195
REGION,TUNCO2,2018.0,8.4995
REGION,TUNCO2,2019.0,6.2713
REGION,TUNCO2,2020.0,5.798
REGION,TUNCO2,2021.0,6.5359
REGION,TUNCO2,2022.0,6.7959
REGION,TUNCO2,2023.0,7.0162
REGION,TUNCO2,2024.0,7.2702
REGION,TUNCO2,2025.0,7.6304
REGION,TUNCO2,2026.0,7.4429
REGION,TUNCO2,2027.0,7.03
REGION,TUNCO2,2028.0,6.2244
REGION,TUNCO2,2029.0,6.4791
REGION,TUNCO2,2030.0,6.0005
REGION,TUNCO2,2031.0,4.1152
