Country,y,f,Total annual demand (GWh),Demand type
CAF,2020.0,EL3E,144.8055556714,Current electrified
CAF,2021.0,EL3E,148.5000001188,Current electrified
CAF,2021.0,EL3U,60.833333382,New electrified
CAF,2022.0,EL3E,151.7777778992,Current electrified
CAF,2022.0,EL3U,121.666666764,New electrified
CAF,2023.0,EL3E,154.77777790160002,Current electrified
CAF,2023.0,EL3U,182.500000146,New electrified
CAF,2024.0,EL3E,157.500000126,Current electrified
CAF,2024.0,EL3U,243.333333528,New electrified
CAF,2025.0,EL3E,165.8055556882,Current electrified
CAF,2025.0,EL3U,304.16666691,New electrified
CAF,2026.0,EL3E,174.27777791720004,Current electrified
CAF,2026.0,EL3U,365.000000292,New electrified
CAF,2027.0,EL3E,182.8055557018,Current electrified
CAF,2027.0,EL3U,382.361111417,New electrified
CAF,2028.0,EL3E,191.4444445976,Current electrified
CAF,2028.0,EL3U,399.72222254200005,New electrified
CAF,2029.0,EL3E,200.13888904900003,Current electrified
CAF,2029.0,EL3U,417.083333667,New electrified
CAF,2030.0,EL3E,210.1944446126,Current electrified
CAF,2030.0,EL3U,434.444444792,New electrified
