Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
CIV,2020.0,HFO,67.52777783180001,Heavy Fuel Oil,Bottom-up,No
CIV,2020.0,HYD,2422.9444463828,Hydropower,Bottom-up,No
CIV,2020.0,Imports (GHA),2721.3055577326,Imports (GHA),Bottom-up,No
CIV,2020.0,Imports (LBR),962.0277785474,Imports (LBR),Bottom-up,No
CIV,2020.0,LFO,327.2500002618,Light Fuel Oil,Bottom-up,No
CIV,2020.0,NGA,6412.138894018601,Natural Gas,Bottom-up,No
CIV,2020.0,SOL,5.4444444488,Solar,Bottom-up,No
CIV,2021.0,HFO,64.1388889402,Heavy Fuel Oil,Bottom-up,No
CIV,2021.0,HYD,2422.9444463828,Hydropower,Bottom-up,No
CIV,2021.0,Imports (GHA),1798.1388903274,Imports (GHA),Bottom-up,No
CIV,2021.0,Imports (LBR),571.388889346,Imports (LBR),Bottom-up,No
CIV,2021.0,LFO,320.7222224788,Light Fuel Oil,Bottom-up,No
CIV,2021.0,NGA,11323.2777868364,Natural Gas,Bottom-up,No
CIV,2021.0,SOL,5.2222222264,Solar,Bottom-up,No
CIV,2022.0,BIO,245.5000001964,Biomass,Bottom-up,No
CIV,2022.0,HFO,60.7777778264,Heavy Fuel Oil,Bottom-up,No
CIV,2022.0,HYD,2422.9444463828,Hydropower,Bottom-up,No
CIV,2022.0,Imports (GHA),2721.3055577326,Imports (GHA),Bottom-up,No
CIV,2022.0,LFO,310.72222247080003,Light Fuel Oil,Bottom-up,No
CIV,2022.0,NGA,13763.5833443442,Natural Gas,Bottom-up,No
CIV,2022.0,SOL,5.000000003999999,Solar,Bottom-up,No
CIV,2023.0,BIO,245.5000001964,Biomass,Bottom-up,No
CIV,2023.0,HFO,57.3888889348,Heavy Fuel Oil,Bottom-up,No
CIV,2023.0,HYD,4977.8333373156,Hydropower,Bottom-up,No
CIV,2023.0,Imports (LBR),233.750000187,Imports (LBR),Bottom-up,No
CIV,2023.0,LFO,296.4722224594,Light Fuel Oil,Bottom-up,No
CIV,2023.0,NGA,13621.388899786003,Natural Gas,Bottom-up,No
CIV,2023.0,SOL,4.7777777816,Solar,Bottom-up,No
CIV,2024.0,BIO,245.5000001964,Biomass,Bottom-up,No
CIV,2024.0,HFO,54.0000000432,Heavy Fuel Oil,Bottom-up,No
CIV,2024.0,HYD,7916.2777841108,Hydropower,Bottom-up,No
CIV,2024.0,LFO,282.1944446702,Light Fuel Oil,Bottom-up,No
CIV,2024.0,NGA,13479.138899672202,Natural Gas,Bottom-up,No
CIV,2024.0,SOL,4.555555559200001,Solar,Bottom-up,No
CIV,2025.0,BIO,245.5000001964,Biomass,Bottom-up,No
CIV,2025.0,COA,2650.6666687872003,Coal,Bottom-up,No
CIV,2025.0,HFO,50.6388889294,Heavy Fuel Oil,Bottom-up,No
CIV,2025.0,HYD,7916.2777841108,Hydropower,Bottom-up,No
CIV,2025.0,LFO,267.9722224366,Light Fuel Oil,Bottom-up,No
CIV,2025.0,NGA,13336.9166773362,Natural Gas,Bottom-up,No
CIV,2025.0,SOL,4.305555559,Solar,Bottom-up,No
CIV,2026.0,BIO,265.9166668794,Biomass,Bottom-up,No
CIV,2026.0,COA,4878.0833372358,Coal,Bottom-up,No
CIV,2026.0,HFO,47.2500000378,Heavy Fuel Oil,Bottom-up,No
CIV,2026.0,HYD,7916.2777841108,Hydropower,Bottom-up,No
CIV,2026.0,Imports (LBR),90.6666667392,Imports (LBR),Bottom-up,No
CIV,2026.0,LFO,193.472222377,Light Fuel Oil,Bottom-up,No
CIV,2026.0,NGA,13194.666677222402,Natural Gas,Bottom-up,No
CIV,2026.0,SOL,4.0833333366,Solar,Bottom-up,No
CIV,2027.0,BIO,669.1388894242,Biomass,Bottom-up,No
CIV,2027.0,COA,5338.4444487152,Coal,Bottom-up,No
CIV,2027.0,HFO,43.888888924,Heavy Fuel Oil,Bottom-up,No
CIV,2027.0,HYD,7916.2777841108,Hydropower,Bottom-up,No
CIV,2027.0,Imports (LBR),742.5277783718,Imports (LBR),Bottom-up,No
CIV,2027.0,LFO,180.0277779218,Light Fuel Oil,Bottom-up,No
CIV,2027.0,NGA,13052.4722326642,Natural Gas,Bottom-up,No
CIV,2027.0,SOL,3.8611111142,Solar,Bottom-up,No
CIV,2028.0,BIO,669.1388894242,Biomass,Bottom-up,No
CIV,2028.0,COA,5472.916671045001,Coal,Bottom-up,No
CIV,2028.0,HFO,40.5000000324,Heavy Fuel Oil,Bottom-up,No
CIV,2028.0,HYD,7916.2777841108,Hydropower,Bottom-up,No
