Country,y,f,Total installed capacity (GW),Source,Scenario,Carbon Price
SWZ,2020,BIO,0.044,Biomass,Bottom-up,No
SWZ,2020,HFO,0.009,Heavy Fuel Oil,Bottom-up,No
SWZ,2020,HYD,0.064492,Hydropower,Bottom-up,No
SWZ,2020,LFO,0.0021844139537156,Light Fuel Oil,Bottom-up,No
SWZ,2021,BIO,0.0418,Biomass,Bottom-up,No
SWZ,2021,HFO,0.00855,Heavy Fuel Oil,Bottom-up,No
SWZ,2021,HYD,0.064492,Hydropower,Bottom-up,No
SWZ,2021,LFO,0.0021379139537156,Light Fuel Oil,Bottom-up,No
SWZ,2022,BIO,0.0396,Biomass,Bottom-up,No
SWZ,2022,HFO,0.0081,Heavy Fuel Oil,Bottom-up,No
SWZ,2022,HYD,0.064492,Hydropower,Bottom-up,No
SWZ,2022,LFO,0.0020914139537156,Light Fuel Oil,Bottom-up,No
SWZ,2023,BIO,0.0374,Biomass,Bottom-up,No
SWZ,2023,HFO,0.00765,Heavy Fuel Oil,Bottom-up,No
SWZ,2023,HYD,0.064492,Hydropower,Bottom-up,No
SWZ,2023,LFO,0.0020449139537156,Light Fuel Oil,Bottom-up,No
SWZ,2024,BIO,0.0352,Biomass,Bottom-up,No
SWZ,2024,HFO,0.0072,Heavy Fuel Oil,Bottom-up,No
SWZ,2024,HYD,0.064492,Hydropower,Bottom-up,No
SWZ,2024,LFO,0.0019984139537156,Light Fuel Oil,Bottom-up,No
SWZ,2025,BIO,0.022,Biomass,Bottom-up,No
SWZ,2025,COA,0.663022221449898,Coal,Bottom-up,No
SWZ,2025,HFO,0.00675,Heavy Fuel Oil,Bottom-up,No
SWZ,2025,HYD,0.064492,Hydropower,Bottom-up,No
SWZ,2025,LFO,0.0019519139537156,Light Fuel Oil,Bottom-up,No
SWZ,2026,BIO,0.0198,Biomass,Bottom-up,No
SWZ,2026,COA,0.7428561528298818,Coal,Bottom-up,No
SWZ,2026,HFO,0.0063,Heavy Fuel Oil,Bottom-up,No
SWZ,2026,HYD,0.064492,Hydropower,Bottom-up,No
SWZ,2026,LFO,0.0012570219416418,Light Fuel Oil,Bottom-up,No
SWZ,2027,BIO,0.0176,Biomass,Bottom-up,No
SWZ,2027,COA,0.8605895778097976,Coal,Bottom-up,No
SWZ,2027,HFO,0.00585,Heavy Fuel Oil,Bottom-up,No
SWZ,2027,HYD,0.064492,Hydropower,Bottom-up,No
SWZ,2027,LFO,0.0011956505652178,Light Fuel Oil,Bottom-up,No
SWZ,2028,BIO,0.0154,Biomass,Bottom-up,No
SWZ,2028,COA,0.9682846339198882,Coal,Bottom-up,No
SWZ,2028,HFO,0.0054,Heavy Fuel Oil,Bottom-up,No
SWZ,2028,HYD,0.064492,Hydropower,Bottom-up,No
SWZ,2028,LFO,0.000558,Light Fuel Oil,Bottom-up,No
SWZ,2029,BIO,0.0132,Biomass,Bottom-up,No
SWZ,2029,COA,1.2863142514995842,Coal,Bottom-up,No
SWZ,2029,HFO,0.00495,Heavy Fuel Oil,Bottom-up,No
SWZ,2029,HYD,0.064492,Hydropower,Bottom-up,No
SWZ,2029,LFO,0.0005115,Light Fuel Oil,Bottom-up,No
SWZ,2029,SOL,0.2835532449182953,Solar,Bottom-up,No
SWZ,2030,BIO,0.011,Biomass,Bottom-up,No
SWZ,2030,COA,1.2863142514995842,Coal,Bottom-up,No
SWZ,2030,HFO,0.0045,Heavy Fuel Oil,Bottom-up,No
SWZ,2030,HYD,0.064492,Hydropower,Bottom-up,No
SWZ,2030,LFO,0.000465,Light Fuel Oil,Bottom-up,No
SWZ,2030,SOL,0.5621292242059132,Solar,Bottom-up,No
SWZ,2020,BIO,0.044,Biomass,Bottom-up,High
SWZ,2020,HYD,0.064492,Hydropower,Bottom-up,High
SWZ,2020,LFO,0.0020165674609689,Light Fuel Oil,Bottom-up,High
SWZ,2021,BIO,3.7940767208284463,Biomass,Bottom-up,High
SWZ,2021,HYD,0.064492,Hydropower,Bottom-up,High
SWZ,2021,LFO,0.0019700674609689,Light Fuel Oil,Bottom-up,High
SWZ,2022,BIO,3.7918767208284474,Biomass,Bottom-up,High
SWZ,2022,HYD,0.064492,Hydropower,Bottom-up,High
SWZ,2022,LFO,0.0019235674609689,Light Fuel Oil,Bottom-up,High
SWZ,2023,BIO,3.7896767208284463,Biomass,Bottom-up,High
SWZ,2023,HYD,0.064492,Hydropower,Bottom-up,High
SWZ,2023,LFO,0.0018770674609689,Light Fuel Oil,Bottom-up,High
SWZ,2024,BIO,3.787476720828447,Biomass,Bottom-up,High
