Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
TCD,2020.0,EL3E,233.7777779648,Current electrified,Bottom-up,No
TCD,2021.0,EL3E,239.722222414,Current electrified,Bottom-up,No
TCD,2021.0,EL3U,108.5277778646,New electrified,Bottom-up,No
TCD,2022.0,EL3E,245.1111113072,Current electrified,Bottom-up,No
TCD,2022.0,EL3U,217.0277779514,New electrified,Bottom-up,No
TCD,2023.0,EL3E,249.9444446444,Current electrified,Bottom-up,No
TCD,2023.0,EL3U,325.555555816,New electrified,Bottom-up,No
TCD,2024.0,EL3E,254.3333335368,Current electrified,Bottom-up,No
TCD,2024.0,EL3U,434.0833336806,New electrified,Bottom-up,No
TCD,2025.0,EL3E,267.7500002142,Current electrified,Bottom-up,No
TCD,2025.0,EL3U,542.5833337674001,New electrified,Bottom-up,No
TCD,2026.0,EL3E,281.36111133620005,Current electrified,Bottom-up,No
TCD,2026.0,EL3U,651.111111632,New electrified,Bottom-up,No
TCD,2027.0,EL3E,295.138889125,Current electrified,Bottom-up,No
TCD,2027.0,EL3U,687.5000005500001,New electrified,Bottom-up,No
TCD,2028.0,EL3E,309.0833335806,Current electrified,Bottom-up,No
TCD,2028.0,EL3U,723.888889468,New electrified,Bottom-up,No
TCD,2029.0,EL3E,323.1388891474,Current electrified,Bottom-up,No
TCD,2029.0,EL3U,760.277778386,New electrified,Bottom-up,No
TCD,2030.0,EL3E,339.36111138260003,Current electrified,Bottom-up,No
TCD,2030.0,EL3U,796.666667304,New electrified,Bottom-up,No
TCD,2020.0,CMREL1,75.3611111714,Exports (CMR),Bottom-up,No
TCD,2021.0,CMREL1,75.3611111714,Exports (CMR),Bottom-up,No
TCD,2022.0,CMREL1,75.3611111714,Exports (CMR),Bottom-up,No
TCD,2023.0,CMREL1,35.4444444728,Exports (CMR),Bottom-up,No
TCD,2024.0,CMREL1,166.0833334662,Exports (CMR),Bottom-up,No
TCD,2025.0,CMREL1,1776.7500014214002,Exports (CMR),Bottom-up,No
TCD,2026.0,CMREL1,3667.9444473788,Exports (CMR),Bottom-up,No
TCD,2027.0,CMREL1,5636.8888933984,Exports (CMR),Bottom-up,No
TCD,2028.0,CMREL1,7181.8333390788,Exports (CMR),Bottom-up,No
TCD,2029.0,CMREL1,8735.3888958772,Exports (CMR),Bottom-up,No
TCD,2030.0,CMREL1,10168.1388970234,Exports (CMR),Bottom-up,No
TCD,2020.0,EL3E,233.8055557426,Current electrified,Bottom-up,High
TCD,2021.0,EL3E,239.7500001918,Current electrified,Bottom-up,High
TCD,2021.0,EL3U,108.5277778646,New electrified,Bottom-up,High
TCD,2022.0,EL3E,245.0833335294,Current electrified,Bottom-up,High
TCD,2022.0,EL3U,217.0277779514,New electrified,Bottom-up,High
TCD,2023.0,EL3E,249.9166668666,Current electrified,Bottom-up,High
TCD,2023.0,EL3U,325.555555816,New electrified,Bottom-up,High
TCD,2024.0,EL3E,254.305555759,Current electrified,Bottom-up,High
TCD,2024.0,EL3U,434.0833336806,New electrified,Bottom-up,High
TCD,2025.0,EL3E,267.7500002142,Current electrified,Bottom-up,High
TCD,2025.0,EL3U,542.5833337674001,New electrified,Bottom-up,High
TCD,2026.0,EL3E,281.36111133620005,Current electrified,Bottom-up,High
TCD,2026.0,EL3U,651.111111632,New electrified,Bottom-up,High
TCD,2027.0,EL3E,295.138889125,Current electrified,Bottom-up,High
TCD,2027.0,EL3U,687.5000005500001,New electrified,Bottom-up,High
TCD,2028.0,EL3E,309.0833335806,Current electrified,Bottom-up,High
