Country,y,f,Total installed capacity (GW),Source,Scenario,Carbon Price
DZA,2020,GAS,28.6589,Natural Gas,Bottom-up,No
DZA,2020,HFO,0.43843,Heavy Fuel Oil,Bottom-up,No
DZA,2020,HYD,0.2761,Hydropower,Bottom-up,No
DZA,2020,LFO,0.618388,Light Fuel Oil,Bottom-up,No
DZA,2020,SOL,0.86106825,Solar,Bottom-up,No
DZA,2020,WIN,0.0102,Wind,Bottom-up,No
DZA,2021,GAS,27.810255,Natural Gas,Bottom-up,No
DZA,2021,HFO,0.4165085,Heavy Fuel Oil,Bottom-up,No
DZA,2021,HYD,0.2761,Hydropower,Bottom-up,No
DZA,2021,LFO,0.6074686,Light Fuel Oil,Bottom-up,No
DZA,2021,SOL,1.8468015,Solar,Bottom-up,No
DZA,2021,WIN,0.00969,Wind,Bottom-up,No
DZA,2022,GAS,26.96161,Natural Gas,Bottom-up,No
DZA,2022,HFO,0.394587,Heavy Fuel Oil,Bottom-up,No
DZA,2022,HYD,0.2761,Hydropower,Bottom-up,No
DZA,2022,LFO,0.5965492,Light Fuel Oil,Bottom-up,No
DZA,2022,SOL,2.83253475,Solar,Bottom-up,No
DZA,2022,WIN,0.00918,Wind,Bottom-up,No
DZA,2023,GAS,26.349687005189843,Natural Gas,Bottom-up,No
DZA,2023,HFO,0.3726655,Heavy Fuel Oil,Bottom-up,No
DZA,2023,HYD,0.2761,Hydropower,Bottom-up,No
DZA,2023,LFO,0.5856298,Light Fuel Oil,Bottom-up,No
DZA,2023,SOL,4.318268,Solar,Bottom-up,No
DZA,2023,WIN,0.00867,Wind,Bottom-up,No
DZA,2024,GAS,26.001042005189845,Natural Gas,Bottom-up,No
DZA,2024,HFO,0.350744,Heavy Fuel Oil,Bottom-up,No
DZA,2024,HYD,0.2761,Hydropower,Bottom-up,No
DZA,2024,LFO,0.5747104000000001,Light Fuel Oil,Bottom-up,No
DZA,2024,SOL,5.80400125,Solar,Bottom-up,No
DZA,2024,WIN,0.10102,Wind,Bottom-up,No
DZA,2025,GAS,25.652397005189844,Natural Gas,Bottom-up,No
DZA,2025,HFO,0.3288225,Heavy Fuel Oil,Bottom-up,No
DZA,2025,HYD,0.2761,Hydropower,Bottom-up,No
DZA,2025,LFO,0.4637909999999999,Light Fuel Oil,Bottom-up,No
DZA,2025,SOL,7.2897345,Solar,Bottom-up,No
DZA,2025,WIN,0.35051,Wind,Bottom-up,No
DZA,2026,GAS,25.303752005189843,Natural Gas,Bottom-up,No
DZA,2026,HFO,0.306901,Heavy Fuel Oil,Bottom-up,No
DZA,2026,HYD,0.4261,Hydropower,Bottom-up,No
DZA,2026,LFO,0.3528716,Light Fuel Oil,Bottom-up,No
DZA,2026,SOL,8.77546775,Solar,Bottom-up,No
DZA,2026,WIN,0.6,Wind,Bottom-up,No
DZA,2027,GAS,24.955107005189845,Natural Gas,Bottom-up,No
DZA,2027,HFO,0.2849795,Heavy Fuel Oil,Bottom-up,No
DZA,2027,HYD,0.4261,Hydropower,Bottom-up,No
DZA,2027,LFO,0.2419522,Light Fuel Oil,Bottom-up,No
DZA,2027,SOL,10.261201,Solar,Bottom-up,No
DZA,2027,WIN,0.7000000000000001,Wind,Bottom-up,No
DZA,2028,GAS,24.606462005189844,Natural Gas,Bottom-up,No
DZA,2028,HFO,0.263058,Heavy Fuel Oil,Bottom-up,No
DZA,2028,HYD,0.4261,Hydropower,Bottom-up,No
DZA,2028,LFO,0.1310328,Light Fuel Oil,Bottom-up,No
DZA,2028,SOL,11.74693425,Solar,Bottom-up,No
DZA,2028,WIN,0.9685756499855792,Wind,Bottom-up,No
DZA,2029,GAS,24.02754095470652,Natural Gas,Bottom-up,No
DZA,2029,HFO,0.2411365,Heavy Fuel Oil,Bottom-up,No
DZA,2029,HYD,0.4261,Hydropower,Bottom-up,No
DZA,2029,LFO,0.1201134,Light Fuel Oil,Bottom-up,No
DZA,2029,SOL,13.2326675,Solar,Bottom-up,No
DZA,2029,WIN,1.3185756499855792,Wind,Bottom-up,No
DZA,2030,BIO,1.0,Biomass,Bottom-up,No
DZA,2030,GAS,23.178895954706515,Natural Gas,Bottom-up,No
DZA,2030,HFO,0.219215,Heavy Fuel Oil,Bottom-up,No
DZA,2030,HYD,0.4261,Hydropower,Bottom-up,No
DZA,2030,LFO,0.109194,Light Fuel Oil,Bottom-up,No
DZA,2030,SOL,14.71840075,Solar,Bottom-up,No
DZA,2030,WIN,1.6685756499855793,Wind,Bottom-up,No
DZA,2020,GAS,26.5729,Natural Gas,Bottom-up,High
DZA,2020,HFO,0.43843,Heavy Fuel Oil,Bottom-up,High
DZA,2020,HYD,0.2761,Hydropower,Bottom-up,High
DZA,2020,LFO,0.618388,Light Fuel Oil,Bottom-up,High
DZA,2020,SOL,1.36106825,Solar,Bottom-up,High
DZA,2020,WIN,0.0102,Wind,Bottom-up,High
DZA,2021,GAS,25.724255,Natural Gas,Bottom-up,High
DZA,2021,HFO,0.4165085,Heavy Fuel Oil,Bottom-up,High
DZA,2021,HYD,0.2761,Hydropower,Bottom-up,High
DZA,2021,LFO,0.6074686,Light Fuel Oil,Bottom-up,High
DZA,2021,SOL,2.3468015,Solar,Bottom-up,High
DZA,2021,WIN,0.1,Wind,Bottom-up,High
DZA,2022,GAS,24.87561,Natural Gas,Bottom-up,High
DZA,2022,HFO,0.394587,Heavy Fuel Oil,Bottom-up,High
DZA,2022,HYD,0.2761,Hydropower,Bottom-up,High
DZA,2022,LFO,0.5965492,Light Fuel Oil,Bottom-up,High
DZA,2022,SOL,3.4538830297881,Solar,Bottom-up,High
DZA,2022,WIN,0.1999999999999999,Wind,Bottom-up,High
DZA,2023,GAS,24.040549512728568,Natural Gas,Bottom-up,High
DZA,2023,HFO,0.3726655,Heavy Fuel Oil,Bottom-up,High
DZA,2023,HYD,0.4261,Hydropower,Bottom-up,High
DZA,2023,LFO,0.5856298,Light Fuel Oil,Bottom-up,High
DZA,2023,SOL,4.939616279788099,Solar,Bottom-up,High
DZA,2023,WIN,0.3,Wind,Bottom-up,High
DZA,2024,GAS,23.69190451272857,Natural Gas,Bottom-up,High
DZA,2024,HFO,0.350744,Heavy Fuel Oil,Bottom-up,High
DZA,2024,HYD,0.4261,Hydropower,Bottom-up,High
DZA,2024,LFO,0.5747104000000001,Light Fuel Oil,Bottom-up,High
DZA,2024,SOL,6.425349529788099,Solar,Bottom-up,High
DZA,2024,WIN,0.4,Wind,Bottom-up,High
DZA,2025,BIO,0.5,Biomass,Bottom-up,High
DZA,2025,GAS,23.34325951272857,Natural Gas,Bottom-up,High
DZA,2025,HFO,0.3288225,Heavy Fuel Oil,Bottom-up,High
DZA,2025,HYD,0.4261,Hydropower,Bottom-up,High
DZA,2025,LFO,0.4637909999999999,Light Fuel Oil,Bottom-up,High
DZA,2025,SOL,7.9110827797881,Solar,Bottom-up,High
DZA,2025,WIN,0.5,Wind,Bottom-up,High
DZA,2026,BIO,0.6,Biomass,Bottom-up,High
DZA,2026,GAS,22.994614512728567,Natural Gas,Bottom-up,High
DZA,2026,HFO,0.306901,Heavy Fuel Oil,Bottom-up,High
DZA,2026,HYD,0.4261,Hydropower,Bottom-up,High
DZA,2026,LFO,0.3528716,Light Fuel Oil,Bottom-up,High
DZA,2026,SOL,9.396816029788098,Solar,Bottom-up,High
DZA,2026,WIN,0.6000000000000001,Wind,Bottom-up,High
DZA,2027,BIO,0.7,Biomass,Bottom-up,High
DZA,2027,GAS,22.553610507621343,Natural Gas,Bottom-up,High
DZA,2027,HFO,0.2849795,Heavy Fuel Oil,Bottom-up,High
DZA,2027,HYD,0.4261,Hydropower,Bottom-up,High
DZA,2027,LFO,0.2419522,Light Fuel Oil,Bottom-up,High
DZA,2027,SOL,10.8825492797881,Solar,Bottom-up,High
DZA,2027,WIN,0.7000000000000001,Wind,Bottom-up,High
DZA,2028,BIO,0.8,Biomass,Bottom-up,High
DZA,2028,GAS,22.188952519453643,Natural Gas,Bottom-up,High
DZA,2028,HFO,0.263058,Heavy Fuel Oil,Bottom-up,High
DZA,2028,HYD,0.4261,Hydropower,Bottom-up,High
DZA,2028,LFO,0.1310328,Light Fuel Oil,Bottom-up,High
DZA,2028,SOL,12.3682825297881,Solar,Bottom-up,High
DZA,2028,WIN,0.8,Wind,Bottom-up,High
DZA,2029,BIO,0.9,Biomass,Bottom-up,High
DZA,2029,GAS,21.471822537663098,Natural Gas,Bottom-up,High
DZA,2029,HFO,0.2411365,Heavy Fuel Oil,Bottom-up,High
DZA,2029,HYD,0.4261,Hydropower,Bottom-up,High
DZA,2029,LFO,0.1201134,Light Fuel Oil,Bottom-up,High
DZA,2029,SOL,13.8540157797881,Solar,Bottom-up,High
DZA,2029,WIN,0.9000000000000001,Wind,Bottom-up,High
DZA,2030,BIO,1.0,Biomass,Bottom-up,High
DZA,2030,GAS,20.623177537663096,Natural Gas,Bottom-up,High
DZA,2030,HFO,0.219215,Heavy Fuel Oil,Bottom-up,High
DZA,2030,HYD,0.4261,Hydropower,Bottom-up,High
DZA,2030,LFO,0.109194,Light Fuel Oil,Bottom-up,High
DZA,2030,SOL,15.3397490297881,Solar,Bottom-up,High
DZA,2030,WIN,1.25,Wind,Bottom-up,High
DZA,2020,GAS,28.6589,Natural Gas,Top-down high,No
DZA,2020,HFO,0.43843,Heavy Fuel Oil,Top-down high,No
DZA,2020,HYD,0.2761,Hydropower,Top-down high,No
DZA,2020,LFO,0.618388,Light Fuel Oil,Top-down high,No
DZA,2020,SOL,0.86106825,Solar,Top-down high,No
DZA,2020,WIN,0.0102,Wind,Top-down high,No
DZA,2021,GAS,27.810255,Natural Gas,Top-down high,No
DZA,2021,HFO,0.4165085,Heavy Fuel Oil,Top-down high,No
DZA,2021,HYD,0.2761,Hydropower,Top-down high,No
DZA,2021,LFO,0.6074686,Light Fuel Oil,Top-down high,No
DZA,2021,SOL,1.8468015,Solar,Top-down high,No
DZA,2021,WIN,0.00969,Wind,Top-down high,No
DZA,2022,GAS,26.96161,Natural Gas,Top-down high,No
DZA,2022,HFO,0.394587,Heavy Fuel Oil,Top-down high,No
DZA,2022,HYD,0.2761,Hydropower,Top-down high,No
DZA,2022,LFO,0.5965492,Light Fuel Oil,Top-down high,No
DZA,2022,SOL,2.83253475,Solar,Top-down high,No
DZA,2022,WIN,0.00918,Wind,Top-down high,No
DZA,2023,GAS,26.34968700518985,Natural Gas,Top-down high,No
DZA,2023,HFO,0.3726655,Heavy Fuel Oil,Top-down high,No
DZA,2023,HYD,0.2761,Hydropower,Top-down high,No
DZA,2023,LFO,0.5856298,Light Fuel Oil,Top-down high,No
DZA,2023,SOL,4.318268,Solar,Top-down high,No
DZA,2023,WIN,0.00867,Wind,Top-down high,No
DZA,2024,GAS,26.00104200518985,Natural Gas,Top-down high,No
DZA,2024,HFO,0.350744,Heavy Fuel Oil,Top-down high,No
DZA,2024,HYD,0.2761,Hydropower,Top-down high,No
DZA,2024,LFO,0.5747104000000001,Light Fuel Oil,Top-down high,No
DZA,2024,SOL,5.80400125,Solar,Top-down high,No
DZA,2024,WIN,0.10102,Wind,Top-down high,No
DZA,2025,GAS,25.652397005189847,Natural Gas,Top-down high,No
DZA,2025,HFO,0.3288225,Heavy Fuel Oil,Top-down high,No
DZA,2025,HYD,0.2761,Hydropower,Top-down high,No
DZA,2025,LFO,0.4637909999999999,Light Fuel Oil,Top-down high,No
