Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
SOM,2020.0,LFO,314.861111363,Light Fuel Oil,Bottom-up,No
SOM,2020.0,SOL,783.7222228492001,Solar,Bottom-up,No
SOM,2020.0,WIN,17.916666681000002,Wind,Bottom-up,No
SOM,2021.0,LFO,148.8611112302,Light Fuel Oil,Bottom-up,No
SOM,2021.0,SOL,783.6388895158,Solar,Bottom-up,No
SOM,2021.0,WIN,911.7500007294,Wind,Bottom-up,No
SOM,2022.0,LFO,173.9722223614,Light Fuel Oil,Bottom-up,No
SOM,2022.0,SOL,783.5555561824001,Solar,Bottom-up,No
SOM,2022.0,WIN,1480.2500011842,Wind,Bottom-up,No
SOM,2023.0,COA,516.6111115244,Coal,Bottom-up,No
SOM,2023.0,LFO,76.5555556168,Light Fuel Oil,Bottom-up,No
SOM,2023.0,SOL,783.472222849,Solar,Bottom-up,No
SOM,2023.0,WIN,1743.3888902836002,Wind,Bottom-up,No
SOM,2024.0,COA,566.3888893420001,Coal,Bottom-up,No
SOM,2024.0,LFO,168.75000013500002,Light Fuel Oil,Bottom-up,No
SOM,2024.0,SOL,783.3888895156,Solar,Bottom-up,No
SOM,2024.0,WIN,2142.6944461586,Wind,Bottom-up,No
SOM,2025.0,COA,686.3333338824001,Coal,Bottom-up,No
SOM,2025.0,LFO,56.4722222674,Light Fuel Oil,Bottom-up,No
SOM,2025.0,NGA,454.8333336972,Natural Gas,Bottom-up,No
SOM,2025.0,SOL,783.33333396,Solar,Bottom-up,No
SOM,2025.0,WIN,2383.4444463512,Wind,Bottom-up,No
SOM,2026.0,COA,695.8888894456,Coal,Bottom-up,No
SOM,2026.0,LFO,40.27777781,Light Fuel Oil,Bottom-up,No
SOM,2026.0,NGA,633.3055560622,Natural Gas,Bottom-up,No
SOM,2026.0,SOL,816.8055562090001,Solar,Bottom-up,No
SOM,2026.0,WIN,2793.750002235,Wind,Bottom-up,No
SOM,2027.0,COA,690.5000005524,Coal,Bottom-up,No
SOM,2027.0,LFO,23.9722222414,Light Fuel Oil,Bottom-up,No
SOM,2027.0,NGA,810.0555562036,Natural Gas,Bottom-up,No
SOM,2027.0,SOL,859.3055562430001,Solar,Bottom-up,No
SOM,2027.0,WIN,3202.3333358952,Wind,Bottom-up,No
SOM,2028.0,COA,659.583333861,Coal,Bottom-up,No
SOM,2028.0,LFO,12.5833333434,Light Fuel Oil,Bottom-up,No
SOM,2028.0,NGA,904.2222229456,Natural Gas,Bottom-up,No
SOM,2028.0,SOL,895.7222229388001,Solar,Bottom-up,No
SOM,2028.0,WIN,3719.1944474198,Wind,Bottom-up,No
SOM,2029.0,COA,659.583333861,Coal,Bottom-up,No
SOM,2029.0,LFO,11.527777787000002,Light Fuel Oil,Bottom-up,No
SOM,2029.0,NGA,1102.0277786594,Natural Gas,Bottom-up,No
SOM,2029.0,SOL,912.1666673964,Solar,Bottom-up,No
SOM,2029.0,WIN,4117.083336627,Wind,Bottom-up,No
SOM,2030.0,COA,677.6944449866,Coal,Bottom-up,No
SOM,2030.0,LFO,10.4722222306,Light Fuel Oil,Bottom-up,No
SOM,2030.0,NGA,1147.638889807,Natural Gas,Bottom-up,No
SOM,2030.0,SOL,1128.3888897916,Solar,Bottom-up,No
SOM,2030.0,WIN,4289.5555589872,Wind,Bottom-up,No
SOM,2020.0,LFO,254.6666668704,Light Fuel Oil,Bottom-up,High
SOM,2020.0,SOL,807.5555562016,Solar,Bottom-up,High
SOM,2020.0,WIN,17.916666681000002,Wind,Bottom-up,High
SOM,2021.0,LFO,118.0277778722,Light Fuel Oil,Bottom-up,High
SOM,2021.0,SOL,807.4722228682,Solar,Bottom-up,High
SOM,2021.0,WIN,893.6111118260001,Wind,Bottom-up,High
SOM,2022.0,LFO,140.0555556676,Light Fuel Oil,Bottom-up,High
SOM,2022.0,SOL,807.4166673126,Solar,Bottom-up,High
SOM,2022.0,WIN,1469.6944456202,Wind,Bottom-up,High
SOM,2023.0,HYD,614.5277782694,Hydropower,Bottom-up,High
SOM,2023.0,LFO,36.5555555848,Light Fuel Oil,Bottom-up,High
SOM,2023.0,SOL,809.3888895364,Solar,Bottom-up,High
SOM,2023.0,WIN,1657.6666679928,Wind,Bottom-up,High
SOM,2024.0,HYD,1173.055556494,Hydropower,Bottom-up,High
SOM,2024.0,LFO,48.6666667056,Light Fuel Oil,Bottom-up,High
SOM,2024.0,SOL,814.5277784294001,Solar,Bottom-up,High
SOM,2024.0,WIN,1675.694445785,Wind,Bottom-up,High
SOM,2025.0,HYD,1634.0277790850002,Hydropower,Bottom-up,High
SOM,2025.0,LFO,23.5833333522,Light Fuel Oil,Bottom-up,High
SOM,2025.0,NGA,184.444444592,Natural Gas,Bottom-up,High
SOM,2025.0,SOL,832.8888895552001,Solar,Bottom-up,High
SOM,2025.0,WIN,1675.2500013402,Wind,Bottom-up,High
SOM,2026.0,HYD,2280.9722240470005,Hydropower,Bottom-up,High
SOM,2026.0,LFO,23.8333333524,Light Fuel Oil,Bottom-up,High
SOM,2026.0,NGA,133.4444445512,Natural Gas,Bottom-up,High
SOM,2026.0,SOL,851.527778459,Solar,Bottom-up,High
