Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
ZMB,2020.0,EL3E,14589.305567227,Current electrified,Bottom-up,No
ZMB,2021.0,EL3E,14682.1944561902,Current electrified,Bottom-up,No
ZMB,2021.0,EL3U,399.3611114306,New electrified,Bottom-up,No
ZMB,2022.0,EL3E,15417.638901223,Current electrified,Bottom-up,No
ZMB,2022.0,EL3U,798.6944450834001,New electrified,Bottom-up,No
ZMB,2023.0,EL3E,16168.5000129348,Current electrified,Bottom-up,No
ZMB,2023.0,EL3U,1198.055556514,New electrified,Bottom-up,No
ZMB,2024.0,EL3E,16934.9166802146,Current electrified,Bottom-up,No
ZMB,2024.0,EL3U,1597.4166679446,New electrified,Bottom-up,No
ZMB,2025.0,EL3E,17716.8333475068,Current electrified,Bottom-up,No
ZMB,2025.0,EL3U,1996.7500015974,New electrified,Bottom-up,No
ZMB,2026.0,EL3E,17912.2500143298,Current electrified,Bottom-up,No
ZMB,2026.0,EL3U,2396.111113028,New electrified,Bottom-up,No
ZMB,2027.0,EL3E,18123.1111256096,Current electrified,Bottom-up,No
ZMB,2027.0,EL3U,2534.7777798056,New electrified,Bottom-up,No
ZMB,2028.0,EL3E,18349.2777924572,Current electrified,Bottom-up,No
ZMB,2028.0,EL3U,2673.472224361,New electrified,Bottom-up,No
ZMB,2029.0,EL3E,18590.1666815388,Current electrified,Bottom-up,No
ZMB,2029.0,EL3U,2812.1666689164,New electrified,Bottom-up,No
ZMB,2030.0,EL3E,18844.8055706314,Current electrified,Bottom-up,No
ZMB,2030.0,EL3U,2950.833335694,New electrified,Bottom-up,No
ZMB,2020.0,ZWEEL1,1987.1666682564005,Exports (ZWE),Bottom-up,No
ZMB,2021.0,CODEL1,811.388889538,Exports (COD),Bottom-up,No
ZMB,2021.0,TZAEL1,537.3333337632,Exports (TZA),Bottom-up,No
ZMB,2022.0,CODEL1,956.527778543,Exports (COD),Bottom-up,No
ZMB,2022.0,TZAEL1,928.9444451876,Exports (TZA),Bottom-up,No
ZMB,2023.0,CODEL1,1929.2222237656,Exports (COD),Bottom-up,No
ZMB,2023.0,TZAEL1,2477.1666686484,Exports (TZA),Bottom-up,No
ZMB,2024.0,CODEL1,329.6944447082,Exports (COD),Bottom-up,No
ZMB,2024.0,TZAEL1,1803.8333347764,Exports (TZA),Bottom-up,No
ZMB,2025.0,TZAEL1,229.0555557388,Exports (TZA),Bottom-up,No
ZMB,2026.0,CODEL1,7.2500000058,Exports (COD),Bottom-up,No
ZMB,2026.0,TZAEL1,229.0555557388,Exports (TZA),Bottom-up,No
