Country,y,f,Total installed capacity (GW),Source,Scenario,Carbon Price
COG,2020,BIO,0.0085,Biomass,Bottom-up,No
COG,2020,GAS,0.4572161531425456,Natural Gas,Bottom-up,No
COG,2020,HFO,0.01915,Heavy Fuel Oil,Bottom-up,No
COG,2020,HYD,0.2132,Hydropower,Bottom-up,No
COG,2020,LFO,0.246930654380621,Light Fuel Oil,Bottom-up,No
COG,2020,SOL,0.00095,Solar,Bottom-up,No
COG,2021,BIO,0.008075,Biomass,Bottom-up,No
COG,2021,GAS,0.4697772056501858,Natural Gas,Bottom-up,No
COG,2021,HFO,0.0181925,Heavy Fuel Oil,Bottom-up,No
COG,2021,HYD,0.2132,Hydropower,Bottom-up,No
COG,2021,LFO,0.245212654380621,Light Fuel Oil,Bottom-up,No
COG,2021,SOL,0.0009,Solar,Bottom-up,No
COG,2022,BIO,0.00765,Biomass,Bottom-up,No
COG,2022,GAS,0.4886740527465542,Natural Gas,Bottom-up,No
COG,2022,HFO,0.017235,Heavy Fuel Oil,Bottom-up,No
COG,2022,HYD,0.2132,Hydropower,Bottom-up,No
COG,2022,LFO,0.243494654380621,Light Fuel Oil,Bottom-up,No
COG,2022,SOL,0.00085,Solar,Bottom-up,No
COG,2023,BIO,0.007225,Biomass,Bottom-up,No
COG,2023,GAS,0.5337493911220379,Natural Gas,Bottom-up,No
COG,2023,HFO,0.0162775,Heavy Fuel Oil,Bottom-up,No
COG,2023,HYD,0.2132,Hydropower,Bottom-up,No
COG,2023,LFO,0.241776654380621,Light Fuel Oil,Bottom-up,No
COG,2023,SOL,0.0008,Solar,Bottom-up,No
COG,2024,BIO,0.0068,Biomass,Bottom-up,No
COG,2024,GAS,0.5647063381784899,Natural Gas,Bottom-up,No
COG,2024,HFO,0.01532,Heavy Fuel Oil,Bottom-up,No
COG,2024,HYD,0.2132,Hydropower,Bottom-up,No
COG,2024,LFO,0.240058654380621,Light Fuel Oil,Bottom-up,No
COG,2024,SOL,0.00075,Solar,Bottom-up,No
COG,2025,BIO,0.00425,Biomass,Bottom-up,No
COG,2025,GAS,0.5730370683779942,Natural Gas,Bottom-up,No
COG,2025,HFO,0.0143625,Heavy Fuel Oil,Bottom-up,No
COG,2025,HYD,0.2132,Hydropower,Bottom-up,No
COG,2025,LFO,0.1677553618118175,Light Fuel Oil,Bottom-up,No
COG,2025,SOL,0.0007,Solar,Bottom-up,No
COG,2026,BIO,0.003825,Biomass,Bottom-up,No
COG,2026,GAS,0.6134748036442753,Natural Gas,Bottom-up,No
COG,2026,HFO,0.013405,Heavy Fuel Oil,Bottom-up,No
COG,2026,HYD,0.2132,Hydropower,Bottom-up,No
COG,2026,LFO,0.1195297950226679,Light Fuel Oil,Bottom-up,No
COG,2026,SOL,0.00065,Solar,Bottom-up,No
COG,2027,BIO,0.0034,Biomass,Bottom-up,No
COG,2027,GAS,0.6242404956040141,Natural Gas,Bottom-up,No
COG,2027,HFO,0.0124475,Heavy Fuel Oil,Bottom-up,No
COG,2027,HYD,0.2132,Hydropower,Bottom-up,No
COG,2027,LFO,0.0819072569539537,Light Fuel Oil,Bottom-up,No
COG,2027,SOL,0.0006,Solar,Bottom-up,No
COG,2028,BIO,0.002975,Biomass,Bottom-up,No
COG,2028,GAS,0.6262493067956632,Natural Gas,Bottom-up,No
COG,2028,HFO,0.01149,Heavy Fuel Oil,Bottom-up,No
COG,2028,HYD,0.2132,Hydropower,Bottom-up,No
COG,2028,LFO,0.020616,Light Fuel Oil,Bottom-up,No
COG,2028,SOL,0.0283886928748866,Solar,Bottom-up,No
COG,2029,BIO,0.00255,Biomass,Bottom-up,No
COG,2029,GAS,0.6299653686507078,Natural Gas,Bottom-up,No
COG,2029,HFO,0.0105325,Heavy Fuel Oil,Bottom-up,No
COG,2029,HYD,0.2132,Hydropower,Bottom-up,No
COG,2029,LFO,0.018898,Light Fuel Oil,Bottom-up,No
COG,2029,SOL,0.059578242990136,Solar,Bottom-up,No
COG,2030,BIO,0.002125,Biomass,Bottom-up,No
COG,2030,GAS,0.6264972652709749,Natural Gas,Bottom-up,No
COG,2030,HFO,0.009575,Heavy Fuel Oil,Bottom-up,No
COG,2030,HYD,0.2132,Hydropower,Bottom-up,No
COG,2030,LFO,0.01718,Light Fuel Oil,Bottom-up,No
COG,2030,SOL,0.1277451202690392,Solar,Bottom-up,No
COG,2020,BIO,0.0085,Biomass,Bottom-up,High
COG,2020,GAS,0.337956,Natural Gas,Bottom-up,High
COG,2020,HFO,0.01915,Heavy Fuel Oil,Bottom-up,High
COG,2020,HYD,0.2132,Hydropower,Bottom-up,High
COG,2020,LFO,0.2913533049218355,Light Fuel Oil,Bottom-up,High
COG,2020,SOL,0.1222631782444696,Solar,Bottom-up,High
COG,2021,BIO,0.008075,Biomass,Bottom-up,High
COG,2021,GAS,0.3210582,Natural Gas,Bottom-up,High
COG,2021,HFO,0.0181925,Heavy Fuel Oil,Bottom-up,High
COG,2021,HYD,0.2132,Hydropower,Bottom-up,High
COG,2021,LFO,0.2896353049218355,Light Fuel Oil,Bottom-up,High
COG,2021,SOL,0.1222131782444696,Solar,Bottom-up,High
COG,2022,BIO,0.00765,Biomass,Bottom-up,High
COG,2022,GAS,0.3041604,Natural Gas,Bottom-up,High
COG,2022,HFO,0.017235,Heavy Fuel Oil,Bottom-up,High
COG,2022,HYD,0.6839625569578882,Hydropower,Bottom-up,High
COG,2022,LFO,0.2879173049218355,Light Fuel Oil,Bottom-up,High
COG,2022,SOL,0.1221631782444696,Solar,Bottom-up,High
COG,2023,BIO,0.007225,Biomass,Bottom-up,High
COG,2023,GAS,0.2872626,Natural Gas,Bottom-up,High
COG,2023,HFO,0.0162775,Heavy Fuel Oil,Bottom-up,High
COG,2023,HYD,0.6839625569578882,Hydropower,Bottom-up,High
COG,2023,LFO,0.2861993049218355,Light Fuel Oil,Bottom-up,High
COG,2023,SOL,0.1221131782444696,Solar,Bottom-up,High
COG,2024,BIO,0.0068,Biomass,Bottom-up,High
COG,2024,GAS,0.2703648,Natural Gas,Bottom-up,High
COG,2024,HFO,0.01532,Heavy Fuel Oil,Bottom-up,High
