Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
ETH,2020.0,GEO,953.0833340958,Geothermal,Bottom-up,No
ETH,2020.0,HYD,21807.083350779,Hydropower,Bottom-up,No
ETH,2020.0,LFO,189.8333334852,Light Fuel Oil,Bottom-up,No
ETH,2020.0,SOL,22.777777796,Solar,Bottom-up,No
ETH,2020.0,WIN,813.5000006508,Wind,Bottom-up,No
ETH,2021.0,BIO,744.0555561508,Biomass,Bottom-up,No
ETH,2021.0,GEO,2218.8888906640004,Geothermal,Bottom-up,No
ETH,2021.0,HYD,26300.972243263,Hydropower,Bottom-up,No
ETH,2021.0,Imports (DJI),3.4166666694,Imports (DJI),Bottom-up,No
ETH,2021.0,LFO,180.3333334776,Light Fuel Oil,Bottom-up,No
ETH,2021.0,SOL,21.944444462,Solar,Bottom-up,No
ETH,2021.0,WIN,900.0277784978,Wind,Bottom-up,No
ETH,2022.0,BIO,704.8888894528,Biomass,Bottom-up,No
ETH,2022.0,GEO,2963.5000023708,Geothermal,Bottom-up,No
ETH,2022.0,HYD,30794.8333579692,Hydropower,Bottom-up,No
ETH,2022.0,LFO,170.83333347,Light Fuel Oil,Bottom-up,No
ETH,2022.0,SOL,21.1388889058,Solar,Bottom-up,No
ETH,2022.0,WIN,875.4722229226,Wind,Bottom-up,No
ETH,2023.0,GEO,3390.833336046001,Geothermal,Bottom-up,No
ETH,2023.0,HYD,38296.5833639706,Hydropower,Bottom-up,No
ETH,2023.0,LFO,161.3611112402,Light Fuel Oil,Bottom-up,No
ETH,2023.0,SOL,7.1666666724,Solar,Bottom-up,No
ETH,2024.0,GEO,6314.194449495801,Geothermal,Bottom-up,No
ETH,2024.0,HYD,38299.75003063981,Hydropower,Bottom-up,No
ETH,2024.0,LFO,151.8611112326,Light Fuel Oil,Bottom-up,No
ETH,2024.0,SOL,7.1666666724,Solar,Bottom-up,No
ETH,2025.0,GEO,7803.388895131601,Geothermal,Bottom-up,No
ETH,2025.0,HYD,39755.9166984714,Hydropower,Bottom-up,No
ETH,2025.0,LFO,142.361111225,Light Fuel Oil,Bottom-up,No
ETH,2025.0,SOL,7.1666666724,Solar,Bottom-up,No
ETH,2026.0,GEO,6134.555560463201,Geothermal,Bottom-up,No
ETH,2026.0,HYD,43985.00003518799,Hydropower,Bottom-up,No
ETH,2026.0,LFO,132.8888889952,Light Fuel Oil,Bottom-up,No
ETH,2026.0,SOL,7.1666666724,Solar,Bottom-up,No
ETH,2027.0,GEO,1699.6666680264002,Geothermal,Bottom-up,No
ETH,2027.0,HYD,50410.7500403286,Hydropower,Bottom-up,No
ETH,2027.0,LFO,123.3888889876,Light Fuel Oil,Bottom-up,No
ETH,2027.0,SOL,7.1666666724,Solar,Bottom-up,No
ETH,2028.0,GEO,7706.277783942801,Geothermal,Bottom-up,No
ETH,2028.0,HYD,46386.1667037756,Hydropower,Bottom-up,No
ETH,2028.0,LFO,113.88888898,Light Fuel Oil,Bottom-up,No
ETH,2028.0,SOL,7.1666666724,Solar,Bottom-up,No
ETH,2029.0,BIO,9.972222230200002,Biomass,Bottom-up,No
ETH,2029.0,GEO,3175.4444469848,Geothermal,Bottom-up,No
ETH,2029.0,HYD,52637.8055976658,Hydropower,Bottom-up,No
ETH,2029.0,LFO,104.4166667502,Light Fuel Oil,Bottom-up,No
ETH,2029.0,SOL,11.0000000088,Solar,Bottom-up,No
ETH,2029.0,WIN,242.19444463820005,Wind,Bottom-up,No
ETH,2030.0,BIO,78.94444450760001,Biomass,Bottom-up,No
ETH,2030.0,GEO,6568.5833385882,Geothermal,Bottom-up,No
