Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
ETH,2020.0,EL3E,11070.1111199672,Current electrified,Bottom-up,No
ETH,2021.0,EL3E,13057.4722326682,Current electrified,Bottom-up,No
ETH,2021.0,EL3U,662.6944449746001,New electrified,Bottom-up,No
ETH,2022.0,EL3E,14828.8333451964,Current electrified,Bottom-up,No
ETH,2022.0,EL3U,1325.3611121714,New electrified,Bottom-up,No
ETH,2023.0,EL3E,16598.3889021676,Current electrified,Bottom-up,No
ETH,2023.0,EL3U,1988.055557146,New electrified,Bottom-up,No
ETH,2024.0,EL3E,18366.333348026405,Current electrified,Bottom-up,No
ETH,2024.0,EL3U,2650.7500021206,New electrified,Bottom-up,No
ETH,2025.0,EL3E,20132.7222383284,Current electrified,Bottom-up,No
ETH,2025.0,EL3U,3313.4166693174,New electrified,Bottom-up,No
ETH,2026.0,EL3E,21580.9444617092,Current electrified,Bottom-up,No
ETH,2026.0,EL3U,3976.111114292,New electrified,Bottom-up,No
ETH,2027.0,EL3E,23027.8333517556,Current electrified,Bottom-up,No
ETH,2027.0,EL3U,4171.944447782,New electrified,Bottom-up,No
ETH,2028.0,EL3E,24473.638908467805,Current electrified,Bottom-up,No
ETH,2028.0,EL3U,4367.7777812720005,New electrified,Bottom-up,No
ETH,2029.0,EL3E,25918.555576290404,Current electrified,Bottom-up,No
ETH,2029.0,EL3U,4563.611114762,New electrified,Bottom-up,No
ETH,2030.0,EL3E,27362.944466334804,Current electrified,Bottom-up,No
ETH,2030.0,EL3U,4759.444448252,New electrified,Bottom-up,No
ETH,2020.0,DJIEL1,401.41666698780006,Exports (DJI),Bottom-up,No
ETH,2020.0,KENEL1,7861.9166729562,Exports (KEN),Bottom-up,No
ETH,2020.0,SDNEL1,1664.3888902203998,Exports (SDN),Bottom-up,No
ETH,2021.0,DJIEL1,244.0555557508,Exports (DJI),Bottom-up,No
ETH,2021.0,KENEL1,11294.9166757026,Exports (KEN),Bottom-up,No
ETH,2021.0,SDNEL1,1664.3888902203998,Exports (SDN),Bottom-up,No
ETH,2022.0,DJIEL1,301.3055557966,Exports (DJI),Bottom-up,No
ETH,2022.0,KENEL1,13414.1111218424,Exports (KEN),Bottom-up,No
ETH,2022.0,SDNEL1,1664.3888902203998,Exports (SDN),Bottom-up,No
ETH,2023.0,DJIEL1,360.694444733,Exports (DJI),Bottom-up,No
ETH,2023.0,KENEL1,16644.0000133152,Exports (KEN),Bottom-up,No
ETH,2023.0,SDNEL1,1664.3888902203998,Exports (SDN),Bottom-up,No
ETH,2024.0,DJIEL1,418.888889224,Exports (DJI),Bottom-up,No
ETH,2024.0,KENEL1,16644.0000133152,Exports (KEN),Bottom-up,No
ETH,2024.0,SDNEL1,1664.3888902203998,Exports (SDN),Bottom-up,No
ETH,2025.0,DJIEL1,501.5000004012,Exports (DJI),Bottom-up,No
ETH,2025.0,KENEL1,16644.0000133152,Exports (KEN),Bottom-up,No
ETH,2025.0,SDNEL1,1664.3888902203998,Exports (SDN),Bottom-up,No
ETH,2026.0,DJIEL1,584.4722226898,Exports (DJI),Bottom-up,No
ETH,2026.0,KENEL1,16644.0000133152,Exports (KEN),Bottom-up,No
ETH,2026.0,SDNEL1,1664.3888902203998,Exports (SDN),Bottom-up,No
ETH,2027.0,DJIEL1,640.5000005124,Exports (DJI),Bottom-up,No
ETH,2027.0,KENEL1,16644.0000133152,Exports (KEN),Bottom-up,No
ETH,2027.0,SDNEL1,1664.3888902203998,Exports (SDN),Bottom-up,No
ETH,2028.0,DJIEL1,693.2777783324001,Exports (DJI),Bottom-up,No
ETH,2028.0,KENEL1,16644.0000133152,Exports (KEN),Bottom-up,No
ETH,2028.0,SDNEL1,1664.3888902203998,Exports (SDN),Bottom-up,No
ETH,2029.0,DJIEL1,745.8611117078,Exports (DJI),Bottom-up,No
ETH,2029.0,KENEL1,16644.0000133152,Exports (KEN),Bottom-up,No
ETH,2029.0,SDNEL1,1664.3888902203998,Exports (SDN),Bottom-up,No
ETH,2030.0,DJIEL1,735.9166672554001,Exports (DJI),Bottom-up,No
ETH,2030.0,KENEL1,16300.444457484802,Exports (KEN),Bottom-up,No
ETH,2030.0,SDNEL1,1320.8611121678,Exports (SDN),Bottom-up,No
ETH,2020.0,EL3E,11070.1111199672,Current electrified,Bottom-up,High
ETH,2021.0,EL3E,13057.4722326682,Current electrified,Bottom-up,High
ETH,2021.0,EL3U,662.6944449746001,New electrified,Bottom-up,High
ETH,2022.0,EL3E,14828.8333451964,Current electrified,Bottom-up,High
ETH,2022.0,EL3U,1325.3611121714,New electrified,Bottom-up,High
ETH,2023.0,EL3E,16598.3889021676,Current electrified,Bottom-up,High
ETH,2023.0,EL3U,1988.055557146,New electrified,Bottom-up,High
ETH,2024.0,EL3E,18366.333348026405,Current electrified,Bottom-up,High
ETH,2024.0,EL3U,2650.7500021206,New electrified,Bottom-up,High
ETH,2025.0,EL3E,20132.7222383284,Current electrified,Bottom-up,High
ETH,2025.0,EL3U,3313.4166693174,New electrified,Bottom-up,High
ETH,2026.0,EL3E,21580.9444617092,Current electrified,Bottom-up,High
ETH,2026.0,EL3U,3976.111114292,New electrified,Bottom-up,High
ETH,2027.0,EL3E,23027.8333517556,Current electrified,Bottom-up,High
ETH,2027.0,EL3U,4171.944447782,New electrified,Bottom-up,High
ETH,2028.0,EL3E,24473.638908467805,Current electrified,Bottom-up,High
ETH,2028.0,EL3U,4367.7777812720005,New electrified,Bottom-up,High
ETH,2029.0,EL3E,25918.555576290404,Current electrified,Bottom-up,High
ETH,2029.0,EL3U,4563.611114762,New electrified,Bottom-up,High
ETH,2030.0,EL3E,27362.944466334804,Current electrified,Bottom-up,High
