Country,y,f,Total installed capacity (GW),Source,Scenario,Carbon Price
TUN,2020,BIO,0.01,Biomass,Bottom-up,No
TUN,2020,GAS,4.07518,Natural Gas,Bottom-up,No
TUN,2020,HFO,1.02792,Heavy Fuel Oil,Bottom-up,No
TUN,2020,HYD,0.062325,Hydropower,Bottom-up,No
TUN,2020,LFO,0.4021686821582056,Light Fuel Oil,Bottom-up,No
TUN,2020,SOL,0.0452285,Solar,Bottom-up,No
TUN,2020,WIN,0.24504,Wind,Bottom-up,No
TUN,2021,BIO,0.0095,Biomass,Bottom-up,No
TUN,2021,GAS,3.929321,Natural Gas,Bottom-up,No
TUN,2021,HFO,0.976524,Heavy Fuel Oil,Bottom-up,No
TUN,2021,HYD,0.062325,Hydropower,Bottom-up,No
TUN,2021,LFO,0.3968544321582056,Light Fuel Oil,Bottom-up,No
TUN,2021,SOL,0.044427,Solar,Bottom-up,No
TUN,2021,WIN,0.25,Wind,Bottom-up,No
TUN,2022,BIO,0.00855,Biomass,Bottom-up,No
TUN,2022,GAS,3.783462,Natural Gas,Bottom-up,No
TUN,2022,HFO,0.925128,Heavy Fuel Oil,Bottom-up,No
TUN,2022,HYD,0.062325,Hydropower,Bottom-up,No
TUN,2022,LFO,0.3915401821582056,Light Fuel Oil,Bottom-up,No
TUN,2022,SOL,0.0436255,Solar,Bottom-up,No
TUN,2022,WIN,0.489248,Wind,Bottom-up,No
TUN,2023,BIO,0.0072675,Biomass,Bottom-up,No
TUN,2023,GAS,3.637603,Natural Gas,Bottom-up,No
TUN,2023,HFO,0.873732,Heavy Fuel Oil,Bottom-up,No
TUN,2023,HYD,0.062325,Hydropower,Bottom-up,No
TUN,2023,LFO,0.3862259321582056,Light Fuel Oil,Bottom-up,No
TUN,2023,SOL,0.542824,Solar,Bottom-up,No
TUN,2023,WIN,0.728496,Wind,Bottom-up,No
TUN,2024,BIO,0.005814,Biomass,Bottom-up,No
TUN,2024,COA,0.3290882848713594,Coal,Bottom-up,No
TUN,2024,GAS,3.491744,Natural Gas,Bottom-up,No
TUN,2024,HFO,0.822336,Heavy Fuel Oil,Bottom-up,No
TUN,2024,HYD,0.087325,Hydropower,Bottom-up,No
TUN,2024,LFO,0.3809116821582056,Light Fuel Oil,Bottom-up,No
TUN,2024,SOL,1.0420225,Solar,Bottom-up,No
TUN,2024,WIN,0.967744,Wind,Bottom-up,No
TUN,2025,BIO,0.0043605,Biomass,Bottom-up,No
TUN,2025,COA,0.5726327062226932,Coal,Bottom-up,No
TUN,2025,GAS,3.345885,Natural Gas,Bottom-up,No
TUN,2025,HFO,0.77094,Heavy Fuel Oil,Bottom-up,No
TUN,2025,HYD,0.087325,Hydropower,Bottom-up,No
TUN,2025,LFO,0.3755974321582056,Light Fuel Oil,Bottom-up,No
TUN,2025,SOL,1.791221,Solar,Bottom-up,No
TUN,2025,WIN,1.2069919999999998,Wind,Bottom-up,No
TUN,2026,BIO,0.00305235,Biomass,Bottom-up,No
TUN,2026,COA,0.75,Coal,Bottom-up,No
TUN,2026,GAS,3.494472122581082,Natural Gas,Bottom-up,No
TUN,2026,HFO,0.719544,Heavy Fuel Oil,Bottom-up,No
TUN,2026,HYD,0.087325,Hydropower,Bottom-up,No
TUN,2026,LFO,0.2743995,Light Fuel Oil,Bottom-up,No
TUN,2026,SOL,2.5404195,Solar,Bottom-up,No
TUN,2026,WIN,1.4462399999999995,Wind,Bottom-up,No
TUN,2027,BIO,0.0019840275,Biomass,Bottom-up,No
TUN,2027,COA,0.75,Coal,Bottom-up,No
TUN,2027,GAS,3.361989298652753,Natural Gas,Bottom-up,No
