Country,y,f,Total installed capacity (GW),Source
ZAF,2020,BIO,0.238334,Biomass
ZAF,2020,COA,43.0945,Coal
ZAF,2020,GAS,1.58139,Natural Gas
ZAF,2020,HFO,0.54077,Heavy Fuel Oil
ZAF,2020,HYD,0.704463,Hydropower
ZAF,2020,LFO,3.660035,Light Fuel Oil
ZAF,2020,SOL,2.656246,Solar
ZAF,2020,URN,1.83,Nuclear
ZAF,2020,WIN,2.4415600000000004,Wind
ZAF,2021,BIO,0.2272075,Biomass
ZAF,2021,COA,43.0945,Coal
ZAF,2021,GAS,1.5525705,Natural Gas
ZAF,2021,HFO,0.5137315,Heavy Fuel Oil
ZAF,2021,HYD,0.704463,Hydropower
ZAF,2021,LFO,3.54728325,Light Fuel Oil
ZAF,2021,SOL,2.605846,Solar
ZAF,2021,URN,1.83,Nuclear
ZAF,2021,WIN,2.4131370000000003,Wind
ZAF,2022,BIO,0.216081,Biomass
ZAF,2022,COA,43.0945,Coal
ZAF,2022,GAS,1.523751,Natural Gas
ZAF,2022,HFO,0.486693,Heavy Fuel Oil
ZAF,2022,HYD,0.704463,Hydropower
ZAF,2022,LFO,3.4345315,Light Fuel Oil
ZAF,2022,SOL,2.555446,Solar
ZAF,2022,URN,1.83,Nuclear
ZAF,2022,WIN,2.384714,Wind
ZAF,2023,BIO,0.2049544999999999,Biomass
ZAF,2023,COA,41.17977500000001,Coal
ZAF,2023,GAS,1.4949315,Natural Gas
ZAF,2023,HFO,0.4596545,Heavy Fuel Oil
ZAF,2023,HYD,0.704463,Hydropower
ZAF,2023,LFO,3.32177975,Light Fuel Oil
ZAF,2023,SOL,2.505046,Solar
ZAF,2023,URN,1.83,Nuclear
ZAF,2023,WIN,2.356291,Wind
ZAF,2024,BIO,0.193828,Biomass
ZAF,2024,COA,39.26505,Coal
ZAF,2024,GAS,1.466112,Natural Gas
ZAF,2024,HFO,0.432616,Heavy Fuel Oil
ZAF,2024,HYD,0.704463,Hydropower
ZAF,2024,LFO,3.209028,Light Fuel Oil
ZAF,2024,SOL,2.9546460000000003,Solar
ZAF,2024,URN,1.83,Nuclear
ZAF,2024,WIN,2.327868,Wind
ZAF,2025,BIO,0.127069,Biomass
ZAF,2025,COA,37.350325,Coal
ZAF,2025,GAS,1.4372925,Natural Gas
ZAF,2025,HFO,0.4055775,Heavy Fuel Oil
ZAF,2025,HYD,0.704463,Hydropower
ZAF,2025,LFO,2.99627625,Light Fuel Oil
ZAF,2025,SOL,3.404246,Solar
ZAF,2025,URN,1.83,Nuclear
ZAF,2025,WIN,2.299445,Wind
ZAF,2026,BIO,0.1159425,Biomass
ZAF,2026,COA,37.10342854104107,Coal
ZAF,2026,GAS,1.408473,Natural Gas
ZAF,2026,HFO,0.378539,Heavy Fuel Oil
ZAF,2026,HYD,0.704463,Hydropower
ZAF,2026,LFO,2.7835245,Light Fuel Oil
ZAF,2026,SOL,4.603846,Solar
ZAF,2026,URN,1.83,Nuclear
ZAF,2026,WIN,2.271022,Wind
ZAF,2027,BIO,0.1048159999999999,Biomass
ZAF,2027,COA,36.90465718688312,Coal
ZAF,2027,GAS,1.3796535,Natural Gas
ZAF,2027,HFO,0.3515005,Heavy Fuel Oil
ZAF,2027,HYD,0.704463,Hydropower
ZAF,2027,LFO,2.57077275,Light Fuel Oil
ZAF,2027,SOL,5.803446,Solar
ZAF,2027,URN,1.83,Nuclear
ZAF,2027,WIN,2.242599,Wind
ZAF,2028,BIO,0.0936895,Biomass
ZAF,2028,COA,37.09676664688851,Coal
ZAF,2028,GAS,1.350834,Natural Gas
ZAF,2028,HFO,0.324462,Heavy Fuel Oil
ZAF,2028,HYD,0.9783616036056538,Hydropower
ZAF,2028,LFO,2.358021,Light Fuel Oil
ZAF,2028,SOL,7.003045999999999,Solar
ZAF,2028,URN,1.83,Nuclear
ZAF,2028,WIN,2.214176,Wind
ZAF,2029,BIO,0.0939947419470396,Biomass
ZAF,2029,COA,36.96221179063215,Coal
ZAF,2029,GAS,1.3220145,Natural Gas
ZAF,2029,HFO,0.2974235,Heavy Fuel Oil
ZAF,2029,HYD,1.211663,Hydropower
ZAF,2029,LFO,2.24526925,Light Fuel Oil
ZAF,2029,SOL,8.202646,Solar
ZAF,2029,URN,1.83,Nuclear
ZAF,2029,WIN,2.185753,Wind
ZAF,2030,BIO,0.0828682419470396,Biomass
ZAF,2030,COA,35.114809149959,Coal
ZAF,2030,GAS,1.293195,Natural Gas
ZAF,2030,HFO,0.270385,Heavy Fuel Oil
ZAF,2030,HYD,1.211663,Hydropower
ZAF,2030,LFO,2.1325175,Light Fuel Oil
ZAF,2030,SOL,9.402246,Solar
ZAF,2030,URN,1.83,Nuclear
ZAF,2030,WIN,2.15733,Wind
