Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
LBY,2020.0,HFO,2961.1666690356,Heavy Fuel Oil,Bottom-up,No
LBY,2020.0,LFO,4082.222225488,Light Fuel Oil,Bottom-up,No
LBY,2020.0,NGA,19461.4444600136,Natural Gas,Bottom-up,No
LBY,2020.0,SOL,1329.305556619,Solar,Bottom-up,No
LBY,2021.0,HFO,2813.1111133616,Heavy Fuel Oil,Bottom-up,No
LBY,2021.0,LFO,4235.1666700548,Light Fuel Oil,Bottom-up,No
LBY,2021.0,NGA,22092.6666843408,Natural Gas,Bottom-up,No
LBY,2021.0,SOL,2910.5833356618,Solar,Bottom-up,No
LBY,2021.0,WIN,327.2777780396,Wind,Bottom-up,No
LBY,2022.0,HFO,5517.8055599698,Heavy Fuel Oil,Bottom-up,No
LBY,2022.0,LFO,3977.9722254046,Light Fuel Oil,Bottom-up,No
LBY,2022.0,NGA,23196.5555741128,Natural Gas,Bottom-up,No
LBY,2022.0,SOL,2977.916669049,Solar,Bottom-up,No
LBY,2022.0,WIN,654.5555560792,Wind,Bottom-up,No
LBY,2023.0,HFO,9277.8611185334,Heavy Fuel Oil,Bottom-up,No
LBY,2023.0,LFO,3706.9166696322,Light Fuel Oil,Bottom-up,No
LBY,2023.0,NGA,21907.888906415203,Natural Gas,Bottom-up,No
LBY,2023.0,SOL,2977.4722246042,Solar,Bottom-up,No
LBY,2023.0,WIN,899.5000007196,Wind,Bottom-up,No
LBY,2024.0,HFO,11844.6666761424,Heavy Fuel Oil,Bottom-up,No
LBY,2024.0,LFO,3514.4722250338004,Light Fuel Oil,Bottom-up,No
LBY,2024.0,NGA,22842.500018274,Natural Gas,Bottom-up,No
LBY,2024.0,SOL,3345.1111137872003,Solar,Bottom-up,No
LBY,2024.0,WIN,899.5000007196,Wind,Bottom-up,No
LBY,2025.0,HFO,11104.3888977724,Heavy Fuel Oil,Bottom-up,No
LBY,2025.0,Imports (EGY),1414.7500011318,Imports (EGY),Bottom-up,No
LBY,2025.0,LFO,3225.0555581356,Light Fuel Oil,Bottom-up,No
LBY,2025.0,NGA,24617.0555752492,Natural Gas,Bottom-up,No
LBY,2025.0,SOL,3427.8888916312003,Solar,Bottom-up,No
LBY,2025.0,WIN,899.5000007196,Wind,Bottom-up,No
LBY,2026.0,HFO,10364.0833416246,Heavy Fuel Oil,Bottom-up,No
LBY,2026.0,Imports (EGY),1414.7500011318,Imports (EGY),Bottom-up,No
LBY,2026.0,LFO,2883.7222245292005,Light Fuel Oil,Bottom-up,No
LBY,2026.0,NGA,26991.1666882596,Natural Gas,Bottom-up,No
LBY,2026.0,SOL,4100.694447725,Solar,Bottom-up,No
LBY,2026.0,WIN,899.5000007196,Wind,Bottom-up,No
LBY,2027.0,HFO,9623.8055632546,Heavy Fuel Oil,Bottom-up,No
LBY,2027.0,LFO,2692.8055577098003,Light Fuel Oil,Bottom-up,No
LBY,2027.0,NGA,29209.8889122568,Natural Gas,Bottom-up,No
LBY,2027.0,SOL,5682.027782323401,Solar,Bottom-up,No
LBY,2027.0,WIN,899.5000007196,Wind,Bottom-up,No
LBY,2028.0,HFO,8883.5000071068,Heavy Fuel Oil,Bottom-up,No
LBY,2028.0,LFO,2317.0555574092,Light Fuel Oil,Bottom-up,No
LBY,2028.0,NGA,30692.8611356654,Natural Gas,Bottom-up,No
LBY,2028.0,SOL,7263.3611169218,Solar,Bottom-up,No
LBY,2028.0,WIN,899.5000007196,Wind,Bottom-up,No
LBY,2029.0,HFO,8143.2222287368,Heavy Fuel Oil,Bottom-up,No
LBY,2029.0,LFO,2123.9722239214,Light Fuel Oil,Bottom-up,No
LBY,2029.0,NGA,32309.4722480698,Natural Gas,Bottom-up,No
LBY,2029.0,SOL,8844.6666737424,Solar,Bottom-up,No
LBY,2029.0,WIN,899.5000007196,Wind,Bottom-up,No
LBY,2030.0,HFO,7402.916672589001,Heavy Fuel Oil,Bottom-up,No
LBY,2030.0,Imports (EGY),1015.0277785898,Imports (EGY),Bottom-up,No
LBY,2030.0,LFO,1930.8888904336,Light Fuel Oil,Bottom-up,No
LBY,2030.0,NGA,31369.2500250954,Natural Gas,Bottom-up,No
LBY,2030.0,SOL,10426.0000083408,Solar,Bottom-up,No
LBY,2030.0,WIN,899.5000007196,Wind,Bottom-up,No
LBY,2020.0,HFO,2961.1666690356,Heavy Fuel Oil,Bottom-up,High
LBY,2020.0,LFO,4020.444447660801,Light Fuel Oil,Bottom-up,High
LBY,2020.0,NGA,19163.9166819978,Natural Gas,Bottom-up,High
LBY,2020.0,SOL,1590.416667939,Solar,Bottom-up,High
LBY,2021.0,HFO,2813.1111133616,Heavy Fuel Oil,Bottom-up,High
LBY,2021.0,LFO,4189.1944477958,Light Fuel Oil,Bottom-up,High
LBY,2021.0,NGA,21772.500017418,Natural Gas,Bottom-up,High
LBY,2021.0,SOL,3171.7222247596005,Solar,Bottom-up,High
LBY,2021.0,WIN,327.2777780396,Wind,Bottom-up,High
LBY,2022.0,HFO,2665.0555576876004,Heavy Fuel Oil,Bottom-up,High
LBY,2022.0,LFO,3632.1388917946,Light Fuel Oil,Bottom-up,High
LBY,2022.0,NGA,22439.5277957294,Natural Gas,Bottom-up,High
LBY,2022.0,SOL,4753.055559358,Solar,Bottom-up,High
LBY,2022.0,WIN,654.5555560792,Wind,Bottom-up,High
LBY,2023.0,HFO,2517.0000020136,Heavy Fuel Oil,Bottom-up,High
LBY,2023.0,Imports (EGY),1414.7500011318,Imports (EGY),Bottom-up,High
LBY,2023.0,LFO,3723.5833363122,Light Fuel Oil,Bottom-up,High
LBY,2023.0,NGA,22181.194462189404,Natural Gas,Bottom-up,High
LBY,2023.0,SOL,6334.388893956401,Solar,Bottom-up,High
LBY,2023.0,WIN,981.8333341188,Wind,Bottom-up,High
LBY,2024.0,HFO,2368.9444463396003,Heavy Fuel Oil,Bottom-up,High
LBY,2024.0,Imports (EGY),923.0833340718,Imports (EGY),Bottom-up,High
LBY,2024.0,LFO,3503.0555583580003,Light Fuel Oil,Bottom-up,High
LBY,2024.0,NGA,24261.111130520003,Natural Gas,Bottom-up,High
LBY,2024.0,SOL,7915.694450777,Solar,Bottom-up,High
LBY,2024.0,WIN,1309.1111121584,Wind,Bottom-up,High
LBY,2025.0,HFO,2220.8888906656,Heavy Fuel Oil,Bottom-up,High
LBY,2025.0,LFO,3268.9444470596004,Light Fuel Oil,Bottom-up,High
LBY,2025.0,NGA,26677.8889102312,Natural Gas,Bottom-up,High
LBY,2025.0,SOL,9497.0277853754,Solar,Bottom-up,High
LBY,2025.0,WIN,1636.388890198,Wind,Bottom-up,High
LBY,2026.0,HFO,2072.8055572138,Heavy Fuel Oil,Bottom-up,High
LBY,2026.0,LFO,2951.6111134724,Light Fuel Oil,Bottom-up,High
LBY,2026.0,NGA,26791.4722436554,Natural Gas,Bottom-up,High
LBY,2026.0,SOL,11078.333342196,Solar,Bottom-up,High
LBY,2026.0,WIN,1963.6666682376,Wind,Bottom-up,High
LBY,2027.0,HFO,1924.7500015398,Heavy Fuel Oil,Bottom-up,High
LBY,2027.0,LFO,2634.3333354408005,Light Fuel Oil,Bottom-up,High
LBY,2027.0,NGA,26890.9444659572,Natural Gas,Bottom-up,High
LBY,2027.0,SOL,12659.6666767944,Solar,Bottom-up,High
LBY,2027.0,WIN,2290.9444462772003,Wind,Bottom-up,High
LBY,2028.0,HFO,1776.6944458658,Heavy Fuel Oil,Bottom-up,High
LBY,2028.0,LFO,2317.0555574092,Light Fuel Oil,Bottom-up,High
LBY,2028.0,NGA,26712.3333547032,Natural Gas,Bottom-up,High
LBY,2028.0,SOL,14506.5555671608,Solar,Bottom-up,High
LBY,2028.0,WIN,2618.2222243168,Wind,Bottom-up,High
LBY,2029.0,HFO,1628.6388901918,Heavy Fuel Oil,Bottom-up,High
LBY,2029.0,LFO,2123.9722239214,Light Fuel Oil,Bottom-up,High
LBY,2029.0,NGA,26608.277799064403,Natural Gas,Bottom-up,High
LBY,2029.0,SOL,16087.8611239814,Solar,Bottom-up,High
LBY,2029.0,WIN,2945.5000023564,Wind,Bottom-up,High
LBY,2030.0,HFO,1480.5833345178,Heavy Fuel Oil,Bottom-up,High
LBY,2030.0,LFO,1930.8888904336,Light Fuel Oil,Bottom-up,High
LBY,2030.0,NGA,26136.2222431312,Natural Gas,Bottom-up,High
LBY,2030.0,SOL,17669.166680802,Solar,Bottom-up,High
LBY,2030.0,WIN,3272.7777803960003,Wind,Bottom-up,High
LBY,2020.0,HFO,2961.1666690356,Heavy Fuel Oil,Top-down high,No
LBY,2020.0,LFO,4082.222225488,Light Fuel Oil,Top-down high,No
LBY,2020.0,NGA,19461.4444600136,Natural Gas,Top-down high,No
LBY,2020.0,SOL,1329.305556619,Solar,Top-down high,No
LBY,2021.0,HFO,2813.1111133616,Heavy Fuel Oil,Top-down high,No
LBY,2021.0,LFO,4235.1666700548,Light Fuel Oil,Top-down high,No
LBY,2021.0,NGA,22092.6666843408,Natural Gas,Top-down high,No
LBY,2021.0,SOL,2910.5833356618,Solar,Top-down high,No
LBY,2021.0,WIN,327.2777780396,Wind,Top-down high,No
LBY,2022.0,HFO,5517.8055599698,Heavy Fuel Oil,Top-down high,No
LBY,2022.0,LFO,3977.9722254046,Light Fuel Oil,Top-down high,No
LBY,2022.0,NGA,23196.5555741128,Natural Gas,Top-down high,No
LBY,2022.0,SOL,2977.916669049,Solar,Top-down high,No
LBY,2022.0,WIN,654.5555560792,Wind,Top-down high,No
LBY,2023.0,HFO,9277.8611185334,Heavy Fuel Oil,Top-down high,No
LBY,2023.0,LFO,3706.9166696322,Light Fuel Oil,Top-down high,No
LBY,2023.0,NGA,21907.888906415203,Natural Gas,Top-down high,No
LBY,2023.0,SOL,2977.4722246042,Solar,Top-down high,No
LBY,2023.0,WIN,899.5000007196,Wind,Top-down high,No
LBY,2024.0,HFO,11844.6666761424,Heavy Fuel Oil,Top-down high,No
LBY,2024.0,LFO,3527.5277805998,Light Fuel Oil,Top-down high,No
LBY,2024.0,NGA,23383.3889075956,Natural Gas,Top-down high,No
LBY,2024.0,SOL,3406.6666693920006,Solar,Top-down high,No
LBY,2024.0,WIN,899.5000007196,Wind,Top-down high,No
LBY,2025.0,HFO,11104.3888977724,Heavy Fuel Oil,Top-down high,No
LBY,2025.0,LFO,3248.5000025988,Light Fuel Oil,Top-down high,No
LBY,2025.0,NGA,25800.1666873068,Natural Gas,Top-down high,No
LBY,2025.0,SOL,3561.9444472940004,Solar,Top-down high,No
LBY,2025.0,WIN,899.5000007196,Wind,Top-down high,No
LBY,2026.0,HFO,10364.0833416246,Heavy Fuel Oil,Top-down high,No
LBY,2026.0,Imports (EGY),1414.7500011318,Imports (EGY),Top-down high,No
LBY,2026.0,LFO,2907.1666689924,Light Fuel Oil,Top-down high,No
LBY,2026.0,NGA,26760.1944658526,Natural Gas,Top-down high,No
LBY,2026.0,SOL,4234.777781165601,Solar,Top-down high,No
LBY,2026.0,WIN,899.5000007196,Wind,Top-down high,No
LBY,2027.0,HFO,9623.8055632546,Heavy Fuel Oil,Top-down high,No
LBY,2027.0,LFO,2678.750002143,Light Fuel Oil,Top-down high,No
LBY,2027.0,NGA,29176.9722455638,Natural Gas,Top-down high,No
LBY,2027.0,SOL,5816.0833379862,Solar,Top-down high,No
LBY,2027.0,WIN,899.5000007196,Wind,Top-down high,No
LBY,2028.0,HFO,8883.5000071068,Heavy Fuel Oil,Top-down high,No
LBY,2028.0,LFO,2317.0555574092,Light Fuel Oil,Top-down high,No
LBY,2028.0,NGA,30497.4444688424,Natural Gas,Top-down high,No
LBY,2028.0,SOL,7397.388894806801,Solar,Top-down high,No
LBY,2028.0,WIN,899.5000007196,Wind,Top-down high,No
LBY,2029.0,HFO,8143.2222287368,Heavy Fuel Oil,Top-down high,No
LBY,2029.0,LFO,2123.9722239214,Light Fuel Oil,Top-down high,No
LBY,2029.0,NGA,32352.3333592152,Natural Gas,Top-down high,No
LBY,2029.0,SOL,8978.750007183002,Solar,Top-down high,No
LBY,2029.0,WIN,899.5000007196,Wind,Top-down high,No
LBY,2030.0,HFO,7402.916672589001,Heavy Fuel Oil,Top-down high,No
LBY,2030.0,Imports (EGY),1015.0277785898,Imports (EGY),Top-down high,No
LBY,2030.0,LFO,1930.8888904336,Light Fuel Oil,Top-down high,No
LBY,2030.0,NGA,31174.9722471622,Natural Gas,Top-down high,No
