Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
CAF,2020.0,HYD,39.0000000312,Hydropower,Bottom-up,No
CAF,2020.0,LFO,126.50000010120002,Light Fuel Oil,Bottom-up,No
CAF,2021.0,BIO,136.77777788720002,Biomass,Bottom-up,No
CAF,2021.0,HFO,65.91666671940001,Heavy Fuel Oil,Bottom-up,No
CAF,2021.0,HYD,39.0000000312,Hydropower,Bottom-up,No
CAF,2021.0,LFO,19.8888889048,Light Fuel Oil,Bottom-up,No
CAF,2022.0,BIO,136.77777788720002,Biomass,Bottom-up,No
CAF,2022.0,HFO,65.91666671940001,Heavy Fuel Oil,Bottom-up,No
CAF,2022.0,HYD,39.0000000312,Hydropower,Bottom-up,No
CAF,2022.0,LFO,81.88888895439999,Light Fuel Oil,Bottom-up,No
CAF,2023.0,BIO,136.77777788720002,Biomass,Bottom-up,No
CAF,2023.0,COA,202.1666668284,Coal,Bottom-up,No
CAF,2023.0,HFO,20.5277777942,Heavy Fuel Oil,Bottom-up,No
CAF,2023.0,HYD,39.0000000312,Hydropower,Bottom-up,No
CAF,2023.0,LFO,8.472222229,Light Fuel Oil,Bottom-up,No
CAF,2024.0,BIO,136.77777788720002,Biomass,Bottom-up,No
CAF,2024.0,COA,269.7500002158,Coal,Bottom-up,No
CAF,2024.0,HFO,25.3333333536,Heavy Fuel Oil,Bottom-up,No
CAF,2024.0,HYD,39.0000000312,Hydropower,Bottom-up,No
CAF,2024.0,LFO,7.972222228600001,Light Fuel Oil,Bottom-up,No
CAF,2025.0,BIO,136.77777788720002,Biomass,Bottom-up,No
CAF,2025.0,COA,348.0833336118001,Coal,Bottom-up,No
CAF,2025.0,HFO,26.444444465600004,Heavy Fuel Oil,Bottom-up,No
CAF,2025.0,HYD,39.0000000312,Hydropower,Bottom-up,No
CAF,2025.0,LFO,7.6111111172,Light Fuel Oil,Bottom-up,No
CAF,2026.0,BIO,136.77777788720002,Biomass,Bottom-up,No
CAF,2026.0,COA,423.4444447832,Coal,Bottom-up,No
CAF,2026.0,HFO,25.0277777978,Heavy Fuel Oil,Bottom-up,No
CAF,2026.0,HYD,39.0000000312,Hydropower,Bottom-up,No
CAF,2026.0,LFO,6.972222227800001,Light Fuel Oil,Bottom-up,No
CAF,2026.0,SOL,4.6388888926,Solar,Bottom-up,No
CAF,2027.0,BIO,136.77777788720002,Biomass,Bottom-up,No
CAF,2027.0,COA,447.77777813600005,Coal,Bottom-up,No
CAF,2027.0,HFO,25.1111111312,Heavy Fuel Oil,Bottom-up,No
CAF,2027.0,HYD,39.0000000312,Hydropower,Bottom-up,No
CAF,2027.0,LFO,6.4722222274000005,Light Fuel Oil,Bottom-up,No
CAF,2027.0,SOL,9.5277777854,Solar,Bottom-up,No
CAF,2028.0,BIO,136.77777788720002,Biomass,Bottom-up,No
CAF,2028.0,COA,470.3888892652,Coal,Bottom-up,No
CAF,2028.0,HFO,25.4722222426,Heavy Fuel Oil,Bottom-up,No
CAF,2028.0,HYD,39.0000000312,Hydropower,Bottom-up,No
CAF,2028.0,LFO,5.972222227,Light Fuel Oil,Bottom-up,No
CAF,2028.0,SOL,15.6388889014,Solar,Bottom-up,No
CAF,2029.0,BIO,136.77777788720002,Biomass,Bottom-up,No
CAF,2029.0,COA,471.388889266,Coal,Bottom-up,No
CAF,2029.0,HFO,25.8611111318,Heavy Fuel Oil,Bottom-up,No
CAF,2029.0,HYD,60.58333338180001,Hydropower,Bottom-up,No
CAF,2029.0,LFO,5.4722222266,Light Fuel Oil,Bottom-up,No
CAF,2029.0,SOL,21.805555573,Solar,Bottom-up,No
CAF,2030.0,BIO,136.77777788720002,Biomass,Bottom-up,No
CAF,2030.0,COA,472.1666670444,Coal,Bottom-up,No
CAF,2030.0,HFO,25.6666666872,Heavy Fuel Oil,Bottom-up,No
CAF,2030.0,HYD,83.4444445112,Hydropower,Bottom-up,No
CAF,2030.0,LFO,4.9722222262,Light Fuel Oil,Bottom-up,No
CAF,2030.0,SOL,28.9444444676,Solar,Bottom-up,No
CAF,2020.0,HYD,39.0000000312,Hydropower,Bottom-up,High
CAF,2020.0,LFO,126.50000010120002,Light Fuel Oil,Bottom-up,High
CAF,2021.0,BIO,201.22222238320003,Biomass,Bottom-up,High
CAF,2021.0,HYD,39.0000000312,Hydropower,Bottom-up,High
CAF,2021.0,LFO,21.194444461400003,Light Fuel Oil,Bottom-up,High
CAF,2022.0,BIO,216.527777951,Biomass,Bottom-up,High
CAF,2022.0,HFO,7.8055555618,Heavy Fuel Oil,Bottom-up,High
CAF,2022.0,HYD,39.0000000312,Hydropower,Bottom-up,High
CAF,2022.0,LFO,65.22222227440001,Light Fuel Oil,Bottom-up,High
CAF,2023.0,BIO,180.5277779222,Biomass,Bottom-up,High
CAF,2023.0,HFO,3.2500000026,Heavy Fuel Oil,Bottom-up,High
CAF,2023.0,HYD,214.6944446162,Hydropower,Bottom-up,High
CAF,2023.0,LFO,8.472222229,Light Fuel Oil,Bottom-up,High
CAF,2024.0,BIO,169.38888902440002,Biomass,Bottom-up,High
CAF,2024.0,HFO,3.2500000026,Heavy Fuel Oil,Bottom-up,High
CAF,2024.0,HYD,298.19444468300003,Hydropower,Bottom-up,High
CAF,2024.0,LFO,7.972222228600001,Light Fuel Oil,Bottom-up,High
CAF,2025.0,BIO,155.94444456920002,Biomass,Bottom-up,High
CAF,2025.0,HFO,2.222222224,Heavy Fuel Oil,Bottom-up,High
CAF,2025.0,HYD,392.1111114248001,Hydropower,Bottom-up,High
CAF,2025.0,LFO,7.6111111172,Light Fuel Oil,Bottom-up,High
CAF,2026.0,BIO,145.52777789420003,Biomass,Bottom-up,High
CAF,2026.0,HFO,0.8055555562,Heavy Fuel Oil,Bottom-up,High
CAF,2026.0,HYD,477.88888927120007,Hydropower,Bottom-up,High
CAF,2026.0,LFO,6.972222227800001,Light Fuel Oil,Bottom-up,High
CAF,2026.0,SOL,4.6388888926,Solar,Bottom-up,High
CAF,2027.0,BIO,144.8055556714,Biomass,Bottom-up,High
CAF,2027.0,HFO,1.0555555564,Heavy Fuel Oil,Bottom-up,High
CAF,2027.0,HYD,502.77777818,Hydropower,Bottom-up,High
CAF,2027.0,LFO,6.4722222274000005,Light Fuel Oil,Bottom-up,High
CAF,2027.0,SOL,9.5277777854,Solar,Bottom-up,High
CAF,2028.0,BIO,145.6666667832,Biomass,Bottom-up,High
CAF,2028.0,HFO,1.5833333346,Heavy Fuel Oil,Bottom-up,High
CAF,2028.0,HYD,524.3611115306,Hydropower,Bottom-up,High
CAF,2028.0,LFO,5.972222227,Light Fuel Oil,Bottom-up,High
CAF,2028.0,SOL,15.6388889014,Solar,Bottom-up,High
CAF,2029.0,BIO,150.0277778978,Biomass,Bottom-up,High
CAF,2029.0,HFO,2.4444444464000004,Heavy Fuel Oil,Bottom-up,High
CAF,2029.0,HYD,538.5833337642,Hydropower,Bottom-up,High
CAF,2029.0,LFO,5.6388888934,Light Fuel Oil,Bottom-up,High
CAF,2029.0,SOL,25.194444464600004,Solar,Bottom-up,High
CAF,2030.0,BIO,158.80555568260002,Biomass,Bottom-up,High
CAF,2030.0,HFO,1.6111111124,Heavy Fuel Oil,Bottom-up,High
CAF,2030.0,HYD,538.5833337642,Hydropower,Bottom-up,High
CAF,2030.0,LFO,4.9722222262,Light Fuel Oil,Bottom-up,High
CAF,2030.0,SOL,48.0000000384,Solar,Bottom-up,High
CAF,2020.0,HYD,39.0000000312,Hydropower,Top-down high,No
CAF,2020.0,LFO,126.50000010120002,Light Fuel Oil,Top-down high,No
CAF,2021.0,BIO,151.5000001212,Biomass,Top-down high,No
CAF,2021.0,HFO,98.3888889676,Heavy Fuel Oil,Top-down high,No
CAF,2021.0,HYD,39.0000000312,Hydropower,Top-down high,No
CAF,2021.0,LFO,22.7222222404,Light Fuel Oil,Top-down high,No
CAF,2022.0,BIO,151.5000001212,Biomass,Top-down high,No
CAF,2022.0,HFO,98.472222301,Heavy Fuel Oil,Top-down high,No
CAF,2022.0,HYD,39.0000000312,Hydropower,Top-down high,No
CAF,2022.0,LFO,123.2500000986,Light Fuel Oil,Top-down high,No
CAF,2023.0,BIO,151.5000001212,Biomass,Top-down high,No
CAF,2023.0,COA,304.3333335768,Coal,Top-down high,No
CAF,2023.0,HFO,55.1666667108,Heavy Fuel Oil,Top-down high,No
CAF,2023.0,HYD,39.0000000312,Hydropower,Top-down high,No
CAF,2023.0,LFO,8.472222229,Light Fuel Oil,Top-down high,No
CAF,2024.0,BIO,151.5000001212,Biomass,Top-down high,No
CAF,2024.0,COA,444.6111114668,Coal,Top-down high,No
CAF,2024.0,HFO,37.8055555858,Heavy Fuel Oil,Top-down high,No
CAF,2024.0,HYD,39.0000000312,Hydropower,Top-down high,No
CAF,2024.0,LFO,7.972222228600001,Light Fuel Oil,Top-down high,No
CAF,2025.0,BIO,151.5000001212,Biomass,Top-down high,No
CAF,2025.0,COA,576.7222226836001,Coal,Top-down high,No
CAF,2025.0,HFO,35.5833333618,Heavy Fuel Oil,Top-down high,No
CAF,2025.0,HYD,39.0000000312,Hydropower,Top-down high,No
CAF,2025.0,LFO,7.6111111172,Light Fuel Oil,Top-down high,No
CAF,2026.0,BIO,151.5000001212,Biomass,Top-down high,No
CAF,2026.0,COA,557.6666671128,Coal,Top-down high,No
CAF,2026.0,HFO,33.3055555822,Heavy Fuel Oil,Top-down high,No
CAF,2026.0,HYD,184.8055557034,Hydropower,Top-down high,No
CAF,2026.0,LFO,6.972222227800001,Light Fuel Oil,Top-down high,No
CAF,2026.0,SOL,4.6388888926,Solar,Top-down high,No
CAF,2027.0,BIO,151.5000001212,Biomass,Top-down high,No
CAF,2027.0,COA,554.8611115550001,Coal,Top-down high,No
CAF,2027.0,HFO,33.1388889154,Heavy Fuel Oil,Top-down high,No
