Country,y,f,Total annual production (GWh),Source
ETH,2020.0,BIO,301.5555557968,Biomass
ETH,2020.0,GEO,360.8055558442,Geothermal
ETH,2020.0,HYD,21807.083350779,Hydropower
ETH,2020.0,LFO,189.8333334852,Light Fuel Oil
ETH,2020.0,SOL,22.777777796,Solar
ETH,2020.0,WIN,924.6111118508,Wind
ETH,2021.0,BIO,744.0555561508,Biomass
ETH,2021.0,GEO,2218.8888906640004,Geothermal
ETH,2021.0,HYD,26300.972243263,Hydropower
ETH,2021.0,LFO,180.3333334776,Light Fuel Oil
ETH,2021.0,SOL,21.944444462,Solar
ETH,2021.0,WIN,900.0277784978,Wind
ETH,2022.0,BIO,704.8888894528,Biomass
ETH,2022.0,GEO,2963.5000023708,Geothermal
ETH,2022.0,HYD,30794.8333579692,Hydropower
ETH,2022.0,Imports (SDN),624.1388893882,Imports (SDN)
ETH,2022.0,LFO,170.83333347,Light Fuel Oil
ETH,2022.0,SOL,21.1388889058,Solar
ETH,2022.0,WIN,875.4722229226,Wind
ETH,2023.0,BIO,416.4722225554,Biomass
ETH,2023.0,GEO,4452.6944480066,Geothermal
ETH,2023.0,HYD,41717.4722555962,Hydropower
ETH,2023.0,Imports (SDN),624.1388893882,Imports (SDN)
ETH,2023.0,LFO,161.3611112402,Light Fuel Oil
ETH,2023.0,SOL,20.3055555718,Solar
ETH,2023.0,WIN,850.9166673474,Wind
ETH,2024.0,BIO,47.9444444828,Biomass
ETH,2024.0,GEO,2367.8333352276,Geothermal
ETH,2024.0,HYD,52138.111152821606,Hydropower
ETH,2024.0,LFO,151.8611112326,Light Fuel Oil
ETH,2024.0,SOL,19.4722222378,Solar
ETH,2024.0,WIN,826.3611117722,Wind
ETH,2025.0,BIO,157.91666679300002,Biomass
ETH,2025.0,GEO,5319.111115366401,Geothermal
ETH,2025.0,HYD,52640.08337544539,Hydropower
ETH,2025.0,Imports (SDN),46.9166667042,Imports (SDN)
ETH,2025.0,LFO,142.361111225,Light Fuel Oil
ETH,2025.0,SOL,18.6666666816,Solar
ETH,2025.0,WIN,801.7777784192001,Wind
ETH,2026.0,BIO,142.11111122480003,Biomass
ETH,2026.0,GEO,7800.416672907001,Geothermal
ETH,2026.0,HYD,52640.08337544539,Hydropower
ETH,2026.0,LFO,132.8888889952,Light Fuel Oil
ETH,2026.0,SOL,17.8333333476,Solar
ETH,2026.0,WIN,777.222222844,Wind
ETH,2027.0,BIO,313.2777780284,Biomass
ETH,2027.0,GEO,8791.527784811,Geothermal
ETH,2027.0,HYD,52640.08337544539,Hydropower
ETH,2027.0,Imports (DJI),0.1666666668,Imports (DJI)
ETH,2027.0,Imports (SDN),500.9166670674,Imports (SDN)
ETH,2027.0,LFO,123.3888889876,Light Fuel Oil
ETH,2027.0,SOL,17.0277777914,Solar
ETH,2027.0,WIN,752.6666672688,Wind
ETH,2028.0,BIO,274.13888910820003,Biomass
ETH,2028.0,GEO,10265.694452657,Geothermal
ETH,2028.0,HYD,52640.08337544539,Hydropower
ETH,2028.0,Imports (DJI),2.5277777798,Imports (DJI)
ETH,2028.0,Imports (SDN),624.1388893882,Imports (SDN)
ETH,2028.0,LFO,113.88888898,Light Fuel Oil
ETH,2028.0,SOL,912.6944451746,Solar
ETH,2028.0,WIN,728.1111116936,Wind
ETH,2029.0,BIO,234.9722224102,Biomass
ETH,2029.0,GEO,11972.3888984668,Geothermal
ETH,2029.0,HYD,52640.08337544539,Hydropower
ETH,2029.0,Imports (DJI),3.944444447600001,Imports (DJI)
ETH,2029.0,Imports (SDN),546.6111115484,Imports (SDN)
ETH,2029.0,LFO,104.4166667502,Light Fuel Oil
ETH,2029.0,SOL,1808.4166681134,Solar
ETH,2029.0,WIN,703.5277783406001,Wind
ETH,2030.0,BIO,195.8055557122,Biomass
ETH,2030.0,GEO,11969.388898464402,Geothermal
ETH,2030.0,HYD,52640.08337544539,Hydropower
ETH,2030.0,Imports (DJI),26.416666687800003,Imports (DJI)
ETH,2030.0,Imports (SDN),466.8333337068,Imports (SDN)
ETH,2030.0,LFO,94.9166667426,Light Fuel Oil
ETH,2030.0,SOL,3057.4166691126,Solar
ETH,2030.0,WIN,678.9722227654,Wind
