Country,y,f,Total installed capacity (GW),Source,Scenario,Carbon Price
MWI,2020,BIO,0.031,Biomass,Bottom-up,No
MWI,2020,HYD,0.422378,Hydropower,Bottom-up,No
MWI,2020,LFO,0.1091836900317126,Light Fuel Oil,Bottom-up,No
MWI,2020,SOL,0.01065,Solar,Bottom-up,No
MWI,2021,BIO,0.02945,Biomass,Bottom-up,No
MWI,2021,COA,0.15,Coal,Bottom-up,No
MWI,2021,HYD,0.422378,Hydropower,Bottom-up,No
MWI,2021,LFO,0.1058601900317126,Light Fuel Oil,Bottom-up,No
MWI,2021,SOL,0.0103,Solar,Bottom-up,No
MWI,2022,BIO,0.0279,Biomass,Bottom-up,No
MWI,2022,COA,0.3,Coal,Bottom-up,No
MWI,2022,HYD,0.422378,Hydropower,Bottom-up,No
MWI,2022,LFO,0.1025366900317126,Light Fuel Oil,Bottom-up,No
MWI,2022,SOL,0.00995,Solar,Bottom-up,No
MWI,2023,BIO,0.02635,Biomass,Bottom-up,No
MWI,2023,COA,0.3,Coal,Bottom-up,No
MWI,2023,HYD,0.422378,Hydropower,Bottom-up,No
MWI,2023,LFO,0.0992131900317126,Light Fuel Oil,Bottom-up,No
MWI,2023,SOL,0.0096,Solar,Bottom-up,No
MWI,2024,BIO,0.0248,Biomass,Bottom-up,No
MWI,2024,COA,0.3,Coal,Bottom-up,No
MWI,2024,HYD,0.422378,Hydropower,Bottom-up,No
MWI,2024,LFO,0.0958896900317126,Light Fuel Oil,Bottom-up,No
MWI,2024,SOL,0.00925,Solar,Bottom-up,No
MWI,2025,BIO,0.0155,Biomass,Bottom-up,No
MWI,2025,COA,0.3,Coal,Bottom-up,No
MWI,2025,HFO,0.0008887288407993,Heavy Fuel Oil,Bottom-up,No
MWI,2025,HYD,0.422378,Hydropower,Bottom-up,No
MWI,2025,LFO,0.0590912412205288,Light Fuel Oil,Bottom-up,No
MWI,2025,SOL,0.0089,Solar,Bottom-up,No
MWI,2026,BIO,0.01395,Biomass,Bottom-up,No
MWI,2026,COA,0.3,Coal,Bottom-up,No
MWI,2026,HFO,0.0008887288407993,Heavy Fuel Oil,Bottom-up,No
MWI,2026,HYD,0.422378,Hydropower,Bottom-up,No
MWI,2026,LFO,0.0533788771115944,Light Fuel Oil,Bottom-up,No
MWI,2026,SOL,0.00855,Solar,Bottom-up,No
MWI,2027,BIO,0.0124,Biomass,Bottom-up,No
