Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
MWI,2020.0,BIO,123.750000099,Biomass,Bottom-up,No
MWI,2020.0,HYD,1746.7500013974,Hydropower,Bottom-up,No
MWI,2020.0,Imports (MOZ),268.3611113258,Imports (MOZ),Bottom-up,No
MWI,2020.0,LFO,99.7777778576,Light Fuel Oil,Bottom-up,No
MWI,2020.0,SOL,17.500000014,Solar,Bottom-up,No
MWI,2021.0,BIO,117.5555556496,Biomass,Bottom-up,No
MWI,2021.0,HYD,1746.7500013974,Hydropower,Bottom-up,No
MWI,2021.0,Imports (MOZ),1177.7222231644,Imports (MOZ),Bottom-up,No
MWI,2021.0,LFO,97.2777778556,Light Fuel Oil,Bottom-up,No
MWI,2021.0,SOL,16.916666680200002,Solar,Bottom-up,No
MWI,2022.0,BIO,111.3611112002,Biomass,Bottom-up,No
MWI,2022.0,HYD,1746.7500013974,Hydropower,Bottom-up,No
MWI,2022.0,Imports (MOZ),2129.861112815,Imports (MOZ),Bottom-up,No
MWI,2022.0,LFO,95.000000076,Light Fuel Oil,Bottom-up,No
MWI,2022.0,SOL,16.3333333464,Solar,Bottom-up,No
MWI,2023.0,BIO,105.1944445286,Biomass,Bottom-up,No
MWI,2023.0,HYD,1746.7500013974,Hydropower,Bottom-up,No
MWI,2023.0,Imports (MOZ),3128.7222247252,Imports (MOZ),Bottom-up,No
MWI,2023.0,LFO,93.0000000744,Light Fuel Oil,Bottom-up,No
MWI,2023.0,SOL,15.7500000126,Solar,Bottom-up,No
MWI,2024.0,BIO,99.0000000792,Biomass,Bottom-up,No
MWI,2024.0,COA,926.3611118522,Coal,Bottom-up,No
MWI,2024.0,HYD,1746.7500013974,Hydropower,Bottom-up,No
MWI,2024.0,Imports (MOZ),3253.4444470472004,Imports (MOZ),Bottom-up,No
MWI,2024.0,LFO,91.250000073,Light Fuel Oil,Bottom-up,No
MWI,2024.0,SOL,15.1944444566,Solar,Bottom-up,No
MWI,2025.0,BIO,61.8611111606,Biomass,Bottom-up,No
MWI,2025.0,COA,926.3611118522,Coal,Bottom-up,No
MWI,2025.0,HFO,6.305555560600001,Heavy Fuel Oil,Bottom-up,No
MWI,2025.0,HYD,1746.7500013974,Hydropower,Bottom-up,No
MWI,2025.0,Imports (MOZ),4319.1388923442,Imports (MOZ),Bottom-up,No
MWI,2025.0,LFO,73.61111117,Light Fuel Oil,Bottom-up,No
MWI,2025.0,SOL,14.6111111228,Solar,Bottom-up,No
MWI,2026.0,BIO,55.694444489000006,Biomass,Bottom-up,No
MWI,2026.0,COA,926.3611118522,Coal,Bottom-up,No
MWI,2026.0,HFO,6.305555560600001,Heavy Fuel Oil,Bottom-up,No
MWI,2026.0,HYD,1746.7500013974,Hydropower,Bottom-up,No
MWI,2026.0,Imports (MOZ),5392.2500043138,Imports (MOZ),Bottom-up,No
MWI,2026.0,LFO,67.4166667206,Light Fuel Oil,Bottom-up,No
MWI,2026.0,SOL,14.027777789000002,Solar,Bottom-up,No
MWI,2027.0,BIO,49.5000000396,Biomass,Bottom-up,No
MWI,2027.0,COA,926.3611118522,Coal,Bottom-up,No
MWI,2027.0,HFO,6.305555560600001,Heavy Fuel Oil,Bottom-up,No
MWI,2027.0,HYD,1746.7500013974,Hydropower,Bottom-up,No
MWI,2027.0,Imports (MOZ),6190.0555605076,Imports (MOZ),Bottom-up,No
MWI,2027.0,LFO,62.9722222726,Light Fuel Oil,Bottom-up,No
MWI,2027.0,SOL,13.472222233,Solar,Bottom-up,No
MWI,2028.0,BIO,43.30555559020001,Biomass,Bottom-up,No
MWI,2028.0,COA,926.3611118522,Coal,Bottom-up,No
MWI,2028.0,HFO,5.9444444492,Heavy Fuel Oil,Bottom-up,No
MWI,2028.0,HYD,1746.7500013974,Hydropower,Bottom-up,No
MWI,2028.0,Imports (MOZ),6469.8888940648,Imports (MOZ),Bottom-up,No
MWI,2028.0,LFO,53.4444444872,Light Fuel Oil,Bottom-up,No
MWI,2028.0,SOL,473.888889268,Solar,Bottom-up,No
MWI,2029.0,BIO,37.1111111408,Biomass,Bottom-up,No
MWI,2029.0,COA,926.3611118522,Coal,Bottom-up,No
MWI,2029.0,HFO,5.4444444488,Heavy Fuel Oil,Bottom-up,No
MWI,2029.0,HYD,1746.7500013974,Hydropower,Bottom-up,No
MWI,2029.0,Imports (MOZ),6702.138894250601,Imports (MOZ),Bottom-up,No
MWI,2029.0,LFO,49.0000000392,Light Fuel Oil,Bottom-up,No
MWI,2029.0,SOL,1013.9722230334,Solar,Bottom-up,No
MWI,2030.0,BIO,30.9444444692,Biomass,Bottom-up,No
MWI,2030.0,COA,926.3611118522,Coal,Bottom-up,No
MWI,2030.0,HFO,4.9444444484000005,Heavy Fuel Oil,Bottom-up,No
MWI,2030.0,HYD,1746.7500013974,Hydropower,Bottom-up,No
