Country,y,f,Total installed capacity (GW),Source,Scenario,Carbon Price
MOZ,2020,GAS,0.7021,Natural Gas,Bottom-up,No
MOZ,2020,HFO,0.01768,Heavy Fuel Oil,Bottom-up,No
MOZ,2020,HYD,2.24427,Hydropower,Bottom-up,No
MOZ,2020,LFO,0.449846,Light Fuel Oil,Bottom-up,No
MOZ,2020,SOL,0.0146499999999999,Solar,Bottom-up,No
MOZ,2021,GAS,0.677845,Natural Gas,Bottom-up,No
MOZ,2021,HFO,0.016796,Heavy Fuel Oil,Bottom-up,No
MOZ,2021,HYD,2.24427,Hydropower,Bottom-up,No
MOZ,2021,LFO,0.4473537,Light Fuel Oil,Bottom-up,No
MOZ,2021,SOL,0.0142999999999999,Solar,Bottom-up,No
MOZ,2022,GAS,0.65359,Natural Gas,Bottom-up,No
MOZ,2022,HFO,0.015912,Heavy Fuel Oil,Bottom-up,No
MOZ,2022,HYD,2.24427,Hydropower,Bottom-up,No
MOZ,2022,LFO,0.4448614,Light Fuel Oil,Bottom-up,No
MOZ,2022,SOL,0.0139499999999999,Solar,Bottom-up,No
MOZ,2023,GAS,0.629335,Natural Gas,Bottom-up,No
MOZ,2023,HFO,0.015028,Heavy Fuel Oil,Bottom-up,No
MOZ,2023,HYD,2.24427,Hydropower,Bottom-up,No
MOZ,2023,LFO,0.4423691,Light Fuel Oil,Bottom-up,No
MOZ,2023,SOL,0.0136,Solar,Bottom-up,No
MOZ,2024,GAS,1.430855045781738,Natural Gas,Bottom-up,No
MOZ,2024,HFO,0.014144,Heavy Fuel Oil,Bottom-up,No
MOZ,2024,HYD,2.24427,Hydropower,Bottom-up,No
MOZ,2024,LFO,0.4398768,Light Fuel Oil,Bottom-up,No
MOZ,2024,SOL,0.01325,Solar,Bottom-up,No
MOZ,2025,GAS,3.5619323372741056,Natural Gas,Bottom-up,No
MOZ,2025,HFO,0.01326,Heavy Fuel Oil,Bottom-up,No
MOZ,2025,HYD,2.24427,Hydropower,Bottom-up,No
MOZ,2025,LFO,0.3373845,Light Fuel Oil,Bottom-up,No
MOZ,2025,SOL,0.0129,Solar,Bottom-up,No
MOZ,2026,GAS,3.7017905373589,Natural Gas,Bottom-up,No
MOZ,2026,HFO,0.012376,Heavy Fuel Oil,Bottom-up,No
MOZ,2026,HYD,2.24427,Hydropower,Bottom-up,No
MOZ,2026,LFO,0.2348922,Light Fuel Oil,Bottom-up,No
MOZ,2026,SOL,0.01255,Solar,Bottom-up,No
MOZ,2027,GAS,4.10070129755788,Natural Gas,Bottom-up,No
MOZ,2027,HFO,0.011492,Heavy Fuel Oil,Bottom-up,No
MOZ,2027,HYD,2.24427,Hydropower,Bottom-up,No
MOZ,2027,LFO,0.1323999,Light Fuel Oil,Bottom-up,No
MOZ,2027,SOL,0.0122,Solar,Bottom-up,No
MOZ,2028,GAS,4.07644629755788,Natural Gas,Bottom-up,No
MOZ,2028,HFO,0.010608,Heavy Fuel Oil,Bottom-up,No
MOZ,2028,HYD,2.24427,Hydropower,Bottom-up,No
MOZ,2028,LFO,0.0299076,Light Fuel Oil,Bottom-up,No
MOZ,2028,SOL,0.01185,Solar,Bottom-up,No
MOZ,2029,GAS,4.05219129755788,Natural Gas,Bottom-up,No
MOZ,2029,HFO,0.009724,Heavy Fuel Oil,Bottom-up,No
MOZ,2029,HYD,2.24427,Hydropower,Bottom-up,No
MOZ,2029,LFO,0.0274153,Light Fuel Oil,Bottom-up,No
MOZ,2029,SOL,0.0115,Solar,Bottom-up,No
MOZ,2030,GAS,4.02793629755788,Natural Gas,Bottom-up,No
MOZ,2030,HFO,0.00884,Heavy Fuel Oil,Bottom-up,No
MOZ,2030,HYD,2.24427,Hydropower,Bottom-up,No
MOZ,2030,LFO,0.024923,Light Fuel Oil,Bottom-up,No
MOZ,2030,SOL,0.01115,Solar,Bottom-up,No
MOZ,2020,GAS,0.5851,Natural Gas,Bottom-up,High
MOZ,2020,HFO,0.01768,Heavy Fuel Oil,Bottom-up,High
MOZ,2020,HYD,2.24427,Hydropower,Bottom-up,High
MOZ,2020,LFO,0.449846,Light Fuel Oil,Bottom-up,High
MOZ,2020,SOL,0.0146499999999999,Solar,Bottom-up,High
MOZ,2021,BIO,9.040456508505606,Biomass,Bottom-up,High
MOZ,2021,GAS,0.560845,Natural Gas,Bottom-up,High
MOZ,2021,HFO,0.016796,Heavy Fuel Oil,Bottom-up,High
MOZ,2021,HYD,2.24427,Hydropower,Bottom-up,High
MOZ,2021,LFO,0.4473537,Light Fuel Oil,Bottom-up,High
MOZ,2021,SOL,0.0142999999999999,Solar,Bottom-up,High
MOZ,2022,BIO,9.040456508505606,Biomass,Bottom-up,High
MOZ,2022,GAS,0.53659,Natural Gas,Bottom-up,High
MOZ,2022,HFO,0.015912,Heavy Fuel Oil,Bottom-up,High
MOZ,2022,HYD,2.24427,Hydropower,Bottom-up,High
MOZ,2022,LFO,0.4448614,Light Fuel Oil,Bottom-up,High
MOZ,2022,SOL,0.0139499999999999,Solar,Bottom-up,High
MOZ,2023,BIO,9.040456508505606,Biomass,Bottom-up,High
MOZ,2023,GAS,0.512335,Natural Gas,Bottom-up,High
