Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
MOZ,2020.0,HFO,23.6944444634,Heavy Fuel Oil,Bottom-up,No
MOZ,2020.0,HYD,9296.250007437,Hydropower,Bottom-up,No
MOZ,2020.0,Imports (ZAF),6358.5277828646,Imports (ZAF),Bottom-up,No
MOZ,2020.0,Imports (ZWE),3339.3333360048,Imports (ZWE),Bottom-up,No
MOZ,2020.0,LFO,815.5833339858001,Light Fuel Oil,Bottom-up,No
MOZ,2020.0,NGA,680.7777783224001,Natural Gas,Bottom-up,No
MOZ,2020.0,SOL,24.555555575200003,Solar,Bottom-up,No
MOZ,2021.0,HFO,22.500000018,Heavy Fuel Oil,Bottom-up,No
MOZ,2021.0,HYD,9296.250007437,Hydropower,Bottom-up,No
MOZ,2021.0,Imports (ZAF),5260.5277819862,Imports (ZAF),Bottom-up,No
MOZ,2021.0,Imports (ZWE),2290.0277796098,Imports (ZWE),Bottom-up,No
MOZ,2021.0,LFO,63.47222227300001,Light Fuel Oil,Bottom-up,No
MOZ,2021.0,NGA,646.7222227395999,Natural Gas,Bottom-up,No
MOZ,2021.0,SOL,23.9722222414,Solar,Bottom-up,No
MOZ,2022.0,HFO,21.3333333504,Heavy Fuel Oil,Bottom-up,No
MOZ,2022.0,HYD,9296.250007437,Hydropower,Bottom-up,No
MOZ,2022.0,Imports (ZAF),5920.611115847601,Imports (ZAF),Bottom-up,No
MOZ,2022.0,Imports (ZWE),2355.000001884,Imports (ZWE),Bottom-up,No
MOZ,2022.0,LFO,60.138888937,Light Fuel Oil,Bottom-up,No
MOZ,2022.0,NGA,612.6944449346001,Natural Gas,Bottom-up,No
MOZ,2022.0,SOL,23.3888889076,Solar,Bottom-up,No
MOZ,2023.0,HFO,20.138888905,Heavy Fuel Oil,Bottom-up,No
MOZ,2023.0,HYD,9296.250007437,Hydropower,Bottom-up,No
MOZ,2023.0,Imports (ZAF),9105.7222295068,Imports (ZAF),Bottom-up,No
MOZ,2023.0,Imports (ZWE),145.8888890056,Imports (ZWE),Bottom-up,No
MOZ,2023.0,LFO,56.777777823200005,Light Fuel Oil,Bottom-up,No
MOZ,2023.0,NGA,578.6388893518,Natural Gas,Bottom-up,No
MOZ,2023.0,SOL,22.805555573800003,Solar,Bottom-up,No
MOZ,2024.0,HFO,39.5000000316,Heavy Fuel Oil,Bottom-up,No
MOZ,2024.0,HYD,9296.250007437,Hydropower,Bottom-up,No
MOZ,2024.0,Imports (ZAF),5908.166671393201,Imports (ZAF),Bottom-up,No
MOZ,2024.0,LFO,53.4444444872,Light Fuel Oil,Bottom-up,No
MOZ,2024.0,NGA,3844.9722252982,Natural Gas,Bottom-up,No
MOZ,2024.0,SOL,22.22222224,Solar,Bottom-up,No
MOZ,2025.0,HFO,37.0277778074,Heavy Fuel Oil,Bottom-up,No
MOZ,2025.0,HYD,9296.250007437,Hydropower,Bottom-up,No
MOZ,2025.0,Imports (SWZ),215.1111112832,Imports (SWZ),Bottom-up,No
MOZ,2025.0,Imports (ZAF),2805.2500022442005,Imports (ZAF),Bottom-up,No
MOZ,2025.0,Imports (ZWE),2600.6388909694,Imports (ZWE),Bottom-up,No
MOZ,2025.0,LFO,50.11111115120001,Light Fuel Oil,Bottom-up,No
MOZ,2025.0,NGA,10428.5555638984,Natural Gas,Bottom-up,No
MOZ,2025.0,SOL,21.6388889062,Solar,Bottom-up,No
MOZ,2026.0,HFO,34.555555583200004,Heavy Fuel Oil,Bottom-up,No
MOZ,2026.0,HYD,9296.250007437,Hydropower,Bottom-up,No
MOZ,2026.0,Imports (SWZ),190.138889041,Imports (SWZ),Bottom-up,No
MOZ,2026.0,Imports (ZAF),3778.8333363564,Imports (ZAF),Bottom-up,No
MOZ,2026.0,Imports (ZWE),2600.6388909694,Imports (ZWE),Bottom-up,No
MOZ,2026.0,LFO,46.7777778152,Light Fuel Oil,Bottom-up,No
MOZ,2026.0,NGA,10777.5555641776,Natural Gas,Bottom-up,No
MOZ,2026.0,SOL,21.055555572400003,Solar,Bottom-up,No
