Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
MOZ,2020.0,EL3E,16944.1389024442,Current electrified,Bottom-up,No
MOZ,2021.0,EL3E,13078.2500104626,Current electrified,Bottom-up,No
MOZ,2021.0,EL3U,510.1388892970001,New electrified,Bottom-up,No
MOZ,2022.0,EL3E,12306.3333431784,Current electrified,Bottom-up,No
MOZ,2022.0,EL3U,1020.277778594,New electrified,Bottom-up,No
MOZ,2023.0,EL3E,11598.5000092788,Current electrified,Bottom-up,No
MOZ,2023.0,EL3U,1530.416667891,New electrified,Bottom-up,No
MOZ,2024.0,EL3E,10955.1944532086,Current electrified,Bottom-up,No
MOZ,2024.0,EL3U,2040.555557188,New electrified,Bottom-up,No
MOZ,2025.0,EL3E,10378.7222305252,Current electrified,Bottom-up,No
MOZ,2025.0,EL3U,2550.694446485,New electrified,Bottom-up,No
MOZ,2026.0,EL3E,10390.6666749792,Current electrified,Bottom-up,No
MOZ,2026.0,EL3U,3060.833335782,New electrified,Bottom-up,No
MOZ,2027.0,EL3E,10468.944452819602,Current electrified,Bottom-up,No
MOZ,2027.0,EL3U,3251.9444470460003,New electrified,Bottom-up,No
MOZ,2028.0,EL3E,10610.5277862662,Current electrified,Bottom-up,No
MOZ,2028.0,EL3U,3443.05555831,New electrified,Bottom-up,No
MOZ,2029.0,EL3E,10813.083341983802,Current electrified,Bottom-up,No
MOZ,2029.0,EL3U,3634.166669574,New electrified,Bottom-up,No
MOZ,2030.0,EL3E,11074.027786637002,Current electrified,Bottom-up,No
MOZ,2030.0,EL3U,3825.2777808380006,New electrified,Bottom-up,No
MOZ,2020.0,MWIEL1,268.3611113258,Exports (MWI),Bottom-up,No
MOZ,2021.0,MWIEL1,1177.7222231644,Exports (MWI),Bottom-up,No
MOZ,2022.0,MWIEL1,2129.861112815,Exports (MWI),Bottom-up,No
MOZ,2023.0,MWIEL1,3128.7222247252,Exports (MWI),Bottom-up,No
MOZ,2023.0,ZWEEL1,117.0277778714,Exports (ZWE),Bottom-up,No
MOZ,2024.0,MWIEL1,3253.4444470472004,Exports (MWI),Bottom-up,No
MOZ,2024.0,SWZEL1,84.94444451240001,Exports (SWZ),Bottom-up,No
MOZ,2025.0,MWIEL1,4319.1388923442,Exports (MWI),Bottom-up,No
MOZ,2025.0,SWZEL1,36.388888918000006,Exports (SWZ),Bottom-up,No
MOZ,2025.0,ZAFEL1,4731.777781563201,Exports (ZAF),Bottom-up,No
MOZ,2025.0,ZWEEL1,301.3333335744,Exports (ZWE),Bottom-up,No
MOZ,2026.0,MWIEL1,5392.2500043138,Exports (MWI),Bottom-up,No
MOZ,2026.0,SWZEL1,83.8611111782,Exports (SWZ),Bottom-up,No
MOZ,2026.0,ZAFEL1,4164.444447776001,Exports (ZAF),Bottom-up,No
MOZ,2026.0,ZWEEL1,384.7500003078,Exports (ZWE),Bottom-up,No
MOZ,2027.0,MWIEL1,6190.0555605076,Exports (MWI),Bottom-up,No
MOZ,2027.0,SWZEL1,15.3611111234,Exports (SWZ),Bottom-up,No
MOZ,2027.0,ZAFEL1,4917.694448378601,Exports (ZAF),Bottom-up,No
MOZ,2027.0,ZWEEL1,384.7500003078,Exports (ZWE),Bottom-up,No
MOZ,2028.0,MWIEL1,6469.8888940648,Exports (MWI),Bottom-up,No
MOZ,2028.0,SWZEL1,2.0277777794,Exports (SWZ),Bottom-up,No
MOZ,2028.0,ZAFEL1,4528.8333369564,Exports (ZAF),Bottom-up,No
MOZ,2028.0,ZWEEL1,493.7777781728,Exports (ZWE),Bottom-up,No
MOZ,2029.0,MWIEL1,6702.138894250601,Exports (MWI),Bottom-up,No
MOZ,2029.0,ZAFEL1,4572.0555592132,Exports (ZAF),Bottom-up,No
MOZ,2029.0,ZWEEL1,336.6944447138,Exports (ZWE),Bottom-up,No
MOZ,2030.0,MWIEL1,6799.6666721064,Exports (MWI),Bottom-up,No
MOZ,2030.0,ZAFEL1,11395.1944535606,Exports (ZAF),Bottom-up,No
MOZ,2020.0,EL3E,16944.1389024442,Current electrified,Bottom-up,High
MOZ,2021.0,EL3E,13078.2500104626,Current electrified,Bottom-up,High
MOZ,2021.0,EL3U,510.1388892970001,New electrified,Bottom-up,High
MOZ,2022.0,EL3E,12306.3333431784,Current electrified,Bottom-up,High
MOZ,2022.0,EL3U,1020.277778594,New electrified,Bottom-up,High
MOZ,2023.0,EL3E,11598.5000092788,Current electrified,Bottom-up,High
MOZ,2023.0,EL3U,1530.416667891,New electrified,Bottom-up,High
MOZ,2024.0,EL3E,10955.1944532086,Current electrified,Bottom-up,High
MOZ,2024.0,EL3U,2040.555557188,New electrified,Bottom-up,High
MOZ,2025.0,EL3E,10378.7222305252,Current electrified,Bottom-up,High
MOZ,2025.0,EL3U,2550.694446485,New electrified,Bottom-up,High
MOZ,2026.0,EL3E,10390.6666749792,Current electrified,Bottom-up,High
MOZ,2026.0,EL3U,3060.833335782,New electrified,Bottom-up,High
MOZ,2027.0,EL3E,10468.944452819602,Current electrified,Bottom-up,High
MOZ,2027.0,EL3U,3251.9444470460003,New electrified,Bottom-up,High
MOZ,2028.0,EL3E,10610.5277862662,Current electrified,Bottom-up,High
MOZ,2028.0,EL3U,3443.05555831,New electrified,Bottom-up,High
MOZ,2029.0,EL3E,10813.083341983802,Current electrified,Bottom-up,High
MOZ,2029.0,EL3U,3634.166669574,New electrified,Bottom-up,High
MOZ,2030.0,EL3E,11074.027786637002,Current electrified,Bottom-up,High
MOZ,2030.0,EL3U,3825.2777808380006,New electrified,Bottom-up,High
MOZ,2020.0,MWIEL1,268.3611113258,Exports (MWI),Bottom-up,High
MOZ,2021.0,MWIEL1,1177.7222231644,Exports (MWI),Bottom-up,High
MOZ,2021.0,ZAFEL1,32039.6944700762,Exports (ZAF),Bottom-up,High
MOZ,2021.0,ZWEEL1,629.6666671704,Exports (ZWE),Bottom-up,High
MOZ,2022.0,MWIEL1,2129.861112815,Exports (MWI),Bottom-up,High
MOZ,2022.0,ZAFEL1,31226.0555805364,Exports (ZAF),Bottom-up,High
MOZ,2022.0,ZWEEL1,263.8611113222,Exports (ZWE),Bottom-up,High
MOZ,2023.0,MWIEL1,356.2777780628,Exports (MWI),Bottom-up,High
MOZ,2023.0,ZAFEL1,32039.6944700762,Exports (ZAF),Bottom-up,High
MOZ,2023.0,ZWEEL1,339.583333605,Exports (ZWE),Bottom-up,High
MOZ,2024.0,MWIEL1,451.8333336948001,Exports (MWI),Bottom-up,High
MOZ,2024.0,SWZEL1,207.1388890546,Exports (SWZ),Bottom-up,High
MOZ,2024.0,ZAFEL1,32039.6944700762,Exports (ZAF),Bottom-up,High
MOZ,2024.0,ZWEEL1,488.472222613,Exports (ZWE),Bottom-up,High
MOZ,2025.0,MWIEL1,746.2777783748,Exports (MWI),Bottom-up,High
MOZ,2025.0,SWZEL1,578.3888893516,Exports (SWZ),Bottom-up,High
MOZ,2025.0,ZAFEL1,32039.6944700762,Exports (ZAF),Bottom-up,High
MOZ,2025.0,ZWEEL1,430.3333336776,Exports (ZWE),Bottom-up,High
MOZ,2026.0,MWIEL1,1819.3888903444,Exports (MWI),Bottom-up,High
MOZ,2026.0,SWZEL1,949.8055563154,Exports (SWZ),Bottom-up,High
MOZ,2026.0,ZAFEL1,31950.7778033384,Exports (ZAF),Bottom-up,High
MOZ,2026.0,ZWEEL1,626.6944449458,Exports (ZWE),Bottom-up,High
MOZ,2027.0,MWIEL1,2128.1111128136,Exports (MWI),Bottom-up,High
MOZ,2027.0,SWZEL1,1169.8055564914,Exports (SWZ),Bottom-up,High
MOZ,2027.0,ZAFEL1,32039.6944700762,Exports (ZAF),Bottom-up,High
MOZ,2027.0,ZWEEL1,1066.5833341866,Exports (ZWE),Bottom-up,High
MOZ,2028.0,MWIEL1,2309.0000018472,Exports (MWI),Bottom-up,High
MOZ,2028.0,SWZEL1,1323.6944455034,Exports (SWZ),Bottom-up,High
MOZ,2028.0,ZAFEL1,32039.6944700762,Exports (ZAF),Bottom-up,High
MOZ,2028.0,ZWEEL1,692.3055561094001,Exports (ZWE),Bottom-up,High
MOZ,2029.0,MWIEL1,2403.9722241454,Exports (MWI),Bottom-up,High
MOZ,2029.0,SWZEL1,1486.388890078,Exports (SWZ),Bottom-up,High
MOZ,2029.0,ZAFEL1,32039.6944700762,Exports (ZAF),Bottom-up,High
MOZ,2029.0,ZWEEL1,765.5000006124,Exports (ZWE),Bottom-up,High
MOZ,2030.0,MWIEL1,2493.6388908838003,Exports (MWI),Bottom-up,High
MOZ,2030.0,SWZEL1,1149.9166675866002,Exports (SWZ),Bottom-up,High
MOZ,2030.0,ZAFEL1,32039.6944700762,Exports (ZAF),Bottom-up,High
MOZ,2030.0,ZWEEL1,546.1666671036,Exports (ZWE),Bottom-up,High
MOZ,2020.0,EL3E,16944.1389024442,Current electrified,Top-down high,No
MOZ,2021.0,EL3E,13078.2500104626,Current electrified,Top-down high,No
MOZ,2021.0,EL3U,1070.7500008566,New electrified,Top-down high,No
MOZ,2022.0,EL3E,12306.3333431784,Current electrified,Top-down high,No
MOZ,2022.0,EL3U,2141.4722239354,New electrified,Top-down high,No
MOZ,2023.0,EL3E,11598.5000092788,Current electrified,Top-down high,No
MOZ,2023.0,EL3U,3212.2222247920004,New electrified,Top-down high,No
MOZ,2024.0,EL3E,10955.1944532086,Current electrified,Top-down high,No
MOZ,2024.0,EL3U,4282.9722256486,New electrified,Top-down high,No
MOZ,2025.0,EL3E,10378.7222305252,Current electrified,Top-down high,No
MOZ,2025.0,EL3U,5353.6944487274,New electrified,Top-down high,No
MOZ,2026.0,EL3E,10390.6666749792,Current electrified,Top-down high,No
MOZ,2026.0,EL3U,6424.444449584001,New electrified,Top-down high,No
MOZ,2027.0,EL3E,10468.944452819602,Current electrified,Top-down high,No
MOZ,2027.0,EL3U,6826.166672127601,New electrified,Top-down high,No
MOZ,2028.0,EL3E,10610.5277862662,Current electrified,Top-down high,No
MOZ,2028.0,EL3U,7227.916672449,New electrified,Top-down high,No
MOZ,2029.0,EL3E,10813.083341983802,Current electrified,Top-down high,No
MOZ,2029.0,EL3U,7629.6666727704,New electrified,Top-down high,No
MOZ,2030.0,EL3E,11074.027786637002,Current electrified,Top-down high,No
MOZ,2030.0,EL3U,8031.388895314,New electrified,Top-down high,No
MOZ,2020.0,MWIEL1,268.3611113258,Exports (MWI),Top-down high,No
MOZ,2021.0,MWIEL1,1475.1666678468,Exports (MWI),Top-down high,No
MOZ,2021.0,ZWEEL1,568.5833337882,Exports (ZWE),Top-down high,No
