Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
SEN,2020.0,EL3E,4251.888892290401,Current electrified,Bottom-up,No
SEN,2021.0,EL3E,4518.9444480596,Current electrified,Bottom-up,No
SEN,2021.0,EL3U,367.69444473860005,New electrified,Bottom-up,No
SEN,2022.0,EL3E,4715.972225995,Current electrified,Bottom-up,No
SEN,2022.0,EL3U,735.3611116994,New electrified,Bottom-up,No
SEN,2023.0,EL3E,4912.2500039298,Current electrified,Bottom-up,No
SEN,2023.0,EL3U,1103.0555564380002,New electrified,Bottom-up,No
SEN,2024.0,EL3E,5107.6666707528,Current electrified,Bottom-up,No
SEN,2024.0,EL3U,1470.7500011766,New electrified,Bottom-up,No
SEN,2025.0,EL3E,5302.083337575,Current electrified,Bottom-up,No
SEN,2025.0,EL3U,1838.4166681374,New electrified,Bottom-up,No
SEN,2026.0,EL3E,5512.638893298999,Current electrified,Bottom-up,No
SEN,2026.0,EL3U,2206.1111128760003,New electrified,Bottom-up,No
SEN,2027.0,EL3E,5722.083337911,Current electrified,Bottom-up,No
SEN,2027.0,EL3U,2311.250001849,New electrified,Bottom-up,No
SEN,2028.0,EL3E,5930.472226966601,Current electrified,Bottom-up,No
SEN,2028.0,EL3U,2416.388890822,New electrified,Bottom-up,No
SEN,2029.0,EL3E,6137.7500049102,Current electrified,Bottom-up,No
SEN,2029.0,EL3U,2521.527779795,New electrified,Bottom-up,No
SEN,2030.0,EL3E,6343.888893964,Current electrified,Bottom-up,No
SEN,2030.0,EL3U,2626.666668768,New electrified,Bottom-up,No
SEN,2020.0,GINEL1,127.0277778794,Exports (GIN),Bottom-up,No
SEN,2020.0,MLIEL1,2738.7777799688,Exports (MLI),Bottom-up,No
SEN,2021.0,GMBEL1,182.9444445908,Exports (GMB),Bottom-up,No
SEN,2021.0,MLIEL1,2738.7777799688,Exports (MLI),Bottom-up,No
SEN,2022.0,GMBEL1,234.8888890768,Exports (GMB),Bottom-up,No
SEN,2022.0,MLIEL1,2602.2500020818,Exports (MLI),Bottom-up,No
SEN,2023.0,GMBEL1,7.4166666726,Exports (GMB),Bottom-up,No
SEN,2023.0,MLIEL1,2364.0000018912,Exports (MLI),Bottom-up,No
SEN,2024.0,GMBEL1,15.4722222346,Exports (GMB),Bottom-up,No
SEN,2024.0,MLIEL1,2272.4444462624,Exports (MLI),Bottom-up,No
SEN,2025.0,GMBEL1,13.416666677400002,Exports (GMB),Bottom-up,No
SEN,2025.0,MLIEL1,2250.5000018004,Exports (MLI),Bottom-up,No
SEN,2026.0,MLIEL1,2314.8333351852,Exports (MLI),Bottom-up,No
SEN,2027.0,MLIEL1,2132.8888905952,Exports (MLI),Bottom-up,No
SEN,2028.0,GINEL1,100.7222223028,Exports (GIN),Bottom-up,No
SEN,2028.0,MLIEL1,2669.9166688026003,Exports (MLI),Bottom-up,No
SEN,2029.0,MLIEL1,2738.7777799688,Exports (MLI),Bottom-up,No
SEN,2030.0,MLIEL1,2362.3611130010004,Exports (MLI),Bottom-up,No
SEN,2020.0,EL3E,4251.916670068201,Current electrified,Bottom-up,High
SEN,2021.0,EL3E,4518.9444480596,Current electrified,Bottom-up,High
SEN,2021.0,EL3U,367.69444473860005,New electrified,Bottom-up,High
SEN,2022.0,EL3E,4715.972225995,Current electrified,Bottom-up,High
SEN,2022.0,EL3U,735.3611116994,New electrified,Bottom-up,High
SEN,2023.0,EL3E,4912.2500039298,Current electrified,Bottom-up,High
SEN,2023.0,EL3U,1103.0555564380002,New electrified,Bottom-up,High
SEN,2024.0,EL3E,5107.6666707528,Current electrified,Bottom-up,High
SEN,2024.0,EL3U,1470.7500011766,New electrified,Bottom-up,High
SEN,2025.0,EL3E,5302.083337575,Current electrified,Bottom-up,High
SEN,2025.0,EL3U,1838.4166681374,New electrified,Bottom-up,High
SEN,2026.0,EL3E,5512.638893298999,Current electrified,Bottom-up,High
SEN,2026.0,EL3U,2206.1111128760003,New electrified,Bottom-up,High
SEN,2027.0,EL3E,5722.083337911,Current electrified,Bottom-up,High
SEN,2027.0,EL3U,2311.250001849,New electrified,Bottom-up,High
SEN,2028.0,EL3E,5930.4722269666,Current electrified,Bottom-up,High
SEN,2028.0,EL3U,2416.388890822,New electrified,Bottom-up,High
SEN,2029.0,EL3E,6137.7500049102,Current electrified,Bottom-up,High
SEN,2029.0,EL3U,2521.527779795,New electrified,Bottom-up,High
SEN,2030.0,EL3E,6343.888893964,Current electrified,Bottom-up,High
SEN,2030.0,EL3U,2626.666668768,New electrified,Bottom-up,High
SEN,2020.0,GINEL1,276.6944446658,Exports (GIN),Bottom-up,High
SEN,2020.0,MLIEL1,2738.7777799688,Exports (MLI),Bottom-up,High
SEN,2021.0,GMBEL1,152.5277778998,Exports (GMB),Bottom-up,High
SEN,2022.0,GMBEL1,337.05555582520003,Exports (GMB),Bottom-up,High
SEN,2022.0,MLIEL1,32.500000026,Exports (MLI),Bottom-up,High
SEN,2023.0,MLIEL1,1631.0833346382,Exports (MLI),Bottom-up,High
SEN,2023.0,MRTEL1,356.111111396,Exports (MRT),Bottom-up,High
SEN,2024.0,MLIEL1,2738.7777799688,Exports (MLI),Bottom-up,High
SEN,2024.0,MRTEL1,775.1111117312,Exports (MRT),Bottom-up,High
SEN,2025.0,MLIEL1,2738.7777799688,Exports (MLI),Bottom-up,High
SEN,2025.0,MRTEL1,832.1944451101999,Exports (MRT),Bottom-up,High
SEN,2026.0,MLIEL1,2738.7777799688,Exports (MLI),Bottom-up,High
SEN,2026.0,MRTEL1,832.1944451101999,Exports (MRT),Bottom-up,High
SEN,2027.0,MLIEL1,2738.7777799688,Exports (MLI),Bottom-up,High
SEN,2027.0,MRTEL1,832.1944451101999,Exports (MRT),Bottom-up,High
SEN,2028.0,MLIEL1,2738.7777799688,Exports (MLI),Bottom-up,High
SEN,2028.0,MRTEL1,722.777778356,Exports (MRT),Bottom-up,High
SEN,2029.0,MLIEL1,2738.7777799688,Exports (MLI),Bottom-up,High
SEN,2029.0,MRTEL1,560.416667115,Exports (MRT),Bottom-up,High
SEN,2030.0,MLIEL1,2732.8333355196,Exports (MLI),Bottom-up,High
SEN,2030.0,MRTEL1,512.3333337432,Exports (MRT),Bottom-up,High
SEN,2020.0,EL3E,4251.888892290401,Current electrified,Top-down high,No
SEN,2021.0,EL3E,4518.9444480596,Current electrified,Top-down high,No
SEN,2021.0,EL3U,483.5277781646,New electrified,Top-down high,No
SEN,2022.0,EL3E,4716.0000037728,Current electrified,Top-down high,No
SEN,2022.0,EL3U,967.0277785514,New electrified,Top-down high,No
SEN,2023.0,EL3E,4912.2500039298,Current electrified,Top-down high,No
SEN,2023.0,EL3U,1450.5555567160002,New electrified,Top-down high,No
SEN,2024.0,EL3E,5107.638892975,Current electrified,Top-down high,No
SEN,2024.0,EL3U,1934.0833348806,New electrified,Top-down high,No
SEN,2025.0,EL3E,5302.1111153528,Current electrified,Top-down high,No
SEN,2025.0,EL3U,2417.5833352674003,New electrified,Top-down high,No
SEN,2026.0,EL3E,5512.638893299,Current electrified,Top-down high,No
SEN,2026.0,EL3U,2901.1111134320004,New electrified,Top-down high,No
SEN,2027.0,EL3E,5722.083337911,Current electrified,Top-down high,No
SEN,2027.0,EL3U,3040.7777802104,New electrified,Top-down high,No
SEN,2028.0,EL3E,5930.4722269666,Current electrified,Top-down high,No
SEN,2028.0,EL3U,3180.416669211,New electrified,Top-down high,No
SEN,2029.0,EL3E,6137.722227132399,Current electrified,Top-down high,No
SEN,2029.0,EL3U,3320.0833359894,New electrified,Top-down high,No
SEN,2030.0,EL3E,6343.861116186201,Current electrified,Top-down high,No
SEN,2030.0,EL3U,3459.72222499,New electrified,Top-down high,No
SEN,2020.0,GINEL1,123.750000099,Exports (GIN),Top-down high,No
SEN,2020.0,MLIEL1,2738.7777799688,Exports (MLI),Top-down high,No
SEN,2021.0,GMBEL1,244.9166668626,Exports (GMB),Top-down high,No
SEN,2021.0,MLIEL1,2738.7777799688,Exports (MLI),Top-down high,No
SEN,2022.0,GMBEL1,295.2500002362,Exports (GMB),Top-down high,No
SEN,2022.0,MLIEL1,2718.9444466196,Exports (MLI),Top-down high,No
