Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
SEN,2020.0,COA,210.5000001684,Coal,Bottom-up,No
SEN,2020.0,HFO,5306.6388931342,Heavy Fuel Oil,Bottom-up,No
SEN,2020.0,HYD,1061.8888897384,Hydropower,Bottom-up,No
SEN,2020.0,Imports (MRT),832.1944451101999,Imports (MRT),Bottom-up,No
SEN,2020.0,LFO,230.8611112958,Light Fuel Oil,Bottom-up,No
SEN,2020.0,SOL,144.8333334492,Solar,Bottom-up,No
SEN,2020.0,WIN,149.8333334532,Wind,Bottom-up,No
SEN,2021.0,BIO,810.7500006486,Biomass,Bottom-up,No
SEN,2021.0,COA,210.5000001684,Coal,Bottom-up,No
SEN,2021.0,HFO,3960.0277809458,Heavy Fuel Oil,Bottom-up,No
SEN,2021.0,HYD,1061.8888897384,Hydropower,Bottom-up,No
SEN,2021.0,Imports (GIN),1671.5555568928,Imports (GIN),Bottom-up,No
SEN,2021.0,Imports (MRT),527.0277781994,Imports (MRT),Bottom-up,No
SEN,2021.0,LFO,219.6111112868,Light Fuel Oil,Bottom-up,No
SEN,2021.0,SOL,144.0000001152,Solar,Bottom-up,No
SEN,2021.0,WIN,149.8333334532,Wind,Bottom-up,No
SEN,2022.0,BIO,810.7500006486,Biomass,Bottom-up,No
SEN,2022.0,COA,210.5000001684,Coal,Bottom-up,No
SEN,2022.0,HFO,4177.1388922306,Heavy Fuel Oil,Bottom-up,No
SEN,2022.0,HYD,1061.8888897384,Hydropower,Bottom-up,No
SEN,2022.0,Imports (GIN),1611.6666679560003,Imports (GIN),Bottom-up,No
SEN,2022.0,Imports (MRT),832.1944451101999,Imports (MRT),Bottom-up,No
SEN,2022.0,LFO,199.0555557148,Light Fuel Oil,Bottom-up,No
SEN,2022.0,SOL,270.69444466100003,Solar,Bottom-up,No
SEN,2022.0,WIN,149.8333334532,Wind,Bottom-up,No
SEN,2023.0,BIO,810.7500006486,Biomass,Bottom-up,No
SEN,2023.0,COA,199.9722223822,Coal,Bottom-up,No
SEN,2023.0,HFO,4602.1944481262,Heavy Fuel Oil,Bottom-up,No
SEN,2023.0,HYD,1263.0000010104002,Hydropower,Bottom-up,No
SEN,2023.0,Imports (GIN),1178.750000943,Imports (GIN),Bottom-up,No
SEN,2023.0,Imports (MRT),832.1944451101999,Imports (MRT),Bottom-up,No
SEN,2023.0,LFO,199.3333334928,Light Fuel Oil,Bottom-up,No
SEN,2023.0,SOL,269.8333335492,Solar,Bottom-up,No
SEN,2023.0,WIN,149.8333334532,Wind,Bottom-up,No
SEN,2024.0,BIO,810.7500006486,Biomass,Bottom-up,No
SEN,2024.0,COA,189.444444596,Coal,Bottom-up,No
SEN,2024.0,HFO,4367.3888923828,Heavy Fuel Oil,Bottom-up,No
SEN,2024.0,HYD,2345.694446321,Hydropower,Bottom-up,No
SEN,2024.0,Imports (GIN),1192.500000954,Imports (GIN),Bottom-up,No
SEN,2024.0,Imports (MRT),576.8333337948001,Imports (MRT),Bottom-up,No
SEN,2024.0,LFO,188.2222223728,Light Fuel Oil,Bottom-up,No
SEN,2024.0,SOL,268.97222243740003,Solar,Bottom-up,No
SEN,2024.0,WIN,149.8333334532,Wind,Bottom-up,No
SEN,2025.0,BIO,810.7500006486,Biomass,Bottom-up,No
SEN,2025.0,COA,178.9166668098,Coal,Bottom-up,No
SEN,2025.0,HFO,4132.5555588616,Heavy Fuel Oil,Bottom-up,No
SEN,2025.0,HYD,3981.0555587404,Hydropower,Bottom-up,No
SEN,2025.0,Imports (GIN),654.4722227458001,Imports (GIN),Bottom-up,No
