Country,y,f,Total annual demand (GWh),Demand type
KEN,2020.0,EL3E,9869.2222301176,Current electrified
KEN,2021.0,EL3E,11740.9166760594,Current electrified
KEN,2021.0,EL3U,752.77777838,New electrified
KEN,2022.0,EL3E,12446.4722321794,Current electrified
KEN,2022.0,EL3U,1505.55555676,New electrified
KEN,2023.0,EL3E,13137.50001051,Current electrified
KEN,2023.0,EL3U,2258.33333514,New electrified
KEN,2024.0,EL3E,13814.9444554964,Current electrified
KEN,2024.0,EL3U,3011.11111352,New electrified
KEN,2025.0,EL3E,14480.583344917804,Current electrified
KEN,2025.0,EL3U,3763.888891900001,New electrified
KEN,2026.0,EL3E,15389.3611234226,Current electrified
KEN,2026.0,EL3U,4516.66667028,New electrified
KEN,2027.0,EL3E,16288.555568586402,Current electrified
KEN,2027.0,EL3U,4752.916670469,New electrified
KEN,2028.0,EL3E,17178.4444581872,Current electrified
KEN,2028.0,EL3U,4989.166670658,New electrified
KEN,2029.0,EL3E,18059.9722366702,Current electrified
KEN,2029.0,EL3U,5225.416670847,New electrified
KEN,2030.0,EL3E,18934.3611262586,Current electrified
KEN,2030.0,EL3U,5461.666671036,New electrified
KEN,2020.0,TZAEL1,5992.777782572,Exports (TZA)
KEN,2021.0,TZAEL1,8120.555562052001,Exports (TZA)
KEN,2022.0,TZAEL1,10933.33334208,Exports (TZA)
KEN,2022.0,UGAEL1,555.9444448892,Exports (UGA)
KEN,2023.0,TZAEL1,12790.9166768994,Exports (TZA)
KEN,2023.0,UGAEL1,2746.4166688638,Exports (UGA)
KEN,2024.0,TZAEL1,14535.5000116284,Exports (TZA)
KEN,2024.0,UGAEL1,2136.7500017094,Exports (UGA)
KEN,2025.0,TZAEL1,12241.7222320156,Exports (TZA)
KEN,2025.0,UGAEL1,2708.6388910558003,Exports (UGA)
KEN,2026.0,TZAEL1,10763.916675277802,Exports (TZA)
KEN,2026.0,UGAEL1,2129.2222239256,Exports (UGA)
KEN,2027.0,TZAEL1,10152.6666747888,Exports (TZA)
KEN,2027.0,UGAEL1,2310.8055574042,Exports (UGA)
KEN,2028.0,TZAEL1,11052.1388977306,Exports (TZA)
KEN,2028.0,UGAEL1,1856.0000014848,Exports (UGA)
KEN,2029.0,TZAEL1,10667.916675201,Exports (TZA)
KEN,2029.0,UGAEL1,1781.7500014254,Exports (UGA)
KEN,2030.0,TZAEL1,10044.2222302576,Exports (TZA)
KEN,2030.0,UGAEL1,1150.2500009202,Exports (UGA)
