Country,y,f,Total annual demand (GWh),Demand type
TZA,2020.0,EL3E,6819.111116566401,Current electrified
TZA,2020.0,EL3U,649.5000005196,New electrified
TZA,2021.0,EL3E,7742.277783971601,Current electrified
TZA,2021.0,EL3U,1299.0000010392,New electrified
TZA,2022.0,EL3E,8703.1388958514,Current electrified
TZA,2022.0,EL3U,1948.5000015588,New electrified
TZA,2023.0,EL3E,9664.7777855096,Current electrified
TZA,2023.0,EL3U,2598.0000020784,New electrified
TZA,2024.0,EL3E,10627.1944529462,Current electrified
TZA,2024.0,EL3U,3247.5000025980003,New electrified
TZA,2025.0,EL3E,11590.5277870502,Current electrified
TZA,2025.0,EL3U,3897.0000031176,New electrified
TZA,2026.0,EL3E,12524.9166766866,Current electrified
TZA,2026.0,EL3U,4546.5000036372,New electrified
TZA,2027.0,EL3E,13460.2222329904,Current electrified
TZA,2027.0,EL3U,5196.0000041568,New electrified
TZA,2028.0,EL3E,14396.4722337394,Current electrified
TZA,2028.0,EL3U,5845.500004676401,New electrified
TZA,2029.0,EL3E,15333.5555678224,Current electrified
TZA,2029.0,EL3U,6495.0000051960005,New electrified
TZA,2030.0,EL3E,16271.5555685728,Current electrified
TZA,2030.0,EL3U,7144.5000057156,New electrified
TZA,2020.0,ZMBEL1,4410.6666701952,Exports (ZMB)
TZA,2021.0,BDIEL1,82.9444445108,Exports (BDI)
TZA,2021.0,ZMBEL1,3544.8055583914,Exports (ZMB)
TZA,2022.0,BDIEL1,122.9722223206,Exports (BDI)
TZA,2022.0,RWAEL1,495.555555952,Exports (RWA)
TZA,2022.0,ZMBEL1,3379.7777804816,Exports (ZMB)
TZA,2023.0,BDIEL1,224.6944446242,Exports (BDI)
TZA,2023.0,RWAEL1,96.2777778548,Exports (RWA)
TZA,2023.0,ZMBEL1,3390.4166693790003,Exports (ZMB)
TZA,2024.0,BDIEL1,140.44444455680002,Exports (BDI)
TZA,2024.0,RWAEL1,395.13888920500005,Exports (RWA)
TZA,2024.0,ZMBEL1,3484.1388916762,Exports (ZMB)
TZA,2025.0,BDIEL1,91.4166667398,Exports (BDI)
TZA,2025.0,ZMBEL1,2865.0555578476,Exports (ZMB)
TZA,2026.0,BDIEL1,140.44444455680002,Exports (BDI)
TZA,2026.0,RWAEL1,1574.3611123706,Exports (RWA)
TZA,2026.0,ZMBEL1,2756.666668872,Exports (ZMB)
TZA,2027.0,BDIEL1,140.44444455680002,Exports (BDI)
TZA,2027.0,RWAEL1,461.3611114802,Exports (RWA)
TZA,2027.0,ZMBEL1,2756.666668872,Exports (ZMB)
TZA,2028.0,BDIEL1,140.44444455680002,Exports (BDI)
TZA,2028.0,RWAEL1,443.2222225768,Exports (RWA)
TZA,2028.0,ZMBEL1,2756.666668872,Exports (ZMB)
TZA,2029.0,BDIEL1,140.44444455680002,Exports (BDI)
TZA,2029.0,RWAEL1,447.0277781354,Exports (RWA)
TZA,2029.0,ZMBEL1,2756.666668872,Exports (ZMB)
TZA,2030.0,BDIEL1,140.44444455680002,Exports (BDI)
TZA,2030.0,RWAEL1,346.75000027740003,Exports (RWA)
TZA,2030.0,ZMBEL1,2756.666668872,Exports (ZMB)
