Country,y,f,Total annual demand (GWh),Demand type
MAR,2020.0,EL3E,31560.5278030262,Current electrified
MAR,2021.0,EL3E,36539.861140343,Current electrified
MAR,2022.0,EL3E,40885.58336604181,Current electrified
MAR,2023.0,EL3E,45240.416702859,Current electrified
MAR,2024.0,EL3E,49605.7778174624,Current electrified
MAR,2025.0,EL3E,53983.0000431864,Current electrified
MAR,2026.0,EL3E,57217.166712440405,Current electrified
MAR,2027.0,EL3E,60465.138937261,Current electrified
MAR,2028.0,EL3E,63727.05560653721,Current electrified
MAR,2029.0,EL3E,67002.7222758244,Current electrified
MAR,2030.0,EL3E,70291.527834011,Current electrified
