Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
DJI,2020.0,EL3E,495.7777781744,Current electrified,Bottom-up,No
DJI,2021.0,EL3E,508.38888929560005,Current electrified,Bottom-up,No
DJI,2021.0,EL3U,31.250000025,New electrified,Bottom-up,No
DJI,2022.0,EL3E,519.7500004158001,Current electrified,Bottom-up,No
DJI,2022.0,EL3U,62.50000005,New electrified,Bottom-up,No
DJI,2023.0,EL3E,530.000000424,Current electrified,Bottom-up,No
DJI,2023.0,EL3U,93.75000007500002,New electrified,Bottom-up,No
DJI,2024.0,EL3E,539.305555987,Current electrified,Bottom-up,No
DJI,2024.0,EL3U,125.0000001,New electrified,Bottom-up,No
DJI,2025.0,EL3E,567.8055560098001,Current electrified,Bottom-up,No
DJI,2025.0,EL3U,156.250000125,New electrified,Bottom-up,No
DJI,2026.0,EL3E,596.666667144,Current electrified,Bottom-up,No
DJI,2026.0,EL3U,187.50000015000003,New electrified,Bottom-up,No
DJI,2027.0,EL3E,625.8888893896,Current electrified,Bottom-up,No
DJI,2027.0,EL3U,191.3333334864,New electrified,Bottom-up,No
DJI,2028.0,EL3E,655.4444449688,Current electrified,Bottom-up,No
DJI,2028.0,EL3U,195.138889045,New electrified,Bottom-up,No
DJI,2029.0,EL3E,685.2500005482,Current electrified,Bottom-up,No
DJI,2029.0,EL3U,198.9444446036,New electrified,Bottom-up,No
DJI,2030.0,EL3E,719.6666672424001,Current electrified,Bottom-up,No
DJI,2030.0,EL3U,202.77777794,New electrified,Bottom-up,No
DJI,2021.0,ETHEL1,3.4166666694,Exports (ETH),Bottom-up,No
DJI,2020.0,EL3E,495.7777781744,Current electrified,Bottom-up,High
DJI,2021.0,EL3E,508.38888929560005,Current electrified,Bottom-up,High
DJI,2021.0,EL3U,31.250000025,New electrified,Bottom-up,High
DJI,2022.0,EL3E,519.7500004158001,Current electrified,Bottom-up,High
DJI,2022.0,EL3U,62.50000005,New electrified,Bottom-up,High
DJI,2023.0,EL3E,530.000000424,Current electrified,Bottom-up,High
DJI,2023.0,EL3U,93.75000007500002,New electrified,Bottom-up,High
DJI,2024.0,EL3E,539.305555987,Current electrified,Bottom-up,High
