Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
LBR,2020.0,HFO,1067.1111119648,Heavy Fuel Oil,Bottom-up,No
LBR,2020.0,HYD,285.02777800580003,Hydropower,Bottom-up,No
LBR,2020.0,LFO,122.1666667644,Light Fuel Oil,Bottom-up,No
LBR,2021.0,HFO,712.6666672368,Heavy Fuel Oil,Bottom-up,No
LBR,2021.0,HYD,285.02777800580003,Hydropower,Bottom-up,No
LBR,2021.0,Imports (GIN),169.88888902480002,Imports (GIN),Bottom-up,No
LBR,2021.0,LFO,120.05555565160002,Light Fuel Oil,Bottom-up,No
LBR,2022.0,HFO,716.4444450176001,Heavy Fuel Oil,Bottom-up,No
LBR,2022.0,HYD,285.02777800580003,Hydropower,Bottom-up,No
LBR,2022.0,Imports (CIV),308.91666691380004,Imports (CIV),Bottom-up,No
LBR,2022.0,LFO,112.61111120120002,Light Fuel Oil,Bottom-up,No
LBR,2022.0,SOL,6.250000005,Solar,Bottom-up,No
LBR,2023.0,HFO,947.4722229802,Heavy Fuel Oil,Bottom-up,No
LBR,2023.0,HYD,374.8888891888001,Hydropower,Bottom-up,No
LBR,2023.0,LFO,109.6666667544,Light Fuel Oil,Bottom-up,No
LBR,2023.0,SOL,6.250000005,Solar,Bottom-up,No
LBR,2024.0,HFO,907.6111118372,Heavy Fuel Oil,Bottom-up,No
LBR,2024.0,HYD,388.5277780886,Hydropower,Bottom-up,No
LBR,2024.0,Imports (GIN),17.8888889032,Imports (GIN),Bottom-up,No
LBR,2024.0,LFO,104.5000000836,Light Fuel Oil,Bottom-up,No
LBR,2024.0,SOL,8.888888896000001,Solar,Bottom-up,No
LBR,2025.0,HFO,867.7500006942,Heavy Fuel Oil,Bottom-up,No
LBR,2025.0,HYD,675.2500005402001,Hydropower,Bottom-up,No
LBR,2025.0,Imports (GIN),29.5000000236,Imports (GIN),Bottom-up,No
LBR,2025.0,LFO,99.30555563500002,Light Fuel Oil,Bottom-up,No
LBR,2025.0,SOL,15.972222235000002,Solar,Bottom-up,No
LBR,2026.0,HFO,827.8611117734,Heavy Fuel Oil,Bottom-up,No
LBR,2026.0,HYD,963.5000007708,Hydropower,Bottom-up,No
LBR,2026.0,Imports (GIN),141.2222223352,Imports (GIN),Bottom-up,No
LBR,2026.0,LFO,94.1111111864,Light Fuel Oil,Bottom-up,No
LBR,2026.0,SOL,18.3055555702,Solar,Bottom-up,No
LBR,2027.0,HFO,788.0000006304001,Heavy Fuel Oil,Bottom-up,No
