Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
ZAF,2020.0,EL3E,214397.33350485124,Current electrified,Bottom-up,No
ZAF,2021.0,EL3E,218009.9168410746,Current electrified,Bottom-up,No
ZAF,2021.0,EL3U,4905.7500039246,New electrified,Bottom-up,No
ZAF,2022.0,EL3E,225143.91684678185,Current electrified,Bottom-up,No
ZAF,2022.0,EL3U,9811.5000078492,New electrified,Bottom-up,No
ZAF,2023.0,EL3E,232185.8890746376,Current electrified,Bottom-up,No
ZAF,2023.0,EL3U,14717.222233996,New electrified,Bottom-up,No
ZAF,2024.0,EL3E,239143.4446357592,Current electrified,Bottom-up,No
ZAF,2024.0,EL3U,19622.972237920603,New electrified,Bottom-up,No
ZAF,2025.0,EL3E,246028.7779746008,Current electrified,Bottom-up,No
ZAF,2025.0,EL3U,24528.7222418452,New electrified,Bottom-up,No
ZAF,2026.0,EL3E,251113.80575644664,Current electrified,Bottom-up,No
ZAF,2026.0,EL3U,29434.4722457698,New electrified,Bottom-up,No
ZAF,2027.0,EL3E,256137.63909379905,Current electrified,Bottom-up,No
ZAF,2027.0,EL3U,29953.555579518405,New electrified,Bottom-up,No
ZAF,2028.0,EL3E,261098.63909776785,Current electrified,Bottom-up,No
ZAF,2028.0,EL3U,30472.6666910448,New electrified,Bottom-up,No
ZAF,2029.0,EL3E,265999.583546133,Current electrified,Bottom-up,No
ZAF,2029.0,EL3U,30991.777802571203,New electrified,Bottom-up,No
ZAF,2030.0,EL3E,270843.333550008,Current electrified,Bottom-up,No
ZAF,2030.0,EL3U,31510.888914097603,New electrified,Bottom-up,No
ZAF,2020.0,LSOEL1,823.1666673252,Exports (LSO),Bottom-up,No
ZAF,2020.0,MOZEL1,6358.5277828646,Exports (MOZ),Bottom-up,No
ZAF,2020.0,NAMEL1,3875.9444475452,Exports (NAM),Bottom-up,No
ZAF,2020.0,SWZEL1,1803.6944458874,Exports (SWZ),Bottom-up,No
ZAF,2021.0,LSOEL1,1093.750000875,Exports (LSO),Bottom-up,No
ZAF,2021.0,MOZEL1,5260.5277819862,Exports (MOZ),Bottom-up,No
ZAF,2021.0,NAMEL1,5034.0833373606,Exports (NAM),Bottom-up,No
ZAF,2021.0,SWZEL1,2303.3611129538,Exports (SWZ),Bottom-up,No
ZAF,2021.0,ZWEEL1,1375.0277788778,Exports (ZWE),Bottom-up,No
ZAF,2022.0,BWAEL1,2836.6388911582003,Exports (BWA),Bottom-up,No
ZAF,2022.0,LSOEL1,1384.2777788852,Exports (LSO),Bottom-up,No
ZAF,2022.0,MOZEL1,5920.611115847601,Exports (MOZ),Bottom-up,No
ZAF,2022.0,NAMEL1,5826.8888935504,Exports (NAM),Bottom-up,No
