Country,y,f,Total installed capacity (GW),Source,Scenario,Carbon Price
EGY,2020,BIO,1.082,Biomass,Bottom-up,No
EGY,2020,GAS,49.877609,Natural Gas,Bottom-up,No
EGY,2020,HFO,3.273369,Heavy Fuel Oil,Bottom-up,No
EGY,2020,HYD,2.87448,Hydropower,Bottom-up,No
EGY,2020,LFO,1.568592,Light Fuel Oil,Bottom-up,No
EGY,2020,SOL,2.190175,Solar,Bottom-up,No
EGY,2020,WIN,1.3310000000000002,Wind,Bottom-up,No
EGY,2021,BIO,1.1404,Biomass,Bottom-up,No
EGY,2021,GAS,48.97772855,Natural Gas,Bottom-up,No
EGY,2021,HFO,3.20970055,Heavy Fuel Oil,Bottom-up,No
EGY,2021,HYD,2.87448,Hydropower,Bottom-up,No
EGY,2021,LFO,1.5537624,Light Fuel Oil,Bottom-up,No
EGY,2021,SOL,7.19016625,Solar,Bottom-up,No
EGY,2021,WIN,2.30345,Wind,Bottom-up,No
EGY,2022,BIO,1.1988,Biomass,Bottom-up,No
EGY,2022,GAS,48.0778481,Natural Gas,Bottom-up,No
EGY,2022,HFO,3.1460321,Heavy Fuel Oil,Bottom-up,No
EGY,2022,HYD,2.87448,Hydropower,Bottom-up,No
EGY,2022,LFO,1.5389328,Light Fuel Oil,Bottom-up,No
EGY,2022,SOL,9.652895166056974,Solar,Bottom-up,No
EGY,2022,WIN,3.2759,Wind,Bottom-up,No
EGY,2023,BIO,1.1572,Biomass,Bottom-up,No
EGY,2023,GAS,47.17796765,Natural Gas,Bottom-up,No
EGY,2023,HFO,3.08236365,Heavy Fuel Oil,Bottom-up,No
EGY,2023,HYD,3.09807615252385,Hydropower,Bottom-up,No
EGY,2023,LFO,1.5241032,Light Fuel Oil,Bottom-up,No
EGY,2023,SOL,10.652886416056973,Solar,Bottom-up,No
EGY,2023,WIN,4.24835,Wind,Bottom-up,No
EGY,2024,BIO,1.1156,Biomass,Bottom-up,No
EGY,2024,GAS,46.2780872,Natural Gas,Bottom-up,No
EGY,2024,HFO,3.0186952,Heavy Fuel Oil,Bottom-up,No
EGY,2024,HYD,3.09807615252385,Hydropower,Bottom-up,No
EGY,2024,LFO,1.5092736,Light Fuel Oil,Bottom-up,No
EGY,2024,SOL,12.652877666056972,Solar,Bottom-up,No
EGY,2024,WIN,5.2208000000000006,Wind,Bottom-up,No
EGY,2025,BIO,0.866,Biomass,Bottom-up,No
EGY,2025,COA,3.0,Coal,Bottom-up,No
EGY,2025,GAS,45.37820675,Natural Gas,Bottom-up,No
EGY,2025,HFO,2.95502675,Heavy Fuel Oil,Bottom-up,No
EGY,2025,HYD,3.09807615252385,Hydropower,Bottom-up,No
EGY,2025,LFO,1.394444,Light Fuel Oil,Bottom-up,No
EGY,2025,SOL,15.652868916056972,Solar,Bottom-up,No
EGY,2025,WIN,6.19325,Wind,Bottom-up,No
EGY,2026,BIO,0.8244,Biomass,Bottom-up,No
EGY,2026,COA,6.0,Coal,Bottom-up,No
EGY,2026,GAS,44.4783263,Natural Gas,Bottom-up,No
EGY,2026,HFO,2.8913583000000003,Heavy Fuel Oil,Bottom-up,No
EGY,2026,HYD,3.09807615252385,Hydropower,Bottom-up,No
EGY,2026,LFO,1.2796144,Light Fuel Oil,Bottom-up,No
EGY,2026,SOL,18.65286016605697,Solar,Bottom-up,No
EGY,2026,WIN,7.1657,Wind,Bottom-up,No
EGY,2027,BIO,0.7827999999999999,Biomass,Bottom-up,No
EGY,2027,COA,6.397771134034303,Coal,Bottom-up,No
EGY,2027,GAS,43.57844585,Natural Gas,Bottom-up,No
EGY,2027,HFO,2.82768985,Heavy Fuel Oil,Bottom-up,No
EGY,2027,HYD,3.09807615252385,Hydropower,Bottom-up,No
EGY,2027,LFO,1.1647848,Light Fuel Oil,Bottom-up,No
EGY,2027,SOL,21.65285141605697,Solar,Bottom-up,No
EGY,2027,WIN,8.13815,Wind,Bottom-up,No
EGY,2028,BIO,0.7412000000000001,Biomass,Bottom-up,No
EGY,2028,COA,6.897771134034303,Coal,Bottom-up,No
EGY,2028,GAS,42.6785654,Natural Gas,Bottom-up,No
EGY,2028,HFO,2.7640214,Heavy Fuel Oil,Bottom-up,No
EGY,2028,HYD,3.09807615252385,Hydropower,Bottom-up,No
EGY,2028,LFO,1.0499552,Light Fuel Oil,Bottom-up,No
EGY,2028,SOL,24.652842666056973,Solar,Bottom-up,No
EGY,2028,WIN,9.1106,Wind,Bottom-up,No
EGY,2029,BIO,0.6996,Biomass,Bottom-up,No
EGY,2029,COA,7.397771134034303,Coal,Bottom-up,No
EGY,2029,GAS,41.77868495,Natural Gas,Bottom-up,No
EGY,2029,HFO,2.70035295,Heavy Fuel Oil,Bottom-up,No
EGY,2029,HYD,3.62448,Hydropower,Bottom-up,No
EGY,2029,LFO,1.0351256,Light Fuel Oil,Bottom-up,No
EGY,2029,SOL,27.652833916056974,Solar,Bottom-up,No
EGY,2029,WIN,10.08305,Wind,Bottom-up,No
EGY,2030,BIO,1.208,Biomass,Bottom-up,No
EGY,2030,COA,8.0,Coal,Bottom-up,No
EGY,2030,GAS,41.3788045,Natural Gas,Bottom-up,No
