Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
EGY,2020.0,BIO,4421.083336870201,Biomass,Bottom-up,No
EGY,2020.0,HFO,1706.6666680320002,Heavy Fuel Oil,Bottom-up,No
EGY,2020.0,HYD,11959.0555651228,Hydropower,Bottom-up,No
EGY,2020.0,Imports (JOR),2496.6111131084003,Imports (JOR),Bottom-up,No
EGY,2020.0,Imports (SDN),2130.6666683712,Imports (SDN),Bottom-up,No
EGY,2020.0,LFO,695.6111116676,Light Fuel Oil,Bottom-up,No
EGY,2020.0,NGA,184641.2223699352,Natural Gas,Bottom-up,No
EGY,2020.0,SOL,4936.4722261714005,Solar,Bottom-up,No
EGY,2020.0,WIN,4637.027781487401,Wind,Bottom-up,No
EGY,2021.0,BIO,4694.9722259782,Biomass,Bottom-up,No
EGY,2021.0,HFO,1621.3333346304,Heavy Fuel Oil,Bottom-up,No
EGY,2021.0,HYD,11959.0555651228,Hydropower,Bottom-up,No
EGY,2021.0,Imports (JOR),786.6111117404,Imports (JOR),Bottom-up,No
EGY,2021.0,Imports (LBY),1414.7500011318,Imports (LBY),Bottom-up,No
EGY,2021.0,Imports (SAU),6360.5000050884,Imports (SAU),Bottom-up,No
EGY,2021.0,Imports (SDN),16644.0000133152,Imports (SDN),Bottom-up,No
EGY,2021.0,LFO,675.7222227628,Light Fuel Oil,Bottom-up,No
EGY,2021.0,NGA,174486.5001395892,Natural Gas,Bottom-up,No
EGY,2021.0,SOL,19516.916682280204,Solar,Bottom-up,No
EGY,2021.0,WIN,8024.916673086601,Wind,Bottom-up,No
EGY,2022.0,BIO,4968.8333373084,Biomass,Bottom-up,No
EGY,2022.0,HFO,1536.0000012288,Heavy Fuel Oil,Bottom-up,No
EGY,2022.0,HYD,11959.0555651228,Hydropower,Bottom-up,No
EGY,2022.0,Imports (JOR),2496.6111131084003,Imports (JOR),Bottom-up,No
EGY,2022.0,Imports (LBY),1414.7500011318,Imports (LBY),Bottom-up,No
EGY,2022.0,Imports (SAU),24966.0000199728,Imports (SAU),Bottom-up,No
EGY,2022.0,Imports (SDN),16294.833346369202,Imports (SDN),Bottom-up,No
EGY,2022.0,LFO,655.8611116358001,Light Fuel Oil,Bottom-up,No
EGY,2022.0,NGA,211005.80572436025,Natural Gas,Bottom-up,No
EGY,2022.0,SOL,24958.694464411405,Solar,Bottom-up,No
EGY,2022.0,WIN,11412.8333424636,Wind,Bottom-up,No
EGY,2023.0,BIO,4802.7500038422,Biomass,Bottom-up,No
EGY,2023.0,HFO,1450.6666678272002,Heavy Fuel Oil,Bottom-up,No
EGY,2023.0,HYD,12889.444454756002,Hydropower,Bottom-up,No
EGY,2023.0,Imports (JOR),2496.6111131084003,Imports (JOR),Bottom-up,No
EGY,2023.0,Imports (SAU),24966.0000199728,Imports (SAU),Bottom-up,No
EGY,2023.0,Imports (SDN),11717.111120484802,Imports (SDN),Bottom-up,No
EGY,2023.0,LFO,635.972222731,Light Fuel Oil,Bottom-up,No
EGY,2023.0,NGA,235135.58352144185,Natural Gas,Bottom-up,No
EGY,2023.0,SOL,26812.638910339,Solar,Bottom-up,No
EGY,2023.0,WIN,14800.7222340628,Wind,Bottom-up,No
EGY,2024.0,BIO,4636.6944481538,Biomass,Bottom-up,No
EGY,2024.0,HFO,21017.8889057032,Heavy Fuel Oil,Bottom-up,No
EGY,2024.0,HYD,12889.444454756002,Hydropower,Bottom-up,No
EGY,2024.0,Imports (JOR),2496.6111131084003,Imports (JOR),Bottom-up,No
EGY,2024.0,Imports (SAU),24966.0000199728,Imports (SAU),Bottom-up,No
EGY,2024.0,Imports (SDN),9996.5555635528,Imports (SDN),Bottom-up,No
EGY,2024.0,LFO,616.0833338262,Light Fuel Oil,Bottom-up,No
EGY,2024.0,NGA,233074.444630904,Natural Gas,Bottom-up,No
EGY,2024.0,SOL,31396.555580672804,Solar,Bottom-up,No
EGY,2024.0,WIN,18188.611125662,Wind,Bottom-up,No
EGY,2025.0,BIO,3640.3055584678,Biomass,Bottom-up,No
EGY,2025.0,COA,22232.8889066752,Coal,Bottom-up,No
EGY,2025.0,HFO,20591.2222386952,Heavy Fuel Oil,Bottom-up,No
EGY,2025.0,HYD,12889.444454756002,Hydropower,Bottom-up,No
EGY,2025.0,Imports (JOR),2496.6111131084003,Imports (JOR),Bottom-up,No
EGY,2025.0,Imports (SAU),24966.0000199728,Imports (SAU),Bottom-up,No
EGY,2025.0,Imports (SDN),6495.944449641201,Imports (SDN),Bottom-up,No
EGY,2025.0,LFO,521.6944448618,Light Fuel Oil,Bottom-up,No
EGY,2025.0,NGA,231013.27796258844,Natural Gas,Bottom-up,No
EGY,2025.0,SOL,37834.3611413786,Solar,Bottom-up,No
EGY,2025.0,WIN,21576.5000172612,Wind,Bottom-up,No
EGY,2026.0,BIO,3474.2500027794003,Biomass,Bottom-up,No
EGY,2026.0,COA,44465.7500355726,Coal,Bottom-up,No
EGY,2026.0,HFO,16604.1111243944,Heavy Fuel Oil,Bottom-up,No
EGY,2026.0,HYD,12889.444454756002,Hydropower,Bottom-up,No
EGY,2026.0,Imports (JOR),2496.6111131084003,Imports (JOR),Bottom-up,No
EGY,2026.0,Imports (SAU),24966.0000199728,Imports (SAU),Bottom-up,No
EGY,2026.0,LFO,427.2777781196,Light Fuel Oil,Bottom-up,No
EGY,2026.0,NGA,228952.1112942728,Natural Gas,Bottom-up,No
EGY,2026.0,SOL,44272.1944798622,Solar,Bottom-up,No
EGY,2026.0,WIN,24964.3889088604,Wind,Bottom-up,No
EGY,2027.0,BIO,3308.1944470910007,Biomass,Bottom-up,No
EGY,2027.0,COA,47413.6389268198,Coal,Bottom-up,No
EGY,2027.0,HFO,19737.8889046792,Heavy Fuel Oil,Bottom-up,No
