Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
CMR,2020.0,EL3E,7136.0833390422,Current electrified,Bottom-up,No
CMR,2020.0,EL3U,764.2777783892,New electrified,Bottom-up,No
CMR,2021.0,EL3E,7296.944450282,Current electrified,Bottom-up,No
CMR,2021.0,EL3U,1528.5833345562005,New electrified,Bottom-up,No
CMR,2022.0,EL3E,7755.194450648601,Current electrified,Bottom-up,No
CMR,2022.0,EL3U,2292.8611129454,New electrified,Bottom-up,No
CMR,2023.0,EL3E,8217.3333399072,Current electrified,Bottom-up,No
CMR,2023.0,EL3U,3057.1666691124005,New electrified,Bottom-up,No
CMR,2024.0,EL3E,8683.5555625024,Current electrified,Bottom-up,No
CMR,2024.0,EL3U,3821.4444475016,New electrified,Bottom-up,No
CMR,2025.0,EL3E,9154.138896212202,Current electrified,Bottom-up,No
CMR,2025.0,EL3U,4585.750003668601,New electrified,Bottom-up,No
CMR,2026.0,EL3E,9665.555563288,Current electrified,Bottom-up,No
CMR,2026.0,EL3U,5350.0277820578,New electrified,Bottom-up,No
CMR,2027.0,EL3E,10181.555563700802,Current electrified,Bottom-up,No
CMR,2027.0,EL3U,6114.333338224801,New electrified,Bottom-up,No
CMR,2028.0,EL3E,10701.916675228202,Current electrified,Bottom-up,No
CMR,2028.0,EL3U,6878.611116614001,New electrified,Bottom-up,No
CMR,2029.0,EL3E,11226.6111200924,Current electrified,Bottom-up,No
CMR,2029.0,EL3U,7642.916672781001,New electrified,Bottom-up,No
CMR,2030.0,EL3E,11755.3888982932,Current electrified,Bottom-up,No
CMR,2030.0,EL3U,8407.1944511702,New electrified,Bottom-up,No
CMR,2020.0,EL3E,7136.0833390422,Current electrified,Bottom-up,High
CMR,2020.0,EL3U,764.2777783892,New electrified,Bottom-up,High
CMR,2021.0,EL3E,7296.944450282,Current electrified,Bottom-up,High
CMR,2021.0,EL3U,1528.5833345562005,New electrified,Bottom-up,High
CMR,2022.0,EL3E,7755.1944506486,Current electrified,Bottom-up,High
CMR,2022.0,EL3U,2292.8611129454,New electrified,Bottom-up,High
CMR,2023.0,EL3E,8217.3333399072,Current electrified,Bottom-up,High
CMR,2023.0,EL3U,3057.1666691124005,New electrified,Bottom-up,High
CMR,2024.0,EL3E,8683.5833402802,Current electrified,Bottom-up,High
CMR,2024.0,EL3U,3821.4444475016,New electrified,Bottom-up,High
CMR,2025.0,EL3E,9154.138896212202,Current electrified,Bottom-up,High
CMR,2025.0,EL3U,4585.750003668601,New electrified,Bottom-up,High
CMR,2026.0,EL3E,9665.555563288002,Current electrified,Bottom-up,High
CMR,2026.0,EL3U,5350.0277820578,New electrified,Bottom-up,High
CMR,2027.0,EL3E,10181.555563700802,Current electrified,Bottom-up,High
CMR,2027.0,EL3U,6114.333338224801,New electrified,Bottom-up,High
CMR,2028.0,EL3E,10701.916675228202,Current electrified,Bottom-up,High
CMR,2028.0,EL3U,6878.611116614001,New electrified,Bottom-up,High
CMR,2029.0,EL3E,11226.611120092402,Current electrified,Bottom-up,High
CMR,2029.0,EL3U,7642.916672781001,New electrified,Bottom-up,High
CMR,2030.0,EL3E,11755.416676071,Current electrified,Bottom-up,High
CMR,2030.0,EL3U,8407.1944511702,New electrified,Bottom-up,High
CMR,2020.0,EL3E,7136.0833390422,Current electrified,Top-down high,No
CMR,2020.0,EL3U,764.2777783892,New electrified,Top-down high,No
CMR,2021.0,EL3E,7296.944450282,Current electrified,Top-down high,No
CMR,2021.0,EL3U,1528.5833345562005,New electrified,Top-down high,No
CMR,2022.0,EL3E,7755.194450648601,Current electrified,Top-down high,No
CMR,2022.0,EL3U,2292.8611129454,New electrified,Top-down high,No
CMR,2023.0,EL3E,8217.3333399072,Current electrified,Top-down high,No
CMR,2023.0,EL3U,3057.1666691124005,New electrified,Top-down high,No
CMR,2024.0,EL3E,8683.5555625024,Current electrified,Top-down high,No
CMR,2024.0,EL3U,3821.4444475016,New electrified,Top-down high,No
CMR,2025.0,EL3E,9154.138896212202,Current electrified,Top-down high,No
CMR,2025.0,EL3U,4585.750003668601,New electrified,Top-down high,No
CMR,2026.0,EL3E,9665.555563288,Current electrified,Top-down high,No
CMR,2026.0,EL3U,5350.0277820578,New electrified,Top-down high,No
CMR,2027.0,EL3E,10181.555563700802,Current electrified,Top-down high,No
CMR,2027.0,EL3U,6114.333338224801,New electrified,Top-down high,No
CMR,2028.0,EL3E,10701.916675228202,Current electrified,Top-down high,No
CMR,2028.0,EL3U,6878.611116614001,New electrified,Top-down high,No
CMR,2029.0,EL3E,11226.6111200924,Current electrified,Top-down high,No
CMR,2029.0,EL3U,7642.916672781001,New electrified,Top-down high,No
CMR,2030.0,EL3E,11755.3888982932,Current electrified,Top-down high,No
CMR,2030.0,EL3U,8407.1944511702,New electrified,Top-down high,No
CMR,2020.0,EL3E,7136.0555612644,Current electrified,Top-down high,High
CMR,2020.0,EL3U,764.2777783892,New electrified,Top-down high,High
CMR,2021.0,EL3E,7296.944450282,Current electrified,Top-down high,High
CMR,2021.0,EL3U,1528.5833345562005,New electrified,Top-down high,High
CMR,2022.0,EL3E,7755.1944506486,Current electrified,Top-down high,High
CMR,2022.0,EL3U,2292.8611129454,New electrified,Top-down high,High
CMR,2023.0,EL3E,8217.3333399072,Current electrified,Top-down high,High
CMR,2023.0,EL3U,3057.1666691124005,New electrified,Top-down high,High
CMR,2024.0,EL3E,8683.5833402802,Current electrified,Top-down high,High
CMR,2024.0,EL3U,3821.4444475016,New electrified,Top-down high,High
CMR,2025.0,EL3E,9154.138896212202,Current electrified,Top-down high,High
CMR,2025.0,EL3U,4585.750003668601,New electrified,Top-down high,High
CMR,2026.0,EL3E,9665.555563288002,Current electrified,Top-down high,High
CMR,2026.0,EL3U,5350.0277820578,New electrified,Top-down high,High
CMR,2027.0,EL3E,10181.555563700802,Current electrified,Top-down high,High
CMR,2027.0,EL3U,6114.333338224801,New electrified,Top-down high,High
CMR,2028.0,EL3E,10701.916675228202,Current electrified,Top-down high,High
CMR,2028.0,EL3U,6878.611116614001,New electrified,Top-down high,High
CMR,2029.0,EL3E,11226.611120092402,Current electrified,Top-down high,High
CMR,2029.0,EL3U,7642.916672781001,New electrified,Top-down high,High
CMR,2030.0,EL3E,11755.416676071,Current electrified,Top-down high,High
CMR,2030.0,EL3U,8407.1944511702,New electrified,Top-down high,High
CMR,2020.0,EL3E,7136.0833390422,Current electrified,Top-down low,No
CMR,2020.0,EL3U,145.27777789400002,New electrified,Top-down low,No
CMR,2021.0,EL3E,7296.944450282,Current electrified,Top-down low,No
CMR,2021.0,EL3U,290.58333356580005,New electrified,Top-down low,No
CMR,2022.0,EL3E,7755.194450648601,Current electrified,Top-down low,No
CMR,2022.0,EL3U,435.8611114598,New electrified,Top-down low,No
CMR,2023.0,EL3E,8217.3333399072,Current electrified,Top-down low,No
CMR,2023.0,EL3U,581.1666671316001,New electrified,Top-down low,No
CMR,2024.0,EL3E,8683.5555625024,Current electrified,Top-down low,No
CMR,2024.0,EL3U,726.4444450256001,New electrified,Top-down low,No
CMR,2025.0,EL3E,9154.138896212202,Current electrified,Top-down low,No
CMR,2025.0,EL3U,871.7500006974001,New electrified,Top-down low,No
CMR,2026.0,EL3E,9665.555563288,Current electrified,Top-down low,No
CMR,2026.0,EL3U,1017.0277785914,New electrified,Top-down low,No
CMR,2027.0,EL3E,10181.555563700802,Current electrified,Top-down low,No
CMR,2027.0,EL3U,1162.3333342632002,New electrified,Top-down low,No
CMR,2028.0,EL3E,10701.916675228202,Current electrified,Top-down low,No
CMR,2028.0,EL3U,1307.6111121572,New electrified,Top-down low,No
CMR,2029.0,EL3E,11226.6111200924,Current electrified,Top-down low,No
CMR,2029.0,EL3U,1452.916667829,New electrified,Top-down low,No
CMR,2030.0,EL3E,11755.3888982932,Current electrified,Top-down low,No
CMR,2030.0,EL3U,1598.194445723,New electrified,Top-down low,No
CMR,2020.0,EL3E,7136.0833390422,Current electrified,Top-down low,High
CMR,2020.0,EL3U,145.27777789400002,New electrified,Top-down low,High
CMR,2021.0,EL3E,7296.9722280598,Current electrified,Top-down low,High
CMR,2021.0,EL3U,290.58333356580005,New electrified,Top-down low,High
CMR,2022.0,EL3E,7755.194450648601,Current electrified,Top-down low,High
CMR,2022.0,EL3U,435.8611114598,New electrified,Top-down low,High
CMR,2023.0,EL3E,8217.3333399072,Current electrified,Top-down low,High
CMR,2023.0,EL3U,581.1666671316001,New electrified,Top-down low,High
CMR,2024.0,EL3E,8683.5833402802,Current electrified,Top-down low,High
CMR,2024.0,EL3U,726.4444450256001,New electrified,Top-down low,High
CMR,2025.0,EL3E,9154.138896212202,Current electrified,Top-down low,High
CMR,2025.0,EL3U,871.7500006974001,New electrified,Top-down low,High
