Country,y,f,Total annual production (GWh),Source,Scenario,Carbon Price
CMR,2020.0,HFO,1256.5000010052,Heavy Fuel Oil,Bottom-up,No
CMR,2020.0,HYD,4095.000003276,Hydropower,Bottom-up,No
CMR,2020.0,Imports (TCD),75.3611111714,Imports (TCD),Bottom-up,No
CMR,2020.0,LFO,360.0555558436,Light Fuel Oil,Bottom-up,No
CMR,2020.0,NGA,4325.5833367938,Natural Gas,Bottom-up,No
CMR,2020.0,SOL,11.5555555648,Solar,Bottom-up,No
CMR,2021.0,HFO,1193.6944453994,Heavy Fuel Oil,Bottom-up,No
CMR,2021.0,HYD,4095.000003276,Hydropower,Bottom-up,No
CMR,2021.0,Imports (TCD),75.3611111714,Imports (TCD),Bottom-up,No
CMR,2021.0,LFO,352.083333615,Light Fuel Oil,Bottom-up,No
CMR,2021.0,NGA,5452.8888932512,Natural Gas,Bottom-up,No
CMR,2021.0,SOL,11.1666666756,Solar,Bottom-up,No
CMR,2022.0,HFO,1041.2222230552002,Heavy Fuel Oil,Bottom-up,No
CMR,2022.0,HYD,4095.000003276,Hydropower,Bottom-up,No
CMR,2022.0,Imports (TCD),75.3611111714,Imports (TCD),Bottom-up,No
CMR,2022.0,LFO,349.94444472439994,Light Fuel Oil,Bottom-up,No
CMR,2022.0,NGA,7048.1666723052,Natural Gas,Bottom-up,No
CMR,2022.0,SOL,10.7500000086,Solar,Bottom-up,No
CMR,2023.0,HFO,924.0000007392,Heavy Fuel Oil,Bottom-up,No
CMR,2023.0,HYD,4095.000003276,Hydropower,Bottom-up,No
CMR,2023.0,Imports (TCD),35.4444444728,Imports (TCD),Bottom-up,No
CMR,2023.0,LFO,347.8611113894,Light Fuel Oil,Bottom-up,No
CMR,2023.0,NGA,8651.111118032,Natural Gas,Bottom-up,No
CMR,2023.0,SOL,10.3611111194,Solar,Bottom-up,No
CMR,2024.0,HFO,891.0277784906,Heavy Fuel Oil,Bottom-up,No
CMR,2024.0,HYD,4095.000003276,Hydropower,Bottom-up,No
CMR,2024.0,Imports (TCD),166.0833334662,Imports (TCD),Bottom-up,No
