r,t,y,TotalCapacityAnnual
REGION,DZACO1EXP00X,2019,499995.0
REGION,DZACO1EXP00X,2020,599994.0
REGION,DZACO1EXP00X,2021,699993.0
REGION,DZACO1EXP00X,2022,799992.0
REGION,DZACO1EXP00X,2023,899991.0
REGION,DZACO1EXP00X,2024,999990.0
REGION,DZACO1EXP00X,2025,1099989.0
REGION,DZACO1EXP00X,2026,1199988.0
REGION,DZACO1EXP00X,2027,1299987.0
REGION,DZACO1EXP00X,2028,1399986.0
REGION,DZACO1EXP00X,2029,1499985.0
REGION,DZACO1EXP00X,2030,1599984.0
REGION,DZACO1EXP00X,2031,1699983.0
REGION,DZACO1EXP00X,2032,1799982.0
REGION,DZACO1EXP00X,2033,1899981.0
REGION,DZACO1EXP00X,2034,1999980.0
REGION,DZACO1EXP00X,2035,2099979.0
REGION,DZACO1EXP00X,2036,2199978.0
REGION,DZACO1EXP00X,2037,2299977.0
REGION,DZACO1EXP00X,2038,2399976.0
REGION,DZACO1EXP00X,2039,2499975.0
REGION,DZACO1EXP00X,2040,2599974.0
REGION,DZACO1IMP00X,2015,99999.0
REGION,DZACO1IMP00X,2016,199998.0
REGION,DZACO1IMP00X,2017,299997.0
REGION,DZACO1IMP00X,2018,399996.0
REGION,DZACO1IMP00X,2019,499995.0
REGION,DZACO1IMP00X,2020,599994.0
REGION,DZACO1IMP00X,2021,699993.0
REGION,DZACO1IMP00X,2022,799992.0
REGION,DZACO1IMP00X,2023,899991.0
REGION,DZACO1IMP00X,2024,999990.0
REGION,DZACO1IMP00X,2025,1099989.0
REGION,DZACO1IMP00X,2026,1199988.0
REGION,DZACO1IMP00X,2027,1299987.0
REGION,DZACO1IMP00X,2028,1399986.0
REGION,DZACO1IMP00X,2029,1499985.0
REGION,DZACO1IMP00X,2030,1599984.0
REGION,DZACO1IMP00X,2031,1699983.0
REGION,DZACO1IMP00X,2032,1799982.0
REGION,DZACO1IMP00X,2033,1899981.0
REGION,DZACO1IMP00X,2034,1999980.0
REGION,DZACO1IMP00X,2035,2099979.0
REGION,DZACO1IMP00X,2036,2199978.0
REGION,DZACO1IMP00X,2037,2299977.0
REGION,DZACO1IMP00X,2038,2399976.0
REGION,DZACO1IMP00X,2039,2499975.0
REGION,DZACO1IMP00X,2040,2599974.0
REGION,DZACO1PRP00X,2015,99999.0
REGION,DZACO1PRP00X,2016,199998.0
REGION,DZACO1PRP00X,2017,299997.0
REGION,DZACO1PRP00X,2018,399996.0
REGION,DZACO1PRP00X,2019,499995.0
REGION,DZACO1PRP00X,2020,599994.0
REGION,DZACO1PRP00X,2021,699993.0
REGION,DZACO1PRP00X,2022,799992.0
REGION,DZACO1PRP00X,2023,899991.0
REGION,DZACO1PRP00X,2024,999990.0
REGION,DZACO1PRP00X,2025,1099989.0
REGION,DZACO1PRP00X,2026,1199988.0
REGION,DZACO1PRP00X,2027,1299987.0
REGION,DZACO1PRP00X,2028,1399986.0
REGION,DZACO1PRP00X,2029,1499985.0
REGION,DZACO1PRP00X,2030,1599984.0
REGION,DZACO1PRP00X,2031,1699983.0
REGION,DZACO1PRP00X,2032,1799982.0
REGION,DZACO1PRP00X,2033,1899981.0
REGION,DZACO1PRP00X,2034,1999980.0
REGION,DZACO1PRP00X,2035,2099979.0
REGION,DZACO1PRP00X,2036,2199978.0
REGION,DZACO1PRP00X,2037,2299977.0
REGION,DZACO1PRP00X,2038,2399976.0
REGION,DZACO1PRP00X,2039,2499975.0
REGION,DZACO1PRP00X,2040,2599974.0
REGION,DZACO1R1P00X,2015,5846.33095595873
REGION,DZACO1R1P00X,2016,5846.33095595873
REGION,DZACO1R1P00X,2017,5846.33095595873
REGION,DZACO1R1P00X,2018,5846.33095595873
REGION,DZACO1R1P00X,2019,5846.33095595873
REGION,DZACO1R1P00X,2020,5846.33095595873
REGION,DZACO1R1P00X,2021,5846.33095595873
REGION,DZACO1R1P00X,2022,5846.33095595873
REGION,DZACO1R1P00X,2023,5846.33095595873
REGION,DZACO1R1P00X,2024,5846.33095595873
REGION,DZACO1R1P00X,2025,5846.33095595873
REGION,DZACO1R1P00X,2026,5846.33095595873
REGION,DZACO1R1P00X,2027,5846.33095595873
REGION,DZACO1R1P00X,2028,5846.33095595873
REGION,DZACO1R1P00X,2029,5846.33095595873
REGION,DZACO1R1P00X,2030,5846.33095595873
REGION,DZACO1R1P00X,2031,5846.33095595873
REGION,DZACO1R1P00X,2032,5846.33095595873
REGION,DZACO1R1P00X,2033,5846.33095595873
REGION,DZACO1R1P00X,2034,5846.33095595873
REGION,DZACO1R1P00X,2035,5846.33095595873
REGION,DZACO1R1P00X,2036,5846.33095595873
REGION,DZACO1R1P00X,2037,5846.33095595873
REGION,DZACO1R1P00X,2038,5846.33095595873
REGION,DZACO1R1P00X,2039,5846.33095595873
REGION,DZACO1R1P00X,2040,5846.33095595873
REGION,DZACO1R2P00X,2040,0.0
REGION,DZACO1RCP00X,2015,1451.73275
REGION,DZACO1RCP00X,2016,1451.73275
REGION,DZACO1RCP00X,2017,1451.73275
REGION,DZACO1RCP00X,2018,1451.73275
REGION,DZACO1RCP00X,2019,1451.73275
REGION,DZACO1RCP00X,2020,3743.9502314706015
REGION,DZACO1RCP00X,2021,5905.384803998738
REGION,DZACO1RCP00X,2022,5905.384803998738
REGION,DZACO1RCP00X,2023,5905.384803998738
REGION,DZACO1RCP00X,2024,5905.384803998738
REGION,DZACO1RCP00X,2025,5763.114994498737
REGION,DZACO1RCP00X,2026,5620.845184998738
REGION,DZACO1RCP00X,2027,5478.575375498738
REGION,DZACO1RCP00X,2028,5336.305565998738
REGION,DZACO1RCP00X,2029,5194.035756498738
REGION,DZACO1RCP00X,2030,5051.7659469987375
REGION,DZACO1RCP00X,2031,4909.496137498738
REGION,DZACO1RCP00X,2032,4738.191672998738
REGION,DZACO1RCP00X,2033,4595.921863498737
REGION,DZACO1RCP00X,2034,4453.652053998738
REGION,DZACO1RCP00X,2035,4453.652053998738
REGION,DZACO1RCP00X,2036,4453.652053998738
REGION,DZACO1RCP00X,2037,4453.652053998738
REGION,DZACO1RCP00X,2038,4453.652053998738
REGION,DZACO1RCP00X,2039,4453.652053998738
REGION,DZACO1RCP00X,2040,4453.652053998738
REGION,DZACOADIP00X,2015,99999.0
REGION,DZACOADIP00X,2016,199998.0
REGION,DZACOADIP00X,2017,299997.0
REGION,DZACOADIP00X,2018,399996.0
REGION,DZACOADIP00X,2019,499995.0
REGION,DZACOADIP00X,2020,599994.0
REGION,DZACOADIP00X,2021,699993.0
REGION,DZACOADIP00X,2022,799992.0
REGION,DZACOADIP00X,2023,899991.0
REGION,DZACOADIP00X,2024,999990.0
REGION,DZACOADIP00X,2025,1099989.0
REGION,DZACOADIP00X,2026,1199988.0
REGION,DZACOADIP00X,2027,1299987.0
REGION,DZACOADIP00X,2028,1399986.0
REGION,DZACOADIP00X,2029,1499985.0
REGION,DZACOADIP00X,2030,1599984.0
REGION,DZACOADIP00X,2031,1699983.0
REGION,DZACOADIP00X,2032,1799982.0
REGION,DZACOADIP00X,2033,1899981.0
REGION,DZACOADIP00X,2034,1999980.0
REGION,DZACOADIP00X,2035,2099979.0
REGION,DZACOADIP00X,2036,2199978.0
REGION,DZACOADIP00X,2037,2299977.0
REGION,DZACOADIP00X,2038,2399976.0
REGION,DZACOADIP00X,2039,2499975.0
REGION,DZACOADIP00X,2040,2599974.0
REGION,DZACOAIMP00X,2015,99999.0
REGION,DZACOAIMP00X,2016,199998.0
REGION,DZACOAIMP00X,2017,299997.0
REGION,DZACOAIMP00X,2018,399996.0
REGION,DZACOAIMP00X,2019,499995.0
REGION,DZACOAIMP00X,2020,599994.0
REGION,DZACOAIMP00X,2021,699993.0
REGION,DZACOAIMP00X,2022,799992.0
REGION,DZACOAIMP00X,2023,899991.0
REGION,DZACOAIMP00X,2024,999990.0
REGION,DZACOAIMP00X,2025,1099989.0
REGION,DZACOAIMP00X,2026,1199988.0
REGION,DZACOAIMP00X,2027,1299987.0
REGION,DZACOAIMP00X,2028,1399986.0
REGION,DZACOAIMP00X,2029,1499985.0
REGION,DZACOAIMP00X,2030,1599984.0
REGION,DZACOAIMP00X,2031,1699983.0
REGION,DZACOAIMP00X,2032,1799982.0
REGION,DZACOAIMP00X,2033,1899981.0
REGION,DZACOAIMP00X,2034,1999980.0
REGION,DZACOAIMP00X,2035,2099979.0
REGION,DZACOAIMP00X,2036,2199978.0
REGION,DZACOAIMP00X,2037,2299977.0
REGION,DZACOAIMP00X,2038,2399976.0
REGION,DZACOAIMP00X,2039,2499975.0
REGION,DZACOAIMP00X,2040,2599974.0
REGION,DZACOAPRP00X,2015,99999.0
REGION,DZACOAPRP00X,2016,199998.0
REGION,DZACOAPRP00X,2017,299997.0
REGION,DZACOAPRP00X,2018,399996.0
REGION,DZACOAPRP00X,2019,499995.0
REGION,DZACOAPRP00X,2020,599994.0
REGION,DZACOAPRP00X,2021,699993.0
REGION,DZACOAPRP00X,2022,799992.0
REGION,DZACOAPRP00X,2023,899991.0
REGION,DZACOAPRP00X,2024,999990.0
REGION,DZACOAPRP00X,2025,1099989.0
REGION,DZACOAPRP00X,2026,1199988.0
REGION,DZACOAPRP00X,2027,1299987.0
REGION,DZACOAPRP00X,2028,1399986.0
REGION,DZACOAPRP00X,2029,1499985.0
REGION,DZACOAPRP00X,2030,1599984.0
REGION,DZACOAPRP00X,2031,1699983.0
REGION,DZACOAPRP00X,2032,1799982.0
REGION,DZACOAPRP00X,2033,1899981.0
REGION,DZACOAPRP00X,2034,1999980.0
REGION,DZACOAPRP00X,2035,2099979.0
REGION,DZACOAPRP00X,2036,2199978.0
REGION,DZACOAPRP00X,2037,2299977.0
REGION,DZACOAPRP00X,2038,2399976.0
REGION,DZACOAPRP00X,2039,2499975.0
REGION,DZACOAPRP00X,2040,2599974.0
REGION,DZACOASCC01N,2040,0.0
REGION,DZACOASCP01N,2040,0.0
REGION,DZACOASCP01O,2040,0.0
REGION,DZAEL1TRP00X,2015,10.1893
REGION,DZAEL1TRP00X,2016,10.1893
REGION,DZAEL1TRP00X,2017,10.38684210526316
REGION,DZAEL1TRP00X,2018,10.777817169854927
REGION,DZAEL1TRP00X,2019,11.401517667523501
REGION,DZAEL1TRP00X,2020,11.401517667523501
REGION,DZAEL1TRP00X,2021,11.401517667523501
REGION,DZAEL1TRP00X,2022,12.567383645210418
REGION,DZAEL1TRP00X,2023,13.816020040052635
REGION,DZAEL1TRP00X,2024,15.030513596025353
REGION,DZAEL1TRP00X,2025,16.33888286499461
REGION,DZAEL1TRP00X,2026,17.025870702231494
REGION,DZAEL1TRP00X,2027,17.68995860009213
REGION,DZAEL1TRP00X,2028,18.330608730533676
REGION,DZAEL1TRP00X,2029,18.828032088076526
REGION,DZAEL1TRP00X,2030,19.30779952298572
REGION,DZAEL1TRP00X,2031,19.3895807418665
REGION,DZAEL1TRP00X,2032,19.46007064890166
REGION,DZAEL1TRP00X,2033,19.52062371335322
REGION,DZAEL1TRP00X,2034,19.57403255171161
REGION,DZAEL1TRP00X,2035,19.623424663271777
REGION,DZAEL1TRP00X,2036,19.63777316440709
REGION,DZAEL1TRP00X,2037,19.651969873331407
REGION,DZAEL1TRP00X,2038,19.994300532882797
REGION,DZAEL1TRP00X,2039,20.337754548945234
REGION,DZAEL1TRP00X,2040,20.75513886767151
REGION,DZAEL2DIP00X,2015,9.8675
REGION,DZAEL2DIP00X,2016,9.8675
REGION,DZAEL2DIP00X,2017,9.8675
REGION,DZAEL2DIP00X,2018,10.23892631136218
REGION,DZAEL2DIP00X,2019,10.831441784147323
REGION,DZAEL2DIP00X,2020,10.831441784147323
REGION,DZAEL2DIP00X,2021,10.831441784147323
REGION,DZAEL2DIP00X,2022,11.939014462949894
REGION,DZAEL2DIP00X,2023,13.125219038050002
REGION,DZAEL2DIP00X,2024,14.278987916224082
REGION,DZAEL2DIP00X,2025,15.521938721744876
REGION,DZAEL2DIP00X,2026,16.174577167119917
REGION,DZAEL2DIP00X,2027,16.805460670087523
REGION,DZAEL2DIP00X,2028,17.414078294006988
REGION,DZAEL2DIP00X,2029,17.886630483672697
REGION,DZAEL2DIP00X,2030,18.34240954683644
REGION,DZAEL2DIP00X,2031,18.420101704773174
REGION,DZAEL2DIP00X,2032,18.48706711645658
REGION,DZAEL2DIP00X,2033,18.54459252768556
REGION,DZAEL2DIP00X,2034,18.595330924126028
REGION,DZAEL2DIP00X,2035,18.642253430108187
REGION,DZAEL2DIP00X,2036,18.65588450618673
REGION,DZAEL2DIP00X,2037,18.66937137966483
REGION,DZAEL2DIP00X,2038,18.994585506238547
REGION,DZAEL2DIP00X,2039,19.32086682149786
REGION,DZAEL2DIP00X,2040,19.717381924287817
REGION,DZAEL3DIP00X,2040,0.0
REGION,DZAEL4DIP00X,2040,0.0
REGION,DZAELMARBP00,2015,0.24
REGION,DZAELMARBP00,2016,0.24
REGION,DZAELMARBP00,2017,0.24
REGION,DZAELMARBP00,2018,0.24
REGION,DZAELMARBP00,2019,0.24
REGION,DZAELMARBP00,2020,0.24
REGION,DZAELMARBP00,2021,0.24
REGION,DZAELMARBP00,2022,0.24
REGION,DZAELMARBP00,2023,0.24
REGION,DZAELMARBP00,2024,0.24
REGION,DZAELMARBP00,2025,0.24
REGION,DZAELMARBP00,2026,0.24
REGION,DZAELMARBP00,2027,0.24
REGION,DZAELMARBP00,2028,0.24
REGION,DZAELMARBP00,2029,0.24
REGION,DZAELMARBP00,2030,0.24
REGION,DZAELMARBP00,2031,0.24
REGION,DZAELMARBP00,2032,0.24
REGION,DZAELMARBP00,2033,0.24
REGION,DZAELMARBP00,2034,0.24
REGION,DZAELMARBP00,2035,0.24
REGION,DZAELMARBP00,2036,0.24
REGION,DZAELMARBP00,2037,0.24
REGION,DZAELMARBP00,2038,0.24
REGION,DZAELMARBP00,2039,0.24
REGION,DZAELMARBP00,2040,0.24
REGION,DZAGAESPBP00,2015,306.1
REGION,DZAGAESPBP00,2016,306.1
REGION,DZAGAESPBP00,2017,306.1
REGION,DZAGAESPBP00,2018,306.1
REGION,DZAGAESPBP00,2019,306.1
REGION,DZAGAESPBP00,2020,306.1
REGION,DZAGAESPBP00,2021,1453.98
REGION,DZAGAESPBP00,2022,1453.98
REGION,DZAGAESPBP00,2023,1453.98
REGION,DZAGAESPBP00,2024,1453.98
REGION,DZAGAESPBP00,2025,1453.98
REGION,DZAGAESPBP00,2026,1453.98
REGION,DZAGAESPBP00,2027,1453.98
REGION,DZAGAESPBP00,2028,1453.98
REGION,DZAGAESPBP00,2029,1453.98
REGION,DZAGAESPBP00,2030,1453.98
REGION,DZAGAESPBP00,2031,1453.98
REGION,DZAGAESPBP00,2032,1453.98
REGION,DZAGAESPBP00,2033,1453.98
REGION,DZAGAESPBP00,2034,1453.98
REGION,DZAGAESPBP00,2035,1453.98
REGION,DZAGAESPBP00,2036,1453.98
REGION,DZAGAESPBP00,2037,1453.98
REGION,DZAGAESPBP00,2038,1453.98
REGION,DZAGAESPBP00,2039,1453.98
REGION,DZAGAESPBP00,2040,1453.98
REGION,DZAGAITABP00,2015,1587.91083345215
REGION,DZAGAITABP00,2016,1587.91083345215
REGION,DZAGAITABP00,2017,1587.91083345215
REGION,DZAGAITABP00,2018,1587.91083345215
REGION,DZAGAITABP00,2019,1587.91083345215
REGION,DZAGAITABP00,2020,1587.91083345215
REGION,DZAGAITABP00,2021,1587.91083345215
REGION,DZAGAITABP00,2022,1587.91083345215
REGION,DZAGAITABP00,2023,1587.91083345215
REGION,DZAGAITABP00,2024,1587.91083345215
REGION,DZAGAITABP00,2025,1587.91083345215
REGION,DZAGAITABP00,2026,1587.91083345215
REGION,DZAGAITABP00,2027,1587.91083345215
REGION,DZAGAITABP00,2028,1587.91083345215
REGION,DZAGAITABP00,2029,1587.91083345215
REGION,DZAGAITABP00,2030,1587.91083345215
REGION,DZAGAITABP00,2031,1587.91083345215
REGION,DZAGAITABP00,2032,1587.91083345215
REGION,DZAGAITABP00,2033,1587.91083345215
REGION,DZAGAITABP00,2034,1587.91083345215
REGION,DZAGAITABP00,2035,1587.91083345215
REGION,DZAGAITABP00,2036,1587.91083345215
REGION,DZAGAITABP00,2037,1587.91083345215
REGION,DZAGAITABP00,2038,1587.91083345215
REGION,DZAGAITABP00,2039,1587.91083345215
REGION,DZAGAITABP00,2040,1587.91083345215
REGION,DZAGAMARBP00,2015,306.1
REGION,DZAGAMARBP00,2016,306.1
REGION,DZAGAMARBP00,2017,306.1
REGION,DZAGAMARBP00,2018,306.1
REGION,DZAGAMARBP00,2019,306.1
REGION,DZAGAMARBP00,2020,306.1
REGION,DZAGAMARBP00,2021,306.1
REGION,DZAGAMARBP00,2022,306.1
REGION,DZAGAMARBP00,2023,306.1
REGION,DZAGAMARBP00,2024,306.1
REGION,DZAGAMARBP00,2025,306.1
REGION,DZAGAMARBP00,2026,306.1
REGION,DZAGAMARBP00,2027,306.1
REGION,DZAGAMARBP00,2028,306.1
REGION,DZAGAMARBP00,2029,306.1
REGION,DZAGAMARBP00,2030,306.1
REGION,DZAGAMARBP00,2031,306.1
REGION,DZAGAMARBP00,2032,306.1
REGION,DZAGAMARBP00,2033,306.1
REGION,DZAGAMARBP00,2034,306.1
REGION,DZAGAMARBP00,2035,306.1
REGION,DZAGAMARBP00,2036,306.1
REGION,DZAGAMARBP00,2037,306.1
REGION,DZAGAMARBP00,2038,306.1
REGION,DZAGAMARBP00,2039,306.1
REGION,DZAGAMARBP00,2040,306.1
REGION,DZAGAPRTBP00,2015,459.154939793394
REGION,DZAGAPRTBP00,2016,459.154939793394
REGION,DZAGAPRTBP00,2017,459.154939793394
REGION,DZAGAPRTBP00,2018,459.154939793394
REGION,DZAGAPRTBP00,2019,459.154939793394
REGION,DZAGAPRTBP00,2020,459.154939793394
REGION,DZAGAPRTBP00,2021,459.154939793394
REGION,DZAGAPRTBP00,2022,459.154939793394
REGION,DZAGAPRTBP00,2023,459.154939793394
REGION,DZAGAPRTBP00,2024,459.154939793394
REGION,DZAGAPRTBP00,2025,459.154939793394
REGION,DZAGAPRTBP00,2026,459.154939793394
REGION,DZAGAPRTBP00,2027,459.154939793394
REGION,DZAGAPRTBP00,2028,459.154939793394
REGION,DZAGAPRTBP00,2029,459.154939793394
REGION,DZAGAPRTBP00,2030,459.154939793394
REGION,DZAGAPRTBP00,2031,459.154939793394
REGION,DZAGAPRTBP00,2032,459.154939793394
REGION,DZAGAPRTBP00,2033,459.154939793394
REGION,DZAGAPRTBP00,2034,459.154939793394
REGION,DZAGAPRTBP00,2035,459.154939793394
REGION,DZAGAPRTBP00,2036,459.154939793394
REGION,DZAGAPRTBP00,2037,459.154939793394
REGION,DZAGAPRTBP00,2038,459.154939793394
REGION,DZAGAPRTBP00,2039,459.154939793394
REGION,DZAGAPRTBP00,2040,459.154939793394
REGION,DZAGAS00IPIX,2015,99999.0
REGION,DZAGAS00IPIX,2016,199998.0
REGION,DZAGAS00IPIX,2017,299997.0
REGION,DZAGAS00IPIX,2018,399996.0
REGION,DZAGAS00IPIX,2019,499995.0
REGION,DZAGAS00IPIX,2020,599994.0
REGION,DZAGAS00IPIX,2021,699993.0
REGION,DZAGAS00IPIX,2022,799992.0
REGION,DZAGAS00IPIX,2023,899991.0
REGION,DZAGAS00IPIX,2024,999990.0
REGION,DZAGAS00IPIX,2025,1099989.0
REGION,DZAGAS00IPIX,2026,1199988.0
REGION,DZAGAS00IPIX,2027,1299987.0
REGION,DZAGAS00IPIX,2028,1399986.0
REGION,DZAGAS00IPIX,2029,1499985.0
REGION,DZAGAS00IPIX,2030,1599984.0
REGION,DZAGAS00IPIX,2031,1699983.0
REGION,DZAGAS00IPIX,2032,1799982.0
REGION,DZAGAS00IPIX,2033,1899981.0
REGION,DZAGAS00IPIX,2034,1999980.0
REGION,DZAGAS00IPIX,2035,2099979.0
REGION,DZAGAS00IPIX,2036,2199978.0
REGION,DZAGAS00IPIX,2037,2299977.0
REGION,DZAGAS00IPIX,2038,2399976.0
REGION,DZAGAS00IPIX,2039,2499975.0
REGION,DZAGAS00IPIX,2040,2599974.0
REGION,DZAGATUNBP00,2015,1281.80754025656
REGION,DZAGATUNBP00,2016,1281.80754025656
REGION,DZAGATUNBP00,2017,1281.80754025656
REGION,DZAGATUNBP00,2018,1281.80754025656
REGION,DZAGATUNBP00,2019,1281.80754025656
REGION,DZAGATUNBP00,2020,1281.80754025656
REGION,DZAGATUNBP00,2021,1281.80754025656
REGION,DZAGATUNBP00,2022,1281.80754025656
REGION,DZAGATUNBP00,2023,1281.80754025656
REGION,DZAGATUNBP00,2024,1281.80754025656
REGION,DZAGATUNBP00,2025,1281.80754025656
REGION,DZAGATUNBP00,2026,1281.80754025656
REGION,DZAGATUNBP00,2027,1281.80754025656
REGION,DZAGATUNBP00,2028,1281.80754025656
REGION,DZAGATUNBP00,2029,1281.80754025656
REGION,DZAGATUNBP00,2030,1281.80754025656
REGION,DZAGATUNBP00,2031,1281.80754025656
REGION,DZAGATUNBP00,2032,1281.80754025656
REGION,DZAGATUNBP00,2033,1281.80754025656
REGION,DZAGATUNBP00,2034,1281.80754025656
REGION,DZAGATUNBP00,2035,1281.80754025656
REGION,DZAGATUNBP00,2036,1281.80754025656
REGION,DZAGATUNBP00,2037,1281.80754025656
REGION,DZAGATUNBP00,2038,1281.80754025656
REGION,DZAGATUNBP00,2039,1281.80754025656
REGION,DZAGATUNBP00,2040,1281.80754025656
REGION,DZAGEOCVP01N,2040,0.0
REGION,DZAGEOCVP01O,2040,0.0
REGION,DZAHFODIP00X,2015,99999.0
REGION,DZAHFODIP00X,2016,199998.0
REGION,DZAHFODIP00X,2017,299997.0
REGION,DZAHFODIP00X,2018,399996.0
REGION,DZAHFODIP00X,2019,499995.0
REGION,DZAHFODIP00X,2020,599994.0
REGION,DZAHFODIP00X,2021,699993.0
REGION,DZAHFODIP00X,2022,799992.0
REGION,DZAHFODIP00X,2023,899991.0
REGION,DZAHFODIP00X,2024,999990.0
REGION,DZAHFODIP00X,2025,1099989.0
REGION,DZAHFODIP00X,2026,1199988.0
REGION,DZAHFODIP00X,2027,1299987.0
REGION,DZAHFODIP00X,2028,1399986.0
REGION,DZAHFODIP00X,2029,1499985.0
REGION,DZAHFODIP00X,2030,1599984.0
REGION,DZAHFODIP00X,2031,1699983.0
REGION,DZAHFODIP00X,2032,1799982.0
REGION,DZAHFODIP00X,2033,1899981.0
REGION,DZAHFODIP00X,2034,1999980.0
REGION,DZAHFODIP00X,2035,2099979.0
REGION,DZAHFODIP00X,2036,2199978.0
REGION,DZAHFODIP00X,2037,2299977.0
REGION,DZAHFODIP00X,2038,2399976.0
REGION,DZAHFODIP00X,2039,2499975.0
REGION,DZAHFODIP00X,2040,2599974.0
REGION,DZAHFOEMP00X,2015,99999.0
REGION,DZAHFOEMP00X,2016,199998.0
REGION,DZAHFOEMP00X,2017,299997.0
REGION,DZAHFOEMP00X,2018,399996.0
REGION,DZAHFOEMP00X,2019,499995.0
REGION,DZAHFOEMP00X,2020,599994.0
REGION,DZAHFOEMP00X,2021,699993.0
REGION,DZAHFOEMP00X,2022,799992.0
REGION,DZAHFOEMP00X,2023,899991.0
REGION,DZAHFOEMP00X,2024,999990.0
REGION,DZAHFOEMP00X,2025,1099989.0
REGION,DZAHFOEMP00X,2026,1199988.0
REGION,DZAHFOEMP00X,2027,1299987.0
REGION,DZAHFOEMP00X,2028,1399986.0
REGION,DZAHFOEMP00X,2029,1499985.0
REGION,DZAHFOEMP00X,2030,1599984.0
REGION,DZAHFOEMP00X,2031,1699983.0
REGION,DZAHFOEMP00X,2032,1799982.0
REGION,DZAHFOEMP00X,2033,1899981.0
REGION,DZAHFOEMP00X,2034,1999980.0
REGION,DZAHFOEMP00X,2035,2099979.0
REGION,DZAHFOEMP00X,2036,2199978.0
REGION,DZAHFOEMP00X,2037,2299977.0
REGION,DZAHFOEMP00X,2038,2399976.0
REGION,DZAHFOEMP00X,2039,2499975.0
REGION,DZAHFOEMP00X,2040,2599974.0
REGION,DZAHFOGCP01N,2040,0.0
REGION,DZAHFOGCP01O,2015,0.43843
REGION,DZAHFOGCP01O,2016,0.43843
REGION,DZAHFOGCP01O,2017,0.43843
REGION,DZAHFOGCP01O,2018,0.43843
REGION,DZAHFOGCP01O,2019,0.43843
REGION,DZAHFOGCP01O,2020,0.43843
REGION,DZAHFOGCP01O,2021,0.4165085
REGION,DZAHFOGCP01O,2022,0.394587
REGION,DZAHFOGCP01O,2023,0.3726655
REGION,DZAHFOGCP01O,2024,0.350744
REGION,DZAHFOGCP01O,2025,0.3288225
REGION,DZAHFOGCP01O,2026,0.306901
REGION,DZAHFOGCP01O,2027,0.2849795
REGION,DZAHFOGCP01O,2028,0.263058
REGION,DZAHFOGCP01O,2029,0.2411365
REGION,DZAHFOGCP01O,2030,0.219215
REGION,DZAHFOGCP01O,2031,0.1972935
REGION,DZAHFOGCP01O,2032,0.175372
REGION,DZAHFOGCP01O,2033,0.1534505
REGION,DZAHFOGCP01O,2034,0.131529
REGION,DZAHFOGCP01O,2035,0.1096075
REGION,DZAHFOGCP01O,2036,0.087686
REGION,DZAHFOGCP01O,2037,0.0657645
REGION,DZAHFOGCP01O,2038,0.043843
REGION,DZAHFOGCP01O,2039,0.0219215
REGION,DZAHFOGCP01O,2040,0.0
REGION,DZAHFOIMP00X,2015,99999.0
REGION,DZAHFOIMP00X,2016,199998.0
REGION,DZAHFOIMP00X,2017,299997.0
REGION,DZAHFOIMP00X,2018,399996.0
REGION,DZAHFOIMP00X,2019,499995.0
REGION,DZAHFOIMP00X,2020,599994.0
REGION,DZAHFOIMP00X,2021,699993.0
REGION,DZAHFOIMP00X,2022,799992.0
REGION,DZAHFOIMP00X,2023,899991.0
REGION,DZAHFOIMP00X,2024,999990.0
REGION,DZAHFOIMP00X,2025,1099989.0
REGION,DZAHFOIMP00X,2026,1199988.0
REGION,DZAHFOIMP00X,2027,1299987.0
REGION,DZAHFOIMP00X,2028,1399986.0
REGION,DZAHFOIMP00X,2029,1499985.0
REGION,DZAHFOIMP00X,2030,1599984.0
REGION,DZAHFOIMP00X,2031,1699983.0
REGION,DZAHFOIMP00X,2032,1799982.0
REGION,DZAHFOIMP00X,2033,1899981.0
REGION,DZAHFOIMP00X,2034,1999980.0
REGION,DZAHFOIMP00X,2035,2099979.0
REGION,DZAHFOIMP00X,2036,2199978.0
REGION,DZAHFOIMP00X,2037,2299977.0
REGION,DZAHFOIMP00X,2038,2399976.0
REGION,DZAHFOIMP00X,2039,2499975.0
REGION,DZAHFOIMP00X,2040,2599974.0
REGION,DZAHYDLSP00X,2015,0.1
REGION,DZAHYDLSP00X,2016,0.1
REGION,DZAHYDLSP00X,2017,0.1
REGION,DZAHYDLSP00X,2018,0.1
REGION,DZAHYDLSP00X,2019,0.1
REGION,DZAHYDLSP00X,2020,0.1
REGION,DZAHYDLSP00X,2021,0.1
REGION,DZAHYDLSP00X,2022,0.1
REGION,DZAHYDLSP00X,2023,0.1
REGION,DZAHYDLSP00X,2024,0.2
REGION,DZAHYDLSP00X,2025,0.2
REGION,DZAHYDLSP00X,2026,0.2
REGION,DZAHYDLSP00X,2027,0.2
REGION,DZAHYDLSP00X,2028,0.2
REGION,DZAHYDLSP00X,2029,0.2
REGION,DZAHYDLSP00X,2030,0.2
REGION,DZAHYDLSP00X,2031,0.2
REGION,DZAHYDLSP00X,2032,0.2
REGION,DZAHYDLSP00X,2033,0.2
REGION,DZAHYDLSP00X,2034,0.2
REGION,DZAHYDLSP00X,2035,0.2
REGION,DZAHYDLSP00X,2036,0.2
REGION,DZAHYDLSP00X,2037,0.2
REGION,DZAHYDLSP00X,2038,0.2
REGION,DZAHYDLSP00X,2039,0.2
REGION,DZAHYDLSP00X,2040,0.2
