Country,y,f,Total annual production (GWh),Source
BWA,2020.0,COA,4557.5833369794,Coal
BWA,2020.0,LFO,252.19444464620005,Light Fuel Oil
BWA,2020.0,SOL,178.3055556982,Solar
BWA,2021.0,COA,4695.416670423,Coal
BWA,2021.0,LFO,217.6944446186,Light Fuel Oil
BWA,2021.0,SOL,178.194444587,Solar
BWA,2022.0,COA,2154.1944461678,Coal
BWA,2022.0,Imports (ZAF),2836.6388911582003,Imports (ZAF)
BWA,2022.0,LFO,211.7222223916,Light Fuel Oil
BWA,2022.0,SOL,178.0833334758,Solar
BWA,2023.0,COA,1307.4166677126,Coal
BWA,2023.0,Imports (ZAF),3966.66666984,Imports (ZAF)
BWA,2023.0,LFO,209.5277779454,Light Fuel Oil
BWA,2023.0,SOL,177.9722223646,Solar
BWA,2024.0,COA,1978.7222238052,Coal
BWA,2024.0,Imports (ZAF),3418.8333360684,Imports (ZAF)
BWA,2024.0,LFO,181.8888890344,Light Fuel Oil
BWA,2024.0,SOL,351.7500002814,Solar
BWA,2025.0,COA,4485.1111146992,Coal
BWA,2025.0,HFO,1.250000001,Heavy Fuel Oil
BWA,2025.0,Imports (ZAF),695.0833338894,Imports (ZAF)
BWA,2025.0,LFO,170.50000013640002,Light Fuel Oil
BWA,2025.0,SOL,987.8333341236,Solar
BWA,2026.0,COA,4221.2777811548,Coal
BWA,2026.0,HFO,1.250000001,Heavy Fuel Oil
BWA,2026.0,Imports (ZAF),1077.77777864,Imports (ZAF)
BWA,2026.0,LFO,159.1388890162,Light Fuel Oil
BWA,2026.0,SOL,1164.7500009317998,Solar
BWA,2027.0,COA,3957.4444476104,Coal
BWA,2027.0,HFO,1.250000001,Heavy Fuel Oil
BWA,2027.0,Imports (ZAF),1312.0000010496,Imports (ZAF)
BWA,2027.0,LFO,147.777777896,Light Fuel Oil
BWA,2027.0,SOL,1332.5833343994,Solar
BWA,2028.0,COA,3693.611114066001,Coal
BWA,2028.0,HFO,1.250000001,Heavy Fuel Oil
BWA,2028.0,Imports (ZAF),1551.2777790188002,Imports (ZAF)
BWA,2028.0,LFO,136.4166667758,Light Fuel Oil
BWA,2028.0,SOL,1489.9444456364,Solar
BWA,2029.0,COA,4147.416669984601,Coal
BWA,2029.0,HFO,1.250000001,Heavy Fuel Oil
BWA,2029.0,Imports (ZAF),1031.805556381,Imports (ZAF)
BWA,2029.0,LFO,125.0555556556,Light Fuel Oil
BWA,2029.0,SOL,1965.27777935,Solar
BWA,2030.0,COA,5552.2777822196,Coal
BWA,2030.0,HFO,1.1388888898000002,Heavy Fuel Oil
BWA,2030.0,Imports (ZAF),5.972222227,Imports (ZAF)
BWA,2030.0,LFO,113.6666667576,Light Fuel Oil
BWA,2030.0,SOL,3051.5277802190008,Solar
