Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
ZWE,2020.0,EL3E,6405.4722273466,Current electrified,Bottom-up,No
ZWE,2021.0,EL3E,5999.4722270218,Current electrified,Bottom-up,No
ZWE,2021.0,EL3U,579.8055560194,New electrified,Bottom-up,No
ZWE,2022.0,EL3E,5373.361115409801,Current electrified,Bottom-up,No
ZWE,2022.0,EL3U,1159.6388898166,New electrified,Bottom-up,No
ZWE,2023.0,EL3E,4737.6111149012,Current electrified,Bottom-up,No
ZWE,2023.0,EL3U,1739.444445836,New electrified,Bottom-up,No
ZWE,2024.0,EL3E,4091.9722254958,Current electrified,Bottom-up,No
ZWE,2024.0,EL3U,2319.2500018554,New electrified,Bottom-up,No
ZWE,2025.0,EL3E,3436.527780527,Current electrified,Bottom-up,No
ZWE,2025.0,EL3U,2899.0833356526,New electrified,Bottom-up,No
ZWE,2026.0,EL3E,3441.6666694200003,Current electrified,Bottom-up,No
ZWE,2026.0,EL3U,3478.888891672,New electrified,Bottom-up,No
ZWE,2027.0,EL3E,3437.0000027496003,Current electrified,Bottom-up,No
ZWE,2027.0,EL3U,3680.5000029444,New electrified,Bottom-up,No
ZWE,2028.0,EL3E,3422.5833360714005,Current electrified,Bottom-up,No
ZWE,2028.0,EL3U,3882.083336439,New electrified,Bottom-up,No
ZWE,2029.0,EL3E,3399.6944471642005,Current electrified,Bottom-up,No
ZWE,2029.0,EL3U,4083.6666699336,New electrified,Bottom-up,No
ZWE,2030.0,EL3E,3370.138891585,Current electrified,Bottom-up,No
ZWE,2030.0,EL3U,4285.277781206,New electrified,Bottom-up,No
ZWE,2020.0,MOZEL1,3339.3333360048,Exports (MOZ),Bottom-up,No
ZWE,2021.0,MOZEL1,2290.0277796098,Exports (MOZ),Bottom-up,No
ZWE,2021.0,ZMBEL1,2925.3611134514,Exports (ZMB),Bottom-up,No
ZWE,2022.0,MOZEL1,2355.000001884,Exports (MOZ),Bottom-up,No
ZWE,2022.0,NAMEL1,308.0000002464,Exports (NAM),Bottom-up,No
ZWE,2022.0,ZMBEL1,5189.111115262401,Exports (ZMB),Bottom-up,No
ZWE,2023.0,MOZEL1,145.8888890056,Exports (MOZ),Bottom-up,No
ZWE,2023.0,NAMEL1,1280.1111121351998,Exports (NAM),Bottom-up,No
ZWE,2023.0,ZMBEL1,9214.1111184824,Exports (ZMB),Bottom-up,No
ZWE,2024.0,NAMEL1,1487.638890079,Exports (NAM),Bottom-up,No
ZWE,2024.0,ZMBEL1,7776.000006220801,Exports (ZMB),Bottom-up,No
ZWE,2025.0,MOZEL1,2600.6388909694,Exports (MOZ),Bottom-up,No
ZWE,2025.0,NAMEL1,1924.8055570954,Exports (NAM),Bottom-up,No
ZWE,2025.0,ZAFEL1,1124.0555564548,Exports (ZAF),Bottom-up,No
ZWE,2025.0,ZMBEL1,2702.8333354956003,Exports (ZMB),Bottom-up,No
ZWE,2026.0,MOZEL1,2600.6388909694,Exports (MOZ),Bottom-up,No
ZWE,2026.0,NAMEL1,1919.6666682024,Exports (NAM),Bottom-up,No
ZWE,2026.0,ZAFEL1,1353.0833344158002,Exports (ZAF),Bottom-up,No
ZWE,2026.0,ZMBEL1,1491.9166678602,Exports (ZMB),Bottom-up,No
