Country,y,f,Total annual demand (GWh),Demand type,Scenario,Carbon Price
GNB,2020.0,EL3E,91.6388889622,Current electrified,Bottom-up,No
GNB,2021.0,EL3E,93.9444445196,Current electrified,Bottom-up,No
GNB,2021.0,EL3U,46.7222222596,New electrified,Bottom-up,No
GNB,2022.0,EL3E,96.0833334102,Current electrified,Bottom-up,No
GNB,2022.0,EL3U,93.4166667414,New electrified,Bottom-up,No
GNB,2023.0,EL3E,97.9722223006,Current electrified,Bottom-up,No
GNB,2023.0,EL3U,140.138889001,New electrified,Bottom-up,No
GNB,2024.0,EL3E,99.6666667464,Current electrified,Bottom-up,No
GNB,2024.0,EL3U,186.8611112606,New electrified,Bottom-up,No
GNB,2025.0,EL3E,104.9444445284,Current electrified,Bottom-up,No
GNB,2025.0,EL3U,233.5555557424,New electrified,Bottom-up,No
GNB,2026.0,EL3E,110.277777866,Current electrified,Bottom-up,No
GNB,2026.0,EL3U,280.277778002,New electrified,Bottom-up,No
GNB,2027.0,EL3E,115.694444537,Current electrified,Bottom-up,No
GNB,2027.0,EL3U,292.7222224564,New electrified,Bottom-up,No
GNB,2028.0,EL3E,121.16666676360002,Current electrified,Bottom-up,No
GNB,2028.0,EL3U,305.138889133,New electrified,Bottom-up,No
GNB,2029.0,EL3E,126.666666768,Current electrified,Bottom-up,No
GNB,2029.0,EL3U,317.58333358740003,New electrified,Bottom-up,No
GNB,2030.0,EL3E,133.0277778842,Current electrified,Bottom-up,No
GNB,2030.0,EL3U,330.000000264,New electrified,Bottom-up,No
GNB,2021.0,GMBEL1,99.7500000798,Exports (GMB),Bottom-up,No
GNB,2022.0,GMBEL1,134.2500001074,Exports (GMB),Bottom-up,No
GNB,2023.0,GMBEL1,8.2777777844,Exports (GMB),Bottom-up,No
GNB,2024.0,GMBEL1,7.1666666724,Exports (GMB),Bottom-up,No
GNB,2025.0,GMBEL1,17.0000000136,Exports (GMB),Bottom-up,No
GNB,2026.0,GMBEL1,20.5833333498,Exports (GMB),Bottom-up,No
GNB,2027.0,GINEL1,0.0277777778,Exports (GIN),Bottom-up,No
GNB,2027.0,GMBEL1,42.0000000336,Exports (GMB),Bottom-up,No
GNB,2028.0,GINEL1,51.3611111522,Exports (GIN),Bottom-up,No
GNB,2029.0,GINEL1,13.3055555662,Exports (GIN),Bottom-up,No
GNB,2029.0,GMBEL1,23.6388889078,Exports (GMB),Bottom-up,No
GNB,2030.0,GMBEL1,30.166666690800003,Exports (GMB),Bottom-up,No
GNB,2020.0,EL3E,91.6388889622,Current electrified,Bottom-up,High
GNB,2021.0,EL3E,93.97222229740002,Current electrified,Bottom-up,High
GNB,2021.0,EL3U,46.7222222596,New electrified,Bottom-up,High
GNB,2022.0,EL3E,96.0833334102,Current electrified,Bottom-up,High
GNB,2022.0,EL3U,93.4166667414,New electrified,Bottom-up,High
GNB,2023.0,EL3E,97.9722223006,Current electrified,Bottom-up,High
GNB,2023.0,EL3U,140.138889001,New electrified,Bottom-up,High
GNB,2024.0,EL3E,99.6666667464,Current electrified,Bottom-up,High
GNB,2024.0,EL3U,186.8611112606,New electrified,Bottom-up,High
GNB,2025.0,EL3E,104.9444445284,Current electrified,Bottom-up,High
GNB,2025.0,EL3U,233.5555557424,New electrified,Bottom-up,High
GNB,2026.0,EL3E,110.277777866,Current electrified,Bottom-up,High
GNB,2026.0,EL3U,280.277778002,New electrified,Bottom-up,High
GNB,2027.0,EL3E,115.694444537,Current electrified,Bottom-up,High
GNB,2027.0,EL3U,292.7222224564,New electrified,Bottom-up,High
GNB,2028.0,EL3E,121.16666676360002,Current electrified,Bottom-up,High
GNB,2028.0,EL3U,305.138889133,New electrified,Bottom-up,High
GNB,2029.0,EL3E,126.666666768,Current electrified,Bottom-up,High
GNB,2029.0,EL3U,317.58333358740003,New electrified,Bottom-up,High
GNB,2030.0,EL3E,133.0277778842,Current electrified,Bottom-up,High
GNB,2030.0,EL3U,330.000000264,New electrified,Bottom-up,High
GNB,2020.0,GINEL1,57.6111111572,Exports (GIN),Bottom-up,High
GNB,2021.0,GMBEL1,129.3888889924,Exports (GMB),Bottom-up,High
GNB,2022.0,GMBEL1,32.083333359,Exports (GMB),Bottom-up,High
GNB,2029.0,GMBEL1,35.388888917200006,Exports (GMB),Bottom-up,High
GNB,2030.0,GMBEL1,28.611111134,Exports (GMB),Bottom-up,High
GNB,2020.0,EL3E,91.6388889622,Current electrified,Top-down high,No
GNB,2021.0,EL3E,93.9722222974,Current electrified,Top-down high,No
GNB,2021.0,EL3U,21.0277777946,New electrified,Top-down high,No
GNB,2022.0,EL3E,96.0555556324,Current electrified,Top-down high,No
GNB,2022.0,EL3U,42.0277778114,New electrified,Top-down high,No
GNB,2023.0,EL3E,97.9722223006,Current electrified,Top-down high,No
GNB,2023.0,EL3U,63.055555606000006,New electrified,Top-down high,No
GNB,2024.0,EL3E,99.6944445242,Current electrified,Top-down high,No
GNB,2024.0,EL3U,84.08333340060001,New electrified,Top-down high,No
GNB,2025.0,EL3E,104.9444445284,Current electrified,Top-down high,No
GNB,2025.0,EL3U,105.0833334174,New electrified,Top-down high,No
GNB,2026.0,EL3E,110.3055556438,Current electrified,Top-down high,No
GNB,2026.0,EL3U,126.111111212,New electrified,Top-down high,No
GNB,2027.0,EL3E,115.6666667592,Current electrified,Top-down high,No
GNB,2027.0,EL3U,131.7222223276,New electrified,Top-down high,No
GNB,2028.0,EL3E,121.16666676360002,Current electrified,Top-down high,No
GNB,2028.0,EL3U,137.36111122100002,New electrified,Top-down high,No
GNB,2029.0,EL3E,126.6388889902,Current electrified,Top-down high,No
GNB,2029.0,EL3U,143.00000011440002,New electrified,Top-down high,No
GNB,2030.0,EL3E,133.0277778842,Current electrified,Top-down high,No
GNB,2030.0,EL3U,148.61111123,New electrified,Top-down high,No
GNB,2025.0,GMBEL1,17.555555569600003,Exports (GMB),Top-down high,No
GNB,2026.0,GMBEL1,22.9722222406,Exports (GMB),Top-down high,No
GNB,2027.0,GINEL1,44.3888889244,Exports (GIN),Top-down high,No
GNB,2027.0,GMBEL1,6.638888894200001,Exports (GMB),Top-down high,No
GNB,2028.0,GINEL1,54.305555599,Exports (GIN),Top-down high,No
GNB,2029.0,GINEL1,14.9166666786,Exports (GIN),Top-down high,No
GNB,2029.0,GMBEL1,12.9444444548,Exports (GMB),Top-down high,No
GNB,2030.0,GMBEL1,32.694444470600004,Exports (GMB),Top-down high,No
GNB,2020.0,EL3E,91.6388889622,Current electrified,Top-down high,High
GNB,2021.0,EL3E,93.97222229740002,Current electrified,Top-down high,High
GNB,2021.0,EL3U,21.0277777946,New electrified,Top-down high,High
GNB,2022.0,EL3E,96.0555556324,Current electrified,Top-down high,High
GNB,2022.0,EL3U,42.0277778114,New electrified,Top-down high,High
GNB,2023.0,EL3E,97.9722223006,Current electrified,Top-down high,High
GNB,2023.0,EL3U,63.055555606000006,New electrified,Top-down high,High
GNB,2024.0,EL3E,99.6666667464,Current electrified,Top-down high,High
GNB,2024.0,EL3U,84.08333340060001,New electrified,Top-down high,High
GNB,2025.0,EL3E,104.9444445284,Current electrified,Top-down high,High
GNB,2025.0,EL3U,105.0833334174,New electrified,Top-down high,High
GNB,2026.0,EL3E,110.277777866,Current electrified,Top-down high,High
GNB,2026.0,EL3U,126.111111212,New electrified,Top-down high,High
GNB,2027.0,EL3E,115.6666667592,Current electrified,Top-down high,High
GNB,2027.0,EL3U,131.7222223276,New electrified,Top-down high,High
GNB,2028.0,EL3E,121.1666667636,Current electrified,Top-down high,High
GNB,2028.0,EL3U,137.36111122100002,New electrified,Top-down high,High
GNB,2029.0,EL3E,126.6388889902,Current electrified,Top-down high,High
GNB,2029.0,EL3U,143.00000011440002,New electrified,Top-down high,High
GNB,2030.0,EL3E,133.0277778842,Current electrified,Top-down high,High
GNB,2030.0,EL3U,148.61111123,New electrified,Top-down high,High
GNB,2020.0,GINEL1,70.277777834,Exports (GIN),Top-down high,High
GNB,2022.0,GMBEL1,54.1944444878,Exports (GMB),Top-down high,High
GNB,2023.0,GMBEL1,0.0,Exports (GMB),Top-down high,High
GNB,2027.0,GMBEL1,324.0833335926,Exports (GMB),Top-down high,High
GNB,2028.0,GMBEL1,369.4444447400001,Exports (GMB),Top-down high,High
GNB,2029.0,GMBEL1,632.6666671728001,Exports (GMB),Top-down high,High
