r,t,y,TotalCapacityAnnual
REGION,CAFHFOIMP00X,2020,599994.0
REGION,CAFHFOIMP00X,2021,699993.0
REGION,CAFHFOIMP00X,2022,799992.0
REGION,CAFHFOIMP00X,2023,899991.0
REGION,CAFHFOIMP00X,2024,999990.0
REGION,CAFHFOIMP00X,2025,1099989.0
REGION,CAFHFOIMP00X,2026,1199988.0
REGION,CAFHFOIMP00X,2027,1299987.0
REGION,CAFHFOIMP00X,2028,1399986.0
REGION,CAFHFOIMP00X,2029,1499985.0
REGION,CAFHFOIMP00X,2030,1599984.0
REGION,CAFHFOIMP00X,2031,1699983.0
REGION,CAFHFOIMP00X,2032,1799982.0
REGION,CAFHFOIMP00X,2033,1899981.0
REGION,CAFHFOIMP00X,2034,1999980.0
REGION,CAFHFOIMP00X,2035,2099979.0
REGION,CAFHFOIMP00X,2036,2199978.0
REGION,CAFHFOIMP00X,2037,2299977.0
REGION,CAFHFOIMP00X,2038,2399976.0
REGION,CAFHFOIMP00X,2039,2499975.0
REGION,CAFHFOIMP00X,2040,2599974.0
REGION,CAFHYDLSP00X,2029,0.005187619057358484
REGION,CAFHYDLSP00X,2030,0.0106817095103236
REGION,CAFHYDLSP00X,2031,0.01745475172079118
REGION,CAFHYDLSP00X,2032,0.024502980515896687
REGION,CAFHYDLSP00X,2033,0.03154279537173925
REGION,CAFHYDLSP00X,2034,0.03868947850561307
REGION,CAFHYDLSP00X,2035,0.046063784690947795
REGION,CAFHYDLSP00X,2036,0.05376596407500404
REGION,CAFHYDLSP00X,2037,0.0549169567048768
REGION,CAFHYDLSP00X,2038,0.06294335513825268
REGION,CAFHYDLSP00X,2039,0.07079423381480437
REGION,CAFHYDLSP00X,2040,0.07079423381480437
REGION,CAFHYDMGRID1,2040,0.0
REGION,CAFHYDMSP00X,2040,0.008376214647611777
REGION,CAFHYDSSP00X,2015,0.018751
REGION,CAFHYDSSP00X,2016,0.018751
REGION,CAFHYDSSP00X,2017,0.018751
REGION,CAFHYDSSP00X,2018,0.018751
REGION,CAFHYDSSP00X,2019,0.018751
REGION,CAFHYDSSP00X,2020,0.018751
REGION,CAFHYDSSP00X,2021,0.018751
REGION,CAFHYDSSP00X,2022,0.018751
REGION,CAFHYDSSP00X,2023,0.018751
REGION,CAFHYDSSP00X,2024,0.018751
REGION,CAFHYDSSP00X,2025,0.018751
REGION,CAFHYDSSP00X,2026,0.018751
REGION,CAFHYDSSP00X,2027,0.018751
REGION,CAFHYDSSP00X,2028,0.018751
REGION,CAFHYDSSP00X,2029,0.018751
REGION,CAFHYDSSP00X,2030,0.018751
REGION,CAFHYDSSP00X,2031,0.018751
REGION,CAFHYDSSP00X,2032,0.018751
REGION,CAFHYDSSP00X,2033,0.018751
REGION,CAFHYDSSP00X,2034,0.018751
REGION,CAFHYDSSP00X,2035,0.018751
REGION,CAFHYDSSP00X,2036,0.018751
REGION,CAFHYDSSP00X,2037,0.018751
REGION,CAFHYDSSP00X,2038,0.018751
REGION,CAFHYDSSP00X,2039,0.018751
REGION,CAFHYDSSP00X,2040,0.018751
REGION,CAFLFODIP00X,2015,99999.0
REGION,CAFLFODIP00X,2016,199998.0
REGION,CAFLFODIP00X,2017,299997.0
REGION,CAFLFODIP00X,2018,399996.0
REGION,CAFLFODIP00X,2019,499995.0
REGION,CAFLFODIP00X,2020,599994.0
REGION,CAFLFODIP00X,2021,699993.0
REGION,CAFLFODIP00X,2022,799992.0
REGION,CAFLFODIP00X,2023,899991.0
REGION,CAFLFODIP00X,2024,999990.0
REGION,CAFLFODIP00X,2025,1099989.0
REGION,CAFLFODIP00X,2026,1199988.0
REGION,CAFLFODIP00X,2027,1299987.0
REGION,CAFLFODIP00X,2028,1399986.0
REGION,CAFLFODIP00X,2029,1499985.0
REGION,CAFLFODIP00X,2030,1599984.0
REGION,CAFLFODIP00X,2031,1699983.0
REGION,CAFLFODIP00X,2032,1799982.0
REGION,CAFLFODIP00X,2033,1899981.0
REGION,CAFLFODIP00X,2034,1999980.0
REGION,CAFLFODIP00X,2035,2099979.0
REGION,CAFLFODIP00X,2036,2199978.0
REGION,CAFLFODIP00X,2037,2299977.0
REGION,CAFLFODIP00X,2038,2399976.0
REGION,CAFLFODIP00X,2039,2499975.0
REGION,CAFLFODIP00X,2040,2599974.0
REGION,CAFLFOIMP00X,2015,99999.0
REGION,CAFLFOIMP00X,2016,199998.0
REGION,CAFLFOIMP00X,2017,299997.0
REGION,CAFLFOIMP00X,2018,399996.0
REGION,CAFLFOIMP00X,2019,499995.0
REGION,CAFLFOIMP00X,2020,599994.0
REGION,CAFLFOIMP00X,2021,699993.0
REGION,CAFLFOIMP00X,2022,799992.0
REGION,CAFLFOIMP00X,2023,899991.0
REGION,CAFLFOIMP00X,2024,999990.0
REGION,CAFLFOIMP00X,2025,1099989.0
REGION,CAFLFOIMP00X,2026,1199988.0
REGION,CAFLFOIMP00X,2027,1299987.0
REGION,CAFLFOIMP00X,2028,1399986.0
REGION,CAFLFOIMP00X,2029,1499985.0
REGION,CAFLFOIMP00X,2030,1599984.0
REGION,CAFLFOIMP00X,2031,1699983.0
REGION,CAFLFOIMP00X,2032,1799982.0
REGION,CAFLFOIMP00X,2033,1899981.0
REGION,CAFLFOIMP00X,2034,1999980.0
REGION,CAFLFOIMP00X,2035,2099979.0
REGION,CAFLFOIMP00X,2036,2199978.0
REGION,CAFLFOIMP00X,2037,2299977.0
REGION,CAFLFOIMP00X,2038,2399976.0
REGION,CAFLFOIMP00X,2039,2499975.0
REGION,CAFLFOIMP00X,2040,2599974.0
REGION,CAFLFOMGRID1,2040,0.0
REGION,CAFLFORCP00X,2015,0.03622240307782073
REGION,CAFLFORCP00X,2016,0.03643014253074309
REGION,CAFLFORCP00X,2017,0.03643014253074309
REGION,CAFLFORCP00X,2018,0.03643014253074309
REGION,CAFLFORCP00X,2019,0.03643014253074309
REGION,CAFLFORCP00X,2020,0.03643014253074309
REGION,CAFLFORCP00X,2021,0.03643014253074309
REGION,CAFLFORCP00X,2022,0.03643014253074309
REGION,CAFLFORCP00X,2023,0.03643014253074309
REGION,CAFLFORCP00X,2024,0.03643014253074309
REGION,CAFLFORCP00X,2025,0.0002077394529223568
REGION,CAFLFORCP00X,2040,0.0
REGION,CAFLFORCP01N,2040,0.0
REGION,CAFLFORCP01O,2015,0.007433
REGION,CAFLFORCP01O,2016,0.007433
REGION,CAFLFORCP01O,2017,0.007433
REGION,CAFLFORCP01O,2018,0.007433
REGION,CAFLFORCP01O,2019,0.007433
REGION,CAFLFORCP01O,2020,0.007433
REGION,CAFLFORCP01O,2021,0.00706135
REGION,CAFLFORCP01O,2022,0.0066897
REGION,CAFLFORCP01O,2023,0.00631805
REGION,CAFLFORCP01O,2024,0.0059464
REGION,CAFLFORCP01O,2025,0.00557475
REGION,CAFLFORCP01O,2026,0.0052031
REGION,CAFLFORCP01O,2027,0.00483145
REGION,CAFLFORCP01O,2028,0.0044598
REGION,CAFLFORCP01O,2029,0.00408815
REGION,CAFLFORCP01O,2030,0.0037165
REGION,CAFLFORCP01O,2031,0.00334485
REGION,CAFLFORCP01O,2032,0.0029732
REGION,CAFLFORCP01O,2033,0.00260155
REGION,CAFLFORCP01O,2034,0.0022299
REGION,CAFLFORCP01O,2035,0.00185825
REGION,CAFLFORCP01O,2036,0.0014866
REGION,CAFLFORCP01O,2037,0.00111495
REGION,CAFLFORCP01O,2038,0.0007433
REGION,CAFLFORCP01O,2039,0.000371650000000001
REGION,CAFLFORCP01O,2040,0.0
REGION,CAFLFOSALON1,2040,0.0
REGION,CAFLNGEXP00X,2040,0.0
REGION,CAFLNGIMP00X,2040,0.0
REGION,CAFNGACCC01N,2040,0.0
REGION,CAFNGACCP01N,2040,0.0
REGION,CAFNGACCP01O,2040,0.0
REGION,CAFNGADIP00X,2015,99999.0
REGION,CAFNGADIP00X,2016,199998.0
REGION,CAFNGADIP00X,2017,299997.0
REGION,CAFNGADIP00X,2018,399996.0
REGION,CAFNGADIP00X,2019,499995.0
REGION,CAFNGADIP00X,2020,599994.0
REGION,CAFNGADIP00X,2021,699993.0
REGION,CAFNGADIP00X,2022,799992.0
REGION,CAFNGADIP00X,2023,899991.0
REGION,CAFNGADIP00X,2024,999990.0
REGION,CAFNGADIP00X,2025,1099989.0
REGION,CAFNGADIP00X,2026,1199988.0
REGION,CAFNGADIP00X,2027,1299987.0
REGION,CAFNGADIP00X,2028,1399986.0
REGION,CAFNGADIP00X,2029,1499985.0
REGION,CAFNGADIP00X,2030,1599984.0
REGION,CAFNGADIP00X,2031,1699983.0
REGION,CAFNGADIP00X,2032,1799982.0
REGION,CAFNGADIP00X,2033,1899981.0
REGION,CAFNGADIP00X,2034,1999980.0
REGION,CAFNGADIP00X,2035,2099979.0
REGION,CAFNGADIP00X,2036,2199978.0
REGION,CAFNGADIP00X,2037,2299977.0
REGION,CAFNGADIP00X,2038,2399976.0
REGION,CAFNGADIP00X,2039,2499975.0
REGION,CAFNGADIP00X,2040,2599974.0
REGION,CAFNGAGCP01N,2040,0.0
REGION,CAFNGAGCP01O,2040,0.0
REGION,CAFNGAPRP00X,2015,99999.0
REGION,CAFNGAPRP00X,2016,199998.0
REGION,CAFNGAPRP00X,2017,299997.0
REGION,CAFNGAPRP00X,2018,399996.0
REGION,CAFNGAPRP00X,2019,499995.0
REGION,CAFNGAPRP00X,2020,599994.0
REGION,CAFNGAPRP00X,2021,699993.0
REGION,CAFNGAPRP00X,2022,799992.0
REGION,CAFNGAPRP00X,2023,899991.0
REGION,CAFNGAPRP00X,2024,999990.0
REGION,CAFNGAPRP00X,2025,1099989.0
REGION,CAFNGAPRP00X,2026,1199988.0
REGION,CAFNGAPRP00X,2027,1299987.0
REGION,CAFNGAPRP00X,2028,1399986.0
REGION,CAFNGAPRP00X,2029,1499985.0
REGION,CAFNGAPRP00X,2030,1599984.0
REGION,CAFNGAPRP00X,2031,1699983.0
REGION,CAFNGAPRP00X,2032,1799982.0
REGION,CAFNGAPRP00X,2033,1899981.0
REGION,CAFNGAPRP00X,2034,1999980.0
REGION,CAFNGAPRP00X,2035,2099979.0
REGION,CAFNGAPRP00X,2036,2199978.0
REGION,CAFNGAPRP00X,2037,2299977.0
REGION,CAFNGAPRP00X,2038,2399976.0
REGION,CAFNGAPRP00X,2039,2499975.0
REGION,CAFNGAPRP00X,2040,2599974.0
REGION,CAFNGGCP01N,2040,0.0
REGION,CAFNGGCP01O,2040,0.0
REGION,CAFSOLARP00X,2015,99999.0
REGION,CAFSOLARP00X,2016,199998.0
REGION,CAFSOLARP00X,2017,299997.0
REGION,CAFSOLARP00X,2018,399996.0
REGION,CAFSOLARP00X,2019,499995.0
REGION,CAFSOLARP00X,2020,599994.0
REGION,CAFSOLARP00X,2021,699993.0
REGION,CAFSOLARP00X,2022,799992.0
REGION,CAFSOLARP00X,2023,899991.0
REGION,CAFSOLARP00X,2024,999990.0
REGION,CAFSOLARP00X,2025,1099989.0
REGION,CAFSOLARP00X,2026,1199988.0
REGION,CAFSOLARP00X,2027,1299987.0
REGION,CAFSOLARP00X,2028,1399986.0
REGION,CAFSOLARP00X,2029,1499985.0
REGION,CAFSOLARP00X,2030,1599984.0
REGION,CAFSOLARP00X,2031,1699983.0
REGION,CAFSOLARP00X,2032,1799982.0
REGION,CAFSOLARP00X,2033,1899981.0
REGION,CAFSOLARP00X,2034,1999980.0
REGION,CAFSOLARP00X,2035,2099979.0
REGION,CAFSOLARP00X,2036,2199978.0
REGION,CAFSOLARP00X,2037,2299977.0
REGION,CAFSOLARP00X,2038,2399976.0
REGION,CAFSOLARP00X,2039,2499975.0
REGION,CAFSOLARP00X,2040,2599974.0
REGION,CAFSOLCNP01X,2040,0.0
REGION,CAFSOLCSP01X,2040,0.0
REGION,CAFSOLMGRID1,2040,0.0
REGION,CAFSOLPRP00X,2026,0.003429026211457874
REGION,CAFSOLPRP00X,2027,0.007047455120288891
REGION,CAFSOLPRP00X,2028,0.011568901790165412
REGION,CAFSOLPRP00X,2029,0.016130726992743125
REGION,CAFSOLPRP00X,2030,0.02142256219926293
REGION,CAFSOLPRP00X,2031,0.026772801369110203
REGION,CAFSOLPRP00X,2032,0.032149536411665416
REGION,CAFSOLPRP00X,2033,0.038007931430317866
REGION,CAFSOLPRP00X,2034,0.04419988045080159
REGION,CAFSOLPRP00X,2035,0.0514912919532022
REGION,CAFSOLPRP00X,2036,0.0588018018258064
REGION,CAFSOLPRP00X,2037,0.07666498404055376
REGION,CAFSOLPRP00X,2038,0.08461545481902535
REGION,CAFSOLPRP00X,2039,0.09343334563388254
REGION,CAFSOLPRP00X,2040,0.10319086813731941
REGION,CAFSOLPRSAL1,2040,0.0
REGION,CAFSOLPRSAL2,2040,0.0
REGION,CAFSOLPRSAL3,2040,0.0
REGION,CAFSOLPRSAL4,2040,0.0
REGION,CAFSOLPRSAL5,2040,0.0
REGION,CAFSOLPSP00X,2040,0.0
REGION,CAFSOLPUP00X,2040,0.0
REGION,CAFURNIMP00X,2015,99999.0
REGION,CAFURNIMP00X,2016,199998.0
REGION,CAFURNIMP00X,2017,299997.0
REGION,CAFURNIMP00X,2018,399996.0
REGION,CAFURNIMP00X,2019,499995.0
REGION,CAFURNIMP00X,2020,599994.0
REGION,CAFURNIMP00X,2021,699993.0
REGION,CAFURNIMP00X,2022,799992.0
REGION,CAFURNIMP00X,2023,899991.0
REGION,CAFURNIMP00X,2024,999990.0
REGION,CAFURNIMP00X,2025,1099989.0
REGION,CAFURNIMP00X,2026,1199988.0
REGION,CAFURNIMP00X,2027,1299987.0
REGION,CAFURNIMP00X,2028,1399986.0
REGION,CAFURNIMP00X,2029,1499985.0
REGION,CAFURNIMP00X,2030,1599984.0
REGION,CAFURNIMP00X,2031,1699983.0
REGION,CAFURNIMP00X,2032,1799982.0
REGION,CAFURNIMP00X,2033,1899981.0
REGION,CAFURNIMP00X,2034,1999980.0
REGION,CAFURNIMP00X,2035,2099979.0
REGION,CAFURNIMP00X,2036,2199978.0
REGION,CAFURNIMP00X,2037,2299977.0
REGION,CAFURNIMP00X,2038,2399976.0
REGION,CAFURNIMP00X,2039,2499975.0
REGION,CAFURNIMP00X,2040,2599974.0
REGION,CAFURNPRP00X,2015,99999.0
REGION,CAFURNPRP00X,2016,199998.0
REGION,CAFURNPRP00X,2017,299997.0
REGION,CAFURNPRP00X,2018,399996.0
REGION,CAFURNPRP00X,2019,499995.0
REGION,CAFURNPRP00X,2020,599994.0
REGION,CAFURNPRP00X,2021,699993.0
REGION,CAFURNPRP00X,2022,799992.0
REGION,CAFURNPRP00X,2023,899991.0
REGION,CAFURNPRP00X,2024,999990.0
REGION,CAFURNPRP00X,2025,1099989.0
REGION,CAFURNPRP00X,2026,1199988.0
REGION,CAFURNPRP00X,2027,1299987.0
REGION,CAFURNPRP00X,2028,1399986.0
REGION,CAFURNPRP00X,2029,1499985.0
REGION,CAFURNPRP00X,2030,1599984.0
REGION,CAFURNPRP00X,2031,1699983.0
REGION,CAFURNPRP00X,2032,1799982.0
REGION,CAFURNPRP00X,2033,1899981.0
REGION,CAFURNPRP00X,2034,1999980.0
REGION,CAFURNPRP00X,2035,2099979.0
REGION,CAFURNPRP00X,2036,2199978.0
REGION,CAFURNPRP00X,2037,2299977.0
REGION,CAFURNPRP00X,2038,2399976.0
REGION,CAFURNPRP00X,2039,2499975.0
REGION,CAFURNPRP00X,2040,2599974.0
REGION,CAFURNPWP01N,2040,0.0
REGION,CAFURNPWP01O,2040,0.0
REGION,CAFWINMGRID1,2040,0.0
REGION,CAFWINOFP00X,2040,0.0
REGION,CAFWINONP00X,2040,0.0
REGION,CAFWINPRP00X,2015,99999.0
REGION,CAFWINPRP00X,2016,199998.0
REGION,CAFWINPRP00X,2017,299997.0
REGION,CAFWINPRP00X,2018,399996.0
REGION,CAFWINPRP00X,2019,499995.0
REGION,CAFWINPRP00X,2020,599994.0
REGION,CAFWINPRP00X,2021,699993.0
REGION,CAFWINPRP00X,2022,799992.0
REGION,CAFWINPRP00X,2023,899991.0
REGION,CAFWINPRP00X,2024,999990.0
REGION,CAFWINPRP00X,2025,1099989.0
REGION,CAFWINPRP00X,2026,1199988.0
REGION,CAFWINPRP00X,2027,1299987.0
REGION,CAFWINPRP00X,2028,1399986.0
REGION,CAFWINPRP00X,2029,1499985.0
REGION,CAFWINPRP00X,2030,1599984.0
REGION,CAFWINPRP00X,2031,1699983.0
REGION,CAFWINPRP00X,2032,1799982.0
REGION,CAFWINPRP00X,2033,1899981.0
REGION,CAFWINPRP00X,2034,1999980.0
REGION,CAFWINPRP00X,2035,2099979.0
REGION,CAFWINPRP00X,2036,2199978.0
REGION,CAFWINPRP00X,2037,2299977.0
REGION,CAFWINPRP00X,2038,2399976.0
REGION,CAFWINPRP00X,2039,2499975.0
REGION,CAFWINPRP00X,2040,2599974.0
REGION,CIVBACKSTOP,2040,0.0
REGION,CIVBIOCHC01N,2040,0.0
REGION,CIVBIOCHP01N,2022,0.05580174786596587
REGION,CIVBIOCHP01N,2023,0.05580174786596587
REGION,CIVBIOCHP01N,2024,0.05580174786596587
REGION,CIVBIOCHP01N,2025,0.05580174786596587
REGION,CIVBIOCHP01N,2026,0.06044288067011251
REGION,CIVBIOCHP01N,2027,0.15210408989184565
REGION,CIVBIOCHP01N,2028,0.15210408989184565
REGION,CIVBIOCHP01N,2029,0.15210408989184565
REGION,CIVBIOCHP01N,2030,0.15210408989184565
REGION,CIVBIOCHP01N,2031,0.15210408989184565
REGION,CIVBIOCHP01N,2032,0.15210408989184565
REGION,CIVBIOCHP01N,2033,0.15210408989184565
REGION,CIVBIOCHP01N,2034,0.15210408989184565
REGION,CIVBIOCHP01N,2035,0.15210408989184565
REGION,CIVBIOCHP01N,2036,0.15210408989184565
REGION,CIVBIOCHP01N,2037,0.15210408989184565
REGION,CIVBIOCHP01N,2038,0.15210408989184565
REGION,CIVBIOCHP01N,2039,0.15210408989184565
REGION,CIVBIOCHP01N,2040,0.15210408989184565
REGION,CIVBIOCHP01O,2040,0.0
REGION,CIVBIODIP00X,2015,99999.0
REGION,CIVBIODIP00X,2016,199998.0
REGION,CIVBIODIP00X,2017,299997.0
REGION,CIVBIODIP00X,2018,399996.0
REGION,CIVBIODIP00X,2019,499995.0
REGION,CIVBIODIP00X,2020,599994.0
REGION,CIVBIODIP00X,2021,699993.0
REGION,CIVBIODIP00X,2022,799992.0
REGION,CIVBIODIP00X,2023,899991.0
REGION,CIVBIODIP00X,2024,999990.0
REGION,CIVBIODIP00X,2025,1099989.0
REGION,CIVBIODIP00X,2026,1199988.0
REGION,CIVBIODIP00X,2027,1299987.0
REGION,CIVBIODIP00X,2028,1399986.0
REGION,CIVBIODIP00X,2029,1499985.0
REGION,CIVBIODIP00X,2030,1599984.0
REGION,CIVBIODIP00X,2031,1699983.0
REGION,CIVBIODIP00X,2032,1799982.0
REGION,CIVBIODIP00X,2033,1899981.0
REGION,CIVBIODIP00X,2034,1999980.0
REGION,CIVBIODIP00X,2035,2099979.0
REGION,CIVBIODIP00X,2036,2199978.0
REGION,CIVBIODIP00X,2037,2299977.0
REGION,CIVBIODIP00X,2038,2399976.0
REGION,CIVBIODIP00X,2039,2499975.0
REGION,CIVBIODIP00X,2040,2599974.0
REGION,CIVBIOIMP00X,2015,99999.0
REGION,CIVBIOIMP00X,2016,199998.0
REGION,CIVBIOIMP00X,2017,299997.0
REGION,CIVBIOIMP00X,2018,399996.0
REGION,CIVBIOIMP00X,2019,499995.0
REGION,CIVBIOIMP00X,2020,599994.0
REGION,CIVBIOIMP00X,2021,699993.0
REGION,CIVBIOIMP00X,2022,799992.0
REGION,CIVBIOIMP00X,2023,899991.0
REGION,CIVBIOIMP00X,2024,999990.0
REGION,CIVBIOIMP00X,2025,1099989.0
REGION,CIVBIOIMP00X,2026,1199988.0
REGION,CIVBIOIMP00X,2027,1299987.0
REGION,CIVBIOIMP00X,2028,1399986.0
REGION,CIVBIOIMP00X,2029,1499985.0
REGION,CIVBIOIMP00X,2030,1599984.0
REGION,CIVBIOIMP00X,2031,1699983.0
REGION,CIVBIOIMP00X,2032,1799982.0
REGION,CIVBIOIMP00X,2033,1899981.0
REGION,CIVBIOIMP00X,2034,1999980.0
REGION,CIVBIOIMP00X,2035,2099979.0
REGION,CIVBIOIMP00X,2036,2199978.0
REGION,CIVBIOIMP00X,2037,2299977.0
REGION,CIVBIOIMP00X,2038,2399976.0
REGION,CIVBIOIMP00X,2039,2499975.0
REGION,CIVBIOIMP00X,2040,2599974.0
REGION,CIVBIOPRP00X,2015,99999.0
REGION,CIVBIOPRP00X,2016,199998.0
REGION,CIVBIOPRP00X,2017,299997.0
REGION,CIVBIOPRP00X,2018,399996.0
REGION,CIVBIOPRP00X,2019,499995.0
REGION,CIVBIOPRP00X,2020,599994.0
REGION,CIVBIOPRP00X,2021,699993.0
REGION,CIVBIOPRP00X,2022,799992.0
REGION,CIVBIOPRP00X,2023,899991.0
REGION,CIVBIOPRP00X,2024,999990.0
REGION,CIVBIOPRP00X,2025,1099989.0
REGION,CIVBIOPRP00X,2026,1199988.0
REGION,CIVBIOPRP00X,2027,1299987.0
REGION,CIVBIOPRP00X,2028,1399986.0
REGION,CIVBIOPRP00X,2029,1499985.0
REGION,CIVBIOPRP00X,2030,1599984.0
REGION,CIVBIOPRP00X,2031,1699983.0
REGION,CIVBIOPRP00X,2032,1799982.0
REGION,CIVBIOPRP00X,2033,1899981.0
REGION,CIVBIOPRP00X,2034,1999980.0
REGION,CIVBIOPRP00X,2035,2099979.0
REGION,CIVBIOPRP00X,2036,2199978.0
REGION,CIVBIOPRP00X,2037,2299977.0
REGION,CIVBIOPRP00X,2038,2399976.0
REGION,CIVBIOPRP00X,2039,2499975.0
REGION,CIVBIOPRP00X,2040,2599974.0
REGION,CIVCO1DIP00X,2015,99999.0
REGION,CIVCO1DIP00X,2016,199998.0
REGION,CIVCO1DIP00X,2017,299997.0
REGION,CIVCO1DIP00X,2018,399996.0
REGION,CIVCO1DIP00X,2019,499995.0
REGION,CIVCO1DIP00X,2020,599994.0
REGION,CIVCO1DIP00X,2021,699993.0
REGION,CIVCO1DIP00X,2022,799992.0
REGION,CIVCO1DIP00X,2023,899991.0
REGION,CIVCO1DIP00X,2024,999990.0
REGION,CIVCO1DIP00X,2025,1099989.0
REGION,CIVCO1DIP00X,2026,1199988.0
REGION,CIVCO1DIP00X,2027,1299987.0
REGION,CIVCO1DIP00X,2028,1399986.0
REGION,CIVCO1DIP00X,2029,1499985.0
REGION,CIVCO1DIP00X,2030,1599984.0
REGION,CIVCO1DIP00X,2031,1699983.0
REGION,CIVCO1DIP00X,2032,1799982.0
REGION,CIVCO1DIP00X,2033,1899981.0
REGION,CIVCO1DIP00X,2034,1999980.0
REGION,CIVCO1DIP00X,2035,2099979.0
REGION,CIVCO1DIP00X,2036,2199978.0
REGION,CIVCO1DIP00X,2037,2299977.0
REGION,CIVCO1DIP00X,2038,2399976.0
REGION,CIVCO1DIP00X,2039,2499975.0
REGION,CIVCO1DIP00X,2040,2599974.0
REGION,CIVCO1EXP00X,2015,99999.0
REGION,CIVCO1EXP00X,2016,199998.0
REGION,CIVCO1EXP00X,2017,299997.0
REGION,CIVCO1EXP00X,2018,399996.0
REGION,CIVCO1EXP00X,2019,499995.0
REGION,CIVCO1EXP00X,2020,599994.0
REGION,CIVCO1EXP00X,2021,699993.0
REGION,CIVCO1EXP00X,2022,799992.0
REGION,CIVCO1EXP00X,2023,899991.0
REGION,CIVCO1EXP00X,2024,999990.0
REGION,CIVCO1EXP00X,2025,1099989.0
REGION,CIVCO1EXP00X,2026,1199988.0
REGION,CIVCO1EXP00X,2027,1299987.0
REGION,CIVCO1EXP00X,2028,1399986.0
REGION,CIVCO1EXP00X,2029,1499985.0
REGION,CIVCO1EXP00X,2030,1599984.0
REGION,CIVCO1EXP00X,2031,1699983.0
REGION,CIVCO1EXP00X,2032,1799982.0
REGION,CIVCO1EXP00X,2033,1899981.0
REGION,CIVCO1EXP00X,2034,1999980.0
REGION,CIVCO1EXP00X,2035,2099979.0
REGION,CIVCO1EXP00X,2036,2199978.0
REGION,CIVCO1EXP00X,2037,2299977.0
REGION,CIVCO1EXP00X,2038,2399976.0
REGION,CIVCO1EXP00X,2039,2499975.0
REGION,CIVCO1EXP00X,2040,2599974.0
REGION,CIVCO1IMP00X,2015,99999.0
REGION,CIVCO1IMP00X,2016,199998.0
REGION,CIVCO1IMP00X,2017,299997.0
REGION,CIVCO1IMP00X,2018,399996.0
REGION,CIVCO1IMP00X,2019,499995.0
REGION,CIVCO1IMP00X,2020,599994.0
REGION,CIVCO1IMP00X,2021,699993.0
REGION,CIVCO1IMP00X,2022,799992.0
REGION,CIVCO1IMP00X,2023,899991.0
REGION,CIVCO1IMP00X,2024,999990.0
REGION,CIVCO1IMP00X,2025,1099989.0
REGION,CIVCO1IMP00X,2026,1199988.0
REGION,CIVCO1IMP00X,2027,1299987.0
REGION,CIVCO1IMP00X,2028,1399986.0
REGION,CIVCO1IMP00X,2029,1499985.0
REGION,CIVCO1IMP00X,2030,1599984.0
REGION,CIVCO1IMP00X,2031,1699983.0
REGION,CIVCO1IMP00X,2032,1799982.0
REGION,CIVCO1IMP00X,2033,1899981.0
REGION,CIVCO1IMP00X,2034,1999980.0
REGION,CIVCO1IMP00X,2035,2099979.0
REGION,CIVCO1IMP00X,2036,2199978.0
REGION,CIVCO1IMP00X,2037,2299977.0
REGION,CIVCO1IMP00X,2038,2399976.0
REGION,CIVCO1IMP00X,2039,2499975.0
REGION,CIVCO1IMP00X,2040,2599974.0
REGION,CIVCO1PRP00X,2015,99999.0
REGION,CIVCO1PRP00X,2016,199998.0
REGION,CIVCO1PRP00X,2017,299997.0
REGION,CIVCO1PRP00X,2018,399996.0
REGION,CIVCO1PRP00X,2019,499995.0
REGION,CIVCO1PRP00X,2020,599994.0
REGION,CIVCO1PRP00X,2021,699993.0
REGION,CIVCO1PRP00X,2022,799992.0
REGION,CIVCO1PRP00X,2023,899991.0
REGION,CIVCO1PRP00X,2024,999990.0
REGION,CIVCO1PRP00X,2025,1099989.0
REGION,CIVCO1PRP00X,2026,1199988.0
REGION,CIVCO1PRP00X,2027,1299987.0
REGION,CIVCO1PRP00X,2028,1399986.0
REGION,CIVCO1PRP00X,2029,1499985.0
REGION,CIVCO1PRP00X,2030,1599984.0
REGION,CIVCO1PRP00X,2031,1699983.0
REGION,CIVCO1PRP00X,2032,1799982.0
REGION,CIVCO1PRP00X,2033,1899981.0
REGION,CIVCO1PRP00X,2034,1999980.0
REGION,CIVCO1PRP00X,2035,2099979.0
REGION,CIVCO1PRP00X,2036,2199978.0
REGION,CIVCO1PRP00X,2037,2299977.0
REGION,CIVCO1PRP00X,2038,2399976.0
REGION,CIVCO1PRP00X,2039,2499975.0
REGION,CIVCO1PRP00X,2040,2599974.0
REGION,CIVCO1R1P00X,2015,185.09143700939114
REGION,CIVCO1R1P00X,2016,185.73245460000018
REGION,CIVCO1R1P00X,2017,185.73245460000018
REGION,CIVCO1R1P00X,2018,185.73245460000018
REGION,CIVCO1R1P00X,2019,185.73245460000018
REGION,CIVCO1R1P00X,2020,185.73245460000018
REGION,CIVCO1R1P00X,2021,185.73245460000018
REGION,CIVCO1R1P00X,2022,185.73245460000018
REGION,CIVCO1R1P00X,2023,185.73245460000018
REGION,CIVCO1R1P00X,2024,185.73245460000018
REGION,CIVCO1R1P00X,2025,185.73245460000018
REGION,CIVCO1R1P00X,2026,185.73245460000018
REGION,CIVCO1R1P00X,2027,185.73245460000018
REGION,CIVCO1R1P00X,2028,185.73245460000018
REGION,CIVCO1R1P00X,2029,185.73245460000018
REGION,CIVCO1R1P00X,2030,185.73245460000018
REGION,CIVCO1R1P00X,2031,185.73245460000018
